ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3135	"LPCAT2"	"LPCAT2"	chr16	+	55545734	55545817	55545734	55545768	55545770	55545817
3148	"PRPF4B"	"PRPF4B"	chr6	+	4060412	4061147	4060412	4060644	4061014	4061147
3149	"PRPF4B"	"PRPF4B"	chr6	+	4060412	4061147	4060412	4060686	4061014	4061147
3152	"PRPF4B"	"PRPF4B"	chr6	+	4061654	4062299	4061654	4061700	4062212	4062299
3163	"PKD1"	"PKD1"	chr16	-	2103265	2103895	2103265	2103390	2103515	2103895
3177	"CLN3"	"CLN3"	chr16	-	28482326	28482545	28482326	28482382	28482476	28482545
3178	"CLN3"	"CLN3"	chr16	-	28482326	28482672	28482326	28482382	28482607	28482672
3179	"CLN3"	"CLN3"	chr16	-	28482326	28482672	28482326	28482545	28482625	28482672
3180	"CLN3"	"CLN3"	chr16	-	28491481	28491835	28491481	28491560	28491713	28491835
3181	"CLN3"	"CLN3"	chr16	-	28491713	28492042	28491713	28491835	28492019	28492042
3185	"RIN3"	"RIN3"	chr14	+	92651581	92653075	92651581	92651943	92652159	92653075
3186	"RIN3"	"RIN3"	chr14	+	92684986	92688049	92684986	92685150	92687685	92688049
3192	"SFT2D1"	"SFT2D1"	chr6	-	166322856	166324595	166322856	166322886	166324536	166324595
3220	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47974399	47975337	47974399	47974448	47975158	47975337
3221	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47974399	47975337	47974399	47974448	47975171	47975337
3224	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47981436	47981768	47981436	47981459	47981586	47981768
3227	"LRTOMT"	"LRTOMT"	chr11	+	72094947	72096895	72094947	72095096	72095378	72096895
3228	"LRTOMT"	"LRTOMT"	chr11	+	72094947	72096895	72094947	72095096	72096722	72096895
3233	"CPSF1"	"CPSF1"	chr8	-	144394233	144394555	144394233	144394300	144394378	144394555
3236	"POLR3GL"	"POLR3GL"	chr1	+	145977777	145978096	145977777	145977851	145977982	145978096
3240	"PNPT1"	"PNPT1"	chr2	-	55644636	55645432	55644636	55644720	55645348	55645432
3258	"NUCB1"	"NUCB1"	chr19	+	48919029	48919286	48919029	48919122	48919193	48919286
3263	"BBS1"	"BBS1"	chr11	+	66515539	66515731	66515539	66515586	66515692	66515731
3264	"BBS1"	"BBS1"	chr11	+	66515692	66515933	66515692	66515731	66515860	66515933
3269	"KANK1"	"KANK1"	chr9	+	732377	734835	732377	732617	734747	734835
3272	"HSF1"	"HSF1"	chr8	+	144313845	144314054	144313845	144313911	144313984	144314054
3274	"VWA3A"	"VWA3A"	chr16	+	22100193	22100493	22100193	22100318	22100415	22100493
3303	"CNTROB"	"CNTROB"	chr17	+	7944122	7944638	7944122	7944248	7944475	7944638
3305	"DDX50"	"DDX50"	chr10	+	68906710	68907007	68906710	68906810	68906812	68907007
3306	"DDX50"	"DDX50"	chr10	+	68946351	68946847	68946351	68946606	68946608	68946847
3310	"RASSF4"	"RASSF4"	chr10	+	44970164	44971848	44970164	44970264	44971772	44971848
3339	"CHKB"	"CHKB"	chr22	-	50580189	50580416	50580189	50580271	50580357	50580416
3340	"CHKB"	"CHKB"	chr22	-	50581748	50582357	50581748	50581862	50582248	50582357
3355	"TMUB2"	"TMUB2"	chr17	+	44188934	44189299	44188934	44189091	44189206	44189299
3359	"RMDN3"	"RMDN3"	chr15	-	40754596	40754790	40754596	40754630	40754728	40754790
3363	"RPS21"	"RPS21"	chr20	+	62388308	62388519	62388308	62388364	62388456	62388519
3366	"AP2A1"	"AP2A1"	chr19	+	49799967	49800150	49799967	49800017	49800096	49800150
3368	"ILKAP"	"ILKAP"	chr2	-	238194274	238194870	238194274	238194331	238194781	238194870
3369	"ILKAP"	"ILKAP"	chr2	-	238194274	238194870	238194274	238194331	238194804	238194870
3377	"NF1"	"NF1"	chr17	+	31229024	31229974	31229024	31229465	31229834	31229974
3385	"CFAP20"	"CFAP20"	chr16	-	58114809	58115457	58114809	58114920	58115268	58115457
3387	"TSEN2"	"TSEN2"	chr3	+	12503261	12503784	12503261	12503469	12503646	12503784
3399	"KIF20A"	"KIF20A"	chr5	+	138181421	138181511	138181421	138181448	138181502	138181511
3406	"VCP"	"VCP"	chr9	-	35060312	35060923	35060312	35060525	35060800	35060923
3407	"VCP"	"VCP"	chr9	-	35062002	35062350	35062002	35062138	35062216	35062350
3408	"GNB2"	"GNB2"	chr7	+	100676692	100677415	100676692	100676799	100677351	100677415
3416	"FLII"	"FLII"	chr17	-	18256908	18257276	18256908	18257019	18257123	18257276
3469	"SLC1A6"	"SLC1A6"	chr19	-	14976760	14977777	14976760	14977032	14977739	14977777
3474	"COQ3"	"COQ3"	chr6	-	99383697	99383824	99383697	99383750	99383751	99383824
3475	"ETV4"	"ETV4"	chr17	-	43545273	43545668	43545273	43545367	43545557	43545668
3513	"SLC25A19"	"SLC25A19"	chr17	-	75288387	75288591	75288387	75288461	75288553	75288591
3514	"RPL10A"	"RPL10A"	chr6	+	35468419	35468873	35468419	35468439	35468798	35468873
3515	"RPL10A"	"RPL10A"	chr6	+	35468798	35469027	35468798	35468873	35468946	35469027
3516	"RPL10A"	"RPL10A"	chr6	+	35468946	35469529	35468946	35469027	35469380	35469529
3517	"RPL10A"	"RPL10A"	chr6	+	35468946	35469529	35468946	35469285	35469380	35469529
3532	"DPH1"	"DPH1"	chr17	+	2040217	2040605	2040217	2040374	2040504	2040605
3543	"PDGFC"	"PDGFC"	chr4	-	156810836	156811017	156810836	156810868	156810952	156811017
3551	"SSUH2"	"SSUH2"	chr3	-	8633665	8634645	8633665	8633795	8634397	8634645
3553	"UNC119"	"UNC119"	chr17	-	28546707	28547849	28546707	28547409	28547676	28547849
3566	"GGT1"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610413	24610531
3567	"GGT1"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610454	24610531
3571	"KIAA0100"	"KIAA0100"	chr17	-	28643163	28643659	28643163	28643311	28643609	28643659
3572	"TCF3"	"TCF3"	chr19	-	1609292	1611849	1609292	1610500	1611703	1611849
3573	"TCF3"	"TCF3"	chr19	-	1609292	1611849	1609292	1611369	1611703	1611849
3574	"TCF3"	"TCF3"	chr19	-	1615284	1615821	1615284	1615515	1615685	1615821
3575	"TCF3"	"TCF3"	chr19	-	1615284	1615821	1615284	1615520	1615685	1615821
3576	"TCF3"	"TCF3"	chr19	-	1619110	1619474	1619110	1619234	1619315	1619474
3586	"HNRNPH1"	"HNRNPH1"	chr5	-	179620891	179621397	179620891	179621035	179621241	179621397
3587	"HNRNPH1"	"HNRNPH1"	chr5	-	179623036	179624669	179623036	179623164	179623635	179624669
3588	"CDK13"	"CDK13"	chr7	+	40078719	40078851	40078719	40078834	40078835	40078851
3599	"PRR14"	"PRR14"	chr16	+	30652720	30653103	30652720	30652842	30652913	30653103
3603	"NAGA"	"NAGA"	chr22	-	42070281	42070830	42070281	42070366	42070762	42070830
3609	"DBF4B"	"DBF4B"	chr17	+	44750594	44752264	44750594	44750677	44751939	44752264
3610	"IFT172"	"IFT172"	chr2	-	27457840	27458223	27457840	27457976	27458125	27458223
3611	"IFT172"	"IFT172"	chr2	-	27476640	27477320	27476640	27476726	27477216	27477320
3616	"KRIT1"	"KRIT1"	chr7	-	92235402	92236542	92235402	92235646	92236412	92236542
3618	"VPS37A"	"VPS37A"	chr8	+	17280238	17280443	17280238	17280297	17280374	17280443
3622	"HTT"	"HTT"	chr4	+	3187650	3189093	3187650	3187886	3188950	3189093
3626	"NEDD1"	"NEDD1"	chr12	+	96907603	96907856	96907603	96907624	96907701	96907856
3627	"RNF213"	"RNF213"	chr17	+	80381546	80383070	80381546	80381727	80382978	80383070
3632	"EIF4A1"	"EIF4A1"	chr17	+	7576523	7577165	7576523	7576690	7577055	7577165
3633	"EIF4A1"	"EIF4A1"	chr17	+	7576523	7577165	7576523	7576692	7577055	7577165
3640	"ACAA1"	"ACAA1"	chr3	-	38125825	38126700	38125825	38125881	38126161	38126700
3641	"ACAA1"	"ACAA1"	chr3	-	38125825	38126700	38125825	38125881	38126509	38126700
3642	"ACAA1"	"ACAA1"	chr3	-	38126161	38126700	38126161	38126341	38126509	38126700
3652	"ACADVL"	"ACADVL"	chr17	+	7223812	7224069	7223812	7223858	7223967	7224069
3653	"ACADVL"	"ACADVL"	chr17	+	7223812	7224069	7223812	7223875	7223967	7224069
3654	"ACADVL"	"ACADVL"	chr17	+	7224320	7224552	7224320	7224393	7224479	7224552
3655	"ACADVL"	"ACADVL"	chr17	+	7224320	7224552	7224320	7224393	7224483	7224552
3659	"ILF2"	"ILF2"	chr1	-	153663018	153663276	153663018	153663133	153663214	153663276
3660	"ARID5A"	"ARID5A"	chr2	+	96549752	96550285	96549752	96549805	96550187	96550285
3661	"SNHG17"	"SNHG17"	chr20	-	38421005	38422241	38421005	38421098	38422091	38422241
3663	"SHISA5"	"SHISA5"	chr3	-	48467875	48469573	48467875	48468217	48469360	48469573
3664	"SHISA5"	"SHISA5"	chr3	-	48467875	48469573	48467875	48469186	48469360	48469573
3665	"SHISA5"	"SHISA5"	chr3	-	48469360	48469573	48469360	48469450	48469451	48469573
3668	"FXYD3"	"FXYD3"	chr19	+	35122764	35122954	35122764	35122839	35122917	35122954
3670	"FAM45A"	"FAM45A"	chr10	+	119120340	119120452	119120340	119120363	119120365	119120452
3678	"C3orf67"	"C3orf67"	chr3	-	58831685	58831889	58831685	58831884	58831886	58831889
3683	"ATG4B"	"ATG4B"	chr2	+	241651009	241651335	241651009	241651111	241651263	241651335
3685	"NCAPD2"	"NCAPD2"	chr12	+	6514264	6514587	6514264	6514392	6514463	6514587
3686	"MRRF"	"MRRF"	chr9	+	122285168	122285946	122285168	122285287	122285779	122285946
3687	"DOCK7"	"DOCK7"	chr1	-	62552731	62552901	62552731	62552762	62552764	62552901
3689	"FDX1L"	"FDX1L"	chr19	-	10315385	10315759	10315385	10315492	10315704	10315759
3692	"SLC35C2"	"SLC35C2"	chr20	-	46358386	46358763	46358386	46358558	46358690	46358763
3704	"GMPPA"	"GMPPA"	chr2	+	219501475	219502037	219501475	219501579	219501850	219502037
3705	"GMPPA"	"GMPPA"	chr2	+	219505457	219505761	219505457	219505555	219505694	219505761
3706	"GMPPA"	"GMPPA"	chr2	+	219505457	219505761	219505457	219505555	219505714	219505761
3707	"GMPPA"	"GMPPA"	chr2	+	219506253	219506422	219506253	219506322	219506323	219506422
3718	"OSGEPL1"	"OSGEPL1"	chr2	-	189761419	189761660	189761419	189761525	189761646	189761660
3720	"RPLP0"	"RPLP0"	chr12	-	120199117	120199485	120199117	120199205	120199309	120199485
3722	"TMEM138"	"TMEM138"	chr11	+	61364249	61364518	61364249	61364315	61364432	61364518
3731	"SULT1A2"	"SULT1A2"	chr16	-	28595366	28595675	28595366	28595464	28595549	28595675
3737	"CYP4F12"	"CYP4F12"	chr19	+	15696160	15696512	15696160	15696225	15696429	15696512
3748	"KDM8"	"KDM8"	chr16	+	27210092	27210621	27210092	27210367	27210581	27210621
3759	"TRPS1"	"TRPS1"	chr8	-	115603872	115605002	115603872	115604050	115604650	115605002
3764	"RPL37A"	"RPL37A"	chr2	+	216499948	216501467	216499948	216500031	216501340	216501467
3775	"DDHD1"	"DDHD1"	chr14	-	53152260	53153098	53152260	53152318	53152705	53153098
3780	"SPRYD3"	"SPRYD3"	chr12	-	53074648	53075219	53074648	53074784	53075094	53075219
3791	"UBE2Q1"	"UBE2Q1"	chr1	-	154552403	154552820	154552403	154552464	154552735	154552820
3797	"PSMB4"	"PSMB4"	chr1	+	151400441	151401355	151400441	151400588	151401238	151401355
3798	"PSMB4"	"PSMB4"	chr1	+	151401238	151401630	151401238	151401355	151401541	151401630
3817	"ZSCAN31"	"ZSCAN31"	chr6	-	28353861	28354204	28353861	28353952	28354130	28354204
3828	"SLC26A6"	"SLC26A6"	chr3	-	48626875	48628541	48626875	48627072	48628414	48628541
3834	"AMBRA1"	"AMBRA1"	chr11	-	46541944	46543398	46541944	46542981	46543251	46543398
3838	"NBPF9"	"NBPF9"	chr1	-	149081964	149082311	149081964	149082174	149082271	149082311
3841	"POR"	"POR"	chr7	+	75986158	75986855	75986158	75986241	75986336	75986855
3843	"AKAP9"	"AKAP9"	chr7	+	92040673	92041781	92040673	92040856	92040858	92041781
3845	"NDUFAF7"	"NDUFAF7"	chr2	+	37241577	37242693	37241577	37241637	37242634	37242693
3846	"NDUFAF7"	"NDUFAF7"	chr2	+	37241577	37242693	37241577	37241791	37242634	37242693
3862	"SNRPA1"	"SNRPA1"	chr15	-	101285725	101287010	101285725	101285801	101286907	101287010
3863	"ANXA5"	"ANXA5"	chr4	-	121696580	121696975	121696580	121696624	121696862	121696975
3871	"MARCH6"	"MARCH6"	chr5	+	10400783	10402139	10400783	10400842	10402058	10402139
3878	"EPM2A"	"EPM2A"	chr6	-	145625311	145627693	145625311	145625726	145627489	145627693
3879	"EPM2A"	"EPM2A"	chr6	-	145686121	145686296	145686121	145686146	145686239	145686296
3885	"PSMA4"	"PSMA4"	chr15	+	78542176	78542645	78542176	78542219	78542482	78542645
3886	"PSMA4"	"PSMA4"	chr15	+	78542176	78542645	78542176	78542219	78542575	78542645
3898	"TECR"	"TECR"	chr19	+	14563657	14563903	14563657	14563702	14563770	14563903
3899	"TECR"	"TECR"	chr19	+	14563657	14563903	14563657	14563702	14563799	14563903
3900	"TECR"	"TECR"	chr19	+	14563657	14563903	14563657	14563702	14563834	14563903
3901	"TECR"	"TECR"	chr19	+	14563981	14564287	14563981	14564097	14564181	14564287
3902	"TECR"	"TECR"	chr19	+	14564785	14564992	14564785	14564858	14564948	14564992
3914	"BRAT1"	"BRAT1"	chr7	-	2543203	2543962	2543203	2543323	2543589	2543962
3915	"EIF6"	"EIF6"	chr20	-	35284175	35284492	35284175	35284261	35284380	35284492
3942	"KIAA1217"	"KIAA1217"	chr10	+	24544980	24547843	24544980	24545103	24545826	24547843
3956	"SRSF4"	"SRSF4"	chr1	-	29159373	29160517	29159373	29159486	29160374	29160517
3961	"PEX1"	"PEX1"	chr7	-	92492952	92494396	92492952	92493129	92494292	92494396
3963	"PHLDB1"	"PHLDB1"	chr11	+	118644071	118644691	118644071	118644174	118644646	118644691
3964	"SULT1A3"	"SULT1A3"	chr16	+	30202689	30203006	30202689	30202816	30202911	30203006
3970	"IFT43"	"IFT43"	chr14	+	76082294	76082692	76082294	76082367	76082616	76082692
4004	"RASAL3"	"RASAL3"	chr19	-	15457291	15458426	15457291	15457834	15458327	15458426
4008	"PNISR"	"PNISR"	chr6	-	99403828	99404702	99403828	99403882	99404602	99404702
4020	"METTL17"	"METTL17"	chr14	+	20990229	20990598	20990229	20990383	20990463	20990598
4021	"METTL17"	"METTL17"	chr14	+	20993117	20994063	20993117	20993191	20993968	20994063
4030	"EIF2B5"	"EIF2B5"	chr3	+	184137619	184138075	184137619	184137805	184137897	184138075
4034	"GCH1"	"GCH1"	chr14	-	54842007	54844143	54842007	54843054	54844000	54844143
4036	"QSER1"	"QSER1"	chr11	+	32931742	32935435	32931742	32932374	32933091	32935435
4047	"BECN1"	"BECN1"	chr17	-	42818543	42819609	42818543	42818680	42818786	42819609
4048	"BECN1"	"BECN1"	chr17	-	42818543	42819609	42818543	42818680	42819547	42819609
4049	"BECN1"	"BECN1"	chr17	-	42818786	42819609	42818786	42818877	42819547	42819609
4050	"DEDD"	"DEDD"	chr1	-	161124137	161124526	161124137	161124210	161124339	161124526
4051	"DEDD"	"DEDD"	chr1	-	161124137	161124526	161124137	161124210	161124413	161124526
4059	"TRA2A"	"TRA2A"	chr7	-	23521706	23522432	23521706	23521840	23522120	23522432
4060	"TRA2A"	"TRA2A"	chr7	-	23521706	23522432	23521706	23521840	23522131	23522432
4061	"TRA2A"	"TRA2A"	chr7	-	23521706	23522432	23521706	23521840	23522353	23522432
4064	"PLAGL1"	"PLAGL1"	chr6	-	143964786	143966230	143964786	143964818	143966157	143966230
4065	"GTF3A"	"GTF3A"	chr13	+	27424543	27424938	27424543	27424670	27424671	27424938
4074	"AUP1"	"AUP1"	chr2	-	74526940	74527363	74526940	74527059	74527247	74527363
4075	"AUP1"	"AUP1"	chr2	-	74526940	74527363	74526940	74527121	74527247	74527363
4076	"AUP1"	"AUP1"	chr2	-	74528750	74529282	74528750	74528935	74529131	74529282
4079	"FAM49B"	"FAM49B"	chr8	-	129854265	129854343	129854265	129854276	129854277	129854343
4081	"MTUS1"	"MTUS1"	chr8	-	17653424	17654666	17653424	17653498	17654560	17654666
4107	"OCIAD2"	"OCIAD2"	chr4	-	48892771	48894053	48892771	48892889	48894005	48894053
4133	"SEP15"	"SEP15"	chr1	-	86880661	86880725	86880661	86880689	86880692	86880725
4134	"RAB24"	"RAB24"	chr5	-	177301924	177302496	177301924	177301987	177302127	177302496
4135	"RAB24"	"RAB24"	chr5	-	177302127	177302496	177302127	177302178	177302396	177302496
4140	"AP5Z1"	"AP5Z1"	chr7	+	4789831	4790591	4789831	4789929	4790213	4790591
4141	"AP5Z1"	"AP5Z1"	chr7	+	4789831	4790591	4789831	4789929	4790458	4790591
4144	"TMEM41B"	"TMEM41B"	chr11	-	9280653	9283593	9280653	9281041	9283370	9283593
4154	"EFHC1"	"EFHC1"	chr6	+	52452687	52454287	52452687	52452837	52454094	52454287
4159	"HTRA2"	"HTRA2"	chr2	+	74531338	74531702	74531338	74531371	74531566	74531702
4160	"HTRA2"	"HTRA2"	chr2	+	74531338	74531702	74531338	74531371	74531596	74531702
4161	"HTRA2"	"HTRA2"	chr2	+	74531338	74531702	74531338	74531411	74531596	74531702
4172	"EFS"	"EFS"	chr14	-	23359316	23360039	23359316	23359694	23359922	23360039
4188	"NPRL2"	"NPRL2"	chr3	-	50349664	50350022	50349664	50349828	50349912	50350022
4189	"NPRL2"	"NPRL2"	chr3	-	50349664	50350022	50349664	50349833	50349912	50350022
4190	"NPRL2"	"NPRL2"	chr3	-	50349664	50350022	50349664	50349828	50349930	50350022
4191	"NPRL2"	"NPRL2"	chr3	-	50349664	50350022	50349664	50349833	50349930	50350022
4196	"CLCN3"	"CLCN3"	chr4	+	169697188	169697734	169697188	169697279	169697360	169697734
4199	"LARP4"	"LARP4"	chr12	+	50441589	50441643	50441589	50441595	50441597	50441643
4200	"LARP4"	"LARP4"	chr12	+	50454313	50454417	50454313	50454409	50454410	50454417
4212	"PCSK7"	"PCSK7"	chr11	-	117223207	117224216	117223207	117223308	117224077	117224216
4224	"RTEL1-TNFRSF6B"	"RTEL1-TNFRSF6B"	chr20	+	63695777	63697191	63695777	63695854	63696759	63697191
4225	"FMO4"	"FMO4"	chr1	+	171341412	171342084	171341412	171341493	171341944	171342084
4250	"GORASP1"	"GORASP1"	chr3	-	39100746	39101102	39100746	39100877	39101015	39101102
4256	"RNASEK-C17orf49"	"RNASEK-C17orf49"	chr17	+	7014144	7015156	7014144	7014277	7015061	7015156
4257	"RNASEK-C17orf49"	"RNASEK-C17orf49"	chr17	+	7014144	7015156	7014144	7014878	7015061	7015156
4265	"CCDC157"	"CCDC157"	chr22	+	30370325	30371727	30370325	30370950	30371649	30371727
4266	"DVL3"	"DVL3"	chr3	+	184164795	184165206	184164795	184164931	184165112	184165206
4271	"FBXL6"	"FBXL6"	chr8	-	144356989	144357502	144356989	144357121	144357438	144357502
4272	"FBXL6"	"FBXL6"	chr8	-	144356989	144357502	144356989	144357121	144357456	144357502
4280	"DVL1"	"DVL1"	chr1	-	1339286	1339649	1339286	1339439	1339581	1339649
4281	"RP1-178F15.5"	"RP1-178F15.5"	chr1	-	153632033	153632240	153632033	153632063	153632154	153632240
4283	"PLSCR1"	"PLSCR1"	chr3	-	146521543	146522053	146521543	146521701	146521832	146522053
4284	"PLSCR1"	"PLSCR1"	chr3	-	146521543	146522053	146521543	146521705	146521832	146522053
4289	"DFFB"	"DFFB"	chr1	+	3883506	3885429	3883506	3883800	3885037	3885429
4294	"RNF123"	"RNF123"	chr3	+	49712478	49713587	49712478	49712656	49713512	49713587
4295	"RNF123"	"RNF123"	chr3	+	49712478	49713587	49712478	49712892	49713512	49713587
4307	"EIF3M"	"EIF3M"	chr11	+	32593865	32595013	32593865	32593949	32594913	32595013
4310	"ZNF76"	"ZNF76"	chr6	+	35290640	35291403	35290640	35290716	35291277	35291403
4311	"ABHD11"	"ABHD11"	chr7	-	73737220	73737735	73737220	73737360	73737561	73737735
4312	"ABHD11"	"ABHD11"	chr7	-	73737220	73737735	73737220	73737391	73737561	73737735
4331	"C1orf35"	"C1orf35"	chr1	-	228102079	228102382	228102079	228102165	228102309	228102382
4332	"C1orf35"	"C1orf35"	chr1	-	228102309	228102560	228102309	228102382	228102477	228102560
4347	"SSRP1"	"SSRP1"	chr11	-	57330290	57330927	57330290	57330429	57330854	57330927
4348	"RAD23A"	"RAD23A"	chr19	+	12948685	12949159	12948685	12948813	12949080	12949159
4357	"RNPEPL1"	"RNPEPL1"	chr2	+	240573774	240574628	240573774	240573891	240574514	240574628
4372	"NMRAL1"	"NMRAL1"	chr16	-	4474092	4474792	4474092	4474166	4474553	4474792
4394	"TRPM4"	"TRPM4"	chr19	+	49188640	49189091	49188640	49188770	49188945	49189091
4398	"NELFCD"	"NELFCD"	chr20	+	58988913	58989640	58988913	58989021	58989487	58989640
4402	"NELFCD"	"NELFCD"	chr20	+	58994641	58995133	58994641	58994824	58994925	58995133
4405	"MTMR1"	"MTMR1"	chrX	+	150762564	150765102	150762564	150762737	150764511	150765102
4407	"INPPL1"	"INPPL1"	chr11	+	72228347	72228498	72228347	72228450	72228453	72228498
4408	"INPPL1"	"INPPL1"	chr11	+	72228726	72228847	72228726	72228786	72228788	72228847
4410	"INPPL1"	"INPPL1"	chr11	+	72237123	72237796	72237123	72237706	72237708	72237796
4424	"NT5DC2"	"NT5DC2"	chr3	-	52527616	52527931	52527616	52527718	52527828	52527931
4425	"FUS"	"FUS"	chr16	+	31184938	31188357	31184938	31185179	31188324	31188357
4439	"CNTRL"	"CNTRL"	chr9	+	121168095	121168321	121168095	121168136	121168211	121168321
4444	"CNPPD1"	"CNPPD1"	chr2	-	219174777	219175108	219174777	219174906	219174987	219175108
4448	"DGKA"	"DGKA"	chr12	+	55939414	55940170	55939414	55939529	55940081	55940170
4449	"DGKA"	"DGKA"	chr12	+	55940081	55940433	55940081	55940170	55940251	55940433
4450	"DGKA"	"DGKA"	chr12	+	55939414	55940433	55939414	55939529	55940313	55940433
4451	"DGKA"	"DGKA"	chr12	+	55939414	55940433	55939414	55940170	55940313	55940433
4452	"DGKA"	"DGKA"	chr12	+	55940081	55940433	55940081	55940168	55940313	55940433
4454	"DGKA"	"DGKA"	chr12	+	55940896	55941325	55940896	55940980	55941251	55941325
4459	"CDC40"	"CDC40"	chr6	+	110210706	110212272	110210706	110210803	110212132	110212272
4461	"PORCN"	"PORCN"	chrX	+	48511891	48512507	48511891	48511935	48512325	48512507
4464	"USP15"	"USP15"	chr12	+	62383839	62384302	62383839	62383998	62384077	62384302
4468	"THOP1"	"THOP1"	chr19	+	2807441	2808444	2807441	2807773	2808242	2808444
4469	"THOP1"	"THOP1"	chr19	+	2807441	2808444	2807441	2807808	2808242	2808444
4491	"ZNF598"	"ZNF598"	chr16	-	2002205	2002732	2002205	2002423	2002520	2002732
4508	"EOGT"	"EOGT"	chr3	-	68988505	68989017	68988505	68988577	68988924	68989017
4510	"FLAD1"	"FLAD1"	chr1	+	154992712	154993111	154992712	154992786	154992901	154993111
4520	"NDUFA10"	"NDUFA10"	chr2	-	240011616	240014860	240011616	240011660	240014738	240014860
4521	"NDUFA10"	"NDUFA10"	chr2	-	240011616	240014860	240011616	240011696	240014738	240014860
4522	"NDUFA10"	"NDUFA10"	chr2	-	240011616	240014860	240011616	240011696	240014768	240014860
4523	"FBRSL1"	"FBRSL1"	chr12	+	132574318	132574564	132574318	132574348	132574492	132574564
4524	"CDK16"	"CDK16"	chrX	+	47223551	47223759	47223551	47223604	47223748	47223759
4525	"CDK16"	"CDK16"	chrX	+	47225964	47226703	47225964	47226027	47226582	47226703
4526	"CDK16"	"CDK16"	chrX	+	47226993	47227223	47226993	47227099	47227159	47227223
4527	"CDK16"	"CDK16"	chrX	+	47226993	47227223	47226993	47227099	47227180	47227223
4528	"CDK16"	"CDK16"	chrX	+	47228566	47228990	47228566	47228644	47228730	47228990
4537	"ZFAND1"	"ZFAND1"	chr8	-	81714803	81715114	81714803	81714895	81714986	81715114
4541	"GOLGA2"	"GOLGA2"	chr9	-	128262562	128263092	128262562	128262704	128263033	128263092
4543	"EDC4"	"EDC4"	chr16	+	67881667	67882109	67881667	67881845	67881953	67882109
4545	"MRPL12"	"MRPL12"	chr17	+	81706905	81707040	81706905	81707019	81707020	81707040
4556	"TAF1C"	"TAF1C"	chr16	-	84181327	84181663	84181327	84181463	84181591	84181663
4557	"TAF1C"	"TAF1C"	chr16	-	84181745	84182058	84181745	84181863	84181941	84182058
4584	"UNC13D"	"UNC13D"	chr17	-	75827224	75828086	75827224	75827445	75827956	75828086
4585	"AKAP1"	"AKAP1"	chr17	+	57120249	57121342	57120249	57120293	57121278	57121342
4594	"PABPC1"	"PABPC1"	chr8	-	100717772	100718280	100717772	100717888	100718086	100718280
4595	"PABPC1"	"PABPC1"	chr8	-	100717772	100718280	100717772	100717888	100718182	100718280
4596	"PABPC1"	"PABPC1"	chr8	-	100717772	100718280	100717772	100717888	100718230	100718280
4599	"HMGXB3"	"HMGXB3"	chr5	+	150024261	150024680	150024261	150024408	150024504	150024680
4605	"YDJC"	"YDJC"	chr22	-	21629009	21629407	21629009	21629187	21629307	21629407
4610	"ABCF3"	"ABCF3"	chr3	+	184186506	184186875	184186506	184186636	184186795	184186875
4611	"ABCF3"	"ABCF3"	chr3	+	184186506	184186875	184186506	184186654	184186795	184186875
4612	"ABCF3"	"ABCF3"	chr3	+	184187396	184187761	184187396	184187443	184187663	184187761
4613	"ABCF3"	"ABCF3"	chr3	+	184187663	184187983	184187663	184187761	184187860	184187983
4615	"ABCF3"	"ABCF3"	chr3	+	184189254	184189443	184189254	184189277	184189387	184189443
4616	"ABCF3"	"ABCF3"	chr3	+	184189387	184189757	184189387	184189443	184189556	184189757
4632	"TNFAIP2"	"TNFAIP2"	chr14	+	103129739	103130124	103129739	103129854	103130001	103130124
4648	"L3MBTL2"	"L3MBTL2"	chr22	+	41227088	41227869	41227088	41227323	41227803	41227869
4649	"RPP30"	"RPP30"	chr10	+	90894774	90895483	90894774	90894891	90895453	90895483
4652	"CEPT1"	"CEPT1"	chr1	+	111182186	111182318	111182186	111182297	111182298	111182318
4663	"TMC6"	"TMC6"	chr17	-	78120176	78121164	78120176	78120832	78121012	78121164
4664	"TMC6"	"TMC6"	chr17	-	78125725	78126366	78125725	78125884	78126276	78126366
4683	"ELMOD3"	"ELMOD3"	chr2	+	85371085	85371562	85371085	85371209	85371439	85371562
4684	"ELMOD3"	"ELMOD3"	chr2	+	85390137	85391748	85390137	85390265	85390759	85391748
4685	"AHCY"	"AHCY"	chr20	-	34290331	34290638	34290331	34290449	34290550	34290638
4689	"MIB2"	"MIB2"	chr1	+	1626836	1627207	1626836	1626999	1627073	1627207
4691	"MIB2"	"MIB2"	chr1	+	1628272	1628722	1628272	1628399	1628488	1628722
4699	"IZUMO4"	"IZUMO4"	chr19	+	2097251	2097495	2097251	2097332	2097423	2097495
4714	"EEF1A1"	"EEF1A1"	chr6	-	73518931	73519228	73518931	73519064	73519127	73519228
4732	"LIME1"	"LIME1"	chr20	+	63737820	63738060	63737820	63737902	63737972	63738060
4733	"LIME1"	"LIME1"	chr20	+	63737820	63738060	63737820	63737902	63738007	63738060
