ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
4968	"IFT122"	"IFT122"	chr3	+	129451913	129451998	129463559	129463626	129449870	129449937	129469341	129469417
4972	"BBS1"	"BBS1"	chr11	+	66514405	66514678	66515539	66515586	66510615	66511089	66515692	66515731
4974	"TBC1D7"	"TBC1D7"	chr6	-	13307599	13307745	13316570	13316708	13306397	13306527	13320907	13321095
4975	"CTBP2"	"CTBP2"	chr10	-	125038996	125039155	125110989	125111093	125003337	125003492	125158634	125158716
4976	"CTBP2"	"CTBP2"	chr10	-	125038996	125039155	125110989	125111093	125003337	125003492	125160826	125161026
4978	"CHI3L2"	"CHI3L2"	chr1	+	111230741	111230943	111231237	111231294	111229691	111229881	111234906	111235057
4979	"LARS2"	"LARS2"	chr3	+	45446890	45446980	45458742	45458886	45419668	45419729	45474242	45474350
4980	"LARS2"	"LARS2"	chr3	+	45520218	45520296	45523996	45524108	45517902	45518072	45541828	45541956
4981	"LARS2"	"LARS2"	chr3	+	45523996	45524108	45541828	45541956	45517902	45518072	45547350	45547609
4982	"LARS2"	"LARS2"	chr3	+	45523996	45524108	45541828	45541956	45520218	45520296	45547350	45547404
4983	"MTSS1L"	"MTSS1L"	chr16	-	70665465	70665540	70674305	70674528	70664919	70665096	70676880	70676978
4984	"MTSS1L"	"MTSS1L"	chr16	-	70676880	70676978	70677791	70677899	70674319	70674432	70678251	70678339
4985	"NUDCD3"	"NUDCD3"	chr7	-	44392296	44392485	44404439	44404583	44379120	44386121	44427570	44427703
4986	"NUDCD3"	"NUDCD3"	chr7	-	44404439	44404583	44427570	44427703	44392296	44392485	44484967	44485284
4988	"TMEM87B"	"TMEM87B"	chr2	+	112081056	112081118	112086004	112086104	112077191	112077282	112089624	112089718
4989	"RP1-283E3.8"	"RP1-283E3.8"	chr1	-	1709517	1709640	1712263	1712400	1709037	1709133	1716345	1716478
4990	"RP1-283E3.8"	"RP1-283E3.8"	chr1	-	1712263	1712400	1716345	1716478	1708179	1708245	1719357	1719455
4991	"RP1-283E3.8"	"RP1-283E3.8"	chr1	-	1712263	1712400	1716345	1716478	1709517	1709640	1719357	1719455
4992	"UNKL"	"UNKL"	chr16	-	1369933	1370357	1371518	1371611	1367655	1367858	1379532	1379645
4993	"UNKL"	"UNKL"	chr16	-	1370129	1370357	1371518	1371611	1367655	1367858	1379532	1379683
4997	"RP11-66B24.7"	"RP11-66B24.7"	chr15	+	100850210	100850332	100855230	100855348	100849830	100849910	100859799	100860035
4998	"POMGNT1"	"POMGNT1"	chr1	-	46194552	46194651	46194843	46194961	46194273	46194401	46195810	46195924
5000	"POMGNT1"	"POMGNT1"	chr1	-	46196011	46196077	46196730	46196849	46194843	46194961	46196969	46197084
5001	"VWA3A"	"VWA3A"	chr16	+	22096858	22096945	22097571	22097695	22092540	22092651	22100193	22100493
5002	"RNF38"	"RNF38"	chr9	-	36342324	36342424	36344831	36344953	36336395	36339814	36351114	36351199
5003	"RNF38"	"RNF38"	chr9	-	36369718	36369932	36375933	36376127	36357774	36357942	36390466	36390616
5004	"RNF38"	"RNF38"	chr9	-	36375933	36376127	36390466	36390616	36369718	36369932	36400096	36400299
5005	"RNF38"	"RNF38"	chr9	-	36375933	36376127	36390466	36390616	36369718	36369932	36400553	36400923
5006	"RNF38"	"RNF38"	chr9	-	36375933	36376127	36390466	36390616	36369718	36369932	36401097	36401196
5007	"RNF38"	"RNF38"	chr9	-	36390466	36390616	36424612	36424683	36376007	36376127	36487307	36487548
5009	"ZNF43"	"ZNF43"	chr19	-	21819094	21819221	21845391	21845506	21817887	21817986	21850937	21851027
5019	"CFLAR"	"CFLAR"	chr2	+	201140356	201140439	201145377	201145432	201135971	201136107	201149002	201149052
5020	"CFLAR"	"CFLAR"	chr2	+	201140356	201140439	201149002	201149052	201135971	201136107	201149753	201149835
5040	"ZNF559-ZNF177"	"ZNF559-ZNF177"	chr19	+	9333014	9333113	9339192	9339319	9324694	9324780	9341101	9341184
5041	"ZNF559-ZNF177"	"ZNF559-ZNF177"	chr19	+	9341101	9341184	9357827	9357904	9324694	9324780	9364861	9364948
5049	"RAD23B"	"RAD23B"	chr9	+	107300140	107300222	107302034	107302114	107283278	107283695	107306378	107306647
5050	"BCL7C"	"BCL7C"	chr16	-	30892585	30892747	30893211	30893290	30888859	30888945	30893852	30893942
5051	"BCL7C"	"BCL7C"	chr16	-	30892839	30892948	30893211	30893290	30892585	30892747	30893852	30893942
5054	"WDR83OS"	"WDR83OS"	chr19	-	12668519	12668617	12669127	12669233	12668070	12668425	12669353	12671356
5057	"CWF19L1"	"CWF19L1"	chr10	-	100238021	100238231	100243697	100243772	100236849	100236969	100245798	100245913
5058	"CWF19L1"	"CWF19L1"	chr10	-	100238021	100238231	100243697	100243777	100236849	100236969	100245798	100245913
5060	"CWF19L1"	"CWF19L1"	chr10	-	100256261	100256476	100260217	100260319	100253420	100253539	100261978	100262063
5066	"METTL5"	"METTL5"	chr2	-	169812456	169812506	169815476	169815528	169811756	169811858	169819560	169819643
5068	"SLC7A1"	"SLC7A1"	chr13	-	29535818	29536202	29553760	29553860	29532823	29532982	29595415	29595688
5069	"GABRP"	"GABRP"	chr5	+	170789128	170789247	170794230	170794298	170788573	170788668	170795207	170795244
5070	"GABRP"	"GABRP"	chr5	+	170808599	170808752	170809567	170809755	170805715	170805853	170809982	170810076
5072	"TMX3"	"TMX3"	chr18	-	68701744	68701790	68710020	68710144	68697931	68698031	68711363	68711403
5074	"DPY19L4"	"DPY19L4"	chr8	+	94756035	94756159	94761699	94761834	94739644	94739790	94765182	94765314
5075	"DPY19L4"	"DPY19L4"	chr8	+	94761699	94761834	94765182	94765314	94756035	94756159	94765710	94765809
5077	"CNTROB"	"CNTROB"	chr17	+	7944122	7944248	7944475	7944638	7943390	7943524	7945727	7945986
5079	"DDX50"	"DDX50"	chr10	+	68936005	68936079	68941059	68941194	68919853	68919981	68943212	68943257
5080	"DDX50"	"DDX50"	chr10	+	68936005	68936079	68943212	68943257	68934798	68934918	68946351	68946847
5081	"DDX50"	"DDX50"	chr10	+	68936935	68937095	68941059	68941194	68919831	68919981	68943212	68943257
5082	"DDX50"	"DDX50"	chr10	+	68936935	68937095	68943212	68943257	68936005	68936079	68946351	68946553
5083	"RASSF4"	"RASSF4"	chr10	+	44982520	44982663	44984021	44984113	44970164	44971848	44984812	44984970
5086	"TMEM57"	"TMEM57"	chr1	+	25458390	25458892	25484115	25484274	25456652	25456831	25485612	25485795
5088	"PECAM1"	"PECAM1"	chr17	-	64329699	64329722	64341633	64341690	64319414	64323845	64348259	64348322
5091	"RBMX"	"RBMX"	chrX	-	136875470	136875585	136876502	136876655	136875257	136875383	136877914	136878086
5092	"RBMX"	"RBMX"	chrX	-	136875470	136875585	136876502	136876655	136875257	136875383	136879016	136879123
5093	"RBMX"	"RBMX"	chrX	-	136876502	136876655	136877914	136878086	136875470	136875585	136879016	136879123
5097	"SNX5"	"SNX5"	chr20	-	17953995	17954117	17955364	17955475	17952586	17952710	17956932	17957037
5098	"SNX5"	"SNX5"	chr20	-	17953995	17954117	17955364	17955475	17952586	17952710	17968374	17968511
5099	"SNX5"	"SNX5"	chr20	-	17953995	17954231	17955364	17955475	17952586	17952710	17956932	17956946
5101	"CCNJL"	"CCNJL"	chr5	-	160259468	160259771	160280524	160280738	160255548	160255708	160311857	160311972
5103	"CCNJL"	"CCNJL"	chr5	-	160280524	160280738	160311857	160311972	160259468	160259771	160312363	160312476
5104	"ATP13A2"	"ATP13A2"	chr1	-	16992485	16992581	16993628	16993835	16992242	16992402	16995975	16996164
5106	"MPP3"	"MPP3"	chr17	-	43818045	43818110	43820861	43821058	43816037	43816079	43823930	43824005
5109	"METTL15"	"METTL15"	chr11	+	28290205	28290397	28296752	28296931	28211061	28211198	28330395	28330760
5110	"METTL15"	"METTL15"	chr11	+	28290205	28290397	28296796	28296931	28211061	28211198	28330395	28333507
5111	"METTL15"	"METTL15"	chr11	+	28290205	28290397	28296752	28296931	28211061	28211198	28352089	28352158
5112	"MLLT1"	"MLLT1"	chr19	-	6262227	6262310	6270578	6270759	6230569	6230713	6279772	6279948
5115	"GSTP1"	"GSTP1"	chr11	+	67584133	67584169	67584463	67584570	67583594	67583844	67584684	67584772
5116	"GSTP1"	"GSTP1"	chr11	+	67584133	67584169	67584684	67584772	67583594	67583844	67585137	67585241
5120	"GATB"	"GATB"	chr4	-	151672761	151672896	151679812	151679891	151670503	151671302	151688629	151688763
5121	"GATB"	"GATB"	chr4	-	151672761	151672896	151679812	151679891	151670943	151671302	151686907	151687083
5122	"GATB"	"GATB"	chr4	-	151707987	151708101	151716008	151716131	151705184	151705269	151716875	151717074
5124	"POLB"	"POLB"	chr8	+	42344952	42345019	42352518	42352568	42338458	42338685	42355515	42355567
5125	"CLUAP1"	"CLUAP1"	chr16	+	3506330	3506415	3508288	3508468	3500981	3501089	3512382	3512478
5127	"CYB5B"	"CYB5B"	chr16	+	69448114	69448144	69459092	69459121	69447149	69447278	69462429	69466264
5128	"MZF1-AS1"	"MZF1-AS1"	chr19	+	58570383	58570457	58571857	58571955	58559224	58559409	58572577	58572823
5131	"MAP2K5"	"MAP2K5"	chr15	+	67550033	67550082	67563282	67563350	67542708	67543470	67580753	67580823
5132	"MAP2K5"	"MAP2K5"	chr15	+	67563282	67563350	67580753	67580823	67550033	67550082	67585889	67585930
5136	"CD81"	"CD81"	chr11	+	2394971	2395046	2395415	2395520	2393847	2394192	2395868	2395970
5137	"CD81"	"CD81"	chr11	+	2395415	2395520	2395868	2395970	2394849	2395046	2396627	2396714
5140	"ABHD12"	"ABHD12"	chr20	-	25303549	25303628	25306832	25306915	25300197	25300884	25307965	25308045
5141	"ABHD12"	"ABHD12"	chr20	-	25314924	25314970	25320198	25320318	25309445	25309575	25323324	25323430
5142	"ABHD12"	"ABHD12"	chr20	-	25317047	25317078	25320198	25320318	25309445	25309575	25323324	25323430
5143	"ABHD12"	"ABHD12"	chr20	-	25317047	25317078	25323324	25323430	25309445	25309575	25339226	25339351
5144	"ABHD12"	"ABHD12"	chr20	-	25317047	25317078	25323324	25323430	25314924	25314970	25339226	25339351
5145	"ABHD12"	"ABHD12"	chr20	-	25323324	25323430	25339226	25339351	25317047	25317078	25390512	25390976
5146	"AURKA"	"AURKA"	chr20	-	56373407	56373556	56386256	56386533	56369664	56370659	56388155	56388202
5149	"TMEM63B"	"TMEM63B"	chr6	+	44134419	44134743	44135016	44135096	44127638	44127678	44135327	44135366
5150	"TMEM63B"	"TMEM63B"	chr6	+	44134560	44134743	44135016	44135096	44127553	44127678	44135327	44135366
5151	"TMEM63B"	"TMEM63B"	chr6	+	44150563	44150629	44151845	44152008	44150223	44150310	44152592	44152698
5152	"TMEM63B"	"TMEM63B"	chr6	+	44153675	44153843	44154072	44154188	44150223	44150310	44154364	44154445
5161	"GTSE1"	"GTSE1"	chr22	+	46312140	46312305	46313889	46314013	46308318	46308943	46316031	46316412
5162	"RP5-1021I20.4"	"RP5-1021I20.4"	chr14	+	73880054	73880176	73881204	73881292	73874022	73874214	73882398	73882438
5163	"RP5-1021I20.4"	"RP5-1021I20.4"	chr14	+	73896315	73896534	73898070	73898262	73893796	73893932	73903959	73904110
5164	"RP5-1021I20.4"	"RP5-1021I20.4"	chr14	+	73922065	73922206	73923394	73923522	73920979	73921105	73931502	73932278
5165	"CCNE1"	"CCNE1"	chr19	+	29812531	29812578	29812688	29812776	29811897	29812152	29812968	29813037
5166	"CCNE1"	"CCNE1"	chr19	+	29812688	29812776	29812968	29813037	29812531	29812578	29817136	29817282
5174	"CTH"	"CTH"	chr1	+	70415955	70416037	70417936	70418032	70411271	70411583	70421565	70421675
5176	"LMF2"	"LMF2"	chr22	-	50505056	50505153	50505228	50505334	50504801	50504984	50505402	50505537
5177	"LMF2"	"LMF2"	chr22	-	50506284	50506502	50506637	50506666	50506034	50506213	50506781	50507035
5178	"LMF2"	"LMF2"	chr22	-	50506637	50506666	50506781	50507120	50506284	50506502	50507581	50507684
5179	"LMF2"	"LMF2"	chr22	-	50506637	50506666	50506781	50507035	50506284	50506502	50507581	50507691
5182	"LSM10"	"LSM10"	chr1	-	36392357	36392487	36393765	36394153	36391237	36391604	36397766	36397887
5185	"TMEM14B"	"TMEM14B"	chr6	+	10749201	10749268	10755141	10755232	10747758	10747881	10756466	10756971
5186	"TMEM14B"	"TMEM14B"	chr6	+	10749621	10749698	10755141	10755232	10747772	10747881	10756466	10756958
5188	"TMEM14B"	"TMEM14B"	chr6	+	10749621	10749698	10770076	10770204	10749201	10749268	10826563	10826612
5189	"TMEM14B"	"TMEM14B"	chr6	+	10749621	10749698	10770076	10770204	10749201	10749268	10838023	10838131
5193	"NOP56"	"NOP56"	chr20	+	2655933	2656034	2656400	2656549	2655594	2655746	2656773	2656895
5194	"SSBP4"	"SSBP4"	chr19	+	18430840	18430930	18431352	18431418	18427897	18427982	18431646	18431706
5196	"SSBP4"	"SSBP4"	chr19	+	18431646	18431706	18431792	18431862	18430840	18430930	18431999	18432070
5197	"SSBP4"	"SSBP4"	chr19	+	18431646	18431706	18431792	18431862	18431352	18431418	18431999	18432070
5199	"ACP1"	"ACP1"	chr2	+	272036	272150	275139	275201	271865	271939	276979	277085
5200	"ACP1"	"ACP1"	chr2	+	275139	275201	276979	277085	271865	271939	277226	277261
5201	"DONSON"	"DONSON"	chr21	-	33582164	33582246	33583487	33583666	33581950	33582055	33584589	33584768
5203	"AD000671.6"	"AD000671.6"	chr19	-	35744625	35744738	35745124	35745212	35744322	35744421	35745347	35745432
5207	"NUDT2"	"NUDT2"	chr9	+	34338712	34338847	34339023	34339166	34336228	34336341	34343123	34343713
5209	"SIK3"	"SIK3"	chr11	-	116927218	116927380	116954043	116954107	116897192	116897317	116956947	116957044
5210	"FLII"	"FLII"	chr17	-	18248799	18248883	18249126	18249201	18248549	18248721	18249325	18249408
5211	"MBD2"	"MBD2"	chr18	-	54166075	54166166	54187713	54187837	54164522	54164700	54188873	54189011
5212	"MBD2"	"MBD2"	chr18	-	54166075	54166166	54188873	54189011	54164522	54164700	54204997	54205021
5213	"MBD2"	"MBD2"	chr18	-	54188873	54189011	54204997	54205157	54166075	54166166	54224017	54224788
5214	"DPY19L3"	"DPY19L3"	chr19	+	32464727	32464784	32468730	32468813	32463868	32463980	32477521	32477654
5215	"KIAA1715"	"KIAA1715"	chr2	-	175993181	175993223	175995557	175995646	175992230	175992418	176002159	176002294
5217	"CC2D1A"	"CC2D1A"	chr19	+	13923694	13923811	13926516	13926590	13923547	13923606	13926666	13926725
5218	"CSRP2BP"	"CSRP2BP"	chr20	+	18150820	18150942	18159083	18159265	18145232	18145351	18161822	18162239
5219	"RBM10"	"RBM10"	chrX	+	47179102	47179163	47180211	47180309	47176499	47176586	47180418	47180506
5220	"SNX1"	"SNX1"	chr15	+	64112572	64112684	64123502	64123546	64095990	64096172	64126078	64126220
5222	"SNX1"	"SNX1"	chr15	+	64123502	64123546	64126078	64126220	64118787	64118854	64127173	64127252
5223	"SNX1"	"SNX1"	chr15	+	64131686	64131892	64134663	64134807	64130227	64130321	64136329	64136410
5225	"SPATS2"	"SPATS2"	chr12	+	49371227	49371290	49387053	49387137	49367464	49367587	49460769	49461037
5229	"SPATS2"	"SPATS2"	chr12	+	49460769	49461037	49484589	49484669	49367461	49367587	49489464	49489573
5230	"BRAP"	"BRAP"	chr12	-	111655565	111655655	111658735	111658845	111649938	111650042	111659206	111659345
5231	"BRAP"	"BRAP"	chr12	-	111660599	111660675	111665638	111665787	111655565	111655655	111672660	111672774
5232	"BRAP"	"BRAP"	chr12	-	111665638	111665787	111672660	111672774	111660599	111660675	111679150	111679340
5233	"BRAP"	"BRAP"	chr12	-	111681636	111681835	111683145	111683307	111679150	111679340	111685587	111685720
5234	"BRAP"	"BRAP"	chr12	-	111681636	111681835	111683145	111683307	111679150	111679340	111685710	111685986
5235	"LNX2"	"LNX2"	chr13	-	27559841	27559985	27562412	27562781	27556235	27556413	27567639	27567839
5236	"NCOR2"	"NCOR2"	chr12	-	124449814	124449867	124466172	124466286	124437929	124437996	124472951	124473131
5237	"SLC1A6"	"SLC1A6"	chr19	-	14952927	14953062	14954134	14954329	14950033	14950390	14956475	14956709
5238	"SLC1A6"	"SLC1A6"	chr19	-	14954134	14954329	14956475	14956709	14952927	14953062	14962001	14962345
5240	"SLC1A6"	"SLC1A6"	chr19	-	14956475	14956709	14962001	14962345	14954134	14954329	14968302	14968507
5241	"SLC1A6"	"SLC1A6"	chr19	-	14956475	14956709	14962001	14962345	14954134	14954329	14971736	14971874
5242	"SLC1A6"	"SLC1A6"	chr19	-	14962001	14962345	14964318	14964361	14956475	14956709	14968302	14968507
5243	"SLC1A6"	"SLC1A6"	chr19	-	14962001	14962345	14964318	14964361	14956475	14956709	14971736	14971874
5244	"SLC1A6"	"SLC1A6"	chr19	-	14962001	14962345	14968302	14968507	14956475	14956709	14971736	14971874
5245	"SLC1A6"	"SLC1A6"	chr19	-	14964318	14964361	14968302	14968507	14956475	14956709	14971736	14971874
5246	"SLC1A6"	"SLC1A6"	chr19	-	14964318	14964361	14968302	14968507	14961309	14962345	14971736	14971874
5247	"SLC1A6"	"SLC1A6"	chr19	-	14964318	14964361	14978119	14978274	14961309	14962345	14979512	14979693
5248	"SLC1A6"	"SLC1A6"	chr19	-	14968302	14968507	14976760	14977777	14961309	14962345	14978119	14978274
5249	"SLC1A6"	"SLC1A6"	chr19	-	14968302	14968507	14976760	14977777	14964318	14964361	14978119	14978274
5250	"ACAP3"	"ACAP3"	chr1	-	1303161	1303281	1304085	1304143	1302921	1302975	1307768	1307830
5251	"SLC11A2"	"SLC11A2"	chr12	-	50992809	50992929	50994543	50994630	50992189	50992339	50995628	50995787
5252	"SLC11A2"	"SLC11A2"	chr12	-	51005310	51005436	51008475	51008544	51004787	51004907	51010694	51010766
5253	"SLC11A2"	"SLC11A2"	chr12	-	51005310	51005436	51008475	51008624	51004787	51004907	51010694	51010766
5257	"PQLC2"	"PQLC2"	chr1	+	19312728	19312889	19317599	19317841	19312325	19312358	19324632	19324762
5258	"COQ3"	"COQ3"	chr6	-	99380188	99380341	99383697	99383824	99377385	99377485	99394073	99394191
5259	"PEX13"	"PEX13"	chr2	+	61031418	61032113	61045725	61045851	61017721	61017851	61048471	61051990
5260	"ETV4"	"ETV4"	chr17	-	43532673	43532939	43533186	43533348	43530106	43530181	43533858	43533985
5261	"TIMM23"	"TIMM23"	chr10	+	45982845	45982930	45985382	45985441	45982522	45982616	45988736	45988847
5262	"SCAPER"	"SCAPER"	chr15	-	76404523	76404679	76434077	76434310	76379708	76381615	76471211	76471335
5266	"COPE"	"COPE"	chr19	-	18906959	18907112	18910970	18911071	18905866	18905935	18912983	18913046
5267	"COPE"	"COPE"	chr19	-	18910970	18911071	18912983	18913046	18905575	18905629	18919222	18919315
5268	"COPE"	"COPE"	chr19	-	18910970	18911071	18912983	18913046	18906959	18907112	18919222	18919315
5269	"PNPLA4"	"PNPLA4"	chrX	-	7922003	7922098	7925939	7926132	7921712	7921848	7927285	7927443
5270	"PNPLA4"	"PNPLA4"	chrX	-	7922003	7922098	7925939	7926132	7921712	7921848	7927670	7927739
5271	"PNPLA4"	"PNPLA4"	chrX	-	7922003	7922098	7925939	7926132	7921712	7921848	7927685	7927739
5272	"FAF1"	"FAF1"	chr1	-	50744683	50744775	50787999	50788205	50738862	50738954	50801630	50801677
5273	"FAF1"	"FAF1"	chr1	-	50787999	50788205	50801630	50801677	50744683	50744775	50857928	50857997
5276	"UBE2F"	"UBE2F"	chr2	+	237994743	237994809	238025341	238025412	237973094	237973225	238030555	238030613
5278	"UBE2F"	"UBE2F"	chr2	+	237994743	237994809	238025341	238025412	237987962	237987992	238030555	238030595
5279	"UBE2F"	"UBE2F"	chr2	+	238016565	238016633	238025341	238025412	237973091	237973225	238030555	238030613
5280	"UBE2F"	"UBE2F"	chr2	+	238016565	238016633	238025341	238025412	237973091	237973225	238035877	238035940
5281	"UBE2F"	"UBE2F"	chr2	+	238016565	238016633	238025341	238025412	237987962	237987992	238030555	238030613
5282	"UBE2F"	"UBE2F"	chr2	+	238016565	238016633	238025341	238025412	237987962	237987992	238035877	238035940
5284	"UBE2F"	"UBE2F"	chr2	+	238025341	238025412	238030555	238030613	237994743	237994809	238032221	238032254
5286	"UBE2F"	"UBE2F"	chr2	+	238025341	238025412	238030555	238030613	238016565	238016633	238035877	238035940
5288	"SKAP2"	"SKAP2"	chr7	-	26684735	26684848	26690284	26690362	26670090	26670192	26725427	26725565
5289	"DNAH14"	"DNAH14"	chr1	+	224974090	224974153	225002782	225002927	224968758	224968874	225007412	225007544
5291	"DNAH14"	"DNAH14"	chr1	+	225252300	225252417	225264196	225264261	225240592	225240822	225265181	225265369
5296	"UBXN11"	"UBXN11"	chr1	-	26297426	26297481	26297961	26298062	26296918	26296995	26300925	26301024
5297	"UBXN11"	"UBXN11"	chr1	-	26297961	26298062	26300925	26301024	26297426	26297481	26301693	26301722
5298	"UBXN11"	"UBXN11"	chr1	-	26297961	26298062	26300925	26301053	26297426	26297481	26301693	26301722
5299	"TTC27"	"TTC27"	chr2	+	32630522	32630700	32633875	32634005	32628061	32628380	32640269	32640410
5301	"APC"	"APC"	chr5	+	112754872	112755025	112766325	112766410	112737884	112737925	112767188	112767390
5302	"XDH"	"XDH"	chr2	-	31377052	31377237	31379866	31379976	31373872	31373956	31381632	31381726
5303	"TMEM183A"	"TMEM183A"	chr1	+	203014888	203015048	203015959	203016140	203008642	203008810	203017755	203017919
5305	"NEDD8"	"NEDD8"	chr14	-	24218058	24218215	24218383	24218431	24216856	24217223	24232249	24232303
5306	"NEDD8"	"NEDD8"	chr14	-	24218132	24218215	24218383	24218431	24216851	24217223	24232249	24232454
5307	"ERP44"	"ERP44"	chr9	-	100022041	100022226	100052416	100052532	100020615	100020731	100057819	100057859
5308	"NOC2L"	"NOC2L"	chr1	-	946401	946545	948130	948232	946172	946286	948489	948603
5311	"DNM1L"	"DNM1L"	chr12	+	32707366	32707413	32718642	32718763	32701414	32701562	32720663	32720795
5312	"DNM1L"	"DNM1L"	chr12	+	32708152	32708224	32710928	32711015	32701414	32701562	32713208	32713371
5313	"DNM1L"	"DNM1L"	chr12	+	32710928	32711015	32718642	32718763	32701414	32701562	32720663	32720795
5318	"YPEL5"	"YPEL5"	chr2	+	30148244	30148541	30155849	30155910	30146940	30147062	30156627	30156792
5320	"DHPS"	"DHPS"	chr19	-	12677290	12677396	12679456	12679543	12676016	12676142	12679622	12679719
5334	"MUC1"	"MUC1"	chr1	-	155188162	155188212	155188327	155188503	155188007	155188063	155192182	155192283
5335	"MUC1"	"MUC1"	chr1	-	155188162	155188231	155188327	155188503	155188007	155188063	155192182	155192283
5336	"MUC1"	"MUC1"	chr1	-	155188162	155188285	155188327	155188503	155188007	155188063	155192182	155192283
5337	"SLC25A19"	"SLC25A19"	chr17	-	75277352	75277483	75278151	75278335	75272980	75273639	75286303	75286459
5338	"SLC25A19"	"SLC25A19"	chr17	-	75277352	75277483	75278151	75278335	75272991	75273639	75283422	75283593
5339	"SLC25A19"	"SLC25A19"	chr17	-	75278151	75278335	75283422	75283593	75277352	75277483	75286303	75286459
5340	"SLC25A19"	"SLC25A19"	chr17	-	75283422	75283593	75286303	75286459	75277352	75277483	75286632	75286802
5342	"EPB41L4B"	"EPB41L4B"	chr9	-	109256392	109256480	109258176	109258297	109255773	109255843	109263049	109263102
5343	"RPL10A"	"RPL10A"	chr6	+	35468798	35468873	35468946	35469027	35468407	35468439	35469380	35469529
5344	"RPL10A"	"RPL10A"	chr6	+	35468798	35468873	35468946	35469285	35468419	35468439	35469380	35469529
5345	"RPL10A"	"RPL10A"	chr6	+	35468798	35469027	35469380	35469529	35468419	35468439	35470178	35470351
5346	"RPL10A"	"RPL10A"	chr6	+	35468946	35469027	35469380	35469529	35468407	35468439	35470178	35470351
5347	"RPL10A"	"RPL10A"	chr6	+	35468946	35469027	35469380	35469529	35468419	35468873	35470178	35470351
5348	"RPN2"	"RPN2"	chr20	+	37184179	37184373	37198396	37198492	37179045	37179369	37199049	37199225
5349	"RPN2"	"RPN2"	chr20	+	37184179	37184373	37198396	37198492	37179329	37179369	37203884	37203960
5352	"AXIN1"	"AXIN1"	chr16	-	304303	304441	309972	310069	297721	298251	314542	314683
5353	"YIPF1"	"YIPF1"	chr1	-	53866199	53866382	53866757	53866924	53860055	53860153	53871371	53871488
5354	"RALB"	"RALB"	chr2	+	120278614	120278778	120285873	120286082	120252804	120252980	120289579	120289757
5355	"RALB"	"RALB"	chr2	+	120278617	120278778	120285873	120286082	120252757	120252980	120289579	120289757
5358	"GAN"	"GAN"	chr16	+	81351582	81351697	81354404	81354755	81314951	81315280	81356784	81357002
5359	"PDGFC"	"PDGFC"	chr4	-	156810836	156811017	156850220	156850416	156772685	156772893	156970785	156970903
5360	"SLC25A38"	"SLC25A38"	chr3	+	39391852	39392021	39394409	39394576	39391440	39391620	39396397	39397351
5361	"PRDX1"	"PRDX1"	chr1	-	45515653	45515807	45518937	45519054	45514872	45514995	45521828	45521956
5364	"CLTA"	"CLTA"	chr9	+	36197550	36197588	36198978	36199096	36190855	36191273	36204067	36204179
5366	"ACSS3"	"ACSS3"	chr12	+	81139130	81139265	81143106	81143247	81134815	81135004	81151843	81151924
5368	"HEATR5B"	"HEATR5B"	chr2	-	36988645	36988859	36990647	36990799	36980896	36981794	37000585	37000813
5369	"MVB12A"	"MVB12A"	chr19	+	17420312	17420411	17420537	17420634	17419080	17420225	17422331	17422458
5370	"MVB12A"	"MVB12A"	chr19	+	17420312	17420411	17420537	17420634	17420046	17420225	17420960	17421096
5371	"MVB12A"	"MVB12A"	chr19	+	17420537	17420634	17422331	17422458	17420312	17420411	17423497	17423617
5373	"LIN54"	"LIN54"	chr4	-	82939888	82939962	82946257	82946474	82939538	82939736	82970326	82970469
5379	"RALY"	"RALY"	chr20	+	34031521	34031604	34065043	34065160	33993679	33994131	34072065	34072330
5381	"RALY"	"RALY"	chr20	+	34072065	34072330	34078504	34078553	34031521	34031604	34079909	34080271
5383	"RALY"	"RALY"	chr20	+	34073562	34073635	34073818	34073866	34072065	34072330	34075873	34076040
5384	"RALY"	"RALY"	chr20	+	34077027	34077245	34078504	34078553	34076701	34076815	34079909	34080271
5386	"TTL"	"TTL"	chr2	+	112502911	112503181	112520281	112520425	112501205	112501341	112528680	112541739
5388	"CTD-2369P2.10"	"CTD-2369P2.10"	chr19	-	10310852	10310940	10315385	10315492	10310422	10310642	10315704	10315768
5389	"SENP2"	"SENP2"	chr3	+	185590113	185590169	185598411	185598545	185586173	185586514	185598957	185599024
5390	"SENP2"	"SENP2"	chr3	+	185590113	185590169	185598411	185598545	185586294	185586514	185600764	185600855
5391	"SENP2"	"SENP2"	chr3	+	185590113	185590169	185598393	185598545	185586297	185586514	185598957	185599024
5394	"ELMOD2"	"ELMOD2"	chr4	+	140535732	140535830	140540167	140540301	140527465	140527494	140542573	140542642
5395	"THAP9-AS1"	"THAP9-AS1"	chr4	-	82895691	82895774	82897988	82898062	82893008	82894847	82900076	82900223
5396	"CDK11A"	"CDK11A"	chr1	-	1709478	1709640	1712263	1712400	1709037	1709133	1716345	1716478
5397	"CDK11A"	"CDK11A"	chr1	-	1709478	1709640	1712263	1712427	1709037	1709133	1716345	1716478
5398	"CDK11A"	"CDK11A"	chr1	-	1709517	1709640	1712263	1712427	1709037	1709133	1716345	1716478
5399	"SRD5A3"	"SRD5A3"	chr4	+	55359345	55359488	55364073	55364271	55346108	55346557	55367587	55367722
