ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
3357	"METTL21B"	"METTL21B"	chr12	+	57773016	57773128	57773016	57773073	57774628	57774767
3358	"GNPAT"	"GNPAT"	chr1	+	231260506	231260683	231260506	231260653	231262722	231262852
3359	"GNPAT"	"GNPAT"	chr1	+	231267679	231267911	231267679	231267903	231269862	231270056
3360	"GNPAT"	"GNPAT"	chr1	+	231267679	231267911	231267679	231267903	231270757	231271000
3361	"ANKRD42"	"ANKRD42"	chr11	+	83198478	83198642	83198478	83198558	83206057	83206165
3362	"ANKRD42"	"ANKRD42"	chr11	+	83210299	83210419	83210299	83210416	83211294	83211430
3363	"RPL3"	"RPL3"	chr22	-	39319389	39319623	39319594	39319623	39318399	39318592
3364	"SLC12A3"	"SLC12A3"	chr16	+	56892082	56892160	56892082	56892133	56892952	56893054
3365	"SLC25A35"	"SLC25A35"	chr17	-	8290602	8290678	8290614	8290678	8289853	8289984
3366	"KRIT1"	"KRIT1"	chr7	-	92245464	92246100	92245905	92246100	92244001	92244149
3367	"KRIT1"	"KRIT1"	chr7	-	92245789	92245914	92245843	92245914	92244901	92245171
3368	"MIR663AHG"	"MIR663AHG"	chr20	-	26192128	26192232	26192132	26192232	26191670	26191763
3369	"MIR663AHG"	"MIR663AHG"	chr20	-	26194297	26194444	26194385	26194444	26192132	26192232
3370	"MIR663AHG"	"MIR663AHG"	chr20	-	26209146	26209222	26209162	26209222	26199448	26199523
3371	"DYNC2H1"	"DYNC2H1"	chr11	+	103321028	103321241	103321028	103321237	103323885	103323990
3372	"SH3TC2"	"SH3TC2"	chr5	-	149041415	149041617	149041473	149041617	149040603	149040677
3373	"NAA40"	"NAA40"	chr11	+	63945839	63947003	63945839	63945935	63952237	63952333
3374	"ANKRD54"	"ANKRD54"	chr22	-	37832957	37833206	37833158	37833206	37832636	37832744
3375	"NEDD1"	"NEDD1"	chr12	+	96907603	96907856	96907603	96907624	96909751	96909895
3376	"NEDD1"	"NEDD1"	chr12	+	96907603	96907856	96907603	96907624	96917620	96917737
3377	"EIF4A1"	"EIF4A1"	chr17	+	7576523	7576692	7576523	7576690	7577055	7577165
3378	"PIK3R6"	"PIK3R6"	chr17	-	8837802	8837871	8837818	8837871	8836790	8836923
3379	"PIK3R6"	"PIK3R6"	chr17	-	8838295	8838655	8838563	8838655	8837802	8837871
3380	"ADGRA1"	"ADGRA1"	chr10	+	133127232	133127331	133127232	133127328	133128328	133131675
3381	"SLC16A7"	"SLC16A7"	chr12	+	59689344	59689470	59689344	59689390	59704771	59705018
3382	"PRPSAP2"	"PRPSAP2"	chr17	+	18856298	18856476	18856298	18856429	18865801	18865952
3383	"FBXW2"	"FBXW2"	chr9	-	120792886	120793257	120793148	120793257	120787768	120788186
3384	"ADAMTS10"	"ADAMTS10"	chr19	-	8595761	8595903	8595772	8595903	8592762	8592870
3385	"LPIN3"	"LPIN3"	chr20	+	41357881	41358034	41357881	41357957	41358236	41358351
3386	"ZXDC"	"ZXDC"	chr3	-	126461269	126462220	126461534	126462220	126441764	126441946
3387	"ZXDC"	"ZXDC"	chr3	-	126461269	126462220	126461534	126462220	126459652	126459737
3388	"ALDH18A1"	"ALDH18A1"	chr10	-	95633490	95633649	95633496	95633649	95632958	95633049
3389	"ACAA1"	"ACAA1"	chr3	-	38126161	38126700	38126509	38126700	38125825	38125881
3390	"ATP6V1H"	"ATP6V1H"	chr8	-	53832983	53833086	53833060	53833086	53829443	53829533
3391	"ACADVL"	"ACADVL"	chr17	+	7223812	7223875	7223812	7223858	7223967	7224069
3392	"RNF19A"	"RNF19A"	chr8	-	100287500	100288267	100288206	100288267	100274952	100275161
3393	"JADE2"	"JADE2"	chr5	+	134576767	134577038	134576767	134576896	134578496	134579475
3394	"MKL2"	"MKL2"	chr16	+	14246472	14247507	14246472	14247357	14248925	14249081
3395	"ISOC1"	"ISOC1"	chr5	+	129094750	129095075	129094750	129095048	129104955	129105075
3396	"SNHG17"	"SNHG17"	chr20	-	38435026	38435333	38435196	38435333	38434503	38434626
3397	"RP5-1187M17.10"	"RP5-1187M17.10"	chr20	-	3165496	3166360	3165766	3166360	3162616	3165152
3398	"SHISA5"	"SHISA5"	chr3	-	48501136	48501293	48501157	48501293	48479176	48479257
3399	"SLC4A11"	"SLC4A11"	chr20	-	3238979	3239190	3239094	3239190	3237543	3237588
3400	"APOBEC3F"	"APOBEC3F"	chr22	+	39040603	39040977	39040603	39040767	39042936	39043090
3401	"CNOT8"	"CNOT8"	chr5	+	154858638	154858797	154858638	154858768	154863206	154863395
3402	"CNOT8"	"CNOT8"	chr5	+	154858638	154858816	154858638	154858768	154863206	154863395
3403	"CNOT8"	"CNOT8"	chr5	+	154858638	154858816	154858638	154858797	154863206	154863395
3404	"CNOT8"	"CNOT8"	chr5	+	154858516	154858816	154858516	154858543	154865191	154865385
3405	"CNOT8"	"CNOT8"	chr5	+	154858638	154858816	154858638	154858801	154865191	154865385
3406	"FGF8"	"FGF8"	chr10	-	101775541	101775776	101775739	101775776	101774731	101774879
3407	"LRRK1"	"LRRK1"	chr15	+	101022382	101022597	101022382	101022478	101024802	101024967
3408	"FXYD3"	"FXYD3"	chr19	+	35122764	35122954	35122764	35122839	35123270	35123308
3409	"IQCJ-SCHIP1"	"IQCJ-SCHIP1"	chr3	+	159252726	159252807	159252726	159252799	159262547	159262683
3410	"IQCJ-SCHIP1"	"IQCJ-SCHIP1"	chr3	+	159764442	159765138	159764442	159765099	159866162	159866281
3411	"DDX5"	"DDX5"	chr17	-	64500548	64502069	64502009	64502069	64499615	64500326
3412	"KLC3"	"KLC3"	chr19	+	45345533	45345799	45345533	45345751	45346543	45346774
3413	"EIF3F"	"EIF3F"	chr11	+	7991780	7991971	7991780	7991851	7992083	7992163
3414	"GRHL1"	"GRHL1"	chr2	+	9990695	9990773	9990695	9990747	9992006	9992146
3415	"RRAS2"	"RRAS2"	chr11	-	14358237	14358485	14358256	14358485	14295767	14295855
3416	"CNOT2"	"CNOT2"	chr12	+	70327506	70327715	70327506	70327700	70329422	70329570
3417	"CNOT2"	"CNOT2"	chr12	+	70344127	70344239	70344127	70344228	70346179	70346324
3418	"RP11-446F17.3"	"RP11-446F17.3"	chr6	-	46687599	46687800	46687674	46687800	46670443	46670585
3419	"RRP1"	"RRP1"	chr21	+	43789512	43789762	43789512	43789695	43791349	43791432
3420	"SCN1A"	"SCN1A"	chr2	-	166043668	166044049	166043701	166044049	166042291	166042424
3421	"SCN1A"	"SCN1A"	chr2	-	166043668	166044049	166043752	166044049	166042291	166042424
3422	"SCN1A"	"SCN1A"	chr2	-	166043701	166044049	166043752	166044049	166042291	166042424
3423	"BDNF"	"BDNF"	chr11	-	27699381	27699667	27699482	27699667	27654892	27658585
3424	"BDNF"	"BDNF"	chr11	-	27700163	27700488	27700181	27700488	27654892	27658585
3425	"BDNF"	"BDNF"	chr11	-	27720345	27720723	27720428	27720723	27654892	27658585
3426	"C3orf67"	"C3orf67"	chr3	-	58870161	58870309	58870172	58870309	58869327	58869490
3427	"C3orf67"	"C3orf67"	chr3	-	58913697	58913864	58913707	58913864	58884544	58884709
3428	"NUDT12"	"NUDT12"	chr5	-	103560042	103560254	103560096	103560254	103558878	103559468
3429	"PPP2R4"	"PPP2R4"	chr9	+	129120512	129120628	129120512	129120610	129123051	129123138
3430	"ATG4B"	"ATG4B"	chr2	+	241651009	241651335	241651009	241651111	241653511	241653610
3431	"TMCO4"	"TMCO4"	chr1	-	19798070	19798215	19798136	19798215	19787025	19787117
3432	"PPA2"	"PPA2"	chr4	-	105456680	105456745	105456695	105456745	105453597	105453642
3433	"PPA2"	"PPA2"	chr4	-	105456680	105456745	105456695	105456745	105456247	105456291
3434	"ABCA10"	"ABCA10"	chr17	-	69196245	69196483	69196285	69196483	69194384	69194495
3435	"RPS8"	"RPS8"	chr1	+	44776674	44776774	44776674	44776714	44777613	44777789
3436	"MRRF"	"MRRF"	chr9	+	122265461	122265780	122265461	122265545	122270863	122271075
3437	"MRRF"	"MRRF"	chr9	+	122285168	122285946	122285168	122285287	122286038	122286166
3438	"GARNL3"	"GARNL3"	chr9	+	127243078	127243253	127243078	127243249	127264951	127265021
3439	"GARNL3"	"GARNL3"	chr9	+	127243078	127243253	127243078	127243249	127291167	127291242
3440	"RPP25L"	"RPP25L"	chr9	-	34611859	34612104	34612063	34612104	34610485	34611332
3441	"KIAA0319L"	"KIAA0319L"	chr1	-	35554788	35554987	35554899	35554987	35554349	35554519
3442	"DOCK7"	"DOCK7"	chr1	-	62513443	62513606	62513470	62513606	62510576	62510673
3443	"SEMA4A"	"SEMA4A"	chr1	+	156154549	156154985	156154549	156154717	156156413	156156574
3444	"FDX1L"	"FDX1L"	chr19	-	10315385	10315759	10315704	10315759	10310852	10310940
3445	"FDX1L"	"FDX1L"	chr19	-	10315851	10316015	10315969	10316015	10315704	10315759
3446	"HUWE1"	"HUWE1"	chrX	-	53543840	53543968	53543885	53543968	53542442	53542539
3447	"HUWE1"	"HUWE1"	chrX	-	53602563	53602658	53602590	53602658	53600117	53600309
3448	"SMPD4"	"SMPD4"	chr2	-	130154276	130154482	130154354	130154482	130153701	130153935
3449	"SMPD4"	"SMPD4"	chr2	-	130156034	130156135	130156052	130156135	130155095	130155259
3450	"CLEC16A"	"CLEC16A"	chr16	+	11003073	11003305	11003073	11003257	11020192	11020325
3451	"CTTNBP2"	"CTTNBP2"	chr7	-	117791127	117792781	117791290	117792781	117784250	117784454
3452	"RNF146"	"RNF146"	chr6	+	127266882	127267044	127266882	127266925	127280230	127280340
3453	"RNF146"	"RNF146"	chr6	+	127266882	127267095	127266882	127266925	127280230	127280340
3454	"RNF146"	"RNF146"	chr6	+	127266882	127267095	127266882	127267044	127280230	127280340
3455	"PLCZ1"	"PLCZ1"	chr12	-	18737931	18738012	18737934	18738012	18737360	18737509
3456	"CASP3"	"CASP3"	chr4	-	184648464	184648631	184648502	184648631	184638400	184638468
3457	"TMEM134"	"TMEM134"	chr11	-	67467164	67467388	67467311	67467388	67465055	67465100
3458	"TMEM134"	"TMEM134"	chr11	-	67467164	67467388	67467311	67467388	67465055	67465267
3459	"TMEM134"	"TMEM134"	chr11	-	67468016	67468092	67468027	67468092	67467500	67467563
3460	"TMEM134"	"TMEM134"	chr11	-	67468016	67468092	67468027	67468092	67467500	67467590
3461	"KANK2"	"KANK2"	chr19	-	11195555	11195820	11195621	11195820	11194474	11194590
3462	"BTBD19"	"BTBD19"	chr1	+	44810212	44810426	44810212	44810249	44810553	44810607
3463	"GMPPA"	"GMPPA"	chr2	+	219498900	219499254	219498900	219498938	219499960	219500015
3464	"GMPPA"	"GMPPA"	chr2	+	219498900	219499254	219498900	219498938	219500120	219500218
3465	"GMPPA"	"GMPPA"	chr2	+	219505457	219505761	219505457	219505555	219505979	219506072
3466	"TMEM262"	"TMEM262"	chr11	-	65088650	65088750	65088682	65088750	65088371	65088531
3467	"FAM129C"	"FAM129C"	chr19	+	17530754	17530885	17530754	17530816	17532262	17532388
3468	"SSBP1"	"SSBP1"	chr7	+	114348	114398	114348	114392	114768	114829
3469	"SSBP1"	"SSBP1"	chr7	+	141741748	141741798	141741748	141741792	141742168	141742229
3470	"POTEF"	"POTEF"	chr2	-	130115183	130115328	130115213	130115328	130114880	130115054
3471	"SLC6A9"	"SLC6A9"	chr1	-	44010725	44010882	44010808	44010882	44009964	44010096
3472	"CSDE1"	"CSDE1"	chr1	-	114749820	114750207	114749973	114750207	114739691	114739725
3473	"UBE2G2"	"UBE2G2"	chr21	-	44773546	44773687	44773547	44773687	44771294	44771489
3474	"ECI1"	"ECI1"	chr16	-	2243317	2243439	2243368	2243439	2243045	2243224
3475	"CORO7"	"CORO7"	chr16	-	109823	110007	109884	110007	107813	107890
3476	"CORO7"	"CORO7"	chr16	-	4407500	4407684	4407561	4407684	4405490	4405567
3477	"RPLP0"	"RPLP0"	chr12	-	120198853	120199000	120198894	120199000	120198553	120198739
3478	"RPLP0"	"RPLP0"	chr12	-	120198853	120199000	120198894	120199000	120198553	120198770
3479	"RPLP0"	"RPLP0"	chr12	-	120199309	120201110	120201082	120201110	120199117	120199205
3480	"RPLP0"	"RPLP0"	chr12	-	120200718	120200831	120200729	120200831	120199117	120199485
3481	"RAB10"	"RAB10"	chr2	+	26127143	26127278	26127143	26127233	26127849	26127951
3482	"RHOBTB3"	"RHOBTB3"	chr5	+	95713521	95713711	95713521	95713590	95717534	95717765
3483	"ADPRM"	"ADPRM"	chr17	+	10704909	10705615	10704909	10705527	10706437	10706554
3484	"MBD1"	"MBD1"	chr18	-	50272823	50272955	50272847	50272955	50272676	50272738
3485	"MBD1"	"MBD1"	chr18	-	50279875	50280017	50279882	50280017	50277089	50277204
3486	"C6orf1"	"C6orf1"	chr6	-	34247680	34247864	34247740	34247864	34247466	34247492
3487	"STK36"	"STK36"	chr2	+	218672740	218673017	218672740	218672913	218673624	218673765
3488	"MRPL9"	"MRPL9"	chr1	-	151762104	151762155	151762112	151762155	151761450	151761552
3489	"MRPL9"	"MRPL9"	chr1	-	151762104	151762155	151762112	151762155	151761961	151762025
3490	"MRPL9"	"MRPL9"	chr1	-	151762949	151763146	151762954	151763146	151762375	151762500
3491	"MRPL9"	"MRPL9"	chr1	-	151762949	151763146	151762989	151763146	151762375	151762500
3492	"MRPL9"	"MRPL9"	chr1	-	151762954	151763146	151762989	151763146	151762375	151762500
3493	"PECR"	"PECR"	chr2	-	216051444	216051545	216051448	216051545	216049262	216049373
3494	"FAR1"	"FAR1"	chr11	+	13711927	13712055	13711927	13712046	13712965	13713033
3495	"CHIC2"	"CHIC2"	chr4	-	54048954	54049110	54049038	54049110	54014062	54014119
3496	"PLPPR2"	"PLPPR2"	chr19	+	11363712	11363835	11363712	11363819	11364160	11364212
3497	"ESAM"	"ESAM"	chr11	-	124754629	124754763	124754640	124754763	124754213	124754340
3498	"TMEM176A"	"TMEM176A"	chr7	+	150804361	150804485	150804361	150804472	150804826	150805118
3499	"KPTN"	"KPTN"	chr19	-	47480759	47480833	47480763	47480833	47480297	47480407
3500	"CYP4F12"	"CYP4F12"	chr19	+	15678260	15678405	15678260	15678329	15680243	15680297
3501	"ZGPAT"	"ZGPAT"	chr20	+	63733586	63733775	63733586	63733739	63734644	63734824
3502	"ZGPAT"	"ZGPAT"	chr20	+	63733586	63733739	63733586	63733712	63734704	63734824
3503	"ZGPAT"	"ZGPAT"	chr20	+	63733586	63733775	63733586	63733739	63734704	63735185
3504	"KAT2A"	"KAT2A"	chr17	-	42114891	42115035	42114953	42115035	42114489	42114604
3505	"KAT2A"	"KAT2A"	chr17	-	42119053	42119436	42119244	42119436	42118296	42118403
3506	"PHF1"	"PHF1"	chr6	+	4863959	4864058	4863959	4864054	4864317	4864395
3507	"PHF1"	"PHF1"	chr6	+	33414724	33415144	33414724	33414829	33415234	33415329
3508	"C11orf80"	"C11orf80"	chr11	+	66788159	66788273	66788159	66788269	66796280	66796364
3509	"C11orf80"	"C11orf80"	chr11	+	66801030	66801161	66801030	66801102	66803994	66804194
3510	"MROH5"	"MROH5"	chr8	-	141474001	141474227	141474131	141474227	141472849	141472954
3511	"MROH5"	"MROH5"	chr8	-	141479138	141479326	141479206	141479326	141478618	141478765
3512	"KDM8"	"KDM8"	chr16	+	27218960	27219110	27218960	27219046	27220392	27220485
3513	"TNS2"	"TNS2"	chr12	+	53058713	53058854	53058713	53058827	53059046	53060258
3514	"TNS2"	"TNS2"	chr12	+	53059046	53060258	53059046	53059967	53060404	53060555
3515	"TNS2"	"TNS2"	chr12	+	53062619	53062697	53062619	53062691	53063088	53063257
3516	"COX4I1"	"COX4I1"	chr16	+	85804936	85805153	85804936	85805104	85805732	85805864
3517	"COX4I1"	"COX4I1"	chr16	+	85804936	85805151	85804936	85805104	85805732	85806968
3518	"C14orf80"	"C14orf80"	chr14	+	105490980	105491132	105490980	105491126	105491621	105491700
3519	"C14orf80"	"C14orf80"	chr14	+	105491621	105491700	105491621	105491683	105492147	105492309
3520	"CCDC69"	"CCDC69"	chr5	-	151185421	151185541	151185446	151185541	151184343	151184441
3521	"PSMC6"	"PSMC6"	chr14	+	52707201	52707529	52707201	52707304	52708308	52708388
3522	"CPEB2"	"CPEB2"	chr4	+	15007304	15007595	15007304	15007586	15008337	15008427
3523	"CPEB2"	"CPEB2"	chr4	+	15007304	15007595	15007304	15007586	15017187	15017278
3524	"ACCS"	"ACCS"	chr11	+	44067627	44067778	44067627	44067774	44071255	44071315
3525	"ACCS"	"ACCS"	chr11	+	44067627	44067915	44067627	44067774	44071255	44071315
3526	"ACCS"	"ACCS"	chr11	+	44067627	44067915	44067627	44067778	44071255	44071315
3527	"ACCS"	"ACCS"	chr11	+	44073446	44073535	44073446	44073517	44074611	44074681
3528	"AGER"	"AGER"	chr6	-	3406476	3406589	3406524	3406589	3406314	3406402
3529	"AGER"	"AGER"	chr6	-	3488256	3488369	3488304	3488369	3488094	3488182
3530	"AGER"	"AGER"	chr6	-	3499482	3499595	3499530	3499595	3499320	3499408
3531	"AGER"	"AGER"	chr6	-	3515877	3515990	3515925	3515990	3515715	3515803
3532	"AGER"	"AGER"	chr6	-	3525294	3525407	3525342	3525407	3525132	3525220
3533	"AGER"	"AGER"	chr6	-	3621627	3621740	3621675	3621740	3621465	3621553
3534	"AGER"	"AGER"	chr6	-	32183275	32183388	32183323	32183388	32183113	32183201
3535	"KIAA0895L"	"KIAA0895L"	chr16	-	67181557	67181697	67181605	67181697	67180040	67180666
3536	"CES4A"	"CES4A"	chr16	+	67000637	67000783	67000637	67000779	67000856	67000990
3537	"CES4A"	"CES4A"	chr16	+	67000856	67001002	67000856	67000990	67001307	67001461
3538	"CES4A"	"CES4A"	chr16	+	67000856	67001046	67000856	67000990	67001307	67001461
3539	"CES4A"	"CES4A"	chr16	+	67000856	67001046	67000856	67001002	67001307	67001461
3540	"MYO18A"	"MYO18A"	chr17	-	29096760	29097350	29097222	29097350	29094935	29095059
3541	"MYO18A"	"MYO18A"	chr17	-	29118030	29118189	29118044	29118189	29115663	29115840
3542	"DMAP1"	"DMAP1"	chr1	+	44220016	44220443	44220016	44220309	44220558	44220681
3543	"CIT"	"CIT"	chr12	-	119784188	119785065	119784959	119785065	119783907	119784051
3544	"C5orf42"	"C5orf42"	chr5	-	37139339	37142480	37142309	37142480	37138719	37138848
3545	"TRAPPC2"	"TRAPPC2"	chrX	-	13734043	13734185	13734049	13734185	13719870	13719982
3546	"SPRYD3"	"SPRYD3"	chr12	-	53074648	53075219	53075094	53075219	53073285	53073471
3547	"UBE3D"	"UBE3D"	chr6	-	83022452	83022561	83022478	83022561	83018972	83019136
3548	"UBE3D"	"UBE3D"	chr6	-	83065641	83065841	83065679	83065841	83057825	83058022
3549	"IRAK4"	"IRAK4"	chr12	+	43772911	43773072	43772911	43772986	43773964	43774029
3550	"TLE2"	"TLE2"	chr19	-	3019282	3019773	3019698	3019773	3017839	3017859
3551	"PRDM1"	"PRDM1"	chr6	+	106086319	106086595	106086319	106086473	106088200	106088449
3552	"RNF220"	"RNF220"	chr1	+	44635544	44635666	44635544	44635588	44636029	44636162
3553	"RPL30"	"RPL30"	chr8	-	98044826	98045088	98044942	98045088	98042644	98042718
3554	"RPL30"	"RPL30"	chr8	-	98044826	98045088	98044942	98045088	98042644	98042775
3555	"RPL30"	"RPL30"	chr8	-	98044942	98045399	98045346	98045399	98042644	98042775
3556	"HPN"	"HPN"	chr19	+	35059672	35060512	35059672	35059802	35060626	35060817
3557	"STXBP2"	"STXBP2"	chr19	+	7642428	7642823	7642428	7642536	7642982	7643048
3558	"STXBP2"	"STXBP2"	chr19	+	7647161	7647511	7647161	7647247	7647724	7647873
3559	"ADGRG1"	"ADGRG1"	chr16	+	57628634	57628802	57628634	57628726	57641590	57641708
3560	"ADGRG1"	"ADGRG1"	chr16	+	57650252	57650355	57650252	57650351	57651199	57651367
3561	"RBM8A"	"RBM8A"	chr1	-	145926808	145927077	145927017	145927077	145926481	145926618
3562	"ZNF354B"	"ZNF354B"	chr5	+	178885613	178885737	178885613	178885733	178887620	178888122
3563	"SLC11A1"	"SLC11A1"	chr2	+	218382959	218383102	218382959	218383070	218384318	218384365
3564	"SLC11A1"	"SLC11A1"	chr2	+	218385146	218385485	218385146	218385266	218386634	218387230
3565	"STARD7"	"STARD7"	chr2	-	96193241	96193352	96193301	96193352	96193077	96193160
3566	"MID1"	"MID1"	chrX	-	10566887	10567603	10567001	10567603	10523091	10523187
3567	"GRINA"	"GRINA"	chr8	+	143991877	143992078	143991877	143991949	143992244	143992373
3568	"GRINA"	"GRINA"	chr8	+	143991877	143992373	143991877	143992078	143992464	143992608
3569	"MYO10"	"MYO10"	chr5	-	16711120	16711245	16711159	16711245	16710907	16711022
3570	"PPIE"	"PPIE"	chr1	+	39741894	39742031	39741894	39741921	39743215	39743297
3571	"PPIE"	"PPIE"	chr1	+	39741894	39743297	39741894	39741921	39743823	39743924
3572	"PPIE"	"PPIE"	chr1	+	39745374	39748767	39745374	39745498	39748902	39749088
3573	"SNX32"	"SNX32"	chr11	+	65849477	65849582	65849477	65849540	65849919	65850554
3574	"ZSCAN31"	"ZSCAN31"	chr6	-	28337755	28337893	28337798	28337893	28336789	28336943
3575	"PTOV1"	"PTOV1"	chr19	+	49850734	49851096	49850734	49850955	49854405	49854543
3576	"ELP5"	"ELP5"	chr17	+	7254582	7254803	7254582	7254766	7256856	7257038
3577	"PARP9"	"PARP9"	chr3	-	122558328	122558467	122558433	122558467	122555285	122556121
3578	"KIAA1109"	"KIAA1109"	chr4	+	122209158	122209337	122209158	122209204	122209817	122209924
3579	"KIAA1109"	"KIAA1109"	chr4	+	122334343	122334545	122334343	122334440	122336191	122336353
3580	"MMS19"	"MMS19"	chr10	-	97461495	97461896	97461827	97461896	97460906	97461007
3581	"MMS19"	"MMS19"	chr10	-	97480894	97481042	97480941	97481042	97478303	97478389
3582	"LGALS9C"	"LGALS9C"	chr17	+	18492456	18492859	18492456	18492545	18494220	18494940
3583	"METTL8"	"METTL8"	chr2	-	171331764	171331867	171331803	171331867	171330558	171330698
3584	"SLC26A6"	"SLC26A6"	chr3	-	48631223	48631306	48631252	48631306	48630992	48631140
3585	"SLC26A6"	"SLC26A6"	chr3	-	48631648	48631801	48631762	48631801	48631223	48631306
3586	"HFM1"	"HFM1"	chr1	-	91379058	91379214	91379062	91379214	91378402	91378480
3587	"GRN"	"GRN"	chr17	+	44345301	44345605	44345301	44345334	44346088	44346228
3588	"GRN"	"GRN"	chr17	+	44351036	44351163	44351036	44351100	44351362	44351460
3589	"LINC00327"	"LINC00327"	chr13	+	23466570	23467749	23466570	23467163	23470513	23470642
3590	"NBPF9"	"NBPF9"	chr1	-	149065525	149065689	149065636	149065689	149064430	149064482
3591	"RP11-367G18.1"	"RP11-367G18.1"	chr6	-	113627469	113627675	113627520	113627675	113623778	113623822
3592	"POR"	"POR"	chr7	+	75972412	75972764	75972412	75972461	75979450	75979579
3593	"POR"	"POR"	chr7	+	75980338	75980722	75980338	75980488	75981047	75981172
3594	"MMP19"	"MMP19"	chr12	-	55838499	55838734	55838605	55838734	55837842	55838007
3595	"P4HB"	"P4HB"	chr17	-	81859178	81859387	81859180	81859387	81855141	81855279
3596	"NDUFAF7"	"NDUFAF7"	chr2	+	37231766	37231879	37231766	37231835	37232105	37232266
3597	"NDUFAF7"	"NDUFAF7"	chr2	+	37237756	37237867	37237756	37237835	37241577	37241637
3598	"NDUFAF7"	"NDUFAF7"	chr2	+	37241577	37241791	37241577	37241637	37242634	37242693
3599	"NDUFAF7"	"NDUFAF7"	chr2	+	37241577	37241791	37241577	37241637	37243862	37243973
3600	"AP1G2"	"AP1G2"	chr14	-	23565815	23566160	23566063	23566160	23565605	23565701
3601	"AP1G2"	"AP1G2"	chr14	-	23567110	23567319	23567236	23567319	23566277	23566419
3602	"AP1G2"	"AP1G2"	chr14	-	23567110	23567319	23567236	23567319	23566561	23566686
3603	"AP1G2"	"AP1G2"	chr14	-	23567596	23567783	23567738	23567783	23567110	23567319
3604	"DHRS2"	"DHRS2"	chr14	+	23644408	23644543	23644408	23644495	23644826	23644882
3605	"DHRS2"	"DHRS2"	chr14	+	23644408	23644554	23644408	23644495	23644826	23644882
3606	"DHRS2"	"DHRS2"	chr14	+	23644408	23644554	23644408	23644543	23644826	23644882
3607	"RPUSD1"	"RPUSD1"	chr16	-	787067	787179	787076	787179	786826	786928
3608	"RPUSD1"	"RPUSD1"	chr16	-	787343	787477	787353	787477	787076	787179
3609	"RPUSD1"	"RPUSD1"	chr16	-	787343	787477	787396	787477	787076	787179
3610	"RPUSD1"	"RPUSD1"	chr16	-	787353	787477	787396	787477	787076	787179
3611	"NAA16"	"NAA16"	chr13	+	41362030	41362873	41362030	41362159	41367438	41367652
3612	"MEGF11"	"MEGF11"	chr15	-	8415	8774	8645	8774	7965	8094
3613	"MEGF11"	"MEGF11"	chr15	-	65916597	65916956	65916827	65916956	65916147	65916276
3614	"SIGLEC15"	"SIGLEC15"	chr18	+	45837512	45837896	45837512	45837885	45838717	45839095
3615	"SGK2"	"SGK2"	chr20	+	43576223	43576383	43576223	43576379	43579971	43580061
3616	"AC064875.2"	"AC064875.2"	chr2	-	13003780	13003951	13003823	13003951	13002423	13002608
3617	"SNRPA1"	"SNRPA1"	chr15	-	101285725	101287010	101286907	101287010	101281513	101281782
3618	"MARC1"	"MARC1"	chr1	+	220797873	220798065	220797873	220798014	220798151	220798275
3619	"MARC1"	"MARC1"	chr1	+	220797873	220798065	220797873	220798014	220805051	220805113
3620	"CCNT2"	"CCNT2"	chr2	+	134946100	134946465	134946100	134946146	134947735	134947899
3621	"ANXA5"	"ANXA5"	chr4	-	121678351	121678494	121678414	121678494	121677893	121677950
3622	"NUP54"	"NUP54"	chr4	-	76117663	76118194	76118074	76118194	76114658	76115494
3623	"CCNC"	"CCNC"	chr6	-	99558496	99558548	99558500	99558548	99551839	99551895
3624	"PLA1A"	"PLA1A"	chr3	+	119608769	119608947	119608769	119608899	119609467	119609576
3625	"AC073043.1"	"AC073043.1"	chr2	-	199894442	199894658	199894582	199894658	199882440	199882596
3626	"AC073043.1"	"AC073043.1"	chr2	-	199908862	199908994	199908896	199908994	199896504	199896605
3627	"MARCH6"	"MARCH6"	chr5	+	10417269	10417410	10417269	10417404	10423734	10423835
3628	"DPH2"	"DPH2"	chr1	+	43970028	43970322	43970028	43970270	43970595	43970708
3629	"DPH2"	"DPH2"	chr1	+	43970595	43970817	43970595	43970708	43970965	43971189
3630	"SPATA6L"	"SPATA6L"	chr9	-	4625216	4625566	4625326	4625566	4622407	4622510
3631	"SEC22A"	"SEC22A"	chr3	+	123204715	123204813	123204715	123204784	123209198	123209399
3632	"BCL11A"	"BCL11A"	chr2	-	60460681	60462424	60462281	60462424	60451166	60452666
3633	"PSMA4"	"PSMA4"	chr15	+	78540426	78540539	78540426	78540463	78541904	78541930
3634	"PSMA4"	"PSMA4"	chr15	+	78542176	78542645	78542176	78542219	78544189	78544267
3635	"ACAD8"	"ACAD8"	chr11	+	134259607	134261179	134259607	134259745	134261274	134261372
3636	"TBCK"	"TBCK"	chr4	-	106251865	106252007	106251982	106252007	106250417	106250478
3637	"TBCK"	"TBCK"	chr4	-	106315926	106316266	106315930	106316266	106308767	106308989
3638	"CARS"	"CARS"	chr11	-	233023	233115	233031	233115	231991	232310
3639	"CARS"	"CARS"	chr11	-	3001961	3002053	3001969	3002053	3000929	3001248
3640	"TECR"	"TECR"	chr19	+	14564785	14564992	14564785	14564858	14565065	14565123
3641	"TECR"	"TECR"	chr19	+	14564785	14564992	14564785	14564858	14565201	14565290
