ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
5575	"GGT1"	"GGT1"	chr22	+	24627409	24627619	24627431	24627619	24623779	24623916
5576	"KIAA0100"	"KIAA0100"	chr17	-	28643163	28643659	28643163	28643311	28644057	28644187
5577	"TCF3"	"TCF3"	chr19	-	1609292	1611369	1609292	1610500	1611703	1611849
5578	"TCF3"	"TCF3"	chr19	-	1612206	1612433	1612206	1612430	1615685	1615821
5579	"TCF3"	"TCF3"	chr19	-	1615284	1615520	1615284	1615515	1615685	1615821
5580	"TCF3"	"TCF3"	chr19	-	1619110	1619474	1619110	1619234	1619779	1619853
5581	"TCF3"	"TCF3"	chr19	-	1619315	1619474	1619315	1619471	1619779	1619853
5582	"NUP88"	"NUP88"	chr17	-	5386983	5387110	5386983	5387069	5387385	5387466
5583	"NUP88"	"NUP88"	chr17	-	5387778	5387952	5387778	5387904	5388801	5388960
5584	"PLAC8L1"	"PLAC8L1"	chr5	-	146085460	146085597	146085460	146085562	146098155	146098292
5585	"PDSS1"	"PDSS1"	chr10	+	26720134	26720359	26720217	26720359	26709637	26709768
5586	"HNRNPH1"	"HNRNPH1"	chr5	-	179620891	179621397	179620891	179621035	179623036	179623164
5587	"HNRNPH1"	"HNRNPH1"	chr5	-	179621241	179621397	179621241	179621370	179623036	179624669
5588	"HNRNPH1"	"HNRNPH1"	chr5	-	179623036	179623187	179623036	179623164	179623594	179623710
5589	"HNRNPH1"	"HNRNPH1"	chr5	-	179623036	179623187	179623036	179623164	179623635	179623670
5590	"CDK13"	"CDK13"	chr7	+	40092784	40093237	40092964	40093237	40088125	40088331
5591	"MAN1B1"	"MAN1B1"	chr9	+	137088868	137089005	137088952	137089005	137088074	137088183
5592	"MAN1B1"	"MAN1B1"	chr9	+	137107249	137107447	137107274	137107447	137106688	137106809
5593	"GUSB"	"GUSB"	chr7	-	65974294	65974441	65974294	65974401	65976014	65976202
5594	"DDB2"	"DDB2"	chr11	+	47234756	47235412	47235269	47235412	47234572	47234672
5595	"SHPRH"	"SHPRH"	chr6	-	145922662	145922836	145922662	145922821	145923642	145923785
5596	"SHPRH"	"SHPRH"	chr6	-	145933056	145933205	145933056	145933178	145934906	145935163
5597	"SHPRH"	"SHPRH"	chr6	-	145945380	145945656	145945380	145945637	145946232	145946341
5598	"RMDN2-AS1"	"RMDN2-AS1"	chr2	-	37963091	37963193	37963091	37963155	38029854	38029920
5599	"NOL3"	"NOL3"	chr16	+	67173861	67174046	67174007	67174046	67171151	67171457
5600	"ZNF350"	"ZNF350"	chr19	-	51969004	51969145	51969004	51969131	51974345	51974531
5601	"ATP6V0D1"	"ATP6V0D1"	chr16	-	67438970	67439147	67438970	67439095	67439273	67439351
5602	"GALK2"	"GALK2"	chr15	+	49217172	49217313	49217189	49217313	49201161	49201250
5603	"CENPK"	"CENPK"	chr5	-	65528918	65529049	65528918	65529017	65529116	65529199
5604	"CENPK"	"CENPK"	chr5	-	65554796	65554946	65554796	65554898	65561462	65561564
5605	"CENPK"	"CENPK"	chr5	-	65554796	65554946	65554796	65554898	65561496	65561564
5606	"SDAD1"	"SDAD1"	chr4	-	75981371	75981514	75981371	75981470	75981932	75982037
5607	"SDAD1"	"SDAD1"	chr4	-	75981371	75981545	75981371	75981470	75981932	75982037
5608	"SDAD1"	"SDAD1"	chr4	-	75981371	75981545	75981371	75981514	75981932	75982037
5609	"PRR14"	"PRR14"	chr16	+	30655350	30655420	30655367	30655420	30654628	30655214
5610	"TSSK4"	"TSSK4"	chr14	+	24207115	24207509	24207145	24207509	24206508	24206723
5611	"LINC00954"	"LINC00954"	chr2	+	19870401	19870546	19870424	19870546	19869495	19869613
5612	"TRIP12"	"TRIP12"	chr2	-	229805729	229805883	229805729	229805802	229807707	229807864
5613	"TRIP12"	"TRIP12"	chr2	-	229830755	229830839	229830755	229830821	229836847	229836984
5614	"GPN3"	"GPN3"	chr12	-	110453742	110453871	110453742	110453829	110455585	110455682
5615	"TBC1D2"	"TBC1D2"	chr9	-	98199028	98199588	98199028	98199584	98200252	98200374
5616	"TBC1D2"	"TBC1D2"	chr9	-	98200252	98200374	98200252	98200341	98201478	98201664
5617	"SMPD3"	"SMPD3"	chr16	-	68361602	68361759	68361602	68361708	68363495	68363559
5618	"ARAP3"	"ARAP3"	chr5	-	141661683	141662255	141661683	141661789	141664921	141665085
5619	"IFT172"	"IFT172"	chr2	-	27447514	27447657	27447514	27447634	27447811	27447922
5620	"IFT172"	"IFT172"	chr2	-	27481045	27481260	27481045	27481126	27483288	27483376
5621	"ANKRD42"	"ANKRD42"	chr11	+	83212652	83215200	83212978	83215200	83211294	83211430
5622	"RPL3"	"RPL3"	chr22	-	39316705	39317021	39316705	39316841	39317460	39317629
5623	"SLC12A3"	"SLC12A3"	chr16	+	56867069	56867216	56867072	56867216	56865206	56865517
5624	"MIAT"	"MIAT"	chr22	+	26665456	26666937	26665530	26666937	26663315	26663398
5625	"H2AFZ"	"H2AFZ"	chr4	-	99949272	99949386	99949272	99949379	99949662	99949740
5626	"KRIT1"	"KRIT1"	chr7	-	92242033	92242161	92242033	92242137	92244001	92244149
5627	"KRIT1"	"KRIT1"	chr7	-	92244901	92245171	92244901	92245134	92245789	92245923
5628	"MIR663AHG"	"MIR663AHG"	chr20	-	26187631	26188080	26187631	26187837	26191670	26191763
5629	"MIR663AHG"	"MIR663AHG"	chr20	-	26191792	26191896	26191792	26191861	26192132	26192232
5630	"MIR663AHG"	"MIR663AHG"	chr20	-	26191792	26191900	26191792	26191861	26192132	26192232
5631	"MIR663AHG"	"MIR663AHG"	chr20	-	26191792	26191900	26191792	26191896	26192132	26192232
5632	"CIB1"	"CIB1"	chr15	-	90232218	90232447	90232218	90232327	90233668	90233703
5633	"TGM1"	"TGM1"	chr14	-	24263088	24263203	24263088	24263192	24263505	24263538
5634	"LUC7L3"	"LUC7L3"	chr17	+	50738136	50738199	50738140	50738199	50736959	50737026
5635	"LUC7L3"	"LUC7L3"	chr17	+	50749218	50749344	50749223	50749344	50746541	50746702
5636	"SH3TC2"	"SH3TC2"	chr5	-	149006880	149007077	149006880	149007069	149008850	149009001
5637	"SH3TC2"	"SH3TC2"	chr5	-	149042693	149042837	149042693	149042816	149044532	149044638
5638	"SH3TC2"	"SH3TC2"	chr5	-	149047861	149048019	149047861	149047989	149052141	149052240
5639	"GTF2A2"	"GTF2A2"	chr15	-	59650668	59650773	59650668	59650764	59652205	59652326
5640	"VPS37A"	"VPS37A"	chr8	+	17279721	17280155	17280027	17280155	17276396	17276467
5641	"PDE1B"	"PDE1B"	chr12	+	54569121	54569366	54569183	54569366	54566973	54567087
5642	"PDE1B"	"PDE1B"	chr12	+	54569121	54569366	54569280	54569366	54566973	54567087
5643	"PDE1B"	"PDE1B"	chr12	+	54569183	54569366	54569280	54569366	54566973	54567087
5644	"NAA40"	"NAA40"	chr11	+	63946724	63947003	63946950	63947003	63945839	63945935
5645	"FAM120AOS"	"FAM120AOS"	chr9	-	93450478	93450599	93450478	93450587	93451087	93451562
5646	"HTT"	"HTT"	chr4	+	3207280	3207357	3207285	3207357	3206806	3206983
5647	"ANKRD54"	"ANKRD54"	chr22	-	37832957	37833206	37832957	37833109	37833683	37833755
5648	"ANKRD54"	"ANKRD54"	chr22	-	37833683	37833755	37833683	37833750	37838499	37838593
5649	"ANKRD54"	"ANKRD54"	chr22	-	37838499	37838598	37838499	37838593	37840186	37840234
5650	"FANK1"	"FANK1"	chr10	+	126009053	126009592	126009372	126009592	126008406	126008550
5651	"HLTF"	"HLTF"	chr3	-	149041489	149041680	149041489	149041668	149042165	149042290
5652	"HLTF"	"HLTF"	chr3	-	149059717	149059807	149059717	149059804	149060642	149060687
5653	"EIF4A1"	"EIF4A1"	chr17	+	7574259	7574308	7574265	7574308	7572827	7572864
5654	"EIF4A1"	"EIF4A1"	chr17	+	7574259	7574678	7574545	7574678	7572827	7572864
5655	"EIF4A1"	"EIF4A1"	chr17	+	7574521	7574678	7574545	7574678	7574259	7574308
5656	"EIF4A1"	"EIF4A1"	chr17	+	7574521	7574678	7574547	7574678	7574259	7574308
5657	"EIF4A1"	"EIF4A1"	chr17	+	7574545	7574678	7574547	7574678	7574259	7574308
5658	"EIF4A1"	"EIF4A1"	chr17	+	7576523	7576692	7576529	7576692	7575118	7575258
5659	"EIF4A1"	"EIF4A1"	chr17	+	7576523	7577165	7577055	7577165	7575118	7575258
5660	"EIF4A1"	"EIF4A1"	chr17	+	7577343	7577487	7577433	7577487	7577055	7577165
5661	"EIF4A1"	"EIF4A1"	chr17	+	7578119	7578244	7578164	7578244	7577826	7577916
5662	"EIF4A1"	"EIF4A1"	chr17	+	7578119	7578244	7578226	7578244	7577826	7577916
5663	"EIF4A1"	"EIF4A1"	chr17	+	7578164	7578244	7578226	7578244	7577826	7577916
5664	"MET"	"MET"	chr7	+	116759336	116759490	116759390	116759490	116758458	116758620
5665	"PIK3R6"	"PIK3R6"	chr17	-	8836546	8836716	8836546	8836616	8836790	8836923
5666	"PSMA3"	"PSMA3"	chr14	+	58252118	58252242	58252123	58252242	58247749	58247832
5667	"PSMA3"	"PSMA3"	chr14	+	58260947	58261020	58260958	58261020	58257924	58257998
5668	"PSMA3"	"PSMA3"	chr14	+	58260947	58261020	58260968	58261020	58257924	58257998
5669	"PSMA3"	"PSMA3"	chr14	+	58260958	58261020	58260968	58261020	58257924	58257998
5670	"SLC16A7"	"SLC16A7"	chr12	+	59704771	59705018	59704791	59705018	59655151	59655250
5671	"SLC16A7"	"SLC16A7"	chr12	+	59733715	59733831	59733718	59733831	59704771	59705018
5672	"SLC16A7"	"SLC16A7"	chr12	+	59733715	59733831	59733744	59733831	59704771	59705018
5673	"SLC16A7"	"SLC16A7"	chr12	+	59733718	59733831	59733744	59733831	59704771	59705018
5674	"PRPSAP2"	"PRPSAP2"	chr17	+	18867256	18867334	18867281	18867334	18865801	18865952
5675	"ITGA2"	"ITGA2"	chr5	+	53065799	53065977	53065840	53065977	53064911	53065115
5676	"PLD4"	"PLD4"	chr14	+	104927672	104927866	104927678	104927866	104927140	104927230
5677	"FBXW2"	"FBXW2"	chr9	-	120787768	120788278	120787768	120788186	120793148	120793257
5678	"ADAMTS10"	"ADAMTS10"	chr19	-	8589451	8589585	8589451	8589574	8589888	8589991
5679	"ADAMTS10"	"ADAMTS10"	chr19	-	8597233	8597322	8597233	8597317	8600927	8601145
5680	"LPIN3"	"LPIN3"	chr20	+	41349088	41349172	41349091	41349172	41348618	41348887
5681	"PWP1"	"PWP1"	chr12	+	107692971	107693096	107692999	107693096	107692813	107692899
5682	"TIMM44"	"TIMM44"	chr19	-	7934088	7934241	7934088	7934238	7935064	7935145
5683	"TIMM44"	"TIMM44"	chr19	-	7935064	7935253	7935064	7935145	7938026	7938197
5684	"ACADVL"	"ACADVL"	chr17	+	7220463	7220676	7220603	7220676	7220121	7220197
5685	"ACADVL"	"ACADVL"	chr17	+	7221518	7221682	7221537	7221682	7220923	7221058
5686	"ACADVL"	"ACADVL"	chr17	+	7222666	7223237	7223132	7223237	7222176	7222302
5687	"ACADVL"	"ACADVL"	chr17	+	7224479	7224552	7224483	7224552	7224320	7224393
5688	"ACADVL"	"ACADVL"	chr17	+	7224714	7224884	7224808	7224884	7224479	7224552
5689	"PRSS56"	"PRSS56"	chr2	+	232523768	232523945	232523771	232523945	232523415	232523578
5690	"JAG1"	"JAG1"	chr20	-	10648548	10648722	10648548	10648676	10649060	10649107
5691	"ILF2"	"ILF2"	chr1	-	153663018	153663276	153663018	153663133	153664042	153664130
5692	"ILF2"	"ILF2"	chr1	-	153663018	153663276	153663018	153663133	153664395	153664474
5693	"ILF2"	"ILF2"	chr1	-	153668452	153668576	153668452	153668557	153669835	153669878
5694	"SNHG17"	"SNHG17"	chr20	-	38425934	38426052	38425934	38426048	38426418	38426503
5695	"SHISA5"	"SHISA5"	chr3	-	48467875	48469186	48467875	48468217	48469360	48469573
5696	"SLC4A11"	"SLC4A11"	chr20	-	3229523	3229776	3229523	3229706	3230186	3230260
5697	"CNOT8"	"CNOT8"	chr5	+	154863206	154863395	154863211	154863395	154858651	154858768
5698	"CNOT8"	"CNOT8"	chr5	+	154863206	154863395	154863211	154863395	154858653	154858816
5699	"C12orf4"	"C12orf4"	chr12	-	4536016	4536211	4536016	4536082	4538408	4538508
5700	"C12orf4"	"C12orf4"	chr12	-	4536016	4536219	4536016	4536082	4538408	4538508
5701	"C12orf4"	"C12orf4"	chr12	-	4536016	4536219	4536016	4536211	4538408	4538508
5702	"FGF8"	"FGF8"	chr10	-	101774731	101774912	101774731	101774879	101775129	101775216
5703	"FGF8"	"FGF8"	chr10	-	101774731	101774912	101774731	101774879	101775739	101775776
5704	"ACSL4"	"ACSL4"	chrX	-	109683135	109683375	109683135	109683372	109696143	109696196
5705	"ACSL4"	"ACSL4"	chrX	-	109683135	109683552	109683135	109683372	109696143	109696196
5706	"ACSL4"	"ACSL4"	chrX	-	109683135	109683666	109683135	109683372	109696143	109696196
5707	"ACSL4"	"ACSL4"	chrX	-	109683135	109683552	109683135	109683375	109696143	109696196
5708	"ACSL4"	"ACSL4"	chrX	-	109683135	109683666	109683135	109683375	109696143	109696196
5709	"ACSL4"	"ACSL4"	chrX	-	109683135	109683666	109683135	109683552	109696143	109696196
5710	"ACSL4"	"ACSL4"	chrX	-	109683135	109683666	109683135	109683552	109733138	109733325
5711	"ACSL4"	"ACSL4"	chrX	-	109683135	109683375	109683135	109683372	109733138	109733403
5712	"LRRK1"	"LRRK1"	chr15	+	101024799	101024967	101024802	101024967	101022382	101022597
5713	"LRRK1"	"LRRK1"	chr15	+	101062380	101062690	101062573	101062690	101061170	101061288
5714	"FXYD3"	"FXYD3"	chr19	+	35122677	35122839	35122764	35122839	35121221	35121245
5715	"FXYD3"	"FXYD3"	chr19	+	35122764	35122954	35122917	35122954	35121221	35121245
5716	"FBXL8"	"FBXL8"	chr16	+	67162847	67163852	67163511	67163852	67161734	67161937
5717	"PRMT5-AS1"	"PRMT5-AS1"	chr14	+	22922968	22923204	22922971	22923204	22921037	22921120
5718	"FAM45A"	"FAM45A"	chr10	+	119107947	119108164	119107967	119108164	119104116	119104197
5719	"DDX5"	"DDX5"	chr17	-	64500548	64502069	64500548	64500773	64502161	64502223
5720	"DDX5"	"DDX5"	chr17	-	64504676	64504880	64504676	64504842	64506075	64506289
5721	"DDX5"	"DDX5"	chr17	-	64506075	64506262	64506075	64506259	64506754	64507530
5722	"KLC3"	"KLC3"	chr19	+	45347446	45347516	45347449	45347516	45346543	45346774
5723	"TRAPPC3"	"TRAPPC3"	chr1	-	36139719	36139843	36139719	36139819	36140068	36140166
5724	"PDLIM5"	"PDLIM5"	chr4	+	94575615	94576034	94575942	94576034	94573350	94573393
5725	"ATHL1"	"ATHL1"	chr11	+	290657	291113	290677	291113	290389	290600
5726	"ATHL1"	"ATHL1"	chr11	+	294266	294478	294320	294478	294098	294196
5727	"COX6C"	"COX6C"	chr8	-	99891907	99892052	99891907	99892047	99893318	99893623
5728	"COX6C"	"COX6C"	chr8	-	99891907	99892052	99891907	99892047	99893442	99893622
5729	"PRPF3"	"PRPF3"	chr1	+	150344375	150344547	150344433	150344547	150344161	150344261
5730	"CNOT2"	"CNOT2"	chr12	+	70294070	70294294	70294236	70294294	70278131	70278274
5731	"CNOT2"	"CNOT2"	chr12	+	70332766	70332846	70332790	70332846	70330286	70330469
5732	"CNOT2"	"CNOT2"	chr12	+	70344110	70344228	70344127	70344228	70342257	70342307
5733	"PKP4"	"PKP4"	chr2	+	158624877	158625427	158624954	158625427	158621230	158621421
5734	"PKP4"	"PKP4"	chr2	+	158624877	158625427	158625124	158625427	158621230	158621421
5735	"PKP4"	"PKP4"	chr2	+	158624954	158625427	158625124	158625427	158621230	158621421
5736	"PKP4"	"PKP4"	chr2	+	158634069	158634289	158634072	158634289	158631752	158631941
5737	"C3orf67"	"C3orf67"	chr3	-	58867816	58867936	58867816	58867897	58869327	58869490
5738	"FAM189B"	"FAM189B"	chr1	-	55298	55952	55298	55844	56117	56187
5739	"FAM189B"	"FAM189B"	chr1	-	56755	56931	56755	56928	58647	58755
5740	"FAM189B"	"FAM189B"	chr1	-	155250275	155250929	155250275	155250821	155251094	155251164
5741	"FAM189B"	"FAM189B"	chr1	-	155251732	155251908	155251732	155251905	155253624	155253732
5742	"MMP23B"	"MMP23B"	chr1	+	1632980	1633355	1633187	1633355	1632782	1632913
5743	"GOLGA7"	"GOLGA7"	chr8	+	41490832	41490965	41490869	41490965	41490561	41490617
5744	"GOLGA7"	"GOLGA7"	chr8	+	41507053	41507121	41507058	41507121	41505910	41506012
5745	"LIPH"	"LIPH"	chr3	-	185511523	185511697	185511523	185511596	185514409	185514521
5746	"BCL6"	"BCL6"	chr3	-	187731708	187731930	187731708	187731868	187733532	187733703
5747	"MRRF"	"MRRF"	chr9	+	122270863	122271075	122270952	122271075	122265461	122265780
5748	"DOCK7"	"DOCK7"	chr1	-	62477699	62477834	62477699	62477825	62488933	62489065
5749	"DOCK7"	"DOCK7"	chr1	-	62487397	62487452	62487397	62487412	62488933	62489065
5750	"SEMA4A"	"SEMA4A"	chr1	+	156158671	156158824	156158718	156158824	156158387	156158486
5751	"JMJD1C"	"JMJD1C"	chr10	-	63192937	63193151	63192937	63193097	63193344	63193472
5752	"JMJD1C"	"JMJD1C"	chr10	-	63215552	63215696	63215552	63215617	63217206	63217331
5753	"C1orf167"	"C1orf167"	chr1	+	11788148	11788378	11788163	11788378	11787872	11788047
5754	"C1orf167"	"C1orf167"	chr1	+	11788148	11788378	11788242	11788378	11787872	11788047
5755	"C1orf167"	"C1orf167"	chr1	+	11788163	11788378	11788242	11788378	11787872	11788047
5756	"SLC35C2"	"SLC35C2"	chr20	-	46355072	46355241	46355072	46355178	46355801	46355874
5757	"SLC35C2"	"SLC35C2"	chr20	-	46355072	46355279	46355072	46355178	46355801	46355874
5758	"SLC35C2"	"SLC35C2"	chr20	-	46355072	46355279	46355072	46355241	46355801	46355874
5759	"SLC35C2"	"SLC35C2"	chr20	-	46357622	46357773	46357622	46357702	46358386	46358763
5760	"CIB2"	"CIB2"	chr15	-	78109234	78109509	78109234	78109382	78123704	78123739
5761	"SMPD4"	"SMPD4"	chr2	-	130156584	130156675	130156584	130156626	130157250	130157396
5762	"SMPD4"	"SMPD4"	chr2	-	130156584	130156813	130156584	130156626	130157250	130157396
5763	"SMPD4"	"SMPD4"	chr2	-	130156584	130156813	130156584	130156675	130157250	130157396
5764	"SMPD4"	"SMPD4"	chr2	-	130173513	130173656	130173513	130173604	130174913	130175000
5765	"TIAM1"	"TIAM1"	chr21	-	31118417	31120837	31118417	31118670	31124521	31124694
5766	"PLCZ1"	"PLCZ1"	chr12	-	18705165	18705315	18705165	18705284	18712841	18712986
5767	"PLCZ1"	"PLCZ1"	chr12	-	18723310	18723545	18723310	18723542	18736220	18736344
5768	"TMEM134"	"TMEM134"	chr11	-	67465055	67465267	67465055	67465100	67467164	67467388
5769	"TMEM134"	"TMEM134"	chr11	-	67465055	67465267	67465055	67465100	67467311	67467388
5770	"TMEM134"	"TMEM134"	chr11	-	67467500	67467590	67467500	67467563	67468016	67468092
5771	"TMEM134"	"TMEM134"	chr11	-	67467500	67467590	67467500	67467563	67468027	67468092
5772	"KANK2"	"KANK2"	chr19	-	11178344	11178471	11178344	11178447	11178552	11178720
5773	"SCYL3"	"SCYL3"	chr1	-	169868927	169869128	169868927	169869039	169870254	169870357
5774	"RUNDC3A"	"RUNDC3A"	chr17	+	44313103	44313252	44313118	44313252	44312579	44312695
5775	"RUNDC3A"	"RUNDC3A"	chr17	+	44316384	44316522	44316389	44316522	44315451	44315609
5776	"GMPPA"	"GMPPA"	chr2	+	219499955	219500015	219499960	219500015	219498914	219498971
5777	"GMPPA"	"GMPPA"	chr2	+	219505694	219505761	219505714	219505761	219505457	219505555
5778	"ACOT8"	"ACOT8"	chr20	-	45843526	45843772	45843526	45843721	45844262	45844420
5779	"ACOT8"	"ACOT8"	chr20	-	45853922	45853984	45853922	45853979	45855158	45855292
5780	"PSMC4"	"PSMC4"	chr19	+	39972368	39972555	39972461	39972555	39972145	39972244
5781	"FLVCR1-AS1"	"FLVCR1-AS1"	chr1	-	212856603	212857172	212856603	212856918	212857765	212858088
5782	"FAM129C"	"FAM129C"	chr19	+	17533524	17533701	17533586	17533701	17532262	17532388
5783	"FAM129C"	"FAM129C"	chr19	+	17545222	17546797	17546685	17546797	17543523	17543631
5784	"MARK3"	"MARK3"	chr14	+	103468032	103468186	103468080	103468186	103467078	103467191
5785	"CSDE1"	"CSDE1"	chr1	-	114739691	114739890	114739691	114739725	114749820	114750207
5786	"OSGEPL1"	"OSGEPL1"	chr2	-	189746659	189747331	189746659	189747168	189750549	189750656
5787	"OSGEPL1"	"OSGEPL1"	chr2	-	189753915	189754345	189753915	189754064	189755172	189755560
5788	"RCBTB1"	"RCBTB1"	chr13	-	49567153	49567323	49567153	49567320	49580504	49580584
5789	"GPR179"	"GPR179"	chr17	-	38339416	38339528	38339416	38339525	38342995	38343810
5790	"GOLGA8S"	"GOLGA8S"	chr15	+	23360228	23360318	23360231	23360318	23359099	23359209
5791	"CORO7"	"CORO7"	chr16	-	110503	110574	110503	110520	114678	114753
5792	"CORO7"	"CORO7"	chr16	-	4408180	4408251	4408180	4408197	4412355	4412430
5793	"RPLP0"	"RPLP0"	chr12	-	120198553	120198739	120198553	120198631	120198853	120199000
5794	"RPLP0"	"RPLP0"	chr12	-	120198553	120198770	120198553	120198631	120198853	120199000
5795	"RPLP0"	"RPLP0"	chr12	-	120198553	120198770	120198553	120198739	120198853	120199000
5796	"RPLP0"	"RPLP0"	chr12	-	120198553	120198770	120198553	120198739	120198894	120199000
5797	"RPLP0"	"RPLP0"	chr12	-	120199117	120199485	120199117	120199205	120200729	120200831
5798	"RPLP0"	"RPLP0"	chr12	-	120199309	120199485	120199309	120199425	120200729	120200832
5799	"RPLP0"	"RPLP0"	chr12	-	120199117	120199485	120199117	120199205	120201082	120201110
5800	"RPLP0"	"RPLP0"	chr12	-	120200729	120200891	120200729	120200831	120201082	120201211
5801	"MBD1"	"MBD1"	chr18	-	50268846	50270085	50268846	50269818	50271468	50271540
5802	"MBD1"	"MBD1"	chr18	-	50273333	50273471	50273333	50273426	50273563	50273863
5803	"MBD1"	"MBD1"	chr18	-	50274185	50274353	50274185	50274350	50274976	50275045
5804	"MBD1"	"MBD1"	chr18	-	50277089	50277204	50277089	50277196	50279882	50280017
5805	"ADCY2"	"ADCY2"	chr5	+	7789641	7789800	7789658	7789800	7784364	7784449
5806	"ZC3HC1"	"ZC3HC1"	chr7	-	130024262	130024506	130024262	130024377	130026157	130026312
5807	"GCLC"	"GCLC"	chr6	-	53514438	53514532	53514438	53514497	53516108	53516222
5808	"GCLC"	"GCLC"	chr6	-	53516108	53516222	53516108	53516217	53520777	53520960
5809	"GCLC"	"GCLC"	chr6	-	53516108	53516222	53516108	53516217	53544495	53545129
5810	"ZNF575"	"ZNF575"	chr19	+	43534336	43534501	43534405	43534501	43533794	43533902
5811	"STK36"	"STK36"	chr2	+	218673624	218673765	218673664	218673765	218672740	218672913
5812	"STK36"	"STK36"	chr2	+	218689858	218689956	218689885	218689956	218688696	218688876
5813	"STK36"	"STK36"	chr2	+	218696526	218696601	218696589	218696601	218694524	218694635
5814	"STK36"	"STK36"	chr2	+	218697853	218698001	218697902	218698001	218697462	218697610
5815	"TATDN3"	"TATDN3"	chr1	+	212812226	212812328	212812247	212812328	212807735	212807848
5816	"TATDN3"	"TATDN3"	chr1	+	212812226	212812328	212812250	212812328	212807735	212807848
5817	"TATDN3"	"TATDN3"	chr1	+	212812247	212812328	212812250	212812328	212807735	212807848
5818	"TATDN3"	"TATDN3"	chr1	+	212815012	212815597	212815046	212815597	212807735	212807848
5819	"TATDN3"	"TATDN3"	chr1	+	212815012	212815597	212815046	212815597	212812226	212812328
5820	"CLEC12A"	"CLEC12A"	chr12	+	9978965	9979524	9979335	9979524	9971596	9971687
5821	"SULT1A2"	"SULT1A2"	chr16	-	28592262	28592481	28592262	28592443	28593251	28593346
5822	"SULT1A2"	"SULT1A2"	chr16	-	28592262	28592481	28592262	28592443	28596996	28597109
5823	"SULT1A2"	"SULT1A2"	chr16	-	28595782	28595965	28595782	28595934	28596996	28597109
5824	"MRPL9"	"MRPL9"	chr1	-	151761450	151761552	151761450	151761519	151762104	151762155
5825	"MRPL9"	"MRPL9"	chr1	-	151761961	151762025	151761961	151762010	151762104	151762155
5826	"SLC13A3"	"SLC13A3"	chr20	-	46592403	46592529	46592403	46592446	46596156	46596342
5827	"PTPRD"	"PTPRD"	chr9	-	8454579	8454594	8454579	8454591	8460410	8460571
5828	"PTPRD"	"PTPRD"	chr9	-	8485226	8485327	8485226	8485324	8504260	8504405
5829	"ZCCHC11"	"ZCCHC11"	chr1	-	52436754	52436975	52436754	52436963	52438219	52438335
5830	"ZCCHC11"	"ZCCHC11"	chr1	-	52436754	52436978	52436754	52436963	52438219	52438335
5831	"ZCCHC11"	"ZCCHC11"	chr1	-	52436754	52436978	52436754	52436975	52438219	52438335
5832	"PLPPR2"	"PLPPR2"	chr19	+	11357618	11357739	11357659	11357739	11356801	11356976
5833	"PLPPR2"	"PLPPR2"	chr19	+	11359531	11359720	11359606	11359720	11357659	11357739
5834	"ZC4H2"	"ZC4H2"	chrX	-	64919041	64919236	64919041	64919204	64920080	64920253
5835	"MS4A1"	"MS4A1"	chr11	+	60462184	60462533	60462358	60462533	60455846	60455945
5836	"MS4A1"	"MS4A1"	chr11	+	60466958	60467060	60466997	60467060	60465920	60466157
5837	"CYP4F12"	"CYP4F12"	chr19	+	15680243	15680297	15680277	15680297	15678260	15678329
5838	"CYP4F12"	"CYP4F12"	chr19	+	15696160	15696512	15696429	15696512	15685067	15685197
5839	"ZGPAT"	"ZGPAT"	chr20	+	63734644	63734824	63734704	63734824	63733586	63733739
5840	"PHF1"	"PHF1"	chr6	+	4861234	4861316	4861242	4861316	4860974	4861149
5841	"PHF1"	"PHF1"	chr6	+	4863679	4863869	4863690	4863869	4863449	4863554
5842	"PHF1"	"PHF1"	chr6	+	4864314	4864395	4864317	4864395	4863959	4864054
5843	"PHF1"	"PHF1"	chr6	+	33412507	33412589	33412515	33412589	33412247	33412422
5844	"PHF1"	"PHF1"	chr6	+	33414954	33415144	33414965	33415144	33414724	33414829
5845	"PHF1"	"PHF1"	chr6	+	33415234	33415329	33415260	33415329	33414724	33414829
5846	"EPHA5"	"EPHA5"	chr4	-	65404373	65404479	65404373	65404476	65414283	65414443
5847	"PABPC1L"	"PABPC1L"	chr20	+	44930459	44930726	44930517	44930726	44924160	44924256
5848	"PABPC1L"	"PABPC1L"	chr20	+	44933056	44933185	44933071	44933185	44932681	44932713
5849	"PABPC1L"	"PABPC1L"	chr20	+	44938044	44938191	44938060	44938191	44936636	44936730
5850	"PABPC1L"	"PABPC1L"	chr20	+	44938044	44938191	44938101	44938191	44936636	44936730
5851	"PABPC1L"	"PABPC1L"	chr20	+	44938060	44938191	44938101	44938191	44936636	44936730
5852	"C11orf80"	"C11orf80"	chr11	+	66803994	66804184	66803997	66804184	66801030	66801102
5853	"C11orf80"	"C11orf80"	chr11	+	66838366	66838445	66838369	66838445	66828265	66828364
5854	"RADIL"	"RADIL"	chr7	-	4834606	4835239	4834606	4835234	4836357	4836605
5855	"MROH5"	"MROH5"	chr8	-	141470596	141470763	141470596	141470760	141471055	141471191
5856	"TNS2"	"TNS2"	chr12	+	53062375	53062453	53062379	53062453	53062152	53062245
5857	"COX4I1"	"COX4I1"	chr16	+	85804936	85805104	85804940	85805104	85801204	85801278
