ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
31872	"LARP1"	"LARP1"	chr5	+	154790324	154790386	154755574	154756193	154792621	154792796
31873	"LARP1"	"LARP1"	chr5	+	154790324	154790386	154756410	154756522	154790644	154790710
31874	"LARP1"	"LARP1"	chr5	+	154790324	154790386	154757173	154757290	154792621	154792796
31875	"LARP1"	"LARP1"	chr5	+	154790644	154790710	154755574	154756193	154792621	154792796
31877	"LARP1"	"LARP1"	chr5	+	154791945	154792013	154790644	154790710	154792621	154792796
31878	"LARP1"	"LARP1"	chr5	+	154792621	154792796	154755574	154756193	154793594	154793649
31881	"LARP1"	"LARP1"	chr5	+	154802006	154802399	154799872	154800042	154803289	154803413
31888	"RAB4A"	"RAB4A"	chr1	+	229286485	229286566	229271074	229271370	229288728	229288843
31891	"RAB4A"	"RAB4A"	chr1	+	229288728	229288843	229286484	229286566	229295847	229295910
31892	"RAB4A"	"RAB4A"	chr1	+	229302861	229302989	229298976	229299072	229303805	229303894
31893	"CHCHD3"	"CHCHD3"	chr7	-	132796441	132796577	132784867	132785660	132838398	132838469
31894	"CHCHD3"	"CHCHD3"	chr7	-	132813424	132813561	132796441	132796577	132815474	132815628
31896	"CHCHD3"	"CHCHD3"	chr7	-	132838398	132838469	132796441	132796577	132885661	132885745
31897	"CHCHD3"	"CHCHD3"	chr7	-	132885661	132885745	132837600	132838469	132975168	132975286
31899	"CHCHD3"	"CHCHD3"	chr7	-	133024545	133024627	132975153	132975286	133070141	133070229
31900	"CHCHD3"	"CHCHD3"	chr7	-	133070141	133070229	133024545	133024627	133081856	133082054
31905	"C20orf27"	"C20orf27"	chr20	-	3758535	3758678	3755468	3755607	3760081	3760186
31906	"C20orf27"	"C20orf27"	chr20	-	3760006	3760186	3758535	3758678	3767662	3767728
31907	"C20orf27"	"C20orf27"	chr20	-	3760081	3760186	3758535	3758678	3767662	3768387
31911	"NWD1"	"NWD1"	chr19	+	16744420	16744718	16738225	16738292	16749138	16750411
31912	"NWD1"	"NWD1"	chr19	+	16794462	16794553	16791349	16791622	16797731	16797886
31933	"ARMC10"	"ARMC10"	chr7	+	103083065	103083132	103081881	103081908	103083681	103084062
31948	"SLC41A2"	"SLC41A2"	chr12	-	104844471	104844620	104802552	104805337	104845842	104845974
31949	"SLC41A2"	"SLC41A2"	chr12	-	104866431	104866579	104861290	104861370	104886292	104886439
31953	"SLC41A2"	"SLC41A2"	chr12	-	104931631	104931791	104928299	104928694	104958600	104958698
31955	"ATP6V1A"	"ATP6V1A"	chr3	+	113784695	113784833	113784223	113784438	113786231	113786320
31956	"ATP6V1A"	"ATP6V1A"	chr3	+	113789731	113789840	113788712	113788875	113794871	113794994
31957	"ATP6V1A"	"ATP6V1A"	chr3	+	113795875	113795939	113795089	113795204	113798242	113798446
31965	"CLDN15"	"CLDN15"	chr7	-	101232832	101232914	101232603	101232720	101234277	101234373
31969	"CLDN15"	"CLDN15"	chr7	-	101236746	101236886	101233768	101234442	101237364	101237750
31971	"SMARCAD1"	"SMARCAD1"	chr4	+	94226118	94226296	94208345	94208584	94233953	94234122
31972	"SMARCAD1"	"SMARCAD1"	chr4	+	94233953	94234122	94226118	94226296	94236951	94237018
31973	"SMARCAD1"	"SMARCAD1"	chr4	+	94240905	94241006	94236951	94237018	94249653	94249755
31975	"SMARCAD1"	"SMARCAD1"	chr4	+	94284959	94285069	94283120	94283303	94289472	94289704
31976	"TAPT1-AS1"	"TAPT1-AS1"	chr4	+	16288883	16289045	16238770	16238871	16320064	16320140
31978	"SH3RF2"	"SH3RF2"	chr5	+	146049074	146049245	146047771	146047863	146055980	146056213
31984	"CATSPER2"	"CATSPER2"	chr15	-	43635359	43635416	43632198	43632363	43636040	43636219
31985	"CATSPER2"	"CATSPER2"	chr15	-	43635726	43635826	43635359	43635416	43636040	43636219
31986	"CATSPER2"	"CATSPER2"	chr15	-	43639642	43639798	43638903	43639028	43640323	43640496
31987	"CATSPER2"	"CATSPER2"	chr15	-	43647049	43647118	43639421	43640496	43647293	43647467
31988	"CATSPER2"	"CATSPER2"	chr15	-	43647916	43648063	43647293	43647467	43649726	43649879
31989	"CATSPER2"	"CATSPER2"	chr15	-	43647916	43648066	43647293	43647467	43649726	43649879
31992	"CATSPER2"	"CATSPER2"	chr15	-	43649726	43649879	43647419	43647467	43668027	43668118
31993	"CATSPER2"	"CATSPER2"	chr15	-	43664417	43664543	43647348	43647467	43668027	43668118
31994	"CATSPER2"	"CATSPER2"	chr15	-	43664417	43664543	43649726	43649879	43668027	43668118
31996	"KIF2A"	"KIF2A"	chr5	+	62347129	62347224	62306161	62306536	62348047	62348167
31997	"KIF2A"	"KIF2A"	chr5	+	62358136	62358299	62357690	62357745	62361241	62361279
31998	"KIF2A"	"KIF2A"	chr5	+	62366413	62366481	62365242	62365353	62373686	62373837
32008	"TPCN1"	"TPCN1"	chr12	+	113266179	113266356	113260301	113260492	113267842	113267879
32009	"TPCN1"	"TPCN1"	chr12	+	113280150	113280195	113278771	113278835	113284580	113284637
32010	"TPCN1"	"TPCN1"	chr12	+	113284580	113284637	113280150	113280195	113284717	113284771
32011	"TPCN1"	"TPCN1"	chr12	+	113284717	113284771	113284580	113284637	113285888	113285961
32012	"TPCN1"	"TPCN1"	chr12	+	113288162	113288234	113286986	113287094	113288757	113288847
32016	"ANK2"	"ANK2"	chr4	+	113237598	113237622	113236986	113237172	113240484	113240583
32018	"ANK2"	"ANK2"	chr4	+	113313683	113313695	113311254	113311399	113317721	113317809
32023	"ANK2"	"ANK2"	chr4	+	113350227	113350249	113345899	113346022	113360822	113360897
32026	"ANK2"	"ANK2"	chr4	+	113373089	113373173	113369513	113369805	113381456	113381471
32027	"ANK2"	"ANK2"	chr4	+	113373284	113373449	113373089	113373173	113381456	113381471
32028	"ANK2"	"ANK2"	chr4	+	113374763	113374946	113369513	113369805	113381456	113383732
32032	"ANK2"	"ANK2"	chr4	+	113378089	113378181	113374763	113374946	113381456	113381516
32036	"IARS2"	"IARS2"	chr1	+	220096103	220096226	220094101	220094483	220100489	220100649
32037	"IARS2"	"IARS2"	chr1	+	220110785	220110937	220107060	220107151	220114313	220114474
32038	"IARS2"	"IARS2"	chr1	+	220125236	220125339	220114313	220114474	220126749	220126843
32044	"KIF5B"	"KIF5B"	chr10	-	32039326	32039431	32038777	32038826	32040383	32040457
32045	"KIF5B"	"KIF5B"	chr10	-	32048463	32048551	32040383	32040457	32055847	32056431
32059	"LRRC49"	"LRRC49"	chr15	+	70900921	70901024	70898366	70898455	70904551	70904596
32068	"ACTB"	"ACTB"	chr7	-	5529534	5529663	5528280	5529400	5530523	5530601
32069	"ACTB"	"ACTB"	chr7	-	5529534	5529733	5529160	5529400	5530523	5530602
32080	"LPP"	"LPP"	chr3	+	188524664	188524787	188484589	188484704	188609160	188609184
32081	"RPS12"	"RPS12"	chr6	+	132814731	132814782	132814440	132814613	132814971	132815088
32082	"RPS12"	"RPS12"	chr6	+	132814971	132815088	132814731	132814782	132816460	132816563
32083	"RPS12"	"RPS12"	chr6	+	132814971	132815088	132814731	132814782	132816959	132817061
32084	"RPS12"	"RPS12"	chr6	+	132814971	132815224	132814731	132814782	132816460	132816563
32085	"RPS12"	"RPS12"	chr6	+	132814971	132815224	132814731	132814782	132816959	132817061
32086	"RPS12"	"RPS12"	chr6	+	132816460	132816563	132814731	132814782	132816959	132817061
32087	"RPS12"	"RPS12"	chr6	+	132816460	132816563	132814971	132815088	132816959	132817061
32088	"RPS12"	"RPS12"	chr6	+	132816460	132816563	132814971	132815224	132816959	132817061
32089	"RPS12"	"RPS12"	chr6	+	132816959	132817061	132814971	132815224	132817479	132817564
32090	"NOB1"	"NOB1"	chr16	-	69748231	69748329	69744872	69745017	69748917	69749118
32091	"NOB1"	"NOB1"	chr16	-	69749558	69749630	69749212	69749338	69752240	69752253
32095	"NOB1"	"NOB1"	chr16	-	69754593	69754726	69752240	69752371	69754847	69754914
32096	"NME3"	"NME3"	chr16	-	1771069	1771171	1770880	1770993	1771279	1771410
32097	"NME3"	"NME3"	chr16	-	1771069	1771191	1770880	1770993	1771279	1771410
32098	"KIAA0556"	"KIAA0556"	chr16	+	27573900	27573956	27550151	27550177	27618424	27618501
32099	"KIAA0556"	"KIAA0556"	chr16	+	27618424	27618501	27550151	27550177	27628660	27628830
32101	"KIAA0556"	"KIAA0556"	chr16	+	27631064	27631162	27628587	27628830	27648603	27648735
32102	"KIAA0556"	"KIAA0556"	chr16	+	27648603	27648735	27631064	27631162	27654607	27654698
32103	"KIAA0556"	"KIAA0556"	chr16	+	27648603	27648735	27631064	27631162	27677728	27677996
32104	"KIAA0556"	"KIAA0556"	chr16	+	27654607	27654736	27631064	27631162	27677728	27677818
32105	"KIAA0556"	"KIAA0556"	chr16	+	27654607	27654736	27648603	27648735	27677728	27677818
32106	"KIAA0556"	"KIAA0556"	chr16	+	27677728	27677996	27631064	27631162	27681398	27681530
32108	"KIAA0556"	"KIAA0556"	chr16	+	27701588	27701695	27699533	27699599	27703895	27703998
32111	"FBXO7"	"FBXO7"	chr22	+	32478980	32479275	32475256	32475398	32483896	32483983
32113	"FBXO7"	"FBXO7"	chr22	+	32479132	32479275	32475236	32475398	32483896	32484124
32114	"FBXO7"	"FBXO7"	chr22	+	32495492	32495530	32487744	32493281	32498143	32498608
32120	"PVT1"	"PVT1"	chr8	+	127795893	127796008	127794556	127794734	127939507	127939609
32126	"PVT1"	"PVT1"	chr8	+	127890588	127890998	127794556	127794734	127939507	127940454
32127	"PVT1"	"PVT1"	chr8	+	127939507	127939676	127890627	127890998	127983903	127984204
32131	"PVT1"	"PVT1"	chr8	+	127989161	127989291	127794574	127794734	128070159	128070272
32134	"PVT1"	"PVT1"	chr8	+	128070159	128070272	127989161	127989291	128096517	128096654
32135	"PVT1"	"PVT1"	chr8	+	128070159	128070272	127989161	127989291	128096520	128096578
32136	"PVT1"	"PVT1"	chr8	+	128070159	128070361	128010317	128010444	128082752	128082848
32140	"PVT1"	"PVT1"	chr8	+	128082752	128082848	128070159	128070361	128096517	128096656
32142	"TRIM2"	"TRIM2"	chr4	+	153270334	153270519	153204445	153204560	153275892	153276130
32144	"TRIM2"	"TRIM2"	chr4	+	153270337	153270519	153204465	153204560	153275892	153276130
32145	"TRIM2"	"TRIM2"	chr4	+	153292981	153293133	153275892	153276130	153295312	153296036
32146	"TRIM2"	"TRIM2"	chr4	+	153294304	153294485	153292981	153293133	153295312	153296036
32147	"TRIM2"	"TRIM2"	chr4	+	153315484	153315588	153295312	153296036	153315831	153315999
32151	"FCHSD1"	"FCHSD1"	chr5	-	141644572	141644690	141644217	141644438	141645019	141645148
32152	"FCHSD1"	"FCHSD1"	chr5	-	141644858	141644938	141644572	141644690	141645019	141645148
32153	"FCHSD1"	"FCHSD1"	chr5	-	141644858	141644942	141644572	141644690	141645019	141645148
32154	"FCHSD1"	"FCHSD1"	chr5	-	141647397	141647520	141647134	141647230	141648956	141649020
32155	"FCHSD1"	"FCHSD1"	chr5	-	141647967	141648096	141647397	141647520	141648956	141649020
32156	"THADA"	"THADA"	chr2	-	43279764	43279896	43232712	43232882	43286907	43287061
32158	"THADA"	"THADA"	chr2	-	43344121	43344237	43320445	43320540	43397970	43398139
32161	"THADA"	"THADA"	chr2	-	43430212	43430302	43397970	43398139	43485233	43485325
32163	"THADA"	"THADA"	chr2	-	43485233	43485325	43430212	43430302	43498832	43498955
32166	"THADA"	"THADA"	chr2	-	43556344	43556555	43552067	43552339	43566697	43566821
32167	"THADA"	"THADA"	chr2	-	43560233	43560385	43552203	43552339	43566697	43566821
32168	"THADA"	"THADA"	chr2	-	43560233	43560385	43556092	43556555	43566697	43566821
32169	"THADA"	"THADA"	chr2	-	43571706	43571862	43570387	43570510	43572813	43572965
32170	"THADA"	"THADA"	chr2	-	43574335	43575027	43572813	43572992	43577021	43577234
32174	"POLR1D"	"POLR1D"	chr13	+	27648378	27648449	27621874	27622009	27665685	27667410
32175	"POLR1D"	"POLR1D"	chr13	+	27648378	27648453	27621778	27622009	27665685	27667022
32190	"GAPLINC"	"GAPLINC"	chr18	+	3473953	3474142	3467240	3467270	3478755	3478976
32191	"THOC7"	"THOC7"	chr3	-	63835323	63835390	63835153	63835223	63836300	63836358
32192	"THOC7"	"THOC7"	chr3	-	63839655	63839773	63838371	63838499	63863503	63863786
32195	"HERC1"	"HERC1"	chr15	-	63623724	63623890	63622814	63622891	63624157	63624327
32198	"HERC1"	"HERC1"	chr15	-	63648068	63648199	63645482	63645682	63649724	63649925
32199	"HERC1"	"HERC1"	chr15	-	63660972	63661025	63659735	63659936	63661752	63662021
32200	"HERC1"	"HERC1"	chr15	-	63698727	63698996	63696123	63696339	63706779	63706831
32201	"HERC1"	"HERC1"	chr15	-	63756436	63756748	63755228	63755325	63758174	63758369
32209	"COMT"	"COMT"	chr22	+	19962232	19962815	19961198	19961289	19963565	19963759
32210	"COMT"	"COMT"	chr22	+	19962526	19962815	19961198	19961289	19963565	19963759
32212	"IKBKAP"	"IKBKAP"	chr9	-	108918810	108918901	108917546	108917670	108926522	108926603
32213	"IKBKAP"	"IKBKAP"	chr9	-	108919252	108919349	108918810	108918901	108926522	108926603
32214	"IKBKAP"	"IKBKAP"	chr9	-	108922841	108922927	108919252	108919349	108926522	108926603
32215	"IKBKAP"	"IKBKAP"	chr9	-	108930996	108931201	108929768	108929921	108933863	108934116
32232	"BTN2A2"	"BTN2A2"	chr6	+	26383791	26383915	26383100	26383181	26385014	26385362
32239	"BTN2A2"	"BTN2A2"	chr6	+	26388012	26388294	26385014	26385362	26390004	26390137
32243	"PRELID3A"	"PRELID3A"	chr18	+	12420324	12420493	12420016	12420148	12421539	12421629
32244	"PRELID3A"	"PRELID3A"	chr18	+	12421539	12421629	12407895	12408007	12427040	12427106
32246	"PRELID3A"	"PRELID3A"	chr18	+	12427040	12427111	12421285	12421629	12427220	12427322
32247	"PRELID3A"	"PRELID3A"	chr18	+	12429349	12429433	12427220	12427323	12431149	12431424
32248	"PRELID3A"	"PRELID3A"	chr18	+	12429349	12429436	12427220	12427323	12431149	12431463
32251	"SH3BGR"	"SH3BGR"	chr21	+	39508997	39509027	39499822	39499915	39511679	39511706
32254	"SH3BGR"	"SH3BGR"	chr21	+	39511679	39511809	39508997	39509027	39515087	39515207
32255	"MUC5B"	"MUC5B"	chr11	+	1260350	1260393	1259962	1260085	1260625	1260728
32258	"GMNN"	"GMNN"	chr6	+	24777221	24777297	24774930	24775112	24780662	24780740
32259	"GMNN"	"GMNN"	chr6	+	24777221	24777297	24774937	24775244	24780662	24780740
32260	"GMNN"	"GMNN"	chr6	+	24784086	24784169	24781476	24781621	24784443	24784554
32261	"GMNN"	"GMNN"	chr6	+	24784443	24784554	24784086	24784169	24785637	24785707
32264	"COMMD7"	"COMMD7"	chr20	-	32704439	32704489	32702702	32704071	32706582	32706620
32265	"COMMD7"	"COMMD7"	chr20	-	32704813	32704904	32704439	32704489	32706582	32706620
32266	"COMMD7"	"COMMD7"	chr20	-	32706582	32706620	32702702	32704071	32706703	32706760
32267	"COMMD7"	"COMMD7"	chr20	-	32706582	32706620	32704813	32704904	32706703	32706760
32268	"COMMD7"	"COMMD7"	chr20	-	32706703	32706760	32706582	32706620	32727892	32727995
32269	"COMMD7"	"COMMD7"	chr20	-	32728088	32728139	32727892	32727995	32743307	32743455
32270	"COMMD7"	"COMMD7"	chr20	-	32728088	32728142	32727892	32727995	32743307	32743406
32273	"ATAD5"	"ATAD5"	chr17	+	30843912	30844039	30840616	30840781	30855142	30855327
32274	"ATAD5"	"ATAD5"	chr17	+	30844834	30844916	30843912	30844039	30855142	30855327
32275	"ATAD5"	"ATAD5"	chr17	+	30876373	30876550	30869495	30869646	30877415	30877549
32278	"XBP1"	"XBP1"	chr22	-	28796046	28796192	28794554	28795732	28797076	28797205
32279	"XBP1"	"XBP1"	chr22	-	28799041	28799153	28797076	28797205	28800297	28800558
32280	"XBP1"	"XBP1"	chr22	-	28799056	28799153	28797076	28797205	28800297	28800524
32282	"DNAJB14"	"DNAJB14"	chr4	-	99908710	99908896	99906516	99906611	99930449	99930534
32284	"DNAJB14"	"DNAJB14"	chr4	-	99923039	99923185	99908710	99908896	99930449	99930621
32288	"DNAJB14"	"DNAJB14"	chr4	-	99927716	99927838	99924759	99924815	99928541	99928617
32301	"EI24"	"EI24"	chr11	+	125577503	125577570	125576254	125576315	125578132	125578191
32303	"EI24"	"EI24"	chr11	+	125578948	125579068	125578132	125578257	125580092	125580204
32304	"EI24"	"EI24"	chr11	+	125578948	125579068	125578132	125578257	125581210	125581322
32305	"EI24"	"EI24"	chr11	+	125580092	125580204	125578132	125578257	125581210	125581322
32306	"EI24"	"EI24"	chr11	+	125580092	125580204	125578132	125578257	125582345	125582420
32307	"EI24"	"EI24"	chr11	+	125580092	125580204	125578948	125579068	125581210	125581322
32308	"EI24"	"EI24"	chr11	+	125581210	125581322	125578132	125578257	125582345	125582420
32309	"EI24"	"EI24"	chr11	+	125581210	125581322	125580092	125580204	125582345	125582420
32310	"EI24"	"EI24"	chr11	+	125581210	125581322	125580092	125580204	125583520	125583763
32311	"EI24"	"EI24"	chr11	+	125582345	125582420	125580092	125580204	125583520	125583763
32312	"EI24"	"EI24"	chr11	+	125582345	125582420	125581210	125581322	125583520	125583763
32313	"C5orf38"	"C5orf38"	chr5	+	2752621	2752754	2752147	2752464	2753284	2753355
32315	"C5orf38"	"C5orf38"	chr5	+	2752679	2752754	2752227	2752464	2753284	2753355
32321	"LYPD6"	"LYPD6"	chr2	+	149449048	149449147	149437637	149437826	149468644	149468775
32329	"TAMM41"	"TAMM41"	chr3	-	11817191	11817337	11808674	11809682	11829713	11829864
32331	"TAMM41"	"TAMM41"	chr3	-	11830721	11830874	11829755	11829864	11833002	11833151
32332	"TAMM41"	"TAMM41"	chr3	-	11833002	11833151	11829713	11829864	11839221	11839314
32339	"HSCB"	"HSCB"	chr22	+	28743881	28743978	28742030	28742331	28751240	28751288
32340	"HSCB"	"HSCB"	chr22	+	28744614	28744704	28743881	28743978	28751240	28751288
32341	"HSCB"	"HSCB"	chr22	+	28744614	28744709	28743881	28743978	28751240	28751288
32342	"HSCB"	"HSCB"	chr22	+	28745863	28746008	28744614	28744704	28751240	28751288
32344	"HSCB"	"HSCB"	chr22	+	28751240	28751288	28743881	28743978	28757077	28757210
32345	"HSCB"	"HSCB"	chr22	+	28751240	28751288	28745863	28746008	28757077	28757210
32352	"WIZ"	"WIZ"	chr19	-	15425240	15425768	15424612	15425032	15426981	15427533
32353	"WIZ"	"WIZ"	chr19	-	15428109	15428508	15426981	15427533	15429585	15430089
32354	"WIZ"	"WIZ"	chr19	-	15429585	15430089	15426981	15427533	15432433	15432557
32355	"WIZ"	"WIZ"	chr19	-	15429585	15430089	15426981	15427533	15436805	15437129
32356	"WIZ"	"WIZ"	chr19	-	15431011	15431182	15429585	15430089	15432433	15432557
32361	"PPP1R7"	"PPP1R7"	chr2	+	241158465	241158549	241157806	241157862	241159212	241159343
32362	"PPP1R7"	"PPP1R7"	chr2	+	241158483	241158531	241157806	241157862	241159212	241159343
32363	"PPP1R7"	"PPP1R7"	chr2	+	241158483	241158549	241157806	241157862	241159212	241159303
32364	"PPP1R7"	"PPP1R7"	chr2	+	241159212	241159343	241158465	241158549	241160331	241160421
32365	"PPP1R7"	"PPP1R7"	chr2	+	241159212	241159343	241158465	241158549	241163284	241163401
32366	"PPP1R7"	"PPP1R7"	chr2	+	241160331	241160494	241158483	241158549	241163284	241163401
32367	"PPP1R7"	"PPP1R7"	chr2	+	241160331	241160494	241159136	241159343	241163284	241163401
32368	"PPP1R7"	"PPP1R7"	chr2	+	241163284	241163401	241160331	241160494	241166336	241166439
32373	"NUTF2"	"NUTF2"	chr16	+	67847277	67847456	67846934	67846985	67868339	67868411
32374	"NUTF2"	"NUTF2"	chr16	+	67865101	67865229	67846731	67846985	67868339	67868411
32375	"NUTF2"	"NUTF2"	chr16	+	67865101	67865229	67847160	67847456	67868339	67868411
32376	"NUTF2"	"NUTF2"	chr16	+	67868339	67868411	67865101	67865229	67868500	67868599
32377	"NUTF2"	"NUTF2"	chr16	+	67868500	67868599	67865101	67865229	67870799	67870852
32381	"SMARCAL1"	"SMARCAL1"	chr2	+	216420298	216420532	216416256	216416307	216423632	216423683
32382	"SMARCAL1"	"SMARCAL1"	chr2	+	216420298	216420532	216416256	216416307	216428595	216428779
32383	"SMARCAL1"	"SMARCAL1"	chr2	+	216423632	216423683	216416256	216416307	216428595	216428712
32387	"SMARCAL1"	"SMARCAL1"	chr2	+	216464596	216464667	216450845	216451064	216475268	216475451
32388	"SMARCAL1"	"SMARCAL1"	chr2	+	216467943	216468046	216464596	216464667	216475268	216475451
32389	"SMARCAL1"	"SMARCAL1"	chr2	+	216478202	216478299	216477108	216477209	216482737	216483017
32393	"CALCOCO1"	"CALCOCO1"	chr12	-	53723592	53723684	53722024	53722183	53724644	53724747
32394	"CALCOCO1"	"CALCOCO1"	chr12	-	53723592	53723762	53721466	53722183	53724644	53724747
32395	"CALCOCO1"	"CALCOCO1"	chr12	-	53723592	53723783	53722024	53722183	53724644	53724747
32400	"CXorf40A"	"CXorf40A"	chrX	+	149542018	149542066	149540629	149540799	149545367	149545500
32401	"CXorf40A"	"CXorf40A"	chrX	+	149545601	149545883	149545367	149545500	149546738	149546917
32402	"CXorf40A"	"CXorf40A"	chrX	+	149545767	149545883	149545367	149545500	149546738	149547309
32403	"SEC23B"	"SEC23B"	chr20	+	18527495	18527611	18526372	18526531	18530679	18530803
32404	"SEC23B"	"SEC23B"	chr20	+	18532663	18532744	18530679	18530803	18535652	18535742
32405	"SEC23B"	"SEC23B"	chr20	+	18542295	18542402	18535652	18535742	18543018	18543172
32407	"SEC23B"	"SEC23B"	chr20	+	18555107	18555173	18554234	18554390	18560650	18560833
32412	"NUF2"	"NUF2"	chr1	+	163336750	163336848	163328845	163328907	163338019	163338093
32413	"NUF2"	"NUF2"	chr1	+	163336750	163336848	163328845	163328907	163339380	163339477
32414	"NUF2"	"NUF2"	chr1	+	163336750	163336848	163328845	163328907	163340363	163340426
32415	"NUF2"	"NUF2"	chr1	+	163338019	163338093	163328845	163328907	163339380	163339477
32416	"NUF2"	"NUF2"	chr1	+	163338019	163338093	163336750	163336848	163339380	163339477
32417	"NUF2"	"NUF2"	chr1	+	163339380	163339477	163328845	163328907	163340363	163340426
32418	"NUF2"	"NUF2"	chr1	+	163339380	163339477	163336750	163336848	163340363	163340426
32420	"KCTD18"	"KCTD18"	chr2	-	200506856	200507091	200504747	200504959	200510010	200510068
32431	"MED16"	"MED16"	chr19	-	890962	891149	890136	890244	893085	893158
32437	"TET2"	"TET2"	chr4	+	105190359	105190505	105146785	105146979	105259618	105259769
32438	"TET2"	"TET2"	chr4	+	105233896	105237351	105190359	105190505	105242833	105242927
32440	"TET2"	"TET2"	chr4	+	105242833	105242927	105190359	105190505	105259618	105259769
32441	"TET2"	"TET2"	chr4	+	105243569	105243778	105242833	105242927	105259618	105259769
32442	"MUC16"	"MUC16"	chr19	-	8863295	8863426	8862872	8862940	8865583	8865756
32450	"EP400NL"	"EP400NL"	chr12	+	132090848	132090943	132084479	132085316	132108571	132108682
32453	"EP400NL"	"EP400NL"	chr12	+	132103996	132104170	132090650	132090943	132104566	132105069
32456	"EP400NL"	"EP400NL"	chr12	+	132109767	132109832	132108571	132108682	132114457	132114545
32457	"EP400NL"	"EP400NL"	chr12	+	132109767	132109832	132108571	132108682	132120419	132120601
32458	"EP400NL"	"EP400NL"	chr12	+	132114457	132114545	132108571	132108682	132120419	132120601
32459	"EP400NL"	"EP400NL"	chr12	+	132114457	132114545	132109767	132109832	132120419	132120601
32460	"EP400NL"	"EP400NL"	chr12	+	132125193	132125396	132121924	132121980	132125853	132126047
32461	"EP400NL"	"EP400NL"	chr12	+	132125193	132125408	132121924	132121980	132125853	132126340
32462	"ATG101"	"ATG101"	chr12	+	52073574	52073902	52070353	52070483	52076785	52076956
32467	"CCDC122"	"CCDC122"	chr13	-	43858780	43858897	43836351	43837429	43874841	43874926
32468	"CCDC122"	"CCDC122"	chr13	-	43859671	43860070	43858780	43858897	43874841	43874926
32469	"CCDC122"	"CCDC122"	chr13	-	43868693	43868803	43859671	43860070	43869330	43869489
32472	"CCDC122"	"CCDC122"	chr13	-	43869330	43869489	43868693	43868803	43874841	43874927
32473	"S100A6"	"S100A6"	chr1	-	153535201	153535360	153534598	153534830	153535948	153536222
32474	"S100A6"	"S100A6"	chr1	-	153535201	153535375	153534598	153534830	153535948	153536215
32475	"S100A6"	"S100A6"	chr1	-	153535788	153535933	153535201	153535360	153536107	153536244
32492	"UBXN4"	"UBXN4"	chr2	+	135772419	135772547	135770570	135770735	135776248	135776351
32493	"UBXN4"	"UBXN4"	chr2	+	135776248	135776351	135772419	135772547	135778947	135779079
32496	"ZNF292"	"ZNF292"	chr6	+	87218595	87218731	87216298	87216377	87233324	87233527
32498	"ZNF292"	"ZNF292"	chr6	+	87245502	87245644	87243474	87243611	87254649	87261920
32505	"PAK6"	"PAK6"	chr15	+	40240598	40240681	40239090	40239802	40253177	40253289
32513	"AC005154.6"	"AC005154.6"	chr7	-	30521763	30521852	30517205	30517498	30524311	30524380
32526	"AC005154.6"	"AC005154.6"	chr7	-	30585329	30585479	30579230	30579314	30594710	30594743
32528	"ANXA7"	"ANXA7"	chr10	-	73378910	73379023	73375100	73376217	73379878	73379954
32529	"ANXA7"	"ANXA7"	chr10	-	73387688	73387783	73383576	73383690	73388311	73388414
32530	"ANXA7"	"ANXA7"	chr10	-	73396043	73396109	73388311	73388414	73396518	73396583
32531	"ANXA7"	"ANXA7"	chr10	-	73398180	73398385	73397163	73397274	73400802	73400857
32532	"ANXA7"	"ANXA7"	chr10	-	73398180	73398385	73397163	73397274	73414011	73414076
32533	"ANXA7"	"ANXA7"	chr10	-	73400802	73400857	73397163	73397274	73414011	73414067
32535	"RP11-753H16.3"	"RP11-753H16.3"	chr12	+	54427856	54427925	54419784	54419953	54436831	54436913
32536	"MED12"	"MED12"	chrX	+	71125662	71125713	71125350	71125495	71126035	71126154
32537	"MED12"	"MED12"	chrX	+	71137855	71137943	71137725	71137780	71140634	71140755
32539	"PIP4K2A"	"PIP4K2A"	chr10	-	22541803	22542047	22539970	22540074	22550658	22550772
32540	"PIP4K2A"	"PIP4K2A"	chr10	-	22567850	22567889	22550658	22550772	22573310	22573457
32542	"PIP4K2A"	"PIP4K2A"	chr10	-	22591628	22591781	22573310	22573457	22607926	22608023
32546	"FEZ2"	"FEZ2"	chr2	-	36560784	36560865	36558437	36558513	36561337	36561498
32549	"FEZ2"	"FEZ2"	chr2	-	36583352	36583469	36581289	36581431	36590902	36591011
32550	"FEZ2"	"FEZ2"	chr2	-	36590902	36591011	36583352	36583469	36597876	36598142
32554	"UNG"	"UNG"	chr12	+	109105095	109105215	109103432	109103611	109109831	109110992
32574	"OSMR"	"OSMR"	chr5	+	38881592	38881764	38876200	38876373	38883826	38884111
32577	"SEPT2"	"SEPT2"	chr2	+	241316421	241316540	241316169	241316315	241317498	241317599
32587	"SEPT2"	"SEPT2"	chr2	+	241318236	241318344	241317498	241317599	241324215	241324241
32592	"SEPT2"	"SEPT2"	chr2	+	241320202	241320287	241317498	241317599	241324215	241324241
32594	"SEPT2"	"SEPT2"	chr2	+	241324215	241324241	241315099	241315610	241335125	241335212
32595	"SEPT2"	"SEPT2"	chr2	+	241324215	241324241	241315860	241315982	241324408	241324662
32602	"SEPT2"	"SEPT2"	chr2	+	241325992	241326113	241315269	241315610	241335125	241335146
32608	"SEPT2"	"SEPT2"	chr2	+	241343751	241343897	241342991	241343093	241350072	241350203
