ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2777	"NSMAF"	"NSMAF"	chr8	-	58585651	58586000	58585651	58585761	58585897	58586000	2777	3,0,2	59,30,52	0,2,1	48,26,25	235	99	1	1.0	0.021,0.0,0.016	0.0,0.031,0.017	-0.004
2779	"SPAG5"	"SPAG5"	chr17	-	28578009	28578292	28578009	28578090	28578217	28578292	2779	6,4,2	71,56,61	3,1,2	40,46,55	226	99	0.242723426877	0.678933741892	0.036,0.03,0.014	0.032,0.009,0.016	0.008
2780	"SPAG5"	"SPAG5"	chr17	-	28578217	28578528	28578217	28578292	28578372	28578528	2780	22,10,25	43,30,43	7,1,8	33,51,52	179	99	1.02140831049e-06	3.20988663836e-05	0.221,0.156,0.243	0.105,0.011,0.078	0.142
2781	"SPAG5"	"SPAG5"	chr17	-	28579140	28579485	28579140	28579252	28579364	28579485	2781	8,7,7	156,80,141	1,0,3	115,100,135	211	99	0.00332058739759	0.0270283848083	0.023,0.039,0.023	0.004,0.0,0.01	0.024
2782	"SPAG5"	"SPAG5"	chr17	-	28579750	28580120	28579750	28579837	28580008	28580120	2782	11,7,5	179,130,199	8,3,11	170,99,149	270	99	0.694242486787	1.0	0.022,0.019,0.009	0.017,0.011,0.026	-0.001
2783	"CAPN10"	"CAPN10"	chr2	+	240595933	240596521	240595933	240596152	240596318	240596521	2783	26,14,18	2,6,3	13,2,14	4,0,0	265	99	0.236525790348	0.66833792519	0.829,0.466,0.692	0.548,1.0,1.0	-0.187
2787	"HMHA1"	"HMHA1"	chr19	+	1080254	1080547	1080254	1080379	1080463	1080547	2787	0,0,1	5,2,2	0,0,0	5,0,3	183	99	1	1.0	0.0,0.0,0.213	0.0,NA,0.0	0.071
2790	"MITD1"	"MITD1"	chr2	-	99169262	99169610	99169262	99169470	99169549	99169610	2790	5,7,11	28,18,23	9,2,8	35,23,18	178	99	0.420100743138	0.955683161098	0.09,0.178,0.21	0.125,0.046,0.198	0.036
2791	"ZMIZ2"	"ZMIZ2"	chr7	+	44761448	44761905	44761448	44761593	44761694	44761905	2791	29,11,21	137,72,130	15,15,9	178,123,132	200	99	0.0025284604248	0.0220749761449	0.095,0.07,0.074	0.04,0.057,0.033	0.036
2792	"TINAGL1"	"TINAGL1"	chr1	+	31583148	31583575	31583148	31583241	31583460	31583575	2792	100,46,99	1062,615,1010	21,21,18	228,194,238	318	99	0.917066132342	1.0	0.028,0.023,0.03	0.028,0.033,0.023	-0.001
2793	"TINAGL1"	"TINAGL1"	chr1	+	31583148	31584801	31583148	31583241	31584677	31584801	2793	437,230,371	0,1,0	102,84,87	0,0,0	1535	99	1	1.0	1.0,0.937,1.0	1.0,1.0,1.0	-0.021
2794	"TINAGL1"	"TINAGL1"	chr1	+	31583148	31584801	31583148	31583575	31584677	31584801	2794	237,124,195	456,238,391	55,43,54	91,66,103	1201	99	0.436544826242	0.972620794061	0.041,0.041,0.039	0.047,0.051,0.041	-0.006
2795	"TINAGL1"	"TINAGL1"	chr1	+	31584885	31585340	31584885	31585036	31585150	31585340	2795	24,6,17	1294,741,1425	2,5,1	237,192,226	213	99	1	1.0	0.009,0.004,0.006	0.004,0.012,0.002	0.0
2796	"TINAGL1"	"TINAGL1"	chr1	+	31585439	31585876	31585439	31585485	31585752	31585876	2796	22,8,14	1162,660,1174	2,11,5	293,220,216	366	99	1	1.0	0.005,0.003,0.003	0.002,0.013,0.006	-0.003
2797	"TINAGL1"	"TINAGL1"	chr1	+	31585439	31586755	31585439	31585485	31586709	31586755	2797	561,299,506	301,157,278	123,86,111	22,33,22	1323	99	1.26305367031e-05	0.000292607433622	0.122,0.125,0.12	0.295,0.163,0.274	-0.122
2798	"TINAGL1"	"TINAGL1"	chr1	+	31585439	31586755	31585439	31585876	31586709	31586755	2798	200,107,169	1555,811,1533	48,30,48	326,218,318	932	99	0.284716346517	0.749554854136	0.013,0.014,0.012	0.015,0.014,0.016	-0.002
2800	"SARM1"	"SARM1"	chr17	+	28388173	28388539	28388173	28388276	28388349	28388539	2800	0,0,2	28,8,15	0,0,1	7,3,5	172	99	1	1.0	0.0,0.0,0.071	0.0,0.0,0.103	-0.011
2801	"SARM1"	"SARM1"	chr17	+	28388173	28388539	28388173	28388276	28388359	28388539	2801	0,1,3	2,0,1	1,0,2	2,0,0	182	99	1	1.0	0.0,1.0,0.62	0.214,NA,1.0	-0.067
2807	"RPL13A"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489912	49490231	49490297	2807	54,29,64	452,236,446	88,76,76	162,139,176	418	99	0	0.0	0.028,0.028,0.033	0.114,0.115,0.093	-0.078
2808	"RPL13A"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489922	49490231	49490297	2808	33,16,34	7751,4544,8400	55,57,36	8410,7016,8229	408	99	1	1.0	0.001,0.001,0.001	0.002,0.002,0.001	-0.001
2809	"RPL13A"	"RPL13A"	chr19	+	49489849	49490297	49489849	49490090	49490231	49490297	2809	28,12,25	1,0,1	33,35,24	0,0,0	240	99	1	1.0	0.92,1.0,0.912	1.0,1.0,1.0	-0.056
2810	"RPL13A"	"RPL13A"	chr19	+	49490231	49490576	49490231	49490297	49490474	49490576	2810	17,7,13	4314,2645,4812	21,32,12	4990,4109,4633	276	99	1	1.0	0.001,0.001,0.001	0.002,0.003,0.001	-0.001
2811	"RPL13A"	"RPL13A"	chr19	+	49490778	49491099	49490778	49490864	49491039	49491099	2811	10,7,7	2865,1719,2908	9,13,12	3045,2248,2717	274	99	1	1.0	0.001,0.001,0.001	0.001,0.002,0.002	-0.001
2812	"RPL13A"	"RPL13A"	chr19	+	49489849	49491547	49489849	49489922	49491424	49491547	2812	220,147,228	0,0,0	258,252,214	1,0,0	1601	99	1	1.0	1.0,1.0,1.0	0.941,1.0,1.0	0.02
2814	"RPL13A"	"RPL13A"	chr19	+	49491039	49491547	49491039	49491099	49491424	49491547	2814	20,16,14	4319,2533,4316	22,16,14	4419,3384,4038	424	99	1	1.0	0.001,0.001,0.001	0.001,0.001,0.001	0.0
2815	"IFT88"	"IFT88"	chr13	+	20567669	20567997	20567669	20567785	20567884	20567997	2815	3,0,1	1,1,0	6,0,1	3,0,1	198	99	1	1.0	0.6,0.0,1.0	0.5,NA,0.333	0.117
2816	"IFT88"	"IFT88"	chr13	+	20601704	20601933	20601704	20601748	20601850	20601933	2816	3,2,18	0,0,2	13,6,11	1,3,0	201	99	0.172704484994	0.537989873199	1.0,1.0,0.816	0.865,0.496,1.0	0.152
2817	"ZDHHC5"	"ZDHHC5"	chr11	+	57690030	57690437	57690030	57690203	57690334	57690437	2817	5,6,0	419,239,463	5,5,4	149,146,137	230	99	0.862180563628	1.0	0.005,0.011,0.0	0.014,0.015,0.012	-0.008
2819	"AKR1B1"	"AKR1B1"	chr7	-	134447297	134448061	134447297	134447381	134447979	134448061	2819	24,25,18	192,92,179	13,13,7	111,78,71	697	99	0.440412956218	0.977073311094	0.017,0.037,0.014	0.016,0.023,0.014	0.005
2820	"CDC42SE1"	"CDC42SE1"	chr1	-	151055015	151055993	151055015	151055126	151055676	151055993	2820	87,53,53	378,234,405	46,42,52	250,159,227	649	99	0.34809161775	0.846077324918	0.034,0.033,0.02	0.027,0.039,0.034	-0.004
2823	"PDE4A"	"PDE4A"	chr19	+	10461525	10461999	10461525	10461680	10461876	10461999	2823	0,0,0	1,1,2	1,0,0	2,0,4	295	99	1	1.0	0.0,0.0,0.0	0.144,NA,0.0	-0.072
2825	"ULK3"	"ULK3"	chr15	-	74840233	74840641	74840233	74840316	74840497	74840641	2825	58,25,45	22,6,12	29,25,19	19,13,19	280	99	0.00398124778583	0.031553134864	0.482,0.596,0.57	0.351,0.405,0.261	0.21
2826	"ULK3"	"ULK3"	chr15	-	74842074	74842420	74842074	74842118	74842279	74842420	2826	29,14,26	0,0,4	25,24,19	2,0,0	260	99	0.26565041169	0.721850066051	1.0,1.0,0.712	0.826,1.0,1.0	-0.038
2827	"ULK3"	"ULK3"	chr15	-	74842074	74842420	74842074	74842195	74842279	74842420	2827	9,2,0	38,28,50	4,4,3	39,16,18	183	99	0.431423720163	0.966624503825	0.114,0.037,0.0	0.053,0.119,0.083	-0.035
2828	"ULK3"	"ULK3"	chr15	-	74842279	74842676	74842279	74842417	74842534	74842676	2828	4,4,8	0,0,0	3,3,7	0,1,0	216	99	1	1.0	1.0,1.0,1.0	1.0,0.579,1.0	0.14
2829	"ULK3"	"ULK3"	chr15	-	74842279	74842676	74842279	74842420	74842534	74842676	2829	4,4,7	1,2,5	0,2,3	5,1,0	213	99	0.354633528638	0.855053414281	0.65,0.482,0.394	0.0,0.482,1.0	0.015
2830	"ULK3"	"ULK3"	chr15	-	74842279	74842676	74842279	74842420	74842538	74842676	2830	4,4,7	0,0,0	0,2,5	3,0,0	217	99	0.0465062964605	0.207754951061	1.0,1.0,1.0	0.0,1.0,1.0	0.333
2833	"NAALADL1"	"NAALADL1"	chr11	-	65046188	65046526	65046188	65046362	65046444	65046526	2833	0,2,0	0,0,0	0,0,0	0,0,1	181	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
2836	"DDX11"	"DDX11"	chr12	+	31089043	31090094	31089043	31089151	31089402	31090094	2836	7,4,6	50,27,66	10,5,3	37,28,37	350	99	0.327380156926	0.811584138235	0.038,0.04,0.025	0.071,0.048,0.022	-0.013
2838	"DDX11"	"DDX11"	chr12	+	31089043	31090094	31089043	31089151	31089885	31090094	2838	41,24,49	1,0,0	34,11,14	0,0,0	833	99	1	1.0	0.83,1.0,1.0	1.0,1.0,1.0	-0.057
2841	"DDX11"	"DDX11"	chr12	+	31103576	31104791	31103576	31103731	31103806	31104791	2841	12,5,12	70,33,54	8,5,9	43,26,29	174	99	0.642154081611	1.0	0.089,0.079,0.112	0.096,0.099,0.15	-0.022
2842	"ZNF577"	"ZNF577"	chr19	-	51886820	51887936	51886820	51886912	51887831	51887936	2842	41,12,42	1,0,0	19,15,20	0,0,0	1018	99	1	1.0	0.799,1.0,1.0	1.0,1.0,1.0	-0.067
2843	"ZNF577"	"ZNF577"	chr19	-	51886820	51887951	51886820	51886912	51887895	51887951	2843	43,12,48	3,5,2	26,15,21	1,0,8	1082	99	0.64610066982	1.0	0.567,0.18,0.687	0.704,1.0,0.194	-0.155
2848	"FXYD1"	"FXYD1"	chr19	+	35142719	35143050	35142719	35142771	35142916	35143050	2848	1,0,0	1,0,1	0,0,0	7,1,6	244	99	1	1.0	0.289,NA,0.0	0.0,0.0,0.0	0.144
2849	"KRT17"	"KRT17"	chr17	-	41621592	41622511	41621592	41621754	41622354	41622511	2849	45,20,41	2887,1488,2935	4,1,2	1234,857,1064	699	99	1	1.0	0.002,0.002,0.002	0.0,0.0,0.0	0.002
2851	"RPS27"	"RPS27"	chr1	+	153990762	153991034	153990762	153990802	153990913	153991034	2851	466,271,519	23,11,17	191,150,180	10,10,10	210	99	0.232465860405	0.661520960239	0.905,0.921,0.935	0.9,0.876,0.895	0.03
2856	"NFE2L1"	"NFE2L1"	chr17	+	48050606	48051628	48050606	48050819	48051116	48051628	2856	913,515,816	66,38,68	686,505,562	0,0,0	396	99	0	0.0	0.776,0.772,0.75	1.0,1.0,1.0	-0.234
2860	"UBE2D3"	"UBE2D3"	chr4	-	102801453	102802638	102801453	102801559	102802560	102802638	2860	10,6,16	422,267,432	18,11,5	347,287,326	1100	99	1	1.0	0.002,0.002,0.003	0.005,0.003,0.001	-0.001
2864	"MPV17"	"MPV17"	chr2	-	27312213	27312589	27312213	27312246	27312493	27312589	2864	16,9,11	87,48,102	12,9,8	60,46,62	346	99	0.739439856312	1.0	0.05,0.051,0.03	0.054,0.053,0.036	-0.004
2867	"SUOX"	"SUOX"	chr12	+	56002211	56002720	56002211	56002271	56002542	56002720	2867	2,0,0	60,43,61	6,5,2	44,30,39	370	99	0.0295376933659	0.14785211056	0.009,0.0,0.0	0.035,0.043,0.014	-0.028
2869	"GSTK1"	"GSTK1"	chr7	+	143264547	143265092	143264547	143264676	143264991	143265092	2869	73,40,79	306,206,388	28,12,18	297,171,269	414	99	2.90692769855e-09	1.48468709467e-07	0.054,0.044,0.046	0.022,0.017,0.016	0.03
2870	"GSTK1"	"GSTK1"	chr7	+	143264991	143265296	143264991	143265092	143265260	143265296	2870	57,43,59	201,130,247	44,16,27	186,121,148	267	99	0.0193393871292	0.108402382809	0.095,0.109,0.081	0.081,0.047,0.063	0.031
2871	"MEN1"	"MEN1"	chr11	-	64805634	64806368	64805634	64805770	64806231	64806368	2871	54,26,43	135,77,131	26,12,19	83,70,77	560	99	0.0450655270187	0.203075828735	0.066,0.056,0.055	0.052,0.029,0.042	0.018
2873	"PRKCQ-AS1"	"PRKCQ-AS1"	chr10	+	6583804	6584195	6583804	6583918	6584117	6584195	2873	10,20,20	6,4,7	10,5,8	0,1,0	298	99	7.95477715276e-06	0.000196907976918	0.356,0.624,0.487	1.0,0.624,1.0	-0.386
2874	"CDCA2"	"CDCA2"	chr8	+	25460239	25460554	25460239	25460300	25460383	25460554	2874	14,16,23	147,99,158	22,6,13	74,66,67	182	99	0.127558545165	0.434492537442	0.049,0.081,0.073	0.139,0.047,0.095	-0.026
2885	"DCLRE1B"	"DCLRE1B"	chr1	+	113911130	113914086	113911130	113911838	113912131	113914086	2885	484,248,472	14,11,10	161,144,137	2,0,1	392	99	4.32178180042e-05	0.000839726850899	0.897,0.851,0.923	0.953,1.0,0.972	-0.085
2887	"DNAJC4"	"DNAJC4"	chr11	+	64233893	64234281	64233893	64233980	64234072	64234281	2887	52,20,57	13,13,16	30,27,19	9,5,7	191	99	0.51056430422	1.0	0.675,0.444,0.649	0.633,0.737,0.585	-0.062
2888	"TMEM199"	"TMEM199"	chr17	+	28360528	28360847	28360528	28360571	28360734	28360847	2888	2,0,0	53,23,55	1,0,0	16,17,29	262	99	1	1.0	0.014,0.0,0.0	0.023,0.0,0.0	-0.003
2890	"FAM200B"	"FAM200B"	chr4	+	15686235	15687148	15686235	15686462	15686931	15687148	2890	73,44,69	3,1,1	52,46,47	0,0,0	568	99	0.0399985445735	0.187733428687	0.809,0.885,0.923	1.0,1.0,1.0	-0.128
2891	"FAM200B"	"FAM200B"	chr4	+	15686235	15687148	15686235	15686462	15687000	15687148	2891	77,45,72	27,3,21	57,48,47	9,14,11	637	99	0.943488098158	1.0	0.307,0.7,0.348	0.496,0.348,0.399	0.037
2892	"MYL6B"	"MYL6B"	chr12	+	56154812	56155198	56154812	56154840	56155054	56155198	2892	4,2,2	175,106,189	0,0,1	151,110,131	313	99	1	1.0	0.007,0.006,0.003	0.0,0.0,0.002	0.005
2893	"WRAP73"	"WRAP73"	chr1	-	3630766	3631657	3630766	3631117	3631465	3631657	2893	97,46,85	59,41,38	75,58,69	48,22,42	447	99	0.590975265412	1.0	0.267,0.199,0.331	0.257,0.369,0.267	-0.032
2895	"ZBTB17"	"ZBTB17"	chr1	-	15943598	15943895	15943598	15943715	15943807	15943895	2895	15,3,11	35,11,26	7,4,5	31,22,40	191	99	0.0120833788563	0.0752919503218	0.182,0.124,0.18	0.105,0.086,0.061	0.078
2897	"CRELD1"	"CRELD1"	chr3	+	9943076	9943515	9943076	9943153	9943380	9943515	2897	14,16,24	1,0,0	9,2,4	0,0,0	326	99	1	1.0	0.81,1.0,1.0	1.0,1.0,1.0	-0.063
2898	"CRELD1"	"CRELD1"	chr3	+	9943076	9943515	9943076	9943172	9943380	9943515	2898	5,5,8	83,50,85	3,2,1	17,11,15	307	99	0.587836052559	1.0	0.019,0.031,0.029	0.054,0.055,0.021	-0.017
2900	"FYCO1"	"FYCO1"	chr3	-	45917903	45921840	45917903	45919065	45919412	45921840	2900	9,4,7	6,0,3	13,9,12	2,1,0	446	99	0.034256770782	0.165292349274	0.25,1.0,0.341	0.591,0.666,1.0	-0.222
2902	"TATDN1"	"TATDN1"	chr8	-	124493832	124495542	124493832	124493959	124495471	124495542	2902	9,4,10	79,48,69	0,2,2	62,44,54	1611	99	1	1.0	0.007,0.005,0.009	0.0,0.003,0.002	0.005
2903	"BAP1"	"BAP1"	chr3	-	52402778	52403298	52402778	52402871	52403137	52403298	2903	17,10,18	194,116,191	12,17,6	96,85,96	365	99	0.229298506454	0.656644058894	0.023,0.023,0.025	0.033,0.051,0.017	-0.01
2904	"BAP1"	"BAP1"	chr3	-	52402778	52403298	52402778	52402940	52403137	52403298	2904	10,7,8	9,6,12	7,7,0	4,4,7	296	99	0.73548082386	1.0	0.271,0.281,0.182	0.369,0.369,0.0	-0.001
2905	"BAP1"	"BAP1"	chr3	-	52406252	52406907	52406252	52406322	52406828	52406907	2905	168,80,115	19,9,10	69,37,61	5,7,4	605	99	0.786597416816	1.0	0.591,0.593,0.653	0.693,0.464,0.714	-0.011
2906	"BAP1"	"BAP1"	chr3	-	52406252	52406907	52406252	52406376	52406828	52406907	2906	17,18,7	127,62,124	6,0,3	74,49,54	551	99	0.00321951817907	0.0265647002264	0.023,0.05,0.01	0.014,0.0,0.01	0.02
2909	"HDAC1"	"HDAC1"	chr1	+	32331675	32332242	32331675	32331806	32332089	32332242	2909	12,12,12	398,232,443	8,6,6	402,259,355	382	99	1	1.0	0.008,0.013,0.007	0.005,0.006,0.004	0.004
2910	"NCKAP5L"	"NCKAP5L"	chr12	-	49791145	49792588	49791145	49792051	49792445	49792588	2910	30,14,21	44,16,39	13,12,14	9,9,10	493	99	0.0243598188123	0.129340333689	0.12,0.149,0.098	0.225,0.211,0.219	-0.096
2912	"RPL8"	"RPL8"	chr8	-	144791276	144791495	144791276	144791307	144791370	144791495	2912	11529,6414,11531	0,0,0	10168,7609,8646	1,0,473	162	99	2.97473157218e-12	2.82912628996e-10	1.0,1.0,1.0	1.0,1.0,0.918	0.027
2913	"RFC5"	"RFC5"	chr12	+	118017689	118018053	118017689	118017815	118017994	118018053	2913	75,40,96	7,0,5	32,11,29	1,0,1	278	99	0.00392281451943	0.0312959198084	0.792,1.0,0.872	0.919,1.0,0.912	-0.056
2914	"RFC5"	"RFC5"	chr12	+	118017689	118018053	118017689	118017852	118017994	118018053	2914	66,34,88	0,0,0	32,11,23	1,0,0	241	99	1	1.0	1.0,1.0,1.0	0.929,1.0,1.0	0.024
2916	"HAUS7"	"HAUS7"	chrX	-	153454393	153455766	153454393	153454508	153455541	153455766	2916	35,21,52	53,33,36	40,11,33	43,25,38	1132	99	0.561692758429	1.0	0.055,0.053,0.112	0.075,0.037,0.071	0.012
2919	"CYB5R1"	"CYB5R1"	chr1	-	202965886	202966600	202965886	202965993	202966527	202966600	2919	13,3,18	58,57,71	13,8,14	55,36,57	633	99	0.382168750117	0.89842250014	0.034,0.008,0.038	0.036,0.034,0.037	-0.009
2920	"CYB5R1"	"CYB5R1"	chr1	-	202965886	202966600	202965886	202966109	202966527	202966600	2920	11,3,14	2,0,0	11,5,10	0,0,0	517	99	0.791677231443	1.0	0.513,1.0,1.0	1.0,1.0,1.0	-0.162
2922	"CKAP2L"	"CKAP2L"	chr2	-	112755976	112757214	112755976	112756134	112756892	112757214	2922	574,274,560	1,0,0	340,273,298	0,0,0	857	99	1	1.0	0.985,1.0,1.0	1.0,1.0,1.0	-0.005
2923	"NSUN5"	"NSUN5"	chr7	-	73303229	73303740	73303229	73303529	73303599	73303740	2923	23,9,25	122,79,120	19,21,13	92,36,70	169	99	0.0841044536702	0.324632492787	0.099,0.063,0.109	0.108,0.255,0.098	-0.063
2925	"NSUN5"	"NSUN5"	chr7	-	73307582	73308553	73307582	73307757	73308430	73308553	2925	18,14,31	130,53,99	21,11,12	88,84,97	772	99	0.150386459153	0.487878512907	0.017,0.033,0.039	0.03,0.017,0.016	0.009
2927	"TBL3"	"TBL3"	chr16	+	1974055	1974292	1974055	1974107	1974196	1974292	2927	3,7,4	54,35,48	5,3,0	61,44,47	188	99	0.100400328349	0.366273970092	0.028,0.095,0.042	0.041,0.035,0.0	0.03
2932	"STX10"	"STX10"	chr19	-	13144061	13144671	13144061	13144139	13144576	13144671	2932	276,173,328	2,0,1	410,293,330	2,0,0	536	99	1	1.0	0.962,1.0,0.984	0.974,1.0,1.0	-0.009
2933	"STX10"	"STX10"	chr19	-	13144061	13144671	13144061	13144486	13144576	13144671	2933	22,12,15	205,116,256	15,11,8	294,186,248	189	99	0.012115428934	0.0753617214587	0.053,0.051,0.03	0.026,0.03,0.017	0.02
2934	"MAP3K7"	"MAP3K7"	chr6	-	90550467	90552179	90550467	90550549	90552048	90552179	2934	11,7,10	80,48,81	13,8,26	62,53,63	1598	99	0.0474753245371	0.210522482058	0.008,0.009,0.008	0.013,0.009,0.025	-0.007
2935	"EIF4A2"	"EIF4A2"	chr3	+	186784563	186786051	186784563	186784696	186785882	186786051	2935	645,394,734	325,213,333	674,551,530	130,116,122	1285	99	1.88737914186e-15	2.84207842445e-13	0.133,0.125,0.145	0.285,0.268,0.251	-0.134
2937	"CSNK1D"	"CSNK1D"	chr17	-	82245975	82249014	82245975	82246039	82248874	82249014	2937	181,101,155	342,186,329	79,80,84	183,126,145	2934	99	0.776539046146	1.0	0.018,0.018,0.016	0.014,0.021,0.019	-0.001
2940	"NUBP2"	"NUBP2"	chr16	+	1786536	1786955	1786536	1786655	1786737	1786955	2940	5,4,8	0,1,2	3,3,4	2,2,0	181	99	0.179168997511	0.552016975862	1.0,0.686,0.686	0.451,0.451,1.0	0.157
2941	"NUBP2"	"NUBP2"	chr16	+	1786536	1786955	1786536	1786655	1786756	1786955	2941	10,4,8	79,48,94	5,3,6	66,40,46	200	99	0.686430809961	1.0	0.059,0.04,0.04	0.036,0.036,0.061	0.002
2942	"NUBP2"	"NUBP2"	chr16	+	1786536	1787831	1786536	1786655	1787676	1787831	2942	124,69,137	95,42,107	79,53,54	48,40,49	1120	99	0.900700670883	1.0	0.103,0.127,0.102	0.127,0.105,0.089	0.004
2943	"NUBP2"	"NUBP2"	chr16	+	1786536	1787831	1786536	1786955	1787676	1787831	2943	37,19,40	73,38,56	9,18,10	60,35,51	820	99	0.00027630257415	0.00377069320417	0.058,0.057,0.079	0.018,0.058,0.023	0.032
2944	"NUBP2"	"NUBP2"	chr16	+	1787940	1788207	1787940	1788051	1788137	1788207	2944	20,8,21	149,87,137	10,3,14	109,74,85	185	99	0.242905735547	0.678933741892	0.067,0.047,0.076	0.047,0.021,0.081	0.014
2945	"NUBP2"	"NUBP2"	chr16	+	1787940	1788207	1787940	1788051	1788160	1788207	2945	50,26,46	0,2,0	23,16,31	0,0,0	208	99	1	1.0	1.0,0.861,1.0	1.0,1.0,1.0	-0.046
2946	"CSAG1"	"CSAG1"	chrX	-	152727483	152728224	152727483	152727863	152728073	152728224	2946	65,33,45	142,95,169	44,27,41	96,80,99	309	99	0.42857977566	0.962852396738	0.128,0.1,0.079	0.128,0.098,0.117	-0.012
2947	"VDAC2"	"VDAC2"	chr10	+	75219062	75219356	75219062	75219215	75219303	75219356	2947	3,6,5	547,324,458	0,12,3	534,443,522	187	99	1	1.0	0.003,0.01,0.006	0.0,0.014,0.003	0.001
2948	"ZNF692"	"ZNF692"	chr1	-	248855557	248855946	248855557	248855635	248855724	248855946	2948	37,19,34	17,2,14	43,27,27	14,18,24	188	99	0.151581472565	0.489995922943	0.534,0.833,0.561	0.618,0.441,0.372	0.166
2949	"UBXN6"	"UBXN6"	chr19	-	4446048	4446413	4446048	4446197	4446282	4446413	2949	29,13,25	158,82,132	10,6,14	112,95,74	184	99	0.0216485216685	0.118362719077	0.09,0.079,0.092	0.046,0.033,0.092	0.03
2950	"UBXN6"	"UBXN6"	chr19	-	4446499	4446920	4446499	4446719	4446835	4446920	2950	8,3,4	263,105,190	4,0,5	151,77,111	215	99	0.936373085813	1.0	0.014,0.013,0.01	0.012,0.0,0.02	0.002
2951	"RPS7"	"RPS7"	chr2	+	3575324	3575684	3575324	3575448	3575591	3575684	2951	72,38,52	107,45,80	35,20,23	91,86,85	242	99	1.55358135456e-06	4.71818740788e-05	0.216,0.257,0.21	0.136,0.087,0.1	0.12
2952	"RPS7"	"RPS7"	chr2	+	3575357	3575684	3575357	3575448	3575600	3575684	2952	265,136,179	1,1,2	186,147,169	0,4,4	251	99	0.0925224889339	0.347223546217	0.991,0.982,0.972	1.0,0.935,0.943	0.022
2962	"ASXL1"	"ASXL1"	chr20	+	32428127	32428422	32428127	32428248	32428324	32428422	2962	3,0,0	96,51,70	3,3,2	50,31,34	175	99	0.0996636183856	0.364559025147	0.017,0.0,0.0	0.033,0.052,0.032	-0.033
2963	"WDR74"	"WDR74"	chr11	-	62833617	62833937	62833617	62833674	62833791	62833937	2963	11,4,5	159,101,159	1,11,1	102,92,105	216	99	0.650622827914	1.0	0.031,0.018,0.014	0.004,0.052,0.004	0.001
2964	"RASAL1"	"RASAL1"	chr12	-	113119127	113119443	113119127	113119259	113119361	113119443	2964	1,0,0	15,7,11	1,0,0	14,8,12	201	99	1	1.0	0.032,0.0,0.0	0.034,0.0,0.0	-0.001
2965	"RASAL1"	"RASAL1"	chr12	-	113127811	113128178	113127811	113127873	113128064	113128178	2965	1,0,1	24,12,20	1,0,1	19,13,18	290	99	1	1.0	0.014,0.0,0.017	0.018,0.0,0.019	-0.002
2966	"SOCS2"	"SOCS2"	chr12	+	93572684	93576206	93572684	93573036	93574721	93576206	2966	0,0,1	0,0,2	0,0,5	0,2,4	1784	99	1	1.0	NA,NA,0.027	NA,0.0,0.065	-0.006
2967	"NEK9"	"NEK9"	chr14	-	75105949	75106702	75105949	75105996	75106501	75106702	2967	25,12,6	4,13,14	4,1,6	3,5,15	604	99	0.0320589055678	0.157573613399	0.506,0.131,0.066	0.179,0.032,0.062	0.143
2970	"SCYL1"	"SCYL1"	chr11	+	65538269	65538704	65538269	65538324	65538441	65538704	2970	49,33,38	204,104,231	32,14,16	161,90,94	216	99	0.185235929116	0.566045785186	0.099,0.127,0.07	0.083,0.067,0.072	0.025
2971	"SCYL1"	"SCYL1"	chr11	+	65538269	65538704	65538269	65538324	65538446	65538704	2971	49,33,43	10,1,10	33,16,16	2,3,5	221	99	0.842672407898	1.0	0.687,0.937,0.658	0.881,0.705,0.589	0.036
2973	"UBR1"	"UBR1"	chr15	-	43025373	43026663	43025373	43025429	43026560	43026663	2973	1,1,3	10,17,35	0,0,0	24,16,17	1230	99	1	1.0	0.008,0.005,0.007	0.0,0.0,0.0	0.007
2974	"SLC25A1"	"SLC25A1"	chr22	-	19177726	19178041	19177726	19177865	19177941	19178041	2974	4,1,0	80,49,75	1,0,1	80,41,93	175	99	1	1.0	0.028,0.011,0.0	0.007,0.0,0.006	0.009
2981	"SOD2"	"SOD2"	chr6	-	159679063	159682638	159679063	159679298	159682473	159682638	2981	5834,3120,4770	58,26,51	2043,1833,2251	13,23,15	3274	99	0.370188131664	0.881330637572	0.753,0.784,0.739	0.826,0.707,0.819	-0.025
2982	"KAZN"	"KAZN"	chr1	+	15060171	15063622	15060171	15060302	15063571	15063622	2982	32,14,31	58,26,43	32,18,27	29,16,24	3368	99	0.0123844461574	0.07665436925	0.016,0.016,0.021	0.031,0.032,0.032	-0.014
2983	"ACAD11"	"ACAD11"	chr3	-	132578795	132579558	132578795	132578881	132579491	132579558	2983	12,4,12	13,7,9	9,5,11	8,0,5	709	99	0.267694070419	0.723594891918	0.114,0.074,0.157	0.136,1.0,0.235	-0.342
2984	"ACAD11"	"ACAD11"	chr3	-	132578795	132579558	132578795	132579056	132579491	132579558	2984	5,0,6	0,1,4	4,5,7	3,1,5	534	99	0.668484829851	1.0	1.0,0.0,0.218	0.198,0.481,0.206	0.111
