"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"X1stExonStart_0base"	"X1stExonEnd"	"X2ndExonStart_0base"	"X2ndExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
3160	"PPIL3"	"PPIL3"	chr2	-	200882341	200882435	200885261	200885343	200881420	200881488	200885697	200885772	3160	0,0,0	126,82,99	7,3,4	101,64,87	180	192	0.00012656180251	0.00636495278643	0.0,0.0,0.0	0.069,0.048,0.047	-0.055
11716	"THBS3"	"THBS3"	chr1	-	155203512	155203539	155204854	155204957	155203222	155203305	155205059	155205316	11716	5,5,7	3,2,3	7,7,14	1,1,0	198	125	0.000127947592504	0.00640356066832	0.513,0.612,0.596	0.815,0.815,1.0	-0.303
8292	"HFE"	"HFE"	chr6	+	26090840	26091104	26091313	26091589	26087404	26087516	26092726	26092960	8292	11,10,12	0,0,0	23,11,6	4,1,3	198	198	0.00013657497635	0.00680248439897	1.0,1.0,1.0	0.852,0.917,0.667	0.188
8908	"IP6K1"	"IP6K1"	chr3	-	49738211	49738422	49747817	49748168	49732790	49732972	49786353	49786540	8908	14,12,27	111,64,108	18,19,19	39,19,46	198	198	0.000139066253496	0.00686621016283	0.112,0.158,0.2	0.316,0.5,0.292	-0.213
9825	"CEP290"	"CEP290"	chr12	-	88131164	88131218	88136642	88136786	88130544	88130565	88139144	88139191	9825	11,5,5	3,0,10	5,8,6	0,1,0	198	152	0.000139179935733	0.00686621016283	0.738,1.0,0.277	1.0,0.86,1.0	-0.282
2625	"ASNSD1"	"ASNSD1"	chr2	+	189665375	189665451	189666040	189667596	189661462	189661610	189667763	189667945	2625	7,1,11	129,69,115	0,0,1	41,42,63	174	198	0.000140590062914	0.00690290545872	0.058,0.016,0.098	0.0,0.0,0.018	0.051
3781	"USP10"	"USP10"	chr16	+	84704739	84704860	84716194	84716258	84699994	84700111	84733434	84733503	3781	9,4,12	1,0,0	4,3,6	3,4,0	198	162	0.000150203968539	0.00734015619842	0.88,1.0,1.0	0.522,0.38,1.0	0.326
1134	"HNRNPC"	"HNRNPC"	chr14	-	21263310	21263336	21263666	21263829	21233952	21234229	21269297	21269425	1134	161,97,170	1064,575,1066	161,127,178	1548,1316,1561	198	124	0.000154293393745	0.00750459886948	0.087,0.096,0.091	0.061,0.057,0.067	0.03
1032	"CTTN"	"CTTN"	chr11	+	70419745	70419856	70420399	70420510	70417012	70417123	70422939	70422995	1032	567,332,607	88,51,89	659,440,561	151,99,148	198	198	0.000157419406591	0.00762086473029	0.866,0.867,0.872	0.814,0.816,0.791	0.061
10645	"ZNF74"	"ZNF74"	chr22	+	20395332	20395418	20399594	20399690	20394402	20394662	20400631	20400758	10645	71,26,57	7,2,6	16,9,12	0,0,0	184	194	0.00015879500195	0.00765170334978	0.914,0.932,0.909	1.0,1.0,1.0	-0.082
9344	"PTH2R"	"PTH2R"	chr2	+	208481069	208481164	208490638	208490680	208459894	208459961	208493263	208494029	9344	38,19,46	21,8,24	45,35,63	5,8,13	193	140	0.000163986352022	0.00786527132846	0.568,0.633,0.582	0.867,0.76,0.779	-0.208
4964	"DMKN"	"DMKN"	chr19	-	35508204	35508240	35509910	35509961	35506125	35506185	35510183	35510252	4964	112,64,99	12,9,9	86,53,66	0,1,5	149	134	0.000172805575509	0.00822031295554	0.894,0.865,0.908	1.0,0.979,0.922	-0.078
11738	"ARIH2"	"ARIH2"	chr3	+	48927461	48927813	48944981	48945181	48922747	48922811	48961611	48961679	11738	186,91,183	23,9,9	85,68,77	3,3,0	198	198	0.000172975697327	0.00822031295554	0.89,0.91,0.953	0.966,0.958,1.0	-0.057
4477	"MTO1"	"MTO1"	chr6	+	73480996	73481116	73482028	73482244	73480674	73480805	73482448	73482620	4477	1,5,13	56,37,52	0,0,3	37,34,40	198	198	0.000175289874712	0.00829225160738	0.018,0.119,0.2	0.0,0.0,0.07	0.089
2764	"ST3GAL6"	"ST3GAL6"	chr3	+	98773919	98773983	98784944	98785040	98772812	98772916	98788035	98788222	2764	6,1,1	0,1,5	0,1,1	1,4,7	162	194	0.000194350612433	0.00915214702184	1.0,0.545,0.193	0.0,0.23,0.146	0.454
4267	"PRUNE"	"PRUNE"	chr1	+	151018556	151018669	151025514	151025673	151017811	151017904	151027232	151027327	4267	17,8,19	72,50,62	0,1,6	39,34,32	198	198	0.000196661418934	0.0092190601817	0.191,0.138,0.235	0.0,0.029,0.158	0.126
10031	"DSCR3"	"DSCR3"	chr21	-	37238459	37238609	37240495	37240639	37232376	37232451	37267237	37267532	10031	137,80,107	9,4,14	118,87,115	17,17,31	198	198	0.000198441295188	0.00923724267893	0.938,0.952,0.884	0.874,0.837,0.788	0.092
10971	"GSN"	"GSN"	chr9	+	121282438	121282550	121300055	121300126	121281469	121281562	121301962	121302167	10971	1,1,1	1,5,0	1,3,2	0,0,0	198	169	0.000199724166031	0.00923724267893	0.46,0.146,1.0	1.0,1.0,1.0	-0.465
11104	"HKR1"	"HKR1"	chr19	+	37346422	37346492	37347231	37347316	37335168	37335257	37347776	37347872	11104	11,6,13	61,47,68	2,1,0	31,15,23	168	183	0.000198916014879	0.00923724267893	0.164,0.122,0.172	0.066,0.068,0.0	0.108
2697	"WDR27"	"WDR27"	chr6	-	169665485	169665556	169670568	169670693	169664165	169664286	169672254	169672396	2697	11,6,11	0,0,1	1,1,1	1,1,1	198	169	0.000206453352196	0.00950602990556	1.0,1.0,0.904	0.46,0.46,0.46	0.508
1034	"CTTN"	"CTTN"	chr11	+	70422939	70422995	70425331	70425401	70420124	70420510	70429050	70429125	1034	57,38,59	393,223,420	110,61,96	423,290,361	154	168	0.00020883439939	0.0095731167154	0.137,0.157,0.133	0.221,0.187,0.225	-0.069
8549	"C11orf74"	"C11orf74"	chr11	+	36610080	36610239	36633283	36633438	36594620	36594761	36648015	36648155	8549	13,10,11	2,5,3	5,8,4	0,0,1	198	198	0.000210473190833	0.00960573681511	0.867,0.667,0.786	1.0,1.0,0.8	-0.16
2516	"PTK2"	"PTK2"	chr8	-	140735250	140735455	140739017	140739107	140706118	140706205	140743229	140743330	2516	134,70,166	23,11,9	78,80,83	6,2,1	188	198	0.000212398003219	0.00961910098106	0.86,0.87,0.951	0.932,0.977,0.989	-0.072
11748	"ARIH2"	"ARIH2"	chr3	+	48945135	48945181	48961611	48961679	48927461	48927813	48964918	48964982	11748	16,13,15	256,146,288	2,3,2	135,91,122	144	166	0.000212622985006	0.00961910098106	0.067,0.093,0.057	0.017,0.037,0.019	0.048
1935	"SRGAP1"	"SRGAP1"	chr12	+	64091275	64091378	64091892	64091926	64086998	64087026	64094931	64094992	1935	56,28,50	8,5,8	30,22,28	2,0,1	198	132	0.00021993205149	0.00990650458016	0.824,0.789,0.806	0.909,1.0,0.949	-0.146
3117	"RAB5A"	"RAB5A"	chr3	+	19970547	19970717	19975600	19975752	19950805	19951061	19976046	19976169	3117	6,10,17	381,179,391	2,2,1	211,194,191	198	198	0.000222721927539	0.00998874099266	0.016,0.053,0.042	0.009,0.01,0.005	0.029
5209	"WRB"	"WRB"	chr21	+	39390697	39390863	39391768	39391836	39387764	39387855	39393165	39393280	5209	76,41,74	78,50,113	86,63,50	42,49,34	198	166	0.000225305052867	0.0100610359815	0.45,0.407,0.354	0.632,0.519,0.552	-0.164
10411	"ELP2"	"ELP2"	chr18	+	36167100	36167222	36170062	36170196	36159957	36160015	36171046	36171160	10411	0,0,1	52,20,48	5,0,5	36,23,28	198	198	0.000229367694883	0.0101984949313	0.0,0.0,0.02	0.122,0.0,0.152	-0.085
8577	"TXNRD1"	"TXNRD1"	chr12	+	104290992	104291104	104309758	104309950	104288930	104289040	104311289	104311412	8577	18,4,10	21,13,9	0,4,0	11,9,12	198	198	0.00023886004557	0.0105751712483	0.462,0.235,0.526	0.0,0.308,0.0	0.305
11004	"MAPK8"	"MAPK8"	chr10	+	48308094	48308288	48404851	48404981	48306654	48306821	48409878	48409937	11004	18,11,18	77,56,62	2,5,1	36,33,39	198	198	0.000241372998265	0.0106409543065	0.189,0.164,0.225	0.053,0.132,0.025	0.123
8021	"EIF2A"	"EIF2A"	chr3	+	150575648	150575762	150581617	150581746	150568175	150568292	150583199	150583265	8021	18,6,12	343,178,316	8,2,2	327,255,264	198	198	0.00024494841185	0.0106913443763	0.05,0.033,0.037	0.024,0.008,0.008	0.027
9530	"TDRD3"	"TDRD3"	chr13	+	60444686	60444748	60460379	60460540	60439687	60439772	60467237	60467379	9530	3,0,4	12,6,13	0,0,0	10,7,18	160	198	0.000243600575524	0.0106913443763	0.236,0.0,0.276	0.0,0.0,0.0	0.171
10069	"SQSTM1"	"SQSTM1"	chr5	+	179822957	179823053	179823857	179824087	179811573	179811682	179824181	179824323	10069	43,31,37	1548,790,1324	35,33,37	732,475,678	194	198	0.000245611965401	0.0106913443763	0.028,0.039,0.028	0.047,0.066,0.053	-0.024
3954	"PVR"	"PVR"	chr19	+	44657761	44657910	44658741	44658765	44653899	44654017	44661291	44661323	3954	338,179,352	20,21,28	79,67,86	15,15,14	198	122	0.000251207703627	0.0108437992066	0.912,0.84,0.886	0.764,0.733,0.791	0.117
6429	"RPL10A"	"RPL10A"	chr6	+	35468798	35468873	35468946	35469285	35468419	35468439	35469380	35469529	6429	33,17,44	62,54,84	17,26,25	20,16,20	173	198	0.000250671450634	0.0108437992066	0.379,0.265,0.375	0.493,0.65,0.589	-0.238
4259	"PRUNE"	"PRUNE"	chr1	+	151017811	151017904	151024610	151024795	151008476	151008671	151027232	151027327	4259	67,40,46	13,0,11	38,31,16	2,0,1	191	198	0.000262357237189	0.0112780953414	0.842,1.0,0.813	0.952,1.0,0.943	-0.08
7686	"RP1-178F15.5"	"RP1-178F15.5"	chr1	-	153627482	153627598	153631010	153631078	153626331	153626533	153632033	153632063	7686	2,7,14	296,140,203	2,2,1	225,177,217	166	198	0.000267323472548	0.0114440957669	0.008,0.056,0.076	0.01,0.013,0.005	0.037
4478	"MTO1"	"MTO1"	chr6	+	73480996	73481116	73482039	73482244	73480674	73480805	73482448	73482620	4478	1,5,13	121,68,117	0,0,3	99,67,75	198	198	0.000276858041352	0.0117551201164	0.008,0.068,0.1	0.0,0.0,0.038	0.046
7795	"KIF1C"	"KIF1C"	chr17	+	4999849	4999970	5000219	5000352	4997947	4998156	5000771	5000848	7795	197,96,148	451,253,455	79,64,86	375,238,334	198	198	0.00027638039629	0.0117551201164	0.304,0.275,0.245	0.174,0.212,0.205	0.078
2720	"DCUN1D4"	"DCUN1D4"	chr4	+	51899269	51899378	51908919	51908975	51891759	51891851	51911069	51911174	2720	68,43,60	3,0,8	68,51,58	0,0,0	198	154	0.000282657866368	0.0117797113825	0.946,1.0,0.854	1.0,1.0,1.0	-0.067
4028	"PPOX"	"PPOX"	chr1	+	161168992	161169183	161170408	161170519	161167099	161167234	161170619	161170769	4028	7,6,6	51,22,38	0,0,2	11,13,19	198	198	0.000279997226795	0.0117797113825	0.121,0.214,0.136	0.0,0.0,0.095	0.125
5397	"EIF4A2"	"EIF4A2"	chr3	+	186784563	186784696	186784961	186785101	186784428	186784477	186785882	186786051	5397	1168,640,1088	1060,650,1132	643,497,643	929,666,859	198	198	0.00028272323836	0.0117797113825	0.524,0.496,0.49	0.409,0.427,0.428	0.082
6991	"NUP54"	"NUP54"	chr4	-	76124648	76124756	76144148	76144292	76118074	76118194	76144389	76144473	6991	155,97,159	45,31,31	105,88,122	55,45,51	198	198	0.000283122406779	0.0117797113825	0.775,0.758,0.837	0.656,0.662,0.705	0.116
7172	"MEMO1"	"MEMO1"	chr2	-	31883385	31883462	31917925	31918037	31869847	31869952	31932066	31932135	7172	10,11,16	88,66,96	4,3,4	87,74,69	198	175	0.000282954304208	0.0117797113825	0.091,0.128,0.128	0.039,0.035,0.049	0.075
452	"WDR19"	"WDR19"	chr4	+	39185725	39185817	39186538	39186604	39182528	39182563	39189655	39189781	452	4,4,6	8,3,10	5,7,8	3,1,0	190	164	0.000287577092038	0.0118226137838	0.301,0.535,0.341	0.59,0.858,1.0	-0.424
3323	"SLC50A1"	"SLC50A1"	chr1	+	155136298	155136376	155137560	155137722	155135827	155135991	155137978	155138098	3323	185,113,200	240,173,275	200,157,199	184,137,183	176	198	0.000287057075647	0.0118226137838	0.464,0.424,0.45	0.55,0.563,0.55	-0.108
6485	"THAP9-AS1"	"THAP9-AS1"	chr4	-	82895691	82895774	82897988	82898062	82893008	82894847	82900076	82900223	6485	266,115,226	264,136,208	118,60,93	49,37,67	172	181	0.000286667375531	0.0118226137838	0.515,0.471,0.533	0.717,0.631,0.594	-0.141
3554	"CSAD"	"CSAD"	chr12	-	53160762	53160844	53161126	53161191	53160119	53160319	53161272	53161389	3554	6,0,5	30,11,20	0,0,1	10,9,10	163	180	0.000293204679926	0.0119390437098	0.181,0.0,0.216	0.0,0.0,0.099	0.099
5715	"EIF3H"	"EIF3H"	chr8	-	116648805	116648926	116726015	116726172	116646470	116646603	116755665	116755797	5715	402,276,438	884,465,1016	741,689,783	1191,923,1163	198	198	0.000293866423358	0.0119390437098	0.313,0.372,0.301	0.384,0.427,0.402	-0.076
11103	"HKR1"	"HKR1"	chr19	+	37346422	37346492	37347189	37347316	37335168	37335257	37347776	37347872	11103	11,6,13	84,56,102	2,1,0	36,21,31	168	198	0.00029322248756	0.0119390437098	0.134,0.112,0.131	0.061,0.053,0.0	0.088
7362	"FAM49B"	"FAM49B"	chr8	-	129903311	129903350	129970942	129970995	129879388	129879471	130016606	130016637	7362	8,5,3	101,91,129	7,19,19	111,97,115	151	137	0.000300206577115	0.0121489849176	0.067,0.047,0.021	0.054,0.151,0.13	-0.067
4649	"DTYMK"	"DTYMK"	chr2	-	241681918	241682333	241682798	241682915	241680228	241680319	241685768	241685877	4649	3,1,4	1,3,2	1,0,1	2,1,6	198	198	0.000305033066854	0.0122962746016	0.75,0.25,0.667	0.333,0.0,0.143	0.397
6209	"RP5-1021I20.4"	"RP5-1021I20.4"	chr14	+	73904901	73905083	73909340	73909430	73898070	73898262	73920979	73921105	6209	4,3,7	64,54,92	0,0,0	37,41,52	198	188	0.000310132914016	0.012453399183	0.056,0.05,0.067	0.0,0.0,0.0	0.058
8830	"NVL"	"NVL"	chr1	-	224311799	224311857	224313049	224313151	224307992	224308263	224317693	224317793	8830	1,0,13	67,46,68	0,0,0	50,31,58	198	156	0.000313831396874	0.012553255875	0.012,0.0,0.131	0.0,0.0,0.0	0.048
1353	"ZNF346"	"ZNF346"	chr5	+	177062057	177062151	177064511	177064601	177050750	177050936	177079381	177081189	1353	44,21,34	6,2,3	34,24,22	1,0,0	192	188	0.000316139044346	0.0125969249978	0.878,0.911,0.917	0.971,1.0,1.0	-0.088
303	"VPS28"	"VPS28"	chr8	-	144425921	144426063	144426179	144426208	144424945	144425772	144426908	144426983	303	214,128,184	11,11,26	113,70,103	3,2,4	127	198	0.00033026551081	0.0131093896245	0.968,0.948,0.917	0.983,0.982,0.976	-0.036
11362	"TMEM241"	"TMEM241"	chr18	-	23370215	23370261	23371421	23371470	23368714	23368750	23373711	23373763	11362	11,11,7	14,9,11	1,1,3	4,12,12	147	144	0.000335058087454	0.0132488617787	0.435,0.545,0.384	0.197,0.075,0.197	0.298
8744	"NCK2"	"NCK2"	chr2	+	105855047	105855289	105881327	105882049	105816429	105816613	105892981	105894274	8744	299,182,322	232,158,342	200,139,210	130,90,102	198	198	0.000350989410943	0.0138260467581	0.563,0.535,0.485	0.606,0.607,0.673	-0.101
5935	"ACP2"	"ACP2"	chr11	-	47245304	47245422	47245473	47245572	47243238	47243321	47245681	47245834	5935	149,99,166	14,9,10	138,99,119	3,5,1	197	198	0.000357572944557	0.0139790781344	0.915,0.917,0.943	0.979,0.952,0.992	-0.049
11751	"ARIH2"	"ARIH2"	chr3	+	48961611	48961679	48964918	48964982	48945135	48945181	48967124	48967170	11751	51,12,20	158,75,159	4,9,2	67,61,67	166	162	0.000356863194929	0.0139790781344	0.24,0.135,0.109	0.055,0.126,0.028	0.092
4296	"ALPK3"	"ALPK3"	chr15	+	84860036	84860072	84862634	84862915	84859775	84859903	84863551	84863640	4296	0,0,0	5,6,2	1,1,4	10,4,8	134	198	0.000358981741065	0.0139813941257	0.0,0.0,0.0	0.129,0.27,0.425	-0.275
7626	"RAD51B"	"RAD51B"	chr14	+	68291883	68291980	68411423	68411527	68000278	68000313	68468171	68468250	7626	1,3,6	10,7,26	0,1,0	4,9,3	195	198	0.000362955287183	0.0140832088959	0.092,0.303,0.19	0.0,0.101,0.0	0.161
7069	"KIAA1217"	"KIAA1217"	chr10	+	24536773	24536893	24542882	24544481	24533069	24533237	24544980	24545103	7069	4,5,14	56,45,87	15,18,7	28,20,40	198	198	0.000365636320267	0.0141342995446	0.067,0.1,0.139	0.349,0.474,0.149	-0.222
2372	"PACRGL"	"PACRGL"	chr4	+	20707802	20707870	20709682	20709773	20704659	20704814	20713431	20713539	2372	22,14,14	1,0,0	11,5,7	2,1,4	166	189	0.000367216590767	0.0141426166556	0.962,1.0,1.0	0.862,0.851,0.666	0.194
256	"IGFBP7"	"IGFBP7"	chr4	-	57033194	57033311	57040823	57040933	57032037	57032552	57109876	57110385	256	1,1,10	4,2,15	0,0,1	1,1,1	198	198	0.000372020811903	0.0142745763382	0.2,0.333,0.4	0.0,0.0,0.5	0.144
9015	"WDR45"	"WDR45"	chrX	-	49076644	49076750	49077642	49077747	49076429	49076524	49077836	49077911	9015	95,49,86	161,107,167	19,19,22	94,54,71	198	198	0.000376556225865	0.0143952859777	0.371,0.314,0.34	0.168,0.26,0.237	0.12
3933	"RP3-461F17.3"	"RP3-461F17.3"	chr12	+	6975228	6975378	6983001	6983206	6975089	6975148	6987781	6987838	3933	70,52,71	2,3,7	74,79,88	0,0,0	198	198	0.000384380835108	0.0146403876901	0.972,0.945,0.91	1.0,1.0,1.0	-0.058
7484	"ASPH"	"ASPH"	chr8	-	61618977	61619019	61633682	61633727	61583943	61584029	61637946	61638003	7484	62,34,67	51,23,45	110,75,103	39,24,47	143	140	0.000387052623147	0.0146881508271	0.543,0.591,0.593	0.734,0.754,0.682	-0.148
5593	"TMEM161A"	"TMEM161A"	chr19	-	19133129	19133306	19134783	19134887	19132656	19132754	19138425	19138453	5593	87,43,72	182,95,162	71,51,73	99,63,86	198	198	0.000393762342369	0.0148341013343	0.323,0.312,0.308	0.418,0.447,0.459	-0.127
9010	"CCDC150"	"CCDC150"	chr2	+	196672344	196672437	196674240	196674348	196669832	196669876	196676142	196676250	9010	4,3,5	20,13,24	4,11,8	4,6,13	191	198	0.000392804963186	0.0148341013343	0.172,0.193,0.178	0.509,0.655,0.389	-0.337
6610	"CNOT8"	"CNOT8"	chr5	+	154865191	154865385	154870660	154870822	154863206	154863395	154871729	154871874	6610	196,141,179	151,80,154	90,75,83	100,103,101	198	198	0.000396955033573	0.0149001961877	0.565,0.638,0.538	0.474,0.421,0.451	0.132
153	"RFWD2"	"RFWD2"	chr1	-	176149005	176149074	176162868	176162988	176116623	176116681	176163814	176163891	153	54,26,59	5,4,4	36,31,47	2,0,0	198	167	0.00040470628037	0.0151363070925	0.901,0.846,0.926	0.938,1.0,1.0	-0.088
2953	"ANAPC15"	"ANAPC15"	chr11	-	72111156	72111286	72111411	72111496	72110543	72110603	72111923	72112232	2953	23,20,31	485,237,455	13,3,2	248,179,233	183	198	0.000408209447814	0.0151578848722	0.049,0.084,0.069	0.054,0.018,0.009	0.04
3569	"SUMF2"	"SUMF2"	chr7	+	56074173	56074218	56074585	56074639	56068481	56068638	56076833	56076889	3569	16,3,11	2,0,0	11,14,13	2,6,3	143	152	0.000406850753002	0.0151578848722	0.895,1.0,1.0	0.854,0.713,0.822	0.169
4823	"PVT1"	"PVT1"	chr8	+	127939507	127939676	127983903	127984204	127890627	127890998	127989161	127989291	4823	75,40,77	3,0,2	38,13,12	3,5,3	198	198	0.000416268329036	0.0153723150324	0.962,1.0,0.975	0.927,0.722,0.8	0.163
10802	"HADHB"	"HADHB"	chr2	+	26263379	26263479	26269952	26269997	26244894	26244990	26273650	26273750	10802	1,0,2	87,28,43	5,3,6	43,46,42	198	143	0.000416951788041	0.0153723150324	0.008,0.0,0.033	0.077,0.045,0.094	-0.058
3903	"RBM6"	"RBM6"	chr3	+	50048244	50048319	50054334	50054395	49962575	49962685	50057727	50058003	3903	13,3,12	137,72,105	1,0,3	66,38,55	173	159	0.000419039748635	0.015377865387	0.08,0.037,0.095	0.014,0.0,0.048	0.05
8487	"ZUFSP"	"ZUFSP"	chr6	-	116660735	116660846	116666633	116667207	116658802	116658924	116668565	116668794	8487	15,13,24	118,49,132	34,13,25	55,57,35	198	198	0.000420071033255	0.015377865387	0.113,0.21,0.154	0.382,0.186,0.417	-0.169
3703	"IMMT"	"IMMT"	chr2	-	86161951	86162079	86166507	86166644	86159535	86159671	86170748	86170801	3703	202,89,148	13,14,9	150,164,170	8,3,3	198	198	0.0004218920267	0.0153901457627	0.94,0.864,0.943	0.949,0.982,0.983	-0.056
3334	"PAIP1"	"PAIP1"	chr5	-	43547727	43547913	43555829	43555999	43543003	43543116	43556818	43557077	3334	26,16,22	496,277,472	5,5,9	289,272,307	198	198	0.000424279896038	0.0154229463963	0.05,0.055,0.045	0.017,0.018,0.028	0.029
4389	"PIGU"	"PIGU"	chr20	-	34585436	34585580	34588452	34588607	34575103	34575246	34616041	34616139	4389	107,55,91	5,0,13	57,40,44	1,0,1	198	198	0.000454159859101	0.0164513851059	0.955,1.0,0.875	0.983,1.0,0.978	-0.044
10064	"TACC2"	"TACC2"	chr10	+	122143571	122143706	122195039	122195176	122132608	122132734	122210396	122211708	10064	26,17,32	77,57,69	7,0,3	31,29,21	198	198	0.000490473125665	0.0177048835606	0.252,0.23,0.317	0.184,0.0,0.125	0.163
4289	"GIT2"	"GIT2"	chr12	-	109961277	109961375	109961612	109961685	109953091	109953234	109965525	109965574	4289	26,24,39	8,0,7	33,13,40	2,0,1	171	196	0.000496706890835	0.0178101718214	0.788,1.0,0.865	0.95,1.0,0.979	-0.092
5621	"SPIN1"	"SPIN1"	chr9	+	88416643	88416766	88418777	88418951	88415606	88415699	88426381	88426591	5621	10,3,0	42,24,55	1,0,0	22,14,15	198	198	0.000496828152162	0.0178101718214	0.192,0.111,0.0	0.043,0.0,0.0	0.087
7196	"ANKRD26"	"ANKRD26"	chr10	-	27043425	27043567	27044156	27044190	27039964	27040178	27046352	27046523	7196	4,1,2	6,3,14	2,0,0	10,7,9	132	198	0.000501610887424	0.0178992864125	0.5,0.333,0.176	0.231,0.0,0.0	0.259
8977	"RNF8"	"RNF8"	chr6	+	37368377	37369218	37371511	37371574	37360445	37360574	37374619	37374709	8977	3,2,2	157,82,191	3,5,6	54,48,68	198	161	0.00050276953147	0.0178992864125	0.015,0.019,0.008	0.043,0.078,0.067	-0.049
6088	"ALG5"	"ALG5"	chr13	-	36989483	36989555	36993603	36993672	36985626	36985740	36994988	36995035	6088	95,49,57	94,61,100	52,62,56	38,24,40	167	170	0.000505977826867	0.0179518160491	0.507,0.45,0.367	0.582,0.724,0.588	-0.19
5934	"ACP2"	"ACP2"	chr11	-	47245304	47245394	47245473	47245572	47243238	47243321	47245681	47245834	5934	149,99,166	14,9,9	138,99,119	3,5,1	197	188	0.000529093802438	0.0187078900794	0.91,0.913,0.946	0.978,0.95,0.991	-0.05
3855	"GNB1L"	"GNB1L"	chr22	-	19806658	19806757	19812284	19812447	19801998	19802216	19854442	19854816	3855	4,5,2	34,18,38	1,0,0	18,5,17	198	197	0.000534741122256	0.018715939279	0.105,0.217,0.05	0.052,0.0,0.0	0.107
6323	"ETV4"	"ETV4"	chr17	-	43532673	43532939	43533186	43533348	43530106	43530181	43533858	43533985	6323	176,93,156	72,39,61	66,42,61	54,33,37	198	198	0.000534231047195	0.018715939279	0.71,0.705,0.719	0.55,0.56,0.622	0.134
6693	"MRRF"	"MRRF"	chr9	+	122286038	122286166	122291748	122291840	122285168	122285287	122313226	122313386	6693	5,4,12	102,62,95	5,4,0	142,109,161	198	190	0.000532427622038	0.018715939279	0.045,0.058,0.108	0.033,0.034,0.0	0.048
4949	"DMKN"	"DMKN"	chr19	-	35506125	35506185	35508204	35508240	35505938	35505986	35510183	35510252	4949	21,8,14	9,3,12	1,1,7	11,6,9	134	158	0.000538110233417	0.0187704445057	0.733,0.759,0.579	0.097,0.164,0.478	0.444
4440	"HDAC10"	"HDAC10"	chr22	-	50248830	50248859	50249327	50249516	50248661	50248751	50249634	50249703	4440	6,1,3	6,1,2	2,0,0	4,1,2	198	127	0.000549929610572	0.0189909025518	0.391,0.391,0.49	0.243,0.0,0.0	0.343
8667	"TGFBR3"	"TGFBR3"	chr1	-	91797286	91797471	91861470	91861644	91758612	91758750	91885877	91885932	8667	1,3,4	6,4,13	0,1,0	5,2,5	198	198	0.00054894722447	0.0189909025518	0.143,0.429,0.235	0.0,0.333,0.0	0.158
9741	"PPRC1"	"PPRC1"	chr10	+	102144249	102144307	102146671	102147392	102139099	102142004	102148371	102148521	9741	6,4,4	77,49,131	0,0,1	66,39,45	156	198	0.000548513799369	0.0189909025518	0.09,0.094,0.037	0.0,0.0,0.027	0.065
10093	"C5orf45"	"C5orf45"	chr5	-	179847977	179848066	179853196	179853276	179844151	179844227	179853377	179853437	10093	5,11,15	293,198,310	2,1,0	94,101,117	178	187	0.000556669527741	0.0191597883967	0.018,0.055,0.048	0.022,0.01,0.0	0.03
3782	"USP10"	"USP10"	chr16	+	84733434	84733503	84740308	84740369	84699977	84700111	84744632	84745673	3782	91,48,103	325,174,341	67,52,63	149,100,138	167	159	0.00055889480631	0.0191726827595	0.21,0.208,0.223	0.3,0.331,0.303	-0.098
9779	"MAPKAPK5"	"MAPKAPK5"	chr12	+	111868752	111868861	111870270	111870360	111866155	111866231	111871084	111871180	9779	17,8,22	126,74,125	17,18,13	52,39,49	198	188	0.000564750225299	0.0192460932043	0.114,0.093,0.143	0.237,0.305,0.201	-0.131
11087	"TRAPPC4"	"TRAPPC4"	chr11	+	119019142	119019317	119020149	119020253	119018431	119018970	119021759	119021886	11087	443,267,446	152,102,125	326,243,303	163,137,130	198	198	0.000563061109969	0.0192460932043	0.745,0.724,0.781	0.667,0.639,0.7	0.081
1181	"MAP2K1"	"MAP2K1"	chr15	+	66436745	66436892	66443279	66443357	66386816	66387427	66444655	66444707	1181	9,2,7	72,46,86	1,2,3	82,96,104	198	176	0.000578635822785	0.0195904154381	0.1,0.037,0.067	0.011,0.018,0.025	0.05
3536	"DLG1"	"DLG1"	chr3	-	197149742	197149796	197161639	197161738	197140139	197140264	197194424	197194589	3536	100,49,99	74,28,60	59,50,72	21,16,24	197	152	0.000578355725741	0.0195904154381	0.51,0.575,0.56	0.684,0.707,0.698	-0.148
11225	"PSPH"	"PSPH"	chr7	-	56031928	56031977	56033960	56034106	56021180	56021231	56051137	56051446	11225	8,4,7	256,133,264	9,20,8	174,137,167	198	147	0.000582423539565	0.019654423029	0.023,0.022,0.019	0.037,0.098,0.034	-0.035
5591	"TMEM161A"	"TMEM161A"	chr19	-	19133129	19133210	19134783	19134887	19132656	19132754	19138425	19138462	5591	87,43,72	185,96,176	71,51,73	105,68,90	198	179	0.000597725752184	0.0201053207553	0.298,0.288,0.27	0.379,0.404,0.423	-0.117
9112	"NFIB"	"NFIB"	chr9	-	14112998	14113081	14116180	14116346	14102421	14102510	14120439	14120624	9112	90,53,87	47,25,52	59,29,51	59,31,49	198	181	0.000603005485664	0.0202172712993	0.636,0.66,0.605	0.478,0.461,0.488	0.158
