ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2920	"PRPF4B"	"PRPF4B"	chr6	+	4060412	4060686	4060412	4060644	4061014	4061147
2921	"PRPF4B"	"PRPF4B"	chr6	+	4061654	4062299	4061654	4061700	4062556	4062633
2922	"PRPF4B"	"PRPF4B"	chr6	+	4062556	4062760	4062556	4062633	4063073	4063119
2923	"NBPF3"	"NBPF3"	chr1	+	21478143	21478227	21478143	21478196	21479348	21479400
2924	"NBPF3"	"NBPF3"	chr1	+	21478143	21478307	21478143	21478196	21479348	21479400
2925	"NBPF3"	"NBPF3"	chr1	+	21478143	21478307	21478143	21478227	21479348	21479400
2926	"DEDD2"	"DEDD2"	chr19	-	42215132	42215252	42215147	42215252	42209699	42209840
2927	"TOP3A"	"TOP3A"	chr17	-	18290539	18290686	18290556	18290686	18285406	18285520
2928	"TOP3A"	"TOP3A"	chr17	-	18308312	18308424	18308350	18308424	18306890	18306966
2929	"CAGE1"	"CAGE1"	chr6	-	7368687	7368798	7368753	7368798	7365803	7365884
2930	"CAGE1"	"CAGE1"	chr6	-	7378616	7379020	7378621	7379020	7373072	7374131
2931	"CAGE1"	"CAGE1"	chr6	-	7389201	7389402	7389282	7389402	7386978	7387196
2932	"GOT2"	"GOT2"	chr16	-	58722118	58722278	58722149	58722278	58719195	58719255
2933	"PKD1"	"PKD1"	chr16	-	2103104	2103895	2103265	2103895	2102813	2102970
2934	"PKD1"	"PKD1"	chr16	-	2103104	2103895	2103431	2103895	2102813	2102970
2935	"PKD1"	"PKD1"	chr16	-	2103104	2103895	2103724	2103895	2102813	2102970
2936	"PKD1"	"PKD1"	chr16	-	2103265	2103895	2103431	2103895	2102813	2102970
2937	"PKD1"	"PKD1"	chr16	-	2103265	2103895	2103724	2103895	2102813	2102970
2938	"PKD1"	"PKD1"	chr16	-	2103431	2103895	2103724	2103895	2102813	2102970
2939	"RBM4"	"RBM4"	chr11	+	66643449	66644140	66643449	66643528	66646026	66646469
2940	"DAGLA"	"DAGLA"	chr11	+	61720678	61720890	61720678	61720867	61722858	61722960
2941	"ZNF384"	"ZNF384"	chr12	-	6689097	6689510	6689367	6689510	6688166	6688226
2942	"MSH5"	"MSH5"	chr6	+	3094429	3094567	3094429	3094477	3094723	3094797
2943	"MSH5"	"MSH5"	chr6	+	3103706	3103844	3103706	3103754	3104000	3104074
2944	"CLN3"	"CLN3"	chr16	-	28482104	28482382	28482326	28482382	28477736	28477877
2945	"CLN3"	"CLN3"	chr16	-	28491481	28491835	28491713	28491835	28489289	28489386
2946	"HP1BP3"	"HP1BP3"	chr1	-	20780344	20780540	20780349	20780540	20779811	20779911
2947	"UBE2D4"	"UBE2D4"	chr7	+	43942953	43943103	43942953	43943031	43948631	43948737
2948	"PASK"	"PASK"	chr2	-	241115021	241115177	241115042	241115177	241112239	241112439
2949	"PRNT"	"PRNT"	chr20	-	4740139	4740668	4740376	4740668	4731281	4733085
2950	"PRNT"	"PRNT"	chr20	-	4740139	4740668	4740599	4740668	4731281	4733085
2951	"PRNT"	"PRNT"	chr20	-	4740376	4740668	4740599	4740668	4731281	4733085
2952	"ERGIC2"	"ERGIC2"	chr12	-	29343119	29343282	29343162	29343282	29341733	29341816
2953	"HMG20A"	"HMG20A"	chr15	+	77458403	77458558	77458403	77458496	77464239	77464387
2954	"SYBU"	"SYBU"	chr8	-	109586016	109586162	109586059	109586162	109579798	109580002
2955	"BOC"	"BOC"	chr3	+	113216186	113216278	113216186	113216274	113249721	113249899
2956	"BOC"	"BOC"	chr3	+	113216186	113216420	113216186	113216274	113249721	113249899
2957	"BOC"	"BOC"	chr3	+	113216186	113216420	113216186	113216278	113249721	113249899
2958	"ACSL6"	"ACSL6"	chr5	-	131994030	131994251	131994135	131994251	131990852	131990967
2959	"AF003626.1"	"AF003626.1"	chrX	+	150919768	150919940	150919768	150919936	150920785	150920938
2960	"RP11-362K2.2"	"RP11-362K2.2"	chr12	+	58805940	58806059	58805940	58805982	58811921	58812033
2961	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47971121	47971171	47971121	47971152	47971361	47971407
2962	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47973518	47973693	47973518	47973650	47973930	47974031
2963	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47973518	47973696	47973518	47973650	47973930	47974031
2964	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47973518	47973696	47973518	47973693	47973930	47974031
2965	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47973930	47974035	47973930	47974031	47974399	47974448
2966	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47975513	47975653	47975513	47975638	47975868	47976013
2967	"ATXN3"	"ATXN3"	chr14	-	92080952	92081061	92080964	92081061	92070937	92071053
2968	"RP11-369E15.4"	"RP11-369E15.4"	chr8	+	20953840	20954079	20953840	20954075	20955684	20955834
2969	"SUN3"	"SUN3"	chr7	-	48007152	48007327	48007164	48007327	48005968	48006053
2970	"PDXK"	"PDXK"	chr21	+	43732138	43732647	43732138	43732442	43734068	43734123
2971	"JKAMP"	"JKAMP"	chr14	+	59495017	59495224	59495017	59495087	59498726	59498908
2972	"MYD88"	"MYD88"	chr3	+	38140387	38140592	38140387	38140568	38140756	38140848
2973	"CPSF1"	"CPSF1"	chr8	-	144393882	144394160	144394112	144394160	144393666	144393796
2974	"GP6"	"GP6"	chr19	-	660880	660935	660884	660935	658906	660367
2975	"GP6"	"GP6"	chr19	-	727839	727894	727843	727894	725865	727326
2976	"GP6"	"GP6"	chr19	-	918460	918515	918464	918515	916486	917947
2977	"GP6"	"GP6"	chr19	-	919076	919131	919080	919131	917102	918563
2978	"GP6"	"GP6"	chr19	-	934043	934098	934047	934098	932069	933530
2979	"GP6"	"GP6"	chr19	-	995664	995719	995668	995719	993690	995151
2980	"GP6"	"GP6"	chr19	-	997750	997805	997754	997805	995776	997237
2981	"GP6"	"GP6"	chr19	-	998160	998215	998164	998215	996186	997647
2982	"GP6"	"GP6"	chr19	-	1023201	1023256	1023205	1023256	1021227	1022688
2983	"GP6"	"GP6"	chr19	-	55015678	55015733	55015682	55015733	55013704	55015165
2984	"ADARB1"	"ADARB1"	chr21	+	45222017	45223577	45222017	45222107	45225546	45226560
2985	"ACP2"	"ACP2"	chr11	-	47247640	47248133	47248037	47248133	47245681	47245834
2986	"PNPT1"	"PNPT1"	chr2	-	55644636	55645432	55645348	55645432	55643318	55643425
2987	"PRC1"	"PRC1"	chr15	-	90969446	90969623	90969523	90969623	90969078	90969120
2988	"PRC1"	"PRC1"	chr15	-	90983905	90984140	90984017	90984140	90981962	90982026
2989	"PBK"	"PBK"	chr8	-	27833041	27833133	27833055	27833133	27828104	27828198
2990	"AGBL5"	"AGBL5"	chr2	+	27055074	27055507	27055074	27055253	27055681	27056138
2991	"PRKCE"	"PRKCE"	chr2	+	45701382	45701524	45701382	45701491	45840379	45840551
2992	"TRPM1"	"TRPM1"	chr15	-	3348857	3349062	3348887	3349062	3348348	3348472
2993	"TRPM1"	"TRPM1"	chr15	-	31063087	31063292	31063117	31063292	31062578	31062702
2994	"TRPM1"	"TRPM1"	chr15	-	31063087	31063292	31063135	31063292	31062578	31062702
2995	"TRPM1"	"TRPM1"	chr15	-	31063117	31063292	31063135	31063292	31062578	31062702
2996	"FBXO24"	"FBXO24"	chr7	+	100590173	100590357	100590173	100590315	100591666	100591902
2997	"FBXO24"	"FBXO24"	chr7	+	100592782	100593017	100592782	100592860	100594382	100594541
2998	"NPIPB5"	"NPIPB5"	chr16	+	22513521	22513610	22513521	22513600	22513763	22513921
2999	"NPIPB5"	"NPIPB5"	chr16	+	22519137	22519414	22519137	22519269	22523819	22523948
3000	"NPIPB5"	"NPIPB5"	chr16	+	22527565	22527665	22527565	22527642	22527828	22527973
3001	"CACTIN"	"CACTIN"	chr19	-	3614385	3614589	3614396	3614589	3613463	3613586
3002	"ZAN"	"ZAN"	chr7	+	100792404	100792544	100792404	100792479	100793819	100794018
3003	"ZAN"	"ZAN"	chr7	+	100792404	100792544	100792404	100792479	100794119	100794258
3004	"SH3BP2"	"SH3BP2"	chr4	+	2823394	2823573	2823394	2823569	2824612	2824730
3005	"HID1"	"HID1"	chr17	-	74963739	74963910	74963770	74963910	74962964	74963081
3006	"ANKHD1"	"ANKHD1"	chr5	+	140538085	140538261	140538085	140538234	140538918	140539083
3007	"NUCB1"	"NUCB1"	chr19	+	48900785	48901121	48900785	48900931	48904346	48904454
3008	"NUCB1"	"NUCB1"	chr19	+	48913473	48913564	48913473	48913532	48918666	48918744
3009	"NUCB1"	"NUCB1"	chr19	+	48913473	48913564	48913473	48913532	48918725	48918784
3010	"IFT122"	"IFT122"	chr3	+	129451913	129451998	129451913	129451972	129461227	129461304
3011	"BBS1"	"BBS1"	chr11	+	66531655	66532205	66531655	66531742	66532295	66533603
3012	"TBC1D7"	"TBC1D7"	chr6	-	13328295	13328531	13328315	13328531	13326786	13326906
3013	"TBC1D7"	"TBC1D7"	chr6	-	13328295	13328531	13328455	13328531	13326786	13326906
3014	"TBC1D7"	"TBC1D7"	chr6	-	13328315	13328531	13328455	13328531	13326786	13326906
3015	"TBC1D7"	"TBC1D7"	chr6	-	13328295	13328531	13328455	13328531	13326786	13326963
3016	"ATP5S"	"ATP5S"	chr14	+	50322510	50322806	50322510	50322719	50323944	50324116
3017	"GSG1"	"GSG1"	chr12	-	13088737	13088909	13088861	13088909	13087906	13088059
3018	"CHI3L2"	"CHI3L2"	chr1	+	111234906	111235057	111234906	111235000	111235638	111235763
3019	"TTC26"	"TTC26"	chr7	+	139134654	139134792	139134654	139134721	139137846	139137939
3020	"TF"	"TF"	chr3	+	133748411	133748669	133748411	133748584	133753594	133753703
3021	"ZNHIT1"	"ZNHIT1"	chr7	+	101218318	101221796	101218318	101218485	101222603	101222774
3022	"ATP5SL"	"ATP5SL"	chr19	-	41436391	41436472	41436428	41436472	41433536	41433673
3023	"UNKL"	"UNKL"	chr16	-	1367091	1367349	1367241	1367349	1363204	1366395
3024	"UNKL"	"UNKL"	chr16	-	1369933	1370357	1370129	1370357	1367655	1367858
3025	"CYP4F3"	"CYP4F3"	chr19	+	15640896	15640945	15640896	15640929	15641414	15641613
3026	"HSF1"	"HSF1"	chr8	+	144309771	144311249	144309771	144309896	144311320	144311382
3027	"POMGNT1"	"POMGNT1"	chr1	-	46196730	46196849	46196778	46196849	46196011	46196077
3028	"RAPGEF2"	"RAPGEF2"	chr4	+	159351058	159351181	159351058	159351133	159352684	159352910
3029	"RNF38"	"RNF38"	chr9	-	36400935	36401198	36401097	36401198	36375933	36376127
3030	"RNF38"	"RNF38"	chr9	-	36400935	36401198	36401097	36401198	36390466	36390616
3031	"VTI1B"	"VTI1B"	chr14	-	67656411	67656589	67656415	67656589	67653436	67653498
3032	"GNL3"	"GNL3"	chr3	+	52688108	52688206	52688108	52688192	52689073	52689206
3033	"ZNF43"	"ZNF43"	chr19	-	21845391	21845506	21845429	21845506	21843144	21843326
3034	"KIR2DL4"	"KIR2DL4"	chr19	+	92065	92170	92065	92169	92631	92684
3035	"KIR2DL4"	"KIR2DL4"	chr19	+	99994	100166	99994	100099	100560	100613
3036	"KIR2DL4"	"KIR2DL4"	chr19	+	101163	101335	101163	101268	101729	101782
3037	"KIR2DL4"	"KIR2DL4"	chr19	+	114715	114886	114715	114819	115280	115333
3038	"KIR2DL4"	"KIR2DL4"	chr19	+	114758	114929	114758	114862	115323	115376
3039	"KIR2DL4"	"KIR2DL4"	chr19	+	114774	114946	114774	114879	115340	115393
3040	"KIR2DL4"	"KIR2DL4"	chr19	+	159190	159362	159190	159295	159756	159809
3041	"KIR2DL4"	"KIR2DL4"	chr19	+	159348	159519	159348	159452	159913	159966
3042	"KIR2DL4"	"KIR2DL4"	chr19	+	54813124	54813295	54813124	54813228	54813689	54813742
3043	"SLC25A3"	"SLC25A3"	chr12	+	98595432	98595661	98595432	98595557	98597855	98598035
3044	"CHEK1"	"CHEK1"	chr11	+	125626748	125626833	125626748	125626820	125627606	125627830
3045	"CHEK1"	"CHEK1"	chr11	+	125626748	125626833	125626748	125626820	125629231	125629296
3046	"KLC1"	"KLC1"	chr14	+	103662701	103662927	103662701	103662921	103669510	103669598
3047	"KLC1"	"KLC1"	chr14	+	103679383	103679545	103679383	103679518	103684985	103685036
3048	"KLC1"	"KLC1"	chr14	+	103679383	103679545	103679383	103679518	103687080	103687211
3049	"KLC1"	"KLC1"	chr14	+	103679383	103679545	103679383	103679518	103700654	103700727
3050	"IL7"	"IL7"	chr8	-	78798071	78798208	78798127	78798208	78740001	78740082
3051	"EIF4ENIF1"	"EIF4ENIF1"	chr22	-	31454143	31454376	31454179	31454376	31450288	31450360
3052	"EPB41L4A"	"EPB41L4A"	chr5	-	112170255	112170369	112170300	112170369	112168994	112169105
3053	"ESRP2"	"ESRP2"	chr16	-	68231177	68231376	68231295	68231376	68230840	68231027
3054	"MGAT4C"	"MGAT4C"	chr12	-	86013680	86013758	86013726	86013758	86011799	86011902
3055	"SS18"	"SS18"	chr18	-	26091003	26091192	26091095	26091192	26087500	26087577
3056	"EMC1"	"EMC1"	chr1	-	19244738	19245030	19244905	19245030	19243949	19244015
3057	"GPRC5C"	"GPRC5C"	chr17	+	74439744	74440827	74439744	74440046	74443817	74443912
3058	"SYNJ2"	"SYNJ2"	chr6	+	158059256	158059537	158059256	158059353	158061991	158062164
3059	"SYNJ2"	"SYNJ2"	chr6	+	158059256	158059537	158059256	158059353	158062054	158062164
3060	"ANKS1B"	"ANKS1B"	chr12	-	99244341	99244414	99244353	99244414	99154288	99154395
3061	"ACTR1B"	"ACTR1B"	chr2	-	97658426	97659003	97658878	97659003	97658223	97658316
3062	"TP63"	"TP63"	chr3	+	189868579	189868716	189868579	189868704	189869323	189869406
3063	"MTFR1L"	"MTFR1L"	chr1	+	25820192	25820414	25820192	25820349	25823018	25823128
3064	"ATG4A"	"ATG4A"	chrX	+	108137803	108137991	108137803	108137884	108150151	108150297
3065	"KIAA0226L"	"KIAA0226L"	chr13	-	46368037	46368249	46368041	46368249	46363114	46363213
3066	"MRPL24"	"MRPL24"	chr1	-	156740930	156741088	156741011	156741088	156738521	156738764
3067	"KIAA1683"	"KIAA1683"	chr19	-	18264362	18267526	18264923	18267526	18257097	18258106
3068	"UBE4A"	"UBE4A"	chr11	+	118372506	118372687	118372506	118372666	118373085	118373288
3069	"COL27A1"	"COL27A1"	chr9	+	114231821	114231866	114231821	114231858	114235598	114235652
3070	"COL27A1"	"COL27A1"	chr9	+	114252592	114252653	114252592	114252646	114252878	114252932
3071	"REPS1"	"REPS1"	chr6	-	138912674	138912950	138912764	138912950	138911275	138911371
3072	"REPS1"	"REPS1"	chr6	-	138926400	138930098	138929976	138930098	138921036	138921124
3073	"C21orf33"	"C21orf33"	chr21	+	44137176	44137377	44137176	44137296	44140249	44140342
3074	"NFS1"	"NFS1"	chr20	-	35698744	35699189	35699044	35699189	35698480	35698590
3075	"NFS1"	"NFS1"	chr20	-	35699191	35699352	35699309	35699352	35698480	35698590
3076	"AMICA1"	"AMICA1"	chr11	-	118197967	118198091	118197997	118198091	118196734	118196821
3077	"AMICA1"	"AMICA1"	chr11	-	118205881	118205991	118205914	118205991	118203427	118203665
3078	"SLC5A9"	"SLC5A9"	chr1	+	48229102	48229177	48229102	48229165	48229294	48229459
3079	"SLC5A9"	"SLC5A9"	chr1	+	48231544	48232151	48231544	48231625	48232366	48232502
3080	"CNTROB"	"CNTROB"	chr17	+	7944122	7944638	7944122	7944248	7945727	7945986
3081	"CNTROB"	"CNTROB"	chr17	+	7948486	7948685	7948486	7948619	7949081	7949157
3082	"CNTROB"	"CNTROB"	chr17	+	7948486	7948685	7948486	7948619	7949084	7949157
3083	"ARHGEF5"	"ARHGEF5"	chr7	+	144362657	144365823	144362657	144362853	144366354	144366412
3084	"RNF214"	"RNF214"	chr11	+	117238600	117239111	117238600	117238646	117239800	117239860
3085	"ATF7"	"ATF7"	chr12	-	53543296	53543448	53543329	53543448	53537414	53537552
3086	"CPT1B"	"CPT1B"	chr22	-	50577323	50577463	50577355	50577463	50576535	50576637
3087	"PPP2R3C"	"PPP2R3C"	chr14	-	35108094	35108236	35108138	35108236	35107303	35107374
3088	"PPP2R3C"	"PPP2R3C"	chr14	-	35109818	35109931	35109847	35109931	35108138	35108236
3089	"DBNDD2"	"DBNDD2"	chr20	+	45408800	45409036	45408800	45408938	45409931	45410610
3090	"CFAP61"	"CFAP61"	chr20	+	20052557	20052661	20052557	20052591	20056645	20056796
3091	"TADA2A"	"TADA2A"	chr17	+	1676903	1677088	1676903	1676995	1679670	1679828
3092	"TADA2A"	"TADA2A"	chr17	+	37437737	37437922	37437737	37437829	37440504	37440662
3093	"ZMAT2"	"ZMAT2"	chr5	+	140703917	140704004	140703917	140703991	140704425	140704571
3094	"TAF9B"	"TAF9B"	chrX	-	78137748	78138098	78137961	78138098	78136914	78136990
3095	"TRAPPC6A"	"TRAPPC6A"	chr19	-	45178092	45178237	45178134	45178237	45165126	45165194
3096	"ATP13A2"	"ATP13A2"	chr1	-	17004691	17004821	17004706	17004821	17004331	17004408
3097	"ATP13A2"	"ATP13A2"	chr1	-	17004691	17004821	17004706	17004821	17004331	17004411
3098	"CHKB"	"CHKB"	chr22	-	50579973	50580082	50580056	50580082	50579726	50579802
3099	"SERPINA1"	"SERPINA1"	chr14	-	1505372	1505582	1505390	1505582	1505131	1505235
3100	"SERPINA1"	"SERPINA1"	chr14	-	94380650	94381141	94380870	94381141	94379463	94379611
3101	"SERPINA1"	"SERPINA1"	chr14	-	94388800	94389010	94388818	94389010	94388559	94388663
3102	"SYNE1"	"SYNE1"	chr6	-	152352026	152352353	152352167	152352353	152350617	152350770
3103	"SYNE1"	"SYNE1"	chr6	-	152354658	152354976	152354724	152354976	152353588	152353744
3104	"EARS2"	"EARS2"	chr16	-	23553006	23553123	23553043	23553123	23552148	23552304
3105	"ST3GAL4"	"ST3GAL4"	chr11	+	126406472	126406557	126406472	126406545	126406942	126407023
3106	"AEBP1"	"AEBP1"	chr7	+	44111506	44111772	44111506	44111630	44111853	44112050
3107	"PPP4C"	"PPP4C"	chr16	+	30082745	30082963	30082745	30082847	30083393	30083567
3108	"PPP4C"	"PPP4C"	chr16	+	30083393	30083781	30083393	30083567	30084665	30084855
3109	"ZNF821"	"ZNF821"	chr16	-	71867892	71868037	71867911	71868037	71864137	71864242
3110	"ZNF821"	"ZNF821"	chr16	-	71867892	71868037	71867911	71868037	71864902	71865048
3111	"TMUB2"	"TMUB2"	chr17	+	44188934	44189299	44188934	44189091	44190500	44191711
3112	"KIF21B"	"KIF21B"	chr1	-	201004540	201004933	201004765	201004933	201004339	201004455
3113	"HIRIP3"	"HIRIP3"	chr16	-	29993905	29994843	29994647	29994843	29993639	29993808
3114	"MRPL43"	"MRPL43"	chr10	-	100983947	100984074	100984033	100984074	100983754	100983817
3115	"CLEC4E"	"CLEC4E"	chr12	-	8539141	8539306	8539199	8539306	8536089	8536205
3116	"CD209"	"CD209"	chr19	-	7745517	7746087	7745655	7746087	7744940	7745092
3117	"CD209"	"CD209"	chr19	-	7745517	7746087	7745793	7746087	7744940	7745092
3118	"CD209"	"CD209"	chr19	-	7745517	7746087	7746000	7746087	7744940	7745092
3119	"CD209"	"CD209"	chr19	-	7745655	7746087	7745793	7746087	7744940	7745092
3120	"CD209"	"CD209"	chr19	-	7745655	7746087	7746000	7746087	7744940	7745092
3121	"CD209"	"CD209"	chr19	-	7745793	7746087	7746000	7746087	7744940	7745092
3122	"CD209"	"CD209"	chr19	-	7747305	7747511	7747465	7747511	7745517	7746087
3123	"CEP295"	"CEP295"	chr11	+	93695496	93695673	93695496	93695634	93696319	93696417
3124	"CEP295"	"CEP295"	chr11	+	93696681	93700186	93696681	93696854	93702459	93702637
3125	"MYO9A"	"MYO9A"	chr15	-	71951701	71951896	71951776	71951896	71938851	71938927
3126	"CD38"	"CD38"	chr4	+	15824880	15825016	15824880	15824998	15834216	15834302
3127	"ILKAP"	"ILKAP"	chr2	-	238189852	238189972	238189858	238189972	238188130	238188257
3128	"ILKAP"	"ILKAP"	chr2	-	238189852	238189972	238189862	238189972	238188130	238188257
3129	"ILKAP"	"ILKAP"	chr2	-	238189858	238189972	238189862	238189972	238188130	238188257
3130	"ILKAP"	"ILKAP"	chr2	-	238194781	238194870	238194804	238194870	238194274	238194331
3131	"PIWIL3"	"PIWIL3"	chr22	-	24762306	24762521	24762397	24762521	24759868	24759989
3132	"MDH1B"	"MDH1B"	chr2	-	206756897	206757040	206756911	206757040	206749019	206749183
3133	"SNAP23"	"SNAP23"	chr15	+	42512954	42513447	42512954	42512996	42515236	42515354
3134	"NLRC5"	"NLRC5"	chr16	+	57028071	57028203	57028071	57028155	57028301	57028385
3135	"AURKA"	"AURKA"	chr20	-	56392153	56392295	56392167	56392295	56390555	56390665
3136	"CRB1"	"CRB1"	chr1	+	197442165	197442534	197442165	197442292	197477663	197478455
3137	"RAB15"	"RAB15"	chr14	-	64950578	64951151	64950942	64951151	64950324	64950414
3138	"RAB15"	"RAB15"	chr14	-	64950578	64951151	64951073	64951151	64950324	64950414
3139	"RAB15"	"RAB15"	chr14	-	64950942	64951151	64951073	64951151	64950324	64950414
3140	"SPSB3"	"SPSB3"	chr16	-	1777746	1778612	1778133	1778612	1776717	1777443
3141	"ASIC1"	"ASIC1"	chr12	+	50076967	50077060	50076967	50077049	50077212	50077363
3142	"ASIC1"	"ASIC1"	chr12	+	50080497	50080727	50080497	50080589	50081101	50081181
3143	"LMF1"	"LMF1"	chr16	-	934189	934254	934243	934254	910930	911079
3144	"CACNA1C"	"CACNA1C"	chr12	+	2634296	2634380	2634296	2634374	2651639	2651768
3145	"CNDP2"	"CNDP2"	chr18	+	74497508	74497726	74497508	74497595	74499936	74500033
3146	"RP11-147C23.1"	"RP11-147C23.1"	chr1	+	95992025	95992238	95992025	95992122	95992402	95992509
3147	"GTF3C4"	"GTF3C4"	chr9	+	132677976	132679803	132677976	132678039	132683562	132683693
3148	"GTF3C4"	"GTF3C4"	chr9	+	132677976	132679803	132677976	132678039	132687238	132687327
3149	"RP11-879F14.1"	"RP11-879F14.1"	chr18	-	61748039	61748180	61748074	61748180	61693189	61693273
3150	"NOP56"	"NOP56"	chr20	+	2655933	2656214	2655933	2656034	2656400	2656549
3151	"SSBP4"	"SSBP4"	chr19	+	18432558	18432735	18432558	18432604	18432828	18432883
3152	"SSBP4"	"SSBP4"	chr19	+	18433709	18433932	18433709	18433817	18434216	18434562
3153	"WFDC21P"	"WFDC21P"	chr17	-	60085054	60085203	60085102	60085203	60083565	60083766
3154	"WFDC21P"	"WFDC21P"	chr17	-	60085054	60085203	60085112	60085203	60083565	60083766
3155	"WFDC21P"	"WFDC21P"	chr17	-	60085102	60085203	60085112	60085203	60083565	60083766
3156	"KIF22"	"KIF22"	chr16	+	29796892	29797093	29796892	29797088	29798373	29798501
3157	"KIF22"	"KIF22"	chr16	+	29803997	29804107	29803997	29804065	29804813	29805026
3158	"SLC35A2"	"SLC35A2"	chrX	-	48904163	48905482	48904745	48905482	48903179	48903465
3159	"SLC35A2"	"SLC35A2"	chrX	-	48909813	48909996	48909852	48909996	48906391	48906543
3160	"SLC35A2"	"SLC35A2"	chrX	-	48911468	48911646	48911506	48911646	48909813	48909996
3161	"SLC35A2"	"SLC35A2"	chrX	-	48911468	48911646	48911545	48911646	48909813	48909996
3162	"SLC35A2"	"SLC35A2"	chrX	-	48911506	48911646	48911545	48911646	48909813	48909996
3163	"SLC35A2"	"SLC35A2"	chrX	-	48911545	48911958	48911858	48911958	48909813	48909996
3164	"PIGB"	"PIGB"	chr15	+	55350698	55350912	55350698	55350803	55354797	55354978
3165	"NOD2"	"NOD2"	chr16	+	50697139	50698039	50697139	50697316	50699487	50699954
3166	"NOD2"	"NOD2"	chr16	+	50712193	50712401	50712193	50712373	50722621	50722705
3167	"NOD2"	"NOD2"	chr16	+	50712193	50712637	50712193	50712373	50722621	50722705
3168	"NOD2"	"NOD2"	chr16	+	50712193	50712637	50712193	50712401	50722621	50722705
3169	"ANGPT1"	"ANGPT1"	chr8	-	107321895	107322128	107321898	107322128	107303239	107303367
3170	"GNB2"	"GNB2"	chr7	+	100677497	100677818	100677497	100677660	100678397	100678614
3171	"FLII"	"FLII"	chr17	-	18245743	18246062	18245837	18246062	18245554	18245660
3172	"FLII"	"FLII"	chr17	-	18253543	18253719	18253598	18253719	18253300	18253458
3173	"ASGR2"	"ASGR2"	chr17	-	7108756	7108888	7108771	7108888	7108461	7108557
3174	"ASGR2"	"ASGR2"	chr17	-	7114116	7114310	7114173	7114310	7108771	7108888
3175	"KIAA1715"	"KIAA1715"	chr2	-	175995552	175995646	175995557	175995646	175993181	175993223
3176	"LIM2"	"LIM2"	chr19	-	51387142	51387449	51387268	51387449	51382417	51382567
3177	"FGFR4"	"FGFR4"	chr5	+	177086904	177087033	177086904	177087018	177089549	177089693
3178	"FGFR4"	"FGFR4"	chr5	+	177093405	177093551	177093405	177093501	177093653	177093775
3179	"RBM10"	"RBM10"	chrX	+	47179879	47180040	47179879	47180037	47180211	47180309
3180	"SPATS2"	"SPATS2"	chr12	+	49366904	49367587	49366904	49367021	49371227	49371290
3181	"L2HGDH"	"L2HGDH"	chr14	-	50311290	50311433	50311369	50311433	50302901	50303017
3182	"HLA-A"	"HLA-A"	chr6	+	1199059	1199196	1199059	1199176	1199616	1199649
3183	"HLA-A"	"HLA-A"	chr6	+	1199477	1199612	1199477	1199594	1200032	1200065
3184	"HLA-A"	"HLA-A"	chr6	+	1200071	1200206	1200071	1200188	1200626	1200659
3185	"HLA-A"	"HLA-A"	chr6	+	1202247	1202382	1202247	1202364	1202806	1202839
3186	"HLA-A"	"HLA-A"	chr6	+	1242331	1242468	1242331	1242448	1242888	1242921
3187	"HLA-A"	"HLA-A"	chr6	+	1288598	1288733	1288598	1288715	1289153	1289186
3188	"HLA-A"	"HLA-A"	chr6	+	1423922	1424057	1423922	1424039	1424481	1424514
3189	"HLA-A"	"HLA-A"	chr6	+	29942756	29943543	29942756	29943026	29944121	29944397
3190	"HLA-A"	"HLA-A"	chr6	+	29944499	29944634	29944499	29944616	29945058	29945091
3191	"NCOR2"	"NCOR2"	chr12	-	124327408	124327633	124327546	124327633	124326190	124326370
3192	"SLC11A2"	"SLC11A2"	chr12	-	51008475	51008624	51008585	51008624	51005310	51005436
3193	"SLC11A2"	"SLC11A2"	chr12	-	51026293	51026384	51026309	51026384	51010694	51010766
3194	"SLC11A2"	"SLC11A2"	chr12	-	51026293	51026384	51026314	51026384	51010694	51010766
3195	"SLC11A2"	"SLC11A2"	chr12	-	51026309	51026384	51026314	51026384	51010694	51010766
3196	"TTLL6"	"TTLL6"	chr17	-	48787788	48787999	48787810	48787999	48786163	48786335
3197	"SLC26A8"	"SLC26A8"	chr6	-	35954819	35955520	35955151	35955520	35951444	35951499
3198	"SLC26A8"	"SLC26A8"	chr6	-	36024419	36024639	36024503	36024639	36019519	36019709
3199	"ZNF3"	"ZNF3"	chr7	-	100077228	100077433	100077302	100077433	100075541	100075630
3200	"PPP4R3A"	"PPP4R3A"	chr14	-	91475810	91475966	91475849	91475966	91473238	91473370
3201	"SCAPER"	"SCAPER"	chr15	-	76771723	76771954	76771741	76771954	76766917	76767088
3202	"SCAPER"	"SCAPER"	chr15	-	76795240	76795440	76795279	76795440	76774854	76775117
3203	"PNPLA4"	"PNPLA4"	chrX	-	7927670	7927739	7927685	7927739	7922003	7922098
3204	"PNPLA4"	"PNPLA4"	chrX	-	7927670	7927739	7927685	7927739	7925939	7926132
3205	"TMEM128"	"TMEM128"	chr4	-	4247600	4248212	4248105	4248212	4246201	4246343
