ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4218	"ITGA5"	"ITGA5"	chr12	-	54404429	54404894	54404429	54404475	54404702	54404894	4218	0,1,0	20,20,14	0,0,0	13,15,11	326	99	1	1.0	0.0,0.015,0.0	0.0,0.0,0.0	0.005
4221	"RTEL1-TNFRSF6B"	"RTEL1-TNFRSF6B"	chr20	+	63678144	63678346	63678144	63678183	63678267	63678346	4221	2,1,0	18,12,9	0,0,0	6,10,4	183	99	0.345934632246	1.0	0.057,0.043,0.0	0.0,0.0,0.0	0.033
4222	"RTEL1-TNFRSF6B"	"RTEL1-TNFRSF6B"	chr20	+	63689749	63690210	63689749	63689865	63690086	63690210	4222	3,3,0	14,7,9	0,0,0	18,7,2	320	99	0.136187617159	0.610442984218	0.062,0.117,0.0	0.0,0.0,0.0	0.06
4223	"RTEL1-TNFRSF6B"	"RTEL1-TNFRSF6B"	chr20	+	63691741	63693003	63691741	63691837	63692804	63693003	4223	1,2,1	12,14,7	1,1,3	11,12,16	1066	99	1	1.0	0.008,0.013,0.013	0.008,0.008,0.017	0.0
4224	"RTEL1-TNFRSF6B"	"RTEL1-TNFRSF6B"	chr20	+	63695777	63697191	63695777	63695854	63696759	63697191	4224	15,20,22	5,2,3	24,17,33	5,0,0	1004	99	0.0232688185894	0.208678481893	0.228,0.496,0.42	0.321,1.0,1.0	-0.392
4232	"RNF44"	"RNF44"	chr5	-	176529730	176530206	176529730	176529818	176530081	176530206	4232	22,12,18	41,30,9	12,11,20	19,13,17	362	99	0.572513783014	1.0	0.128,0.099,0.354	0.147,0.188,0.243	0.001
4233	"TKFC"	"TKFC"	chr11	+	61333548	61334731	61333548	61333650	61334619	61334731	4233	127,89,69	2,3,2	117,87,94	1,5,6	1068	99	0.300604046353	0.941556677921	0.855,0.733,0.762	0.916,0.617,0.592	0.075
4234	"TKFC"	"TKFC"	chr11	+	61342460	61342658	61342460	61342495	61342573	61342658	4234	2,1,1	64,57,46	0,0,0	54,39,48	177	99	1	1.0	0.017,0.01,0.012	0.0,0.0,0.0	0.013
4243	"SSPO"	"SSPO"	chr7	+	149826912	149827985	149826912	149826959	149827768	149827985	4243	5,3,6	2,1,2	0,0,0	1,0,1	908	99	1	1.0	0.214,0.246,0.246	0.0,NA,0.0	0.235
4245	"PSME1"	"PSME1"	chr14	+	24136984	24137431	24136984	24137017	24137320	24137431	4245	6,5,10	2,0,2	5,3,2	1,1,1	402	99	0.389849071953	1.0	0.425,1.0,0.552	0.552,0.425,0.33	0.223
4246	"PSME1"	"PSME1"	chr14	+	24138048	24138263	24138048	24138117	24138195	24138263	4246	2,1,1	177,96,85	1,4,9	106,92,92	177	99	0.0351923635374	0.272284943903	0.006,0.006,0.007	0.005,0.024,0.052	-0.021
4247	"GORASP1"	"GORASP1"	chr3	-	39100304	39100877	39100304	39100454	39100746	39100877	4247	24,29,21	16,14,15	33,18,33	25,9,36	391	99	0.317266254054	0.967191325314	0.275,0.344,0.262	0.25,0.336,0.188	0.036
4248	"GORASP1"	"GORASP1"	chr3	-	39100304	39100877	39100304	39100503	39100746	39100877	4248	1,3,2	39,21,18	6,5,10	46,26,33	342	99	0.0099475360682	0.12447685632	0.007,0.04,0.031	0.036,0.053,0.081	-0.031
4249	"GORASP1"	"GORASP1"	chr3	-	39100304	39100877	39100304	39100503	39100787	39100877	4249	32,27,11	4,1,0	24,27,51	0,0,0	383	99	0.0130231439627	0.146300340851	0.674,0.875,1.0	1.0,1.0,1.0	-0.15
4250	"GORASP1"	"GORASP1"	chr3	-	39100746	39101102	39100746	39100877	39101015	39101102	4250	3,6,3	33,22,19	1,2,3	41,26,28	237	99	0.0392314496445	0.290280102463	0.037,0.102,0.062	0.01,0.031,0.043	0.039
4251	"PIP5KL1"	"PIP5KL1"	chr9	-	127927152	127927331	127927152	127927208	127927296	127927331	4251	0,1,0	4,1,0	1,0,0	7,0,1	187	99	1	1.0	0.0,0.346,NA	0.07,NA,0.0	0.138
4252	"DDX17"	"DDX17"	chr22	-	38487878	38492115	38487878	38488115	38492055	38492115	4252	1360,1098,921	305,234,198	1289,920,1190	216,160,199	4039	99	0.0145900102211	0.156875668812	0.099,0.103,0.102	0.128,0.124,0.128	-0.025
4254	"TAF1D"	"TAF1D"	chr11	-	93730676	93731216	93730676	93730712	93731149	93731216	4254	26,13,30	41,35,20	39,19,17	40,38,54	536	99	0.359491318467	1.0	0.105,0.064,0.217	0.153,0.085,0.055	0.031
4255	"TAF1D"	"TAF1D"	chr11	-	93736693	93737239	93736693	93736751	93737063	93737239	4255	9,6,5	66,43,39	10,6,13	53,46,75	411	99	0.448353824934	1.0	0.032,0.033,0.03	0.043,0.03,0.04	-0.006
4256	"RNASEK-C17orf49"	"RNASEK-C17orf49"	chr17	+	7014144	7015156	7014144	7014277	7015061	7015156	4256	368,320,216	1,0,0	302,243,314	0,0,5	883	99	0.331698499126	0.992863716055	0.976,1.0,1.0	1.0,1.0,0.876	0.033
4257	"RNASEK-C17orf49"	"RNASEK-C17orf49"	chr17	+	7014144	7015156	7014144	7014878	7015061	7015156	4257	5,5,2	197,130,129	0,3,2	175,151,108	282	99	1	1.0	0.009,0.013,0.005	0.0,0.007,0.006	0.005
4258	"ELF3"	"ELF3"	chr1	+	202011956	202012436	202011956	202012178	202012343	202012436	4258	18,22,23	260,230,150	35,17,19	250,221,269	264	99	0.912569261265	1.0	0.025,0.035,0.054	0.05,0.028,0.026	0.003
4262	"MSTO1"	"MSTO1"	chr1	+	155611215	155611603	155611215	155611291	155611426	155611603	4262	5,5,3	1,0,0	6,1,5	2,0,0	234	99	0.881164727727	1.0	0.679,1.0,1.0	0.559,1.0,1.0	0.04
4264	"MSTO1"	"MSTO1"	chr1	+	155611215	155611603	155611215	155611355	155611548	155611603	4264	9,9,5	6,6,4	10,2,6	1,2,5	292	99	0.623378835049	1.0	0.337,0.337,0.298	0.772,0.253,0.289	-0.114
4265	"CCDC157"	"CCDC157"	chr22	+	30370325	30371727	30370325	30370950	30371649	30371727	4265	8,7,7	6,4,7	4,3,1	1,3,1	798	99	0.660114724399	1.0	0.142,0.178,0.11	0.332,0.11,0.11	-0.041
4266	"DVL3"	"DVL3"	chr3	+	184164795	184165206	184164795	184164931	184165112	184165206	4266	35,26,29	216,188,146	21,18,20	185,131,173	280	99	0.106340955234	0.530066470137	0.054,0.047,0.066	0.039,0.046,0.039	0.014
4269	"FBXL6"	"FBXL6"	chr8	-	144356299	144356713	144356299	144356531	144356599	144356713	4269	11,8,4	71,52,39	13,3,8	53,42,48	167	99	0.684804448717	1.0	0.084,0.084,0.057	0.127,0.041,0.09	-0.011
4270	"FBXL6"	"FBXL6"	chr8	-	144356299	144356713	144356299	144356549	144356599	144356713	4270	9,8,4	2,0,1	11,2,8	0,0,0	149	99	0.771717170632	1.0	0.749,1.0,0.727	1.0,1.0,1.0	-0.175
4271	"FBXL6"	"FBXL6"	chr8	-	144356989	144357502	144356989	144357121	144357438	144357502	4271	60,41,47	67,37,38	89,39,74	59,52,62	416	99	0.628157975974	1.0	0.176,0.209,0.227	0.264,0.151,0.221	-0.008
4272	"FBXL6"	"FBXL6"	chr8	-	144356989	144357502	144356989	144357121	144357456	144357502	4272	71,54,51	8,5,3	100,46,80	13,2,4	434	99	0.792538196717	1.0	0.669,0.711,0.795	0.637,0.84,0.82	-0.041
4274	"P4HA2"	"P4HA2"	chr5	-	132217196	132217848	132217196	132217348	132217751	132217848	4274	0,0,0	28,10,15	1,0,0	16,15,24	502	99	1	1.0	0.0,0.0,0.0	0.012,0.0,0.0	-0.004
4275	"SASS6"	"SASS6"	chr1	-	100107627	100108004	100107627	100107717	100107809	100108004	4275	0,1,0	18,13,11	1,4,3	28,16,19	191	99	0.0128793643215	0.145516373398	0.0,0.038,0.0	0.018,0.115,0.076	-0.057
4278	"CHTF18"	"CHTF18"	chr16	+	788930	789360	788930	789125	789209	789360	4278	2,0,0	10,5,6	0,1,0	2,6,12	183	99	1	1.0	0.098,0.0,0.0	0.0,0.083,0.0	0.005
4279	"CHTF18"	"CHTF18"	chr16	+	790006	790269	790006	790081	790176	790269	4279	6,2,7	0,1,0	7,6,1	0,0,0	194	99	1	1.0	1.0,0.505,1.0	1.0,1.0,1.0	-0.165
4280	"DVL1"	"DVL1"	chr1	-	1339286	1339649	1339286	1339439	1339581	1339649	4280	6,5,6	92,59,47	12,6,9	91,51,105	241	99	0.385393777393	1.0	0.026,0.034,0.05	0.051,0.046,0.034	-0.007
4281	"RP1-178F15.5"	"RP1-178F15.5"	chr1	-	153632033	153632240	153632033	153632063	153632154	153632240	4281	45,24,16	1,1,0	50,31,42	1,0,0	190	99	1	1.0	0.959,0.926,1.0	0.963,1.0,1.0	-0.026
4283	"PLSCR1"	"PLSCR1"	chr3	-	146521543	146522053	146521543	146521701	146521832	146522053	4283	58,49,41	0,0,1	30,28,54	0,0,5	230	99	0.101660333988	0.517964646866	1.0,1.0,0.946	1.0,1.0,0.823	0.041
4284	"PLSCR1"	"PLSCR1"	chr3	-	146521543	146522053	146521543	146521705	146521832	146522053	4284	26,16,13	254,187,144	10,7,17	189,180,213	226	99	0.038641201929	0.287707191768	0.043,0.036,0.038	0.023,0.017,0.034	0.014
4289	"DFFB"	"DFFB"	chr1	+	3883506	3885429	3883506	3883800	3885037	3885429	4289	101,79,88	0,0,1	186,148,181	0,1,0	1336	99	1	1.0	1.0,1.0,0.867	1.0,0.916,1.0	-0.016
4290	"RNF123"	"RNF123"	chr3	+	49699667	49700564	49699667	49699772	49700471	49700564	4290	9,5,2	1,0,0	5,1,4	0,0,0	798	99	1	1.0	0.528,1.0,1.0	1.0,1.0,1.0	-0.157
4291	"RNF123"	"RNF123"	chr3	+	49704649	49705186	49704649	49704756	49704983	49705186	4291	1,0,3	26,18,30	0,2,1	13,15,20	326	99	1	1.0	0.012,0.0,0.029	0.0,0.039,0.015	-0.004
4293	"RNF123"	"RNF123"	chr3	+	49705533	49706065	49705533	49705679	49705981	49706065	4293	1,1,4	35,18,20	5,0,3	23,13,20	401	99	0.325864012714	0.982511794892	0.007,0.014,0.047	0.051,0.0,0.036	-0.006
4294	"RNF123"	"RNF123"	chr3	+	49712478	49713587	49712478	49712656	49713512	49713587	4294	14,9,5	33,36,19	7,14,4	32,21,19	955	99	0.852398415643	1.0	0.042,0.025,0.027	0.022,0.065,0.021	-0.005
4295	"RNF123"	"RNF123"	chr3	+	49712478	49713587	49712478	49712892	49713512	49713587	4295	10,8,3	1,0,0	7,9,2	1,0,0	719	99	1	1.0	0.579,1.0,1.0	0.491,1.0,1.0	0.029
4296	"RNF123"	"RNF123"	chr3	+	49713737	49713997	49713737	49713825	49713909	49713997	4296	0,1,0	18,11,11	0,1,0	20,8,15	183	99	1	1.0	0.0,0.047,0.0	0.0,0.063,0.0	-0.005
4297	"RNF123"	"RNF123"	chr3	+	49720799	49721105	49720799	49720894	49721019	49721105	4297	78,42,31	40,24,21	70,52,65	27,25,25	224	99	0.123140844908	0.578285157839	0.463,0.436,0.395	0.534,0.479,0.535	-0.085
4298	"MARS"	"MARS"	chr12	+	57489018	57489345	57489018	57489109	57489266	57489345	4298	6,4,7	342,219,177	0,1,4	179,131,137	256	99	1	1.0	0.007,0.007,0.015	0.0,0.003,0.011	0.005
4299	"MARS"	"MARS"	chr12	+	57489266	57489558	57489266	57489345	57489423	57489558	4299	3,4,9	472,376,269	1,1,0	245,212,234	177	99	1	1.0	0.004,0.006,0.018	0.002,0.003,0.0	0.008
4300	"MARS"	"MARS"	chr12	+	57489266	57489558	57489266	57489345	57489454	57489558	4300	79,83,58	5,3,0	56,36,45	0,4,3	208	99	0.648861139076	1.0	0.883,0.929,1.0	1.0,0.811,0.877	0.041
4301	"MARS"	"MARS"	chr12	+	57512007	57512353	57512007	57512103	57512235	57512353	4301	5,9,1	351,207,180	4,0,4	189,158,155	231	99	1	1.0	0.006,0.018,0.002	0.009,0.0,0.011	0.002
4302	"MARS"	"MARS"	chr12	+	57512007	57512353	57512007	57512103	57512302	57512353	4302	381,356,213	1,2,1	221,207,228	3,0,8	298	99	0.00816137500968	0.110023991134	0.992,0.983,0.986	0.961,1.0,0.904	0.032
4303	"MARS"	"MARS"	chr12	+	57515919	57516158	57515919	57515991	57516138	57516158	4303	14,18,6	1,0,1	23,18,7	1,2,0	246	99	0.751640002592	1.0	0.849,1.0,0.707	0.902,0.784,1.0	-0.043
4304	"MARS"	"MARS"	chr12	+	57515919	57516337	57515919	57515991	57516244	57516337	4304	19,25,15	397,300,214	31,29,15	235,220,254	352	99	0.0148698472599	0.158924283477	0.013,0.023,0.019	0.036,0.036,0.016	-0.011
4305	"MARS"	"MARS"	chr12	+	57515919	57516337	57515919	57516158	57516244	57516337	4305	8,13,12	4,2,2	16,16,11	1,2,3	185	99	0.312301205655	0.958999129358	0.517,0.777,0.763	0.895,0.811,0.662	-0.104
4306	"MARS"	"MARS"	chr12	+	57516244	57516655	57516244	57516337	57516434	57516655	4306	8,2,5	385,287,220	7,6,1	233,213,238	196	99	0.899506856101	1.0	0.01,0.004,0.011	0.015,0.014,0.002	-0.002
4307	"EIF3M"	"EIF3M"	chr11	+	32593865	32595013	32593865	32593949	32594913	32595013	4307	51,26,30	339,258,224	55,38,34	431,412,410	1063	99	0.391317376065	1.0	0.014,0.009,0.012	0.012,0.009,0.008	0.002
4308	"ABCC5"	"ABCC5"	chr3	-	183983752	183987917	183983752	183984894	183987769	183987917	4308	217,173,172	2,0,5	129,120,137	1,0,0	2974	99	0.000104866970407	0.00484703308673	0.783,1.0,0.534	0.811,1.0,1.0	-0.165
4309	"ZNF76"	"ZNF76"	chr6	+	35286127	35286399	35286127	35286208	35286321	35286399	4309	4,1,3	80,63,39	1,0,0	31,25,35	212	99	0.924390382266	1.0	0.023,0.007,0.035	0.015,0.0,0.0	0.017
4310	"ZNF76"	"ZNF76"	chr6	+	35290640	35291403	35290640	35290716	35291277	35291403	4310	2,0,0	73,47,40	0,2,1	43,24,38	660	99	1	1.0	0.004,0.0,0.0	0.0,0.012,0.004	-0.004
4311	"ABHD11"	"ABHD11"	chr7	-	73737220	73737735	73737220	73737360	73737561	73737735	4311	83,45,39	0,0,0	29,18,18	1,0,0	300	99	1	1.0	1.0,1.0,1.0	0.905,1.0,1.0	0.032
4312	"ABHD11"	"ABHD11"	chr7	-	73737220	73737735	73737220	73737391	73737561	73737735	4312	36,23,16	89,66,60	11,7,9	47,37,47	269	99	0.0247742163	0.219301060656	0.13,0.114,0.089	0.079,0.065,0.066	0.041
4313	"GPS2"	"GPS2"	chr17	-	7313028	7313291	7313028	7313097	7313211	7313291	4313	36,35,32	1,9,1	34,28,32	3,2,2	213	99	0.861478673296	1.0	0.944,0.644,0.937	0.84,0.867,0.881	-0.021
4314	"GPS2"	"GPS2"	chr17	-	7313028	7313291	7313028	7313124	7313211	7313291	4314	7,7,5	147,121,102	4,3,4	134,88,103	186	99	0.209875616396	0.76925573507	0.025,0.03,0.025	0.016,0.018,0.02	0.009
4315	"GPS2"	"GPS2"	chr17	-	7313567	7313988	7313567	7313721	7313905	7313988	4315	36,17,16	131,131,114	23,11,14	112,96,118	283	99	0.29188489194	0.928347860165	0.088,0.043,0.047	0.067,0.039,0.04	0.011
4316	"GPS2"	"GPS2"	chr17	-	7313567	7314159	7313567	7313988	7314079	7314159	4316	16,4,1	118,100,62	7,5,8	97,86,73	190	99	0.899297153845	1.0	0.066,0.02,0.008	0.036,0.029,0.054	-0.008
4317	"GPS2"	"GPS2"	chr17	-	7314487	7315119	7314487	7314597	7314958	7315119	4317	17,10,7	159,104,105	7,4,8	140,103,141	460	99	0.0346539242247	0.270492401248	0.022,0.02,0.014	0.011,0.008,0.012	0.008
4326	"BCKDK"	"BCKDK"	chr16	+	31109672	31110124	31109672	31109783	31110076	31110124	4326	1,0,0	165,121,95	4,1,0	112,69,85	392	99	1	1.0	0.002,0.0,0.0	0.009,0.004,0.0	-0.004
4329	"BCKDK"	"BCKDK"	chr16	+	31111868	31112567	31111868	31112027	31112120	31112567	4329	43,28,16	65,54,34	38,19,15	53,27,33	192	99	0.634167052673	1.0	0.254,0.211,0.195	0.27,0.266,0.19	-0.022
4331	"C1orf35"	"C1orf35"	chr1	-	228102079	228102382	228102079	228102165	228102309	228102382	4331	16,6,3	50,24,28	6,8,6	58,30,48	243	99	0.142724099509	0.62710502488	0.115,0.092,0.042	0.04,0.098,0.048	0.021
4332	"C1orf35"	"C1orf35"	chr1	-	228102309	228102560	228102309	228102382	228102477	228102560	4332	3,0,6	38,25,24	11,8,6	32,22,29	194	99	0.00341610180552	0.0614035673023	0.039,0.0,0.113	0.149,0.157,0.095	-0.083
4336	"RAN"	"RAN"	chr12	+	130872583	130872920	130872583	130872617	130872835	130872920	4336	64,56,56	1,0,0	87,56,97	0,0,1	317	99	1	1.0	0.952,1.0,1.0	1.0,1.0,0.968	-0.005
4337	"RAN"	"RAN"	chr12	+	130872583	130872920	130872583	130872629	130872835	130872920	4337	25,17,22	1246,811,761	24,7,21	1334,1087,1313	305	99	1	1.0	0.006,0.007,0.009	0.006,0.002,0.005	0.003
4338	"SAFB"	"SAFB"	chr19	+	5667352	5667886	5667352	5667450	5667819	5667886	4338	1,0,2	105,73,53	3,0,0	105,75,84	468	99	1	1.0	0.002,0.0,0.008	0.006,0.0,0.0	0.001
4339	"JTB"	"JTB"	chr1	-	153976692	153977013	153976692	153976775	153976975	153977013	4339	63,56,34	493,315,291	63,39,47	475,329,406	299	99	0.400135370857	1.0	0.041,0.056,0.037	0.042,0.038,0.037	0.006
4340	"ARNTL"	"ARNTL"	chr11	+	13378336	13381254	13378336	13378445	13381160	13381254	4340	10,9,4	16,11,2	6,3,4	19,11,20	2814	99	0.0174303624845	0.174254663153	0.022,0.028,0.066	0.011,0.01,0.007	0.029
4341	"PIAS3"	"PIAS3"	chr1	-	145848521	145850269	145848521	145849712	145850231	145850269	4341	3,7,0	53,40,23	15,6,13	58,42,49	618	99	0.00263216513352	0.0514718445615	0.009,0.027,0.0	0.04,0.022,0.041	-0.022
4342	"PIAS3"	"PIAS3"	chr1	-	145856346	145857006	145856346	145856431	145856588	145857006	4342	5,2,5	48,52,29	8,5,5	50,32,42	256	99	0.222567640523	0.803365347486	0.039,0.015,0.063	0.058,0.057,0.044	-0.014
4345	"SSRP1"	"SSRP1"	chr11	-	57326702	57327514	57326702	57326889	57327425	57327514	4345	7,2,5	424,285,253	10,10,11	438,399,384	635	99	1	1.0	0.003,0.001,0.003	0.004,0.004,0.004	-0.002
4346	"SSRP1"	"SSRP1"	chr11	-	57328296	57330138	57328296	57328426	57330092	57330138	4346	27,28,22	538,508,408	30,14,17	602,504,673	1765	99	1	1.0	0.003,0.003,0.003	0.003,0.002,0.001	0.001
4347	"SSRP1"	"SSRP1"	chr11	-	57330290	57330927	57330290	57330429	57330854	57330927	4347	3,1,2	775,540,459	7,4,4	790,632,800	524	99	1	1.0	0.001,0.0,0.001	0.002,0.001,0.001	-0.001
4348	"RAD23A"	"RAD23A"	chr19	+	12948685	12949159	12948685	12948813	12949080	12949159	4348	46,34,30	574,448,357	31,22,16	549,368,430	366	99	0.0111599924936	0.135096643826	0.021,0.02,0.022	0.015,0.016,0.01	0.007
4349	"SAMD9L"	"SAMD9L"	chr7	-	93145384	93146040	93145384	93145532	93145908	93146040	4349	3,4,1	0,0,0	1,1,4	0,2,0	475	99	0.281353597543	0.913629063554	1.0,1.0,1.0	1.0,0.094,1.0	0.302
4352	"IK"	"IK"	chr5	+	140662178	140662479	140662178	140662213	140662301	140662479	4352	0,0,1	27,22,21	0,0,0	19,29,28	187	99	1	1.0	0.0,0.0,0.025	0.0,0.0,0.0	0.008
4355	"BICD2"	"BICD2"	chr9	-	92711362	92715463	92711362	92713461	92715252	92715463	4355	114,76,75	32,16,14	109,56,79	23,11,14	1890	99	0.476352516864	1.0	0.157,0.199,0.219	0.199,0.211,0.228	-0.021
4356	"CWC15"	"CWC15"	chr11	-	94970976	94971487	94970976	94971065	94971374	94971487	4356	0,1,5	104,75,46	3,0,1	90,61,103	408	99	1	1.0	0.0,0.003,0.026	0.008,0.0,0.002	0.006
4357	"RNPEPL1"	"RNPEPL1"	chr2	+	240573774	240574628	240573774	240573891	240574514	240574628	4357	191,160,113	4,3,3	236,132,165	3,5,7	722	99	0.494916060537	1.0	0.868,0.88,0.838	0.915,0.784,0.764	0.041
4358	"RNPEPL1"	"RNPEPL1"	chr2	+	240575029	240575610	240575029	240575142	240575501	240575610	4358	11,4,3	89,71,61	4,14,1	91,69,88	458	99	0.917609772096	1.0	0.026,0.012,0.011	0.009,0.042,0.002	-0.001
4359	"RBCK1"	"RBCK1"	chr20	+	428490	429094	428490	428589	428950	429094	4359	11,2,8	22,35,13	10,4,2	16,13,14	460	99	0.734845299282	1.0	0.097,0.012,0.117	0.119,0.062,0.03	0.005
4360	"ABHD17A"	"ABHD17A"	chr19	-	1877507	1880115	1877507	1877687	1878663	1880115	4360	55,41,37	0,1,0	46,33,36	0,0,0	1075	99	1	1.0	1.0,0.791,1.0	1.0,1.0,1.0	-0.07
4361	"ABHD17A"	"ABHD17A"	chr19	-	1877507	1880115	1877507	1877687	1879920	1880115	4361	96,77,74	30,20,17	94,71,81	39,13,20	2332	99	0.771704689283	1.0	0.12,0.14,0.156	0.093,0.188,0.147	-0.004
4362	"SLC25A30"	"SLC25A30"	chr13	-	45393315	45399078	45393315	45396015	45398939	45399078	4362	0,3,0	0,0,0	0,1,1	1,0,0	3023	99	1	1.0	NA,1.0,NA	0.0,1.0,1.0	0.333
4363	"PIGQ"	"PIGQ"	chr16	+	580182	580972	580182	580263	580857	580972	4363	14,7,10	45,18,23	10,15,4	16,13,12	693	99	0.067022253839	0.412027318958	0.043,0.053,0.058	0.082,0.142,0.045	-0.038
4366	"TYMP"	"TYMP"	chr22	-	50526000	50526476	50526000	50526141	50526245	50526476	4366	1,0,0	1,0,0	0,0,2	3,1,2	203	99	1	1.0	0.328,NA,NA	0.0,0.0,0.328	0.219
4368	"CCS"	"CCS"	chr11	+	66599115	66599636	66599115	66599253	66599458	66599636	4368	25,20,13	33,23,31	19,17,18	36,31,28	304	99	0.550033961182	1.0	0.198,0.221,0.12	0.147,0.152,0.173	0.022
4378	"ATG9A"	"ATG9A"	chr2	-	219227769	219228053	219227769	219227813	219227921	219228053	4378	1,1,0	66,49,46	0,0,1	72,41,51	207	99	1	1.0	0.007,0.01,0.0	0.0,0.0,0.009	0.003
4380	"TAB3"	"TAB3"	chrX	-	30842965	30846644	30842965	30843049	30846550	30846644	4380	62,52,55	67,30,29	37,13,33	55,42,79	3600	99	3.41431296569e-08	1.10468544044e-05	0.025,0.045,0.05	0.018,0.008,0.011	0.028
4381	"ATP5D"	"ATP5D"	chr19	+	1244314	1244825	1244314	1244440	1244736	1244825	4381	168,138,117	76,50,61	197,140,166	54,53,55	395	99	0.0400854458821	0.293446154585	0.357,0.409,0.325	0.478,0.398,0.431	-0.072
4386	"TTC8"	"TTC8"	chr14	+	88841036	88841514	88841036	88841196	88841424	88841514	4386	0,1,0	6,6,3	0,1,1	5,3,7	327	99	1	1.0	0.0,0.048,0.0	0.0,0.092,0.041	-0.028
4387	"ENO2"	"ENO2"	chr12	+	6916670	6917107	6916670	6916729	6917037	6917107	4387	1,0,1	5,4,13	0,1,2	9,5,10	407	99	1	1.0	0.046,0.0,0.018	0.0,0.046,0.046	-0.009
4388	"PMM2"	"PMM2"	chr16	+	8802080	8802389	8802080	8802145	8802260	8802389	4388	0,4,5	0,0,0	4,2,7	0,1,0	214	99	1	1.0	NA,1.0,1.0	1.0,0.481,1.0	0.173
4394	"TRPM4"	"TRPM4"	chr19	+	49188640	49189091	49188640	49188770	49188945	49189091	4394	1,0,4	25,15,9	1,0,0	19,14,16	274	99	0.613390314224	1.0	0.014,0.0,0.138	0.019,0.0,0.0	0.044
4397	"CERS4"	"CERS4"	chr19	+	8255821	8256286	8255821	8255879	8256235	8256286	4397	9,2,2	92,90,52	5,8,7	37,22,34	455	99	0.000548418427585	0.0162651765315	0.021,0.005,0.008	0.029,0.073,0.043	-0.037
4398	"NELFCD"	"NELFCD"	chr20	+	58988913	58989640	58988913	58989021	58989487	58989640	4398	19,13,11	146,110,105	11,20,20	157,117,162	565	99	0.959896085225	1.0	0.022,0.02,0.018	0.012,0.029,0.021	-0.001
4399	"NELFCD"	"NELFCD"	chr20	+	58992997	58993544	58992997	58993112	58993448	58993544	4399	4,2,4	183,145,101	0,3,6	146,142,162	435	99	1	1.0	0.005,0.003,0.009	0.0,0.005,0.008	0.001
4400	"NELFCD"	"NELFCD"	chr20	+	58993623	58994239	58993623	58993675	58994109	58994239	4400	146,99,80	10,7,0	157,114,121	1,5,5	533	99	0.225296560379	0.806670481277	0.731,0.724,1.0	0.967,0.809,0.818	-0.046
4401	"NELFCD"	"NELFCD"	chr20	+	58993623	58994239	58993623	58993764	58994109	58994239	4401	45,41,22	153,118,89	56,34,39	194,103,164	444	99	0.740994559895	1.0	0.062,0.072,0.052	0.06,0.069,0.05	0.002
4402	"NELFCD"	"NELFCD"	chr20	+	58994641	58995133	58994641	58994824	58994925	58995133	4402	251,210,139	5,2,7	279,246,283	9,4,3	200	99	0.75490957354	1.0	0.961,0.981,0.908	0.939,0.968,0.979	-0.012
4403	"CENPV"	"CENPV"	chr17	-	16348615	16349333	16348615	16348685	16349139	16349333	4403	27,30,28	0,0,0	63,50,52	5,0,0	553	99	0.0462933882971	0.321793298729	1.0,1.0,1.0	0.693,1.0,1.0	0.102
4406	"ALDH16A1"	"ALDH16A1"	chr19	+	49461618	49462036	49461618	49461800	49461883	49462036	4406	0,1,3	45,23,21	2,0,0	42,21,27	182	99	0.496211307361	1.0	0.0,0.023,0.072	0.025,0.0,0.0	0.023
4409	"INPPL1"	"INPPL1"	chr11	+	72233440	72233744	72233440	72233522	72233654	72233744	4409	13,17,9	133,115,75	17,10,23	75,60,85	231	99	0.0102991519163	0.126832808547	0.04,0.06,0.049	0.089,0.067,0.104	-0.037
4413	"SCARB1"	"SCARB1"	chr12	-	124782682	124786503	124782682	124782811	124786356	124786503	4413	74,70,30	46,38,23	76,49,60	32,14,38	3644	99	0.119641504921	0.568210537186	0.042,0.048,0.034	0.061,0.087,0.041	-0.022
4414	"SCARB1"	"SCARB1"	chr12	-	124782682	124786503	124782682	124782811	124786440	124786503	4414	107,100,52	2,1,2	109,73,85	2,1,3	3728	99	0.811396763241	1.0	0.587,0.726,0.408	0.591,0.66,0.429	0.014
4415	"SLC10A3"	"SLC10A3"	chrX	-	154487305	154489082	154487305	154488496	154488583	154489082	4415	250,145,127	25,26,14	193,156,160	25,11,25	186	99	0.811962447155	1.0	0.842,0.748,0.828	0.804,0.883,0.773	-0.014
4417	"LTA4H"	"LTA4H"	chr12	-	96009093	96013258	96009093	96009148	96013187	96013258	4417	88,80,54	221,178,135	76,48,68	172,127,169	4138	99	1	1.0	0.009,0.011,0.009	0.01,0.009,0.01	0.0
4421	"ATAD3B"	"ATAD3B"	chr1	+	1485781	1486235	1485781	1485838	1486109	1486235	4421	3,0,2	18,4,5	5,1,0	20,18,8	370	99	0.922581772291	1.0	0.043,0.0,0.097	0.063,0.015,0.0	0.021
4424	"NT5DC2"	"NT5DC2"	chr3	-	52527616	52527931	52527616	52527718	52527828	52527931	4424	23,22,15	518,352,287	25,12,10	376,323,320	209	99	0.54561394829	1.0	0.021,0.029,0.024	0.031,0.017,0.015	0.004
