ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3917	"TECR"	"TECR"	chr19	+	14563981	14564287	14563981	14564097	14564181	14564287	3917	11,4,1	988,1155,587	3,2,4	890,489,936	182	99	1	1.0	0.006,0.002,0.001	0.002,0.002,0.002	0.001
3918	"TECR"	"TECR"	chr19	+	14564785	14564992	14564785	14564858	14564948	14564992	3918	13,17,11	662,594,405	32,13,16	442,267,506	188	99	0.00124500292204	0.0161624835858	0.01,0.015,0.014	0.037,0.025,0.016	-0.013
3919	"TECR"	"TECR"	chr19	+	14564785	14565123	14564785	14564858	14565065	14565123	3919	17,16,8	4,3,6	26,10,18	4,1,4	198	99	0.170979548058	0.555412258107	0.68,0.727,0.4	0.765,0.833,0.692	-0.161
3920	"TECR"	"TECR"	chr19	+	14564785	14565123	14564785	14564992	14565065	14565123	3920	11,6,5	800,768,547	10,4,7	633,375,719	171	99	1	1.0	0.008,0.005,0.005	0.009,0.006,0.006	-0.001
3921	"TECR"	"TECR"	chr19	+	14565065	14565290	14565065	14565123	14565201	14565290	3921	9,13,3	828,898,607	12,2,5	717,424,806	176	99	1	1.0	0.006,0.008,0.003	0.009,0.003,0.003	0.001
3922	"SRSF1"	"SRSF1"	chr17	-	58004922	58005973	58004922	58005041	58005800	58005973	3922	762,923,479	8,12,3	1146,588,1080	27,9,21	198	99	0.00623917670556	0.0539975124058	0.979,0.975,0.988	0.955,0.97,0.963	0.018
3924	"GMIP"	"GMIP"	chr19	-	19635414	19635721	19635414	19635569	19635643	19635721	3924	0,0,0	21,15,11	5,4,0	24,15,27	172	99	0.00265576172913	0.0285753581846	0.0,0.0,0.0	0.107,0.133,0.0	-0.08
3925	"SLC2A6"	"SLC2A6"	chr9	-	133473414	133474088	133473414	133473600	133473979	133474088	3925	0,0,1	17,26,9	1,0,3	20,8,8	198	99	0.773660019527	1.0	0.0,0.0,0.053	0.024,0.0,0.158	-0.043
3926	"SLC2A6"	"SLC2A6"	chr9	-	133478253	133479096	133478253	133478416	133478967	133479096	3926	3,2,0	17,29,16	2,2,0	14,10,18	198	99	0.886547792296	1.0	0.081,0.033,0.0	0.067,0.091,0.0	-0.015
3927	"BRAT1"	"BRAT1"	chr7	-	2537880	2539351	2537880	2538764	2539178	2539351	3927	4,5,4	39,53,22	5,1,10	108,56,114	198	99	0.169808073641	0.552728583134	0.049,0.045,0.083	0.023,0.009,0.042	0.034
3928	"BRAT1"	"BRAT1"	chr7	-	2539785	2541052	2539785	2539888	2540978	2541052	3928	13,15,14	99,106,45	28,16,18	288,178,288	198	99	0.00358172770063	0.0354511888159	0.062,0.066,0.135	0.046,0.043,0.03	0.048
3929	"BRAT1"	"BRAT1"	chr7	-	2542119	2543962	2542119	2542211	2543203	2543962	3929	2,8,0	90,90,43	5,1,7	256,116,230	198	99	0.301476127208	0.810344308917	0.011,0.043,0.0	0.01,0.004,0.015	0.008
3930	"BRAT1"	"BRAT1"	chr7	-	2543203	2543962	2543203	2543323	2543589	2543962	3930	9,13,6	60,87,41	12,10,6	203,97,190	198	99	0.00227423569096	0.0257053201284	0.07,0.07,0.068	0.029,0.049,0.016	0.038
3931	"EIF6"	"EIF6"	chr20	-	35284175	35284492	35284175	35284261	35284380	35284492	3931	43,61,31	714,848,482	116,58,101	1272,716,1310	198	99	0.0762376063693	0.3236485114	0.029,0.035,0.031	0.044,0.039,0.037	-0.008
3932	"MPDZ"	"MPDZ"	chr9	-	13133823	13136182	13133823	13133904	13136091	13136182	3932	2,1,1	6,9,6	0,1,0	9,6,12	198	99	0.0920587558545	0.368132279271	0.143,0.053,0.077	0.0,0.077,0.0	0.065
3934	"CREBZF"	"CREBZF"	chr11	-	85660334	85661749	85660334	85660597	85661636	85661749	3934	75,84,49	1,1,1	145,86,134	1,3,1	198	99	0.605760160668	1.0	0.974,0.977,0.961	0.986,0.935,0.985	0.002
3935	"CREBZF"	"CREBZF"	chr11	-	85663523	85665102	85663523	85663601	85663814	85665102	3935	92,85,51	32,35,18	224,149,269	46,36,36	198	99	0.000380260821566	0.00619306601669	0.59,0.548,0.586	0.709,0.674,0.789	-0.149
3936	"LINC00618"	"LINC00618"	chr14	+	96945048	96945394	96945048	96945150	96945237	96945394	3936	1,0,0	0,0,0	4,0,1	0,0,1	185	99	1	1.0	1.0,NA,NA	1.0,NA,0.349	0.326
3937	"JUP"	"JUP"	chr17	-	41754603	41755895	41754603	41755432	41755729	41755895	3937	296,337,219	221,211,130	185,81,183	81,52,101	198	99	0.104495444156	0.396198070276	0.401,0.444,0.457	0.533,0.438,0.475	-0.048
3939	"TDRP"	"TDRP"	chr8	-	489791	492744	489791	491670	492458	492744	3939	33,34,22	0,0,0	97,38,76	1,1,0	198	99	1	1.0	1.0,1.0,1.0	0.98,0.95,1.0	0.023
3940	"TFAP2A"	"TFAP2A"	chr6	-	10409900	10410335	10409900	10410138	10410281	10410335	3940	146,165,97	1,0,3	196,143,236	0,0,2	198	99	0.748562295242	1.0	0.986,1.0,0.942	1.0,1.0,0.983	-0.018
3941	"PNPLA2"	"PNPLA2"	chr11	+	823693	824130	823693	823855	823997	824130	3941	10,4,5	201,187,111	3,1,3	241,149,284	198	99	0.114805911068	0.421033346322	0.024,0.011,0.022	0.006,0.003,0.005	0.014
3958	"KIAA1217"	"KIAA1217"	chr10	+	24544980	24547843	24544980	24545103	24545826	24547843	3958	22,32,26	75,59,43	28,9,24	46,27,55	198	99	0.936490122192	1.0	0.128,0.213,0.232	0.233,0.143,0.179	0.006
3961	"DENND5A"	"DENND5A"	chr11	-	9142721	9143485	9142721	9142845	9143402	9143485	3961	2,2,0	53,65,37	1,0,3	72,46,61	198	99	1	1.0	0.019,0.015,0.0	0.007,0.0,0.024	0.001
3962	"RBM5"	"RBM5"	chr3	+	50100531	50103166	50100531	50100605	50103082	50103166	3962	2,3,1	16,11,5	10,4,6	23,8,19	198	99	0.040819462884	0.210626809428	0.059,0.12,0.091	0.179,0.2,0.136	-0.082
3963	"RBM5"	"RBM5"	chr3	+	50117073	50117379	50117073	50117171	50117249	50117379	3963	9,6,4	59,76,29	6,4,11	54,37,71	176	99	0.745464455225	1.0	0.079,0.043,0.072	0.059,0.057,0.08	-0.001
3964	"POGZ"	"POGZ"	chr1	-	151406606	151407023	151406606	151406631	151406910	151407023	3964	2,0,0	36,35,26	3,2,0	91,56,103	198	99	1	1.0	0.027,0.0,0.0	0.016,0.018,0.0	-0.002
3972	"SRSF4"	"SRSF4"	chr1	-	29159373	29160517	29159373	29159486	29160374	29160517	3972	9,4,3	98,103,49	12,11,5	172,96,172	198	99	0.828943370298	1.0	0.044,0.019,0.03	0.034,0.054,0.014	-0.003
3976	"ASCC2"	"ASCC2"	chr22	-	29793359	29793676	29793359	29793490	29793576	29793676	3976	2,2,1	110,100,88	5,9,2	146,72,152	184	99	0.0596210472545	0.273523959427	0.01,0.011,0.006	0.018,0.063,0.007	-0.02
3977	"PEX1"	"PEX1"	chr7	-	92492952	92494396	92492952	92493129	92494292	92494396	3977	5,6,3	7,8,5	7,3,6	12,5,11	198	99	0.742965011998	1.0	0.263,0.273,0.231	0.226,0.231,0.214	0.032
3978	"PEX1"	"PEX1"	chr7	-	92501506	92502079	92501506	92501673	92501889	92502079	3978	3,3,2	10,7,4	1,1,0	14,9,13	198	99	1	1.0	0.13,0.176,0.2	0.034,0.053,0.0	0.14
3979	"WBP2"	"WBP2"	chr17	-	75846907	75848662	75846907	75846984	75848569	75848662	3979	9,4,4	0,2,0	4,2,6	0,0,0	198	99	0.780279125989	1.0	1.0,0.5,1.0	1.0,1.0,1.0	-0.167
3980	"PHLDB1"	"PHLDB1"	chr11	+	118644071	118644691	118644071	118644174	118644646	118644691	3980	0,2,0	0,0,1	3,1,0	0,0,1	198	99	1	1.0	NA,1.0,0.0	1.0,1.0,0.0	-0.167
3983	"CDK20"	"CDK20"	chr9	-	87970567	87970897	87970567	87970630	87970775	87970897	3983	3,1,0	2,4,2	10,2,2	5,1,0	198	99	0.00888745032111	0.068776964364	0.429,0.111,0.0	0.5,0.5,1.0	-0.487
3987	"IFT43"	"IFT43"	chr14	+	76082294	76082692	76082294	76082367	76082616	76082692	3987	3,2,0	29,32,21	2,2,3	25,22,23	198	99	0.339903563227	0.870532142275	0.049,0.03,0.0	0.038,0.043,0.061	-0.021
3991	"FAHD2B"	"FAHD2B"	chr2	-	97085698	97086198	97085698	97085861	97086138	97086198	3991	9,4,6	21,28,8	8,4,11	23,19,9	198	99	0.498472296847	1.0	0.176,0.067,0.273	0.148,0.095,0.379	-0.035
3998	"MST1"	"MST1"	chr3	-	49687148	49687668	49687148	49687478	49687555	49687668	3998	2,0,0	0,0,0	0,1,0	1,0,2	175	99	1	1.0	1.0,NA,NA	0.0,1.0,0.0	0.667
3999	"DHX9"	"DHX9"	chr1	+	182883138	182883368	182883138	182883216	182883319	182883368	3999	647,746,352	0,2,0	666,380,772	0,0,0	198	99	1	1.0	1.0,0.995,1.0	1.0,1.0,1.0	-0.002
4000	"SZT2"	"SZT2"	chr1	+	43427529	43428118	43427529	43427734	43428002	43428118	4000	2,1,0	12,15,15	0,1,1	26,10,29	198	99	0.509299950759	1.0	0.077,0.032,0.0	0.0,0.048,0.017	0.015
4004	"VPS51"	"VPS51"	chr11	+	65107580	65108022	65107580	65107727	65107802	65108022	4004	2,2,2	64,40,32	4,4,1	95,38,76	173	99	0.827803133618	1.0	0.018,0.028,0.035	0.024,0.057,0.007	-0.002
4005	"VPS51"	"VPS51"	chr11	+	65109704	65110603	65109704	65109923	65110481	65110603	4005	3,2,2	92,127,54	9,3,7	117,59,134	198	99	0.0199026075425	0.124235266245	0.016,0.008,0.018	0.037,0.025,0.025	-0.015
4015	"LINC01515"	"LINC01515"	chr10	+	65585484	65585802	65585484	65585567	65585664	65585802	4015	0,1,0	4,8,2	2,1,4	4,2,1	195	99	0.000291003611984	0.00529272051644	0.0,0.06,0.0	0.202,0.202,0.67	-0.338
4016	"ZNF10"	"ZNF10"	chr12	+	133130610	133131014	133130610	133130754	133130836	133131014	4016	0,1,2	1,2,3	1,2,1	9,7,10	180	99	0.881996853506	1.0	0.0,0.216,0.268	0.058,0.136,0.052	0.079
4017	"ZNF181"	"ZNF181"	chr19	+	34739147	34739621	34739147	34739268	34739522	34739621	4017	0,0,0	17,17,2	1,0,0	61,36,52	198	99	1	1.0	0.0,0.0,0.0	0.008,0.0,0.0	-0.003
4018	"ZNF181"	"ZNF181"	chr19	+	34739147	34739621	34739147	34739268	34739525	34739621	4018	0,0,0	6,7,6	1,1,2	38,24,27	198	99	0.549526244791	1.0	0.0,0.0,0.0	0.013,0.02,0.036	-0.023
4022	"TMEM107"	"TMEM107"	chr17	-	8175756	8176026	8175756	8175857	8175958	8176026	4022	1,0,1	12,15,4	3,1,3	12,3,8	198	99	0.00565425720536	0.0501465434822	0.04,0.0,0.111	0.111,0.143,0.158	-0.087
4023	"TMEM107"	"TMEM107"	chr17	-	8175756	8176026	8175756	8175875	8175958	8176026	4023	1,1,1	0,1,0	2,1,1	0,0,1	181	99	1	1.0	1.0,0.354,1.0	1.0,1.0,0.354	0.0
4025	"PNISR"	"PNISR"	chr6	-	99403828	99404702	99403828	99403882	99404602	99404702	4025	15,15,8	187,195,113	22,12,22	229,125,248	198	99	0.364531603565	0.903887014238	0.039,0.037,0.034	0.046,0.046,0.042	-0.008
4026	"PNISR"	"PNISR"	chr6	-	99414571	99416428	99414571	99414690	99416348	99416428	4026	1,6,4	114,126,76	4,4,5	141,80,137	198	99	0.86112515976	1.0	0.004,0.023,0.026	0.014,0.024,0.018	-0.001
4032	"GDI2"	"GDI2"	chr10	-	5766240	5766638	5766240	5766295	5766493	5766638	4032	0,2,1	1068,1190,595	1,0,4	804,470,839	198	99	1	1.0	0.0,0.001,0.001	0.001,0.0,0.002	-0.0
4033	"ANKRD13D"	"ANKRD13D"	chr11	+	67290077	67290446	67290077	67290213	67290321	67290446	4033	9,9,5	26,38,26	29,7,13	86,41,102	198	99	0.842183162377	1.0	0.148,0.106,0.088	0.144,0.079,0.06	0.02
4034	"ANKRD13D"	"ANKRD13D"	chr11	+	67291475	67291746	67291475	67291521	67291602	67291746	4034	0,0,0	34,25,20	1,1,0	80,31,56	179	99	1	1.0	0.0,0.0,0.0	0.007,0.018,0.0	-0.008
4035	"ANKRD13D"	"ANKRD13D"	chr11	+	67299057	67299611	67299057	67299124	67299529	67299611	4035	10,10,10	59,45,26	23,24,28	120,73,133	198	99	0.878210712276	1.0	0.078,0.1,0.161	0.087,0.141,0.095	0.005
4036	"SNRNP48"	"SNRNP48"	chr6	+	7599672	7601524	7599672	7599680	7601335	7601524	4036	1,0,2	0,0,0	5,9,2	0,0,1	198	99	1	1.0	1.0,NA,1.0	1.0,1.0,0.5	0.167
4037	"METTL17"	"METTL17"	chr14	+	20990229	20990598	20990229	20990383	20990463	20990598	4037	3,8,4	90,103,47	17,8,13	158,93,161	178	99	0.133287966722	0.466833611696	0.018,0.041,0.045	0.056,0.046,0.043	-0.014
4038	"METTL17"	"METTL17"	chr14	+	20993117	20994063	20993117	20993191	20993968	20994063	4038	7,5,4	41,55,26	11,10,17	77,31,96	198	99	0.173038519231	0.560069570375	0.079,0.043,0.071	0.067,0.139,0.081	-0.031
4039	"METTL17"	"METTL17"	chr14	+	20994793	20995233	20994793	20994901	20995164	20995233	4039	22,7,4	74,84,38	16,5,7	86,56,83	198	99	0.29875864758	0.805456910669	0.129,0.04,0.05	0.085,0.043,0.04	0.017
4040	"METTL17"	"METTL17"	chr14	+	20995900	20996292	20995900	20995951	20996208	20996292	4040	9,4,2	115,107,65	9,3,17	139,78,119	198	99	0.0866893145521	0.353931892148	0.038,0.018,0.015	0.031,0.019,0.067	-0.015
4041	"ECH1"	"ECH1"	chr19	-	38815856	38816355	38815856	38816007	38816283	38816355	4041	3,1,5	449,450,283	1,3,4	335,178,364	198	99	1	1.0	0.003,0.001,0.009	0.001,0.008,0.005	-0.0
4042	"ECH1"	"ECH1"	chr19	-	38817315	38817575	38817315	38817364	38817450	38817575	4042	1,2,2	464,571,330	0,1,3	365,263,415	184	99	1	1.0	0.001,0.002,0.003	0.0,0.002,0.004	0.0
4045	"PKN1"	"PKN1"	chr19	+	14467564	14467793	14467564	14467641	14467717	14467793	4045	3,1,1	196,212,94	3,1,0	255,127,227	174	99	1	1.0	0.009,0.003,0.006	0.007,0.004,0.0	0.002
4046	"PKN1"	"PKN1"	chr19	+	14469340	14469988	14469340	14469517	14469911	14469988	4046	1,2,0	0,0,0	1,1,1	1,0,0	198	99	1	1.0	1.0,1.0,NA	0.333,1.0,1.0	0.222
4047	"PKN1"	"PKN1"	chr19	+	14470574	14470851	14470574	14470682	14470770	14470851	4047	0,4,2	236,222,133	2,2,1	298,140,264	186	99	1	1.0	0.0,0.009,0.008	0.004,0.008,0.002	0.001
4048	"EIF2B5"	"EIF2B5"	chr3	+	184137619	184138075	184137619	184137805	184137897	184138075	4048	1,8,2	72,69,32	11,0,6	64,32,60	190	99	0.151466313441	0.509189818946	0.007,0.057,0.032	0.082,0.0,0.05	-0.012
4049	"EIF2B5"	"EIF2B5"	chr3	+	184143051	184143565	184143051	184143142	184143441	184143565	4049	15,10,2	106,102,66	14,4,2	125,37,129	198	99	0.244763014487	0.705539727198	0.066,0.047,0.015	0.053,0.051,0.008	0.005
4050	"EIF2B5"	"EIF2B5"	chr3	+	184143051	184144224	184143051	184143142	184144098	184144224	4050	9,11,5	1,0,0	15,8,8	0,0,1	198	99	1	1.0	0.818,1.0,1.0	1.0,1.0,0.8	0.006
4051	"EIF2B5"	"EIF2B5"	chr3	+	184143051	184144224	184143051	184143565	184144098	184144224	4051	11,12,6	111,137,58	12,8,9	85,59,98	198	99	0.441986155507	1.0	0.047,0.042,0.049	0.066,0.063,0.044	-0.012
4053	"GCH1"	"GCH1"	chr14	-	54842007	54844143	54842007	54843054	54844000	54844143	4053	36,36,28	0,0,1	24,11,29	0,1,0	198	99	1	1.0	1.0,1.0,0.933	1.0,0.846,1.0	0.029
4054	"STRA13"	"STRA13"	chr17	-	82019292	82019909	82019292	82019381	82019857	82019909	4054	6,9,7	262,266,155	6,2,5	243,132,263	198	99	0.243340167115	0.70313533772	0.011,0.017,0.022	0.012,0.008,0.009	0.007
4056	"CCDC28B"	"CCDC28B"	chr1	+	32204597	32205387	32204597	32204620	32205193	32205387	4056	4,11,6	9,13,12	0,1,0	12,5,13	198	99	2.29317631328e-07	1.4414825843e-05	0.182,0.297,0.2	0.0,0.091,0.0	0.196
4062	"BCO2"	"BCO2"	chr11	+	112193473	112193994	112193473	112193697	112193878	112193994	4062	0,1,0	2,0,0	0,0,0	1,2,4	198	99	1	1.0	0.0,1.0,NA	0.0,0.0,0.0	0.5
4064	"ARHGEF39"	"ARHGEF39"	chr9	-	35660093	35662002	35660093	35660967	35661712	35662002	4064	44,62,41	0,0,2	71,47,61	0,1,0	198	99	1	1.0	1.0,1.0,0.911	1.0,0.959,1.0	-0.016
4066	"BECN1"	"BECN1"	chr17	-	42818543	42819609	42818543	42818680	42818786	42819609	4066	4,1,0	111,102,63	3,1,2	135,84,131	198	99	1	1.0	0.018,0.005,0.0	0.011,0.006,0.008	-0.001
4067	"BECN1"	"BECN1"	chr17	-	42818543	42819609	42818543	42818680	42819547	42819609	4067	17,11,1	0,0,2	17,14,14	6,3,1	198	99	0.0226498765983	0.136854144775	1.0,1.0,0.2	0.586,0.7,0.875	0.013
4068	"BECN1"	"BECN1"	chr17	-	42818786	42819609	42818786	42818877	42819547	42819609	4068	19,14,1	94,101,37	32,19,22	126,54,113	198	99	0.0144903052323	0.0988928831378	0.092,0.065,0.013	0.113,0.15,0.089	-0.061
4069	"DEDD"	"DEDD"	chr1	-	161124137	161124526	161124137	161124210	161124339	161124526	4069	181,189,112	4,9,7	370,185,366	0,0,0	198	99	3.10092337363e-08	2.5838624297e-06	0.958,0.913,0.889	1.0,1.0,1.0	-0.08
4070	"DEDD"	"DEDD"	chr1	-	161124137	161124526	161124137	161124210	161124413	161124526	4070	170,176,108	10,1,3	366,193,355	7,2,3	198	99	0.0577167154628	0.268791381746	0.895,0.989,0.947	0.963,0.98,0.983	-0.032
4071	"MMS22L"	"MMS22L"	chr6	-	97263334	97268002	97263334	97263448	97267871	97268002	4071	2,2,0	24,25,13	0,0,2	41,18,39	198	99	0.395253755509	0.95302436473	0.04,0.038,0.0	0.0,0.0,0.025	0.018
4072	"MMS22L"	"MMS22L"	chr6	-	97269901	97272881	97269901	97269992	97272703	97272881	4072	0,1,1	35,53,24	1,0,1	73,63,73	198	99	1	1.0	0.0,0.009,0.02	0.007,0.0,0.007	0.005
4077	"GUCY1A3"	"GUCY1A3"	chr4	+	155696755	155697122	155696755	155696849	155696934	155697122	4077	5,6,1	0,0,0	16,6,3	2,0,0	183	99	1	1.0	1.0,1.0,1.0	0.812,1.0,1.0	0.063
4078	"TRA2A"	"TRA2A"	chr7	-	23521706	23522432	23521706	23521840	23522120	23522432	4078	17,16,8	8,15,0	19,14,16	45,16,29	198	99	0.00991098932135	0.0744466975648	0.515,0.348,1.0	0.174,0.304,0.216	0.39
4079	"TRA2A"	"TRA2A"	chr7	-	23521706	23522432	23521706	23521840	23522131	23522432	4079	17,19,2	2,1,0	26,14,16	5,1,2	198	99	0.0537452325921	0.255955824879	0.81,0.905,1.0	0.722,0.875,0.8	0.106
4080	"TRA2A"	"TRA2A"	chr7	-	23521706	23522432	23521706	23521840	23522353	23522432	4080	42,53,17	1,0,0	158,79,152	15,2,12	198	99	9.59787957366e-06	0.000312629113749	0.955,1.0,1.0	0.84,0.952,0.864	0.1
4081	"TNS3"	"TNS3"	chr7	-	47275153	47280190	47275153	47278220	47280163	47280190	4081	11,2,3	114,94,66	6,1,1	91,37,64	198	99	0.313098203449	0.82888696886	0.046,0.011,0.022	0.032,0.013,0.008	0.009
4083	"PLAGL1"	"PLAGL1"	chr6	-	143964786	143966230	143964786	143964818	143966157	143966230	4083	1,5,0	5,12,3	2,2,1	1,5,11	198	99	0.848924725462	1.0	0.091,0.172,0.0	0.5,0.167,0.043	-0.149
4085	"UNC50"	"UNC50"	chr2	+	98608578	98610039	98608578	98608726	98609642	98610039	4085	3,3,4	3,3,4	13,3,6	3,0,2	198	99	0.00840073111313	0.0662991620668	0.333,0.333,0.333	0.684,1.0,0.6	-0.428
4086	"UNC50"	"UNC50"	chr2	+	98608578	98610039	98608578	98608726	98609755	98610039	4086	12,6,13	79,87,39	19,6,16	134,69,118	198	99	0.571215519615	1.0	0.071,0.033,0.143	0.066,0.042,0.063	0.025
4087	"MCM7"	"MCM7"	chr7	-	100099022	100099403	100099022	100099203	100099278	100099403	4087	52,55,32	791,870,461	25,23,31	859,437,844	173	99	0.000510302780548	0.00771483064432	0.036,0.035,0.038	0.016,0.029,0.021	0.014
4088	"MCM7"	"MCM7"	chr7	-	100099022	100099753	100099022	100099403	100099588	100099753	4088	41,31,15	533,567,298	52,16,44	456,297,509	198	99	0.039588794504	0.206773543306	0.037,0.027,0.025	0.054,0.026,0.041	-0.011
4089	"PDDC1"	"PDDC1"	chr11	-	767224	770903	767224	770398	770678	770903	4089	111,96,62	2,4,2	177,82,155	2,0,0	198	99	0.0157125061066	0.104837820074	0.965,0.923,0.939	0.978,1.0,1.0	-0.05
4090	"FAM160B2"	"FAM160B2"	chr8	+	22101707	22102315	22101707	22101851	22102174	22102315	4090	1,6,2	35,21,26	1,1,4	35,16,32	198	99	0.39934199803	0.959629884836	0.014,0.125,0.037	0.014,0.03,0.059	0.024
4092	"R3HCC1"	"R3HCC1"	chr8	+	23289865	23290469	23289865	23290219	23290334	23290469	4092	192,184,143	0,0,0	502,325,502	0,0,2	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.992	0.003
4093	"AUP1"	"AUP1"	chr2	-	74526940	74527363	74526940	74527059	74527247	74527363	4093	48,47,24	408,362,176	96,54,71	617,324,626	198	99	0.386362515442	0.939255239384	0.056,0.061,0.064	0.072,0.077,0.054	-0.007
4094	"AUP1"	"AUP1"	chr2	-	74526940	74527363	74526940	74527121	74527247	74527363	4094	29,22,12	34,37,29	37,22,36	77,49,101	198	99	0.106220994604	0.398961012912	0.299,0.229,0.171	0.194,0.183,0.151	0.057
4095	"AUP1"	"AUP1"	chr2	-	74528750	74529282	74528750	74528935	74529131	74529282	4095	67,47,40	220,251,127	104,60,82	392,230,415	198	99	0.588780018427	1.0	0.132,0.086,0.136	0.117,0.115,0.09	0.011
4096	"AUP1"	"AUP1"	chr2	-	74529131	74529499	74529131	74529282	74529361	74529499	4096	60,83,34	278,300,142	167,72,109	587,309,583	177	99	0.777630264608	1.0	0.108,0.134,0.118	0.137,0.115,0.095	0.004
4100	"MTUS1"	"MTUS1"	chr8	-	17653424	17654666	17653424	17653498	17654560	17654666	4100	1,12,4	64,86,63	6,2,1	125,102,122	198	99	0.0059673807021	0.0520222020818	0.008,0.065,0.031	0.023,0.01,0.004	0.022
4101	"CARD19"	"CARD19"	chr9	+	93110567	93112289	93110567	93110721	93112217	93112289	4101	4,4,0	4,0,3	0,0,5	7,0,0	198	99	1	1.0	0.333,1.0,0.0	0.0,NA,1.0	-0.056
4119	"SREK1"	"SREK1"	chr5	+	66162413	66163922	66162413	66162592	66163791	66163922	4119	0,1,1	26,29,14	1,0,1	37,13,33	198	99	1	1.0	0.0,0.017,0.034	0.013,0.0,0.015	0.008
4121	"CXCL3"	"CXCL3"	chr4	-	74038289	74038689	74038289	74038413	74038511	74038689	4121	0,0,0	5,2,0	4,0,0	0,3,1	196	99	1	1.0	0.0,0.0,NA	1.0,0.0,0.0	-0.333
4122	"SLC47A1"	"SLC47A1"	chr17	+	19555795	19556062	19555795	19555909	19555994	19556062	4122	0,1,0	2,4,2	1,1,0	7,2,6	183	99	1	1.0	0.0,0.119,0.0	0.072,0.213,0.0	-0.055
4125	"RP11-154D6.1"	"RP11-154D6.1"	chr6	-	71310295	71310642	71310295	71310373	71310549	71310642	4125	4,2,0	1,0,0	2,3,5	1,0,1	198	99	1	1.0	0.667,1.0,NA	0.5,1.0,0.714	0.096
4126	"OCIAD2"	"OCIAD2"	chr4	-	48892771	48894053	48892771	48892889	48894005	48894053	4126	2,3,0	65,75,37	1,1,1	85,56,84	198	99	1	1.0	0.015,0.02,0.0	0.006,0.009,0.006	0.005
4141	"TAZ"	"TAZ"	chrX	+	154419542	154419746	154419542	154419623	154419704	154419746	4141	7,19,5	18,23,23	9,11,11	12,7,9	179	99	0.0259793026401	0.152346712536	0.177,0.314,0.107	0.293,0.465,0.403	-0.188
4142	"TAZ"	"TAZ"	chrX	+	154420031	154420264	154420031	154420094	154420211	154420264	4142	10,7,5	46,48,33	10,6,5	51,19,37	198	99	0.746933485239	1.0	0.098,0.068,0.07	0.089,0.136,0.063	-0.017
4153	"RAB24"	"RAB24"	chr5	-	177301924	177302496	177301924	177301987	177302127	177302496	4153	5,1,1	81,104,55	2,1,6	67,44,80	198	99	0.360336843048	0.898516148785	0.03,0.005,0.009	0.015,0.011,0.036	-0.006
4154	"RAB24"	"RAB24"	chr5	-	177302127	177302496	177302127	177302178	177302396	177302496	4154	24,34,24	58,78,57	29,9,27	60,31,67	198	99	0.877314851303	1.0	0.171,0.179,0.174	0.195,0.127,0.168	0.011
4155	"TBC1D25"	"TBC1D25"	chrX	+	48558896	48559346	48558896	48559024	48559157	48559346	4155	0,0,0	22,25,14	0,0,2	39,14,29	198	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.033	-0.011
4160	"AP5Z1"	"AP5Z1"	chr7	+	4789831	4790591	4789831	4789929	4790458	4790591	4160	14,8,12	16,18,4	10,9,17	27,9,22	198	99	0.356832890748	0.894699366722	0.304,0.182,0.6	0.156,0.333,0.279	0.106
4161	"AAAS"	"AAAS"	chr12	-	53314297	53314849	53314297	53314441	53314750	53314849	4161	1,2,2	82,61,44	2,0,0	105,67,99	198	99	1	1.0	0.006,0.016,0.022	0.009,0.0,0.0	0.012
4163	"TMEM41B"	"TMEM41B"	chr11	-	9280653	9283593	9280653	9281041	9283370	9283593	4163	53,60,36	14,14,4	55,30,39	13,5,7	198	99	0.875208264308	1.0	0.654,0.682,0.818	0.679,0.75,0.736	-0.004
4164	"PHIP"	"PHIP"	chr6	-	78955612	78958600	78955612	78955682	78958474	78958600	4164	2,0,3	25,23,7	1,3,3	40,20,50	198	99	0.745199165564	1.0	0.038,0.0,0.176	0.012,0.07,0.029	0.034
4165	"UBXN1"	"UBXN1"	chr11	-	62676497	62677005	62676497	62676639	62676812	62677005	4165	6,9,3	67,69,36	2,7,11	67,36,74	198	99	0.897059935298	1.0	0.043,0.061,0.04	0.015,0.089,0.069	-0.01
4166	"UBXN1"	"UBXN1"	chr11	-	62676812	62677832	62676812	62677005	62677517	62677832	4166	2,2,2	103,94,68	9,2,4	135,54,91	198	99	0.0507910338151	0.24502088583	0.01,0.011,0.014	0.032,0.018,0.022	-0.012
4167	"UBXN1"	"UBXN1"	chr11	-	62677517	62677832	62677517	62677563	62677780	62677832	4167	79,102,57	5,3,0	101,63,84	4,0,1	198	99	0.335687784218	0.864058427337	0.888,0.944,1.0	0.927,1.0,0.977	-0.024
4168	"UBXN1"	"UBXN1"	chr11	-	62677517	62677832	62677517	62677634	62677780	62677832	4168	16,18,13	215,255,154	21,6,17	249,166,218	198	99	0.73655650645	1.0	0.036,0.034,0.04	0.04,0.018,0.038	0.005
