ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3023	"CYP4F8"	"CYP4F8"	chr19	+	15617999	15619762	15617999	15618144	15619489	15619762
3024	"CYP4F8"	"CYP4F8"	chr19	+	15619489	15619762	15619489	15619543	15619634	15619762
3025	"CDKN2A"	"CDKN2A"	chr9	-	21970901	21971208	21970901	21971115	21971116	21971208
3026	"TRERF1"	"TRERF1"	chr6	-	42268153	42269848	42268153	42269251	42269498	42269848
3027	"ECI2"	"ECI2"	chr6	-	4117307	4119275	4117307	4117451	4119185	4119275
3028	"ECI2"	"ECI2"	chr6	-	4125249	4126237	4125249	4125370	4126134	4126237
3029	"CPSF3L"	"CPSF3L"	chr1	-	1312225	1312501	1312225	1312368	1312439	1312501
3030	"CPSF3L"	"CPSF3L"	chr1	-	1312225	1312700	1312225	1312368	1312592	1312700
3031	"CPSF3L"	"CPSF3L"	chr1	-	1312225	1312700	1312225	1312501	1312592	1312700
3032	"CPSF3L"	"CPSF3L"	chr1	-	1312592	1312949	1312592	1312700	1312786	1312949
3033	"CPSF3L"	"CPSF3L"	chr1	-	1312592	1313124	1312592	1312949	1313034	1313124
3034	"CPSF3L"	"CPSF3L"	chr1	-	1313034	1313592	1313034	1313124	1313508	1313592
3035	"CPSF3L"	"CPSF3L"	chr1	-	1320455	1321093	1320455	1320529	1320995	1321093
3036	"CPSF3L"	"CPSF3L"	chr1	-	1320455	1321093	1320455	1320682	1320995	1321093
3037	"PCYT1A"	"PCYT1A"	chr3	-	196247366	196248323	196247366	196247518	196248206	196248323
3038	"PCYT1A"	"PCYT1A"	chr3	-	196247366	196248323	196247366	196247643	196248206	196248323
3039	"CORO1A"	"CORO1A"	chr16	+	30185208	30186720	30185208	30185407	30186597	30186720
3040	"CORO1A"	"CORO1A"	chr16	+	30186815	30187223	30186815	30186945	30187038	30187223
3041	"PHF11"	"PHF11"	chr13	+	49524084	49524216	49524084	49524125	49524127	49524216
3042	"BAIAP3"	"BAIAP3"	chr16	+	1344021	1344317	1344021	1344146	1344226	1344317
3043	"ACBD4"	"ACBD4"	chr17	+	45136107	45136776	45136107	45136232	45136499	45136776
3044	"ACBD4"	"ACBD4"	chr17	+	45136107	45136776	45136107	45136232	45136691	45136776
3045	"ACBD4"	"ACBD4"	chr17	+	45136499	45136776	45136499	45136620	45136691	45136776
3046	"TACO1"	"TACO1"	chr17	+	63606312	63607464	63606312	63606440	63607286	63607464
3047	"KDELC1"	"KDELC1"	chr13	-	102790900	102791430	102790900	102791138	102791257	102791430
3048	"TBK1"	"TBK1"	chr12	+	64485454	64486017	64485454	64485513	64485925	64486017
3049	"RPL17"	"RPL17"	chr18	-	49491531	49491833	49491531	49491584	49491735	49491833
3050	"RPL17"	"RPL17"	chr18	-	49491531	49491833	49491531	49491584	49491745	49491833
3051	"ABHD1"	"ABHD1"	chr2	+	27128944	27129361	27128944	27129127	27129315	27129361
3052	"AS3MT"	"AS3MT"	chr10	+	102890543	102890678	102890543	102890654	102890655	102890678
3053	"HPR"	"HPR"	chr16	+	72076302	72077246	72076302	72076350	72076955	72077246
3054	"RND1"	"RND1"	chr12	-	48857144	48858241	48857144	48857314	48857994	48858241
3055	"ANKRD30BL"	"ANKRD30BL"	chr2	-	132154661	132157146	132154661	132154768	132156972	132157146
3056	"U2AF1"	"U2AF1"	chr21	-	43092955	43094563	43092955	43093249	43094470	43094563
3057	"U2AF1"	"U2AF1"	chr21	-	43100452	43104402	43100452	43100519	43104314	43104402
3058	"DIO3OS"	"DIO3OS"	chr14	-	101557307	101557819	101557307	101557494	101557648	101557819
3059	"DIO3OS"	"DIO3OS"	chr14	-	101557303	101557819	101557303	101557494	101557753	101557819
3060	"DIO3OS"	"DIO3OS"	chr14	-	101557303	101558834	101557303	101557819	101558632	101558834
3061	"ZNF506"	"ZNF506"	chr19	-	19791561	19792484	19791561	19791731	19792410	19792484
3062	"USP2"	"USP2"	chr11	-	119359023	119359342	119359023	119359134	119359230	119359342
3063	"TMEM161A"	"TMEM161A"	chr19	-	19121307	19121668	19121307	19121421	19121524	19121668
3064	"TMEM161A"	"TMEM161A"	chr19	-	19132351	19132754	19132351	19132433	19132656	19132754
3065	"TMEM161A"	"TMEM161A"	chr19	-	19132351	19132754	19132351	19132508	19132656	19132754
3066	"FSCN2"	"FSCN2"	chr17	+	81536145	81536789	81536145	81536267	81536549	81536789
3067	"FSCN2"	"FSCN2"	chr17	+	81536145	81536789	81536145	81536267	81536621	81536789
3068	"CLUH"	"CLUH"	chr17	-	2693899	2694276	2693899	2694039	2694122	2694276
3069	"ZNF518B"	"ZNF518B"	chr4	-	10450886	10454988	10450886	10453022	10454593	10454988
3070	"PNLIPRP2"	"PNLIPRP2"	chr10	+	116638368	116638480	116638368	116638370	116638373	116638480
3071	"RCHY1"	"RCHY1"	chr4	-	75490580	75491782	75490580	75490701	75491723	75491782
3072	"PRAME"	"PRAME"	chr22	-	192468	193237	192468	192566	193201	193237
3073	"PRAME"	"PRAME"	chr22	-	192468	193237	192468	192587	193201	193237
3074	"PRAME"	"PRAME"	chr22	-	192468	193237	192468	192634	193201	193237
3075	"PRAME"	"PRAME"	chr22	-	192468	193237	192468	192743	193201	193237
3076	"PRAME"	"PRAME"	chr22	-	22556811	22557580	22556811	22556909	22557544	22557580
3077	"PRAME"	"PRAME"	chr22	-	22556811	22557580	22556811	22556930	22557544	22557580
3078	"PRAME"	"PRAME"	chr22	-	22556811	22557580	22556811	22556977	22557544	22557580
3079	"PRAME"	"PRAME"	chr22	-	22556811	22557580	22556811	22557086	22557544	22557580
3080	"CDK10"	"CDK10"	chr16	+	89693273	89693467	89693273	89693326	89693397	89693467
3081	"CDK10"	"CDK10"	chr16	+	89693273	89694232	89693273	89693326	89694172	89694232
3082	"CDK10"	"CDK10"	chr16	+	89693273	89694232	89693273	89693467	89694172	89694232
3083	"SLC2A4RG"	"SLC2A4RG"	chr20	+	63741868	63742230	63741868	63742056	63742129	63742230
3084	"CYP4V2"	"CYP4V2"	chr4	+	186201156	186205302	186201156	186201342	186205199	186205302
3085	"ATXN7L2"	"ATXN7L2"	chr1	+	109488846	109490128	109488846	109489100	109489929	109490128
3086	"ATXN7L2"	"ATXN7L2"	chr1	+	109490921	109491717	109490921	109491144	109491146	109491717
3087	"PTCD3"	"PTCD3"	chr2	+	86130647	86131106	86130647	86130737	86131077	86131106
3088	"PTCD3"	"PTCD3"	chr2	+	86133177	86133436	86133177	86133256	86133345	86133436
3089	"TCL1A"	"TCL1A"	chr14	-	95712219	95712774	95712219	95712396	95712550	95712774
3090	"CCNG1"	"CCNG1"	chr5	+	163437570	163437804	163437570	163437664	163437764	163437804
3091	"TPTEP1"	"TPTEP1"	chr22	+	16614076	16615111	16614076	16614178	16614698	16615111
3092	"ZNF568"	"ZNF568"	chr19	+	36949511	36952741	36949511	36950461	36950463	36952741
3093	"CERS2"	"CERS2"	chr1	-	150966755	150967202	150966755	150966862	150967073	150967202
3094	"CERS2"	"CERS2"	chr1	-	150967391	150967714	150967391	150967484	150967663	150967714
3095	"ERCC3"	"ERCC3"	chr2	-	127289336	127289824	127289336	127289501	127289688	127289824
3096	"ERCC3"	"ERCC3"	chr2	-	127289336	127289824	127289336	127289519	127289688	127289824
3097	"DOCK6"	"DOCK6"	chr19	-	11202393	11202715	11202393	11202483	11202583	11202715
3098	"PHF7"	"PHF7"	chr3	+	52414495	52414587	52414495	52414508	52414509	52414587
3099	"PHF7"	"PHF7"	chr3	+	52419832	52419934	52419832	52419877	52419878	52419934
3100	"PHF7"	"PHF7"	chr3	+	52421647	52421754	52421647	52421705	52421706	52421754
3101	"PHF7"	"PHF7"	chr3	+	52421647	52422881	52421647	52421754	52422759	52422881
3102	"LGALS9"	"LGALS9"	chr17	+	27647029	27647432	27647029	27647118	27647269	27647432
3103	"CYP27B1"	"CYP27B1"	chr12	-	57765010	57765499	57765010	57765211	57765296	57765499
3104	"ANAPC4"	"ANAPC4"	chr4	+	25415465	25417739	25415465	25415540	25417615	25417739
3105	"FBL"	"FBL"	chr19	-	39834457	39834813	39834457	39834562	39834667	39834813
3106	"FBL"	"FBL"	chr19	-	39840616	39840787	39840616	39840682	39840721	39840787
3107	"TMEM147"	"TMEM147"	chr19	+	35546671	35547029	35546671	35546808	35546944	35547029
3108	"TMEM147"	"TMEM147"	chr19	+	35546671	35547240	35546671	35546808	35547118	35547240
3109	"TMEM147"	"TMEM147"	chr19	+	35546671	35547240	35546671	35547029	35547118	35547240
3110	"NPEPPS"	"NPEPPS"	chr17	+	47579389	47582849	47579389	47579455	47582741	47582849
3111	"NPEPPS"	"NPEPPS"	chr17	+	47579389	47582849	47579389	47579511	47582741	47582849
3112	"KRTCAP2"	"KRTCAP2"	chr1	-	155169790	155172489	155169790	155169857	155172350	155172489
3113	"KRTCAP2"	"KRTCAP2"	chr1	-	155172564	155172892	155172564	155172628	155172737	155172892
3114	"C3orf17"	"C3orf17"	chr3	-	113012733	113013403	113012733	113012811	113013271	113013403
3115	"PTPN21"	"PTPN21"	chr14	-	88469498	88470050	88469498	88469733	88469921	88470050
3116	"RTFDC1"	"RTFDC1"	chr20	+	56516934	56517201	56516934	56516989	56517105	56517201
3117	"DCT"	"DCT"	chr13	-	94466557	94469045	94466557	94466658	94468745	94469045
3118	"SHE"	"SHE"	chr1	-	154479480	154486062	154479480	154484335	154485942	154486062
3119	"PLCD1"	"PLCD1"	chr3	-	38008457	38009158	38008457	38008636	38009041	38009158
3120	"PLCD1"	"PLCD1"	chr3	-	38009271	38009811	38009271	38009431	38009652	38009811
3121	"PLCD1"	"PLCD1"	chr3	-	38009903	38010275	38009903	38010053	38010130	38010275
3122	"NXF2B"	"NXF2B"	chrX	-	102369585	102370152	102369585	102369736	102369962	102370152
3123	"AHSA2"	"AHSA2"	chr2	+	61185501	61186497	61185501	61185618	61186445	61186497
3124	"SYT8"	"SYT8"	chr11	+	1835885	1836861	1835885	1836592	1836755	1836861
3125	"SYT8"	"SYT8"	chr11	+	1836956	1837521	1836956	1837090	1837191	1837521
3126	"IQCE"	"IQCE"	chr7	+	2571525	2571654	2571525	2571545	2571604	2571654
3127	"RAB26"	"RAB26"	chr16	+	2152819	2153222	2152819	2152885	2152988	2153222
3128	"RAB26"	"RAB26"	chr16	+	2152988	2153222	2152988	2153045	2153145	2153222
3129	"PASD1"	"PASD1"	chrX	+	151672182	151674186	151672182	151672661	151673927	151674186
3130	"ARFGAP1"	"ARFGAP1"	chr20	+	63287563	63289788	63287563	63289496	63289677	63289788
3131	"C11orf31"	"C11orf31"	chr11	+	57741808	57741954	57741808	57741815	57741818	57741954
3132	"PIDD1"	"PIDD1"	chr11	-	799184	800244	799184	799565	799814	800244
3133	"PIDD1"	"PIDD1"	chr11	-	799814	800244	799814	800014	800130	800244
3134	"PIDD1"	"PIDD1"	chr11	-	800761	801120	800761	800912	800984	801120
3135	"PIDD1"	"PIDD1"	chr11	-	800761	801120	800761	800912	801001	801120
3136	"PIDD1"	"PIDD1"	chr11	-	800761	801120	800761	800912	801017	801120
3137	"PIDD1"	"PIDD1"	chr11	-	801444	802090	801444	801624	801964	802090
3138	"PIDD1"	"PIDD1"	chr11	-	802681	803647	802681	802891	803173	803647
3139	"FTH1"	"FTH1"	chr11	-	61964986	61965515	61964986	61965105	61965368	61965515
3140	"FTH1"	"FTH1"	chr11	-	61964986	61965515	61964986	61965112	61965368	61965515
3141	"FTH1"	"FTH1"	chr11	-	61967311	61967631	61967311	61967371	61967457	61967631
3142	"FTH1"	"FTH1"	chr11	-	61967311	61967631	61967311	61967453	61967547	61967631
3143	"PPFIA3"	"PPFIA3"	chr19	+	49150079	49151021	49150079	49150151	49150235	49151021
3144	"CETN2"	"CETN2"	chrX	-	152828536	152829277	152828536	152828674	152829148	152829277
3145	"MAEA"	"MAEA"	chr4	+	1336860	1338617	1336860	1336994	1338421	1338617
3146	"MAEA"	"MAEA"	chr4	+	1336860	1338617	1336860	1336994	1338425	1338617
3147	"MAEA"	"MAEA"	chr4	+	1338421	1340136	1338421	1338617	1339073	1340136
3148	"LPCAT2"	"LPCAT2"	chr16	+	55545734	55545817	55545734	55545768	55545770	55545817
3149	"ZNF266"	"ZNF266"	chr19	-	9418761	9419299	9418761	9418895	9419050	9419299
3150	"CCDC180"	"CCDC180"	chr9	+	97307735	97308132	97307735	97307806	97307982	97308132
3151	"HSH2D"	"HSH2D"	chr19	+	16152551	16153208	16152551	16152641	16153031	16153208
3152	"HSH2D"	"HSH2D"	chr19	+	16152551	16153208	16152551	16152641	16153042	16153208
3153	"MCF2L2"	"MCF2L2"	chr3	-	183224097	183228366	183224097	183224190	183228296	183228366
3154	"PHF23"	"PHF23"	chr17	-	7235929	7236767	7235929	7236118	7236480	7236767
3155	"ADGRB3"	"ADGRB3"	chr6	+	69233033	69233416	69233033	69233160	69233289	69233416
3156	"CAMK2B"	"CAMK2B"	chr7	-	44220615	44220901	44220615	44220632	44220825	44220901
3157	"CAMK2B"	"CAMK2B"	chr7	-	44220615	44220901	44220615	44220710	44220825	44220901
3158	"CD247"	"CD247"	chr1	-	167430639	167431746	167430639	167431013	167431576	167431746
3159	"CD247"	"CD247"	chr1	-	167434019	167435434	167434019	167434076	167435398	167435434
3160	"PRPF4B"	"PRPF4B"	chr6	+	4056320	4057187	4056320	4056435	4057035	4057187
3161	"PRPF4B"	"PRPF4B"	chr6	+	4060412	4061147	4060412	4060644	4061014	4061147
3162	"PRPF4B"	"PRPF4B"	chr6	+	4060412	4061147	4060412	4060686	4061014	4061147
3163	"PRPF4B"	"PRPF4B"	chr6	+	4060412	4062299	4060412	4060686	4061654	4062299
3164	"PRPF4B"	"PRPF4B"	chr6	+	4060412	4062299	4060412	4061147	4062212	4062299
3165	"PRPF4B"	"PRPF4B"	chr6	+	4061654	4062299	4061654	4061700	4062212	4062299
3166	"KDM3A"	"KDM3A"	chr2	+	86477876	86478265	86477876	86478029	86478169	86478265
3167	"KDM3A"	"KDM3A"	chr2	+	86478607	86480362	86478607	86478735	86480166	86480362
3168	"KDM3A"	"KDM3A"	chr2	+	86482457	86484158	86482457	86482694	86483986	86484158
3169	"KDM3A"	"KDM3A"	chr2	+	86489519	86491057	86489519	86489659	86490880	86491057
3170	"KDM3A"	"KDM3A"	chr2	+	86491140	86492716	86491140	86491275	86492038	86492716
3171	"MROH1"	"MROH1"	chr8	+	144261113	144261349	144261113	144261216	144261283	144261349
3172	"BCAS1"	"BCAS1"	chr20	-	54028391	54028972	54028391	54028532	54028534	54028972
3173	"PKD1"	"PKD1"	chr16	-	2091780	2092188	2091780	2091906	2092046	2092188
3174	"PKD1"	"PKD1"	chr16	-	2097727	2097984	2097727	2097777	2097867	2097984
3175	"PKD1"	"PKD1"	chr16	-	2097727	2097984	2097727	2097780	2097867	2097984
3176	"PKD1"	"PKD1"	chr16	-	2103265	2103895	2103265	2103390	2103515	2103895
3177	"PKD1"	"PKD1"	chr16	-	2105321	2106024	2105321	2105474	2105864	2106024
3178	"PKD1"	"PKD1"	chr16	-	2105321	2106024	2105321	2105707	2105864	2106024
3179	"RP5-1198O20.4"	"RP5-1198O20.4"	chr1	+	44050949	44051494	44050949	44051158	44051289	44051494
3180	"RBM33"	"RBM33"	chr7	+	155738059	155740026	155738059	155738403	155739714	155740026
3181	"C4B"	"C4B"	chr6	+	3275921	3276400	3275921	3276005	3276267	3276400
3182	"C4B"	"C4B"	chr6	+	3335703	3336182	3335703	3335787	3336049	3336182
3183	"C4B"	"C4B"	chr6	+	3472835	3473314	3472835	3472919	3473181	3473314
3184	"C4B"	"C4B"	chr6	+	32034513	32034992	32034513	32034597	32034859	32034992
3185	"QKI"	"QKI"	chr6	+	163563419	163570145	163563419	163563719	163564666	163570145
3186	"QKI"	"QKI"	chr6	+	163563419	163570145	163563419	163563719	163565945	163570145
3187	"GTPBP4"	"GTPBP4"	chr10	+	996105	997308	996105	996242	997207	997308
3188	"CLN3"	"CLN3"	chr16	-	28477278	28477635	28477278	28477359	28477463	28477635
3189	"CLN3"	"CLN3"	chr16	-	28482104	28482382	28482104	28482198	28482326	28482382
3190	"CLN3"	"CLN3"	chr16	-	28482326	28482545	28482326	28482382	28482476	28482545
3191	"CLN3"	"CLN3"	chr16	-	28482326	28482672	28482326	28482382	28482607	28482672
3192	"CLN3"	"CLN3"	chr16	-	28482326	28482672	28482326	28482545	28482625	28482672
3193	"CLN3"	"CLN3"	chr16	-	28491481	28491835	28491481	28491560	28491713	28491835
3194	"CLN3"	"CLN3"	chr16	-	28491713	28492042	28491713	28491835	28492019	28492042
3195	"DAZAP2"	"DAZAP2"	chr12	+	51240870	51241116	51240870	51240929	51240995	51241116
3196	"USP34"	"USP34"	chr2	-	61206759	61208977	61206759	61206886	61208898	61208977
3197	"USP34"	"USP34"	chr2	-	61236025	61236389	61236025	61236073	61236324	61236389
3198	"STMN1"	"STMN1"	chr1	-	25901490	25903813	25901490	25901682	25903640	25903813
3199	"RIN3"	"RIN3"	chr14	+	92651581	92653075	92651581	92651943	92652159	92653075
3200	"RIN3"	"RIN3"	chr14	+	92684986	92688049	92684986	92685150	92687685	92688049
3201	"LINC01089"	"LINC01089"	chr12	-	121795266	121796242	121795266	121795726	121796190	121796242
3202	"PNPLA7"	"PNPLA7"	chr9	-	137460633	137461620	137460633	137460737	137461535	137461620
3203	"PNPLA7"	"PNPLA7"	chr9	-	137464125	137464456	137464125	137464195	137464339	137464456
3204	"PNPLA7"	"PNPLA7"	chr9	-	137478033	137479238	137478033	137478152	137479055	137479238
3205	"BOC"	"BOC"	chr3	+	113284334	113284858	113284334	113284567	113284781	113284858
3206	"SFT2D1"	"SFT2D1"	chr6	-	166322856	166324595	166322856	166322886	166324536	166324595
3207	"UCHL1"	"UCHL1"	chr4	+	41257114	41257737	41257114	41257126	41257608	41257737
3208	"REG3A"	"REG3A"	chr2	-	79159329	79159753	79159329	79159416	79159727	79159753
3209	"CFB"	"CFB"	chr6	+	3195724	3196292	3195724	3195861	3196153	3196292
3210	"CFB"	"CFB"	chr6	+	3198065	3198552	3198065	3198183	3198398	3198552
3211	"CFB"	"CFB"	chr6	+	3199334	3199864	3199334	3199384	3199654	3199864
3212	"CFB"	"CFB"	chr6	+	3203919	3204487	3203919	3204056	3204348	3204487
3213	"CFB"	"CFB"	chr6	+	3206260	3206747	3206260	3206378	3206593	3206747
3214	"CFB"	"CFB"	chr6	+	3207529	3208059	3207529	3207579	3207849	3208059
3215	"CFB"	"CFB"	chr6	+	3249133	3249701	3249133	3249270	3249562	3249701
3216	"CFB"	"CFB"	chr6	+	3251474	3251961	3251474	3251592	3251807	3251961
3217	"CFB"	"CFB"	chr6	+	3252743	3253273	3252743	3252793	3253063	3253273
3218	"CFB"	"CFB"	chr6	+	3252921	3253489	3252921	3253058	3253350	3253489
3219	"CFB"	"CFB"	chr6	+	3255264	3255741	3255264	3255382	3255597	3255741
3220	"CFB"	"CFB"	chr6	+	3289980	3290548	3289980	3290117	3290409	3290548
3221	"CFB"	"CFB"	chr6	+	3292321	3292808	3292321	3292439	3292654	3292808
3222	"CFB"	"CFB"	chr6	+	3293590	3294120	3293590	3293640	3293910	3294120
3223	"CFB"	"CFB"	chr6	+	3425371	3425939	3425371	3425508	3425800	3425939
3224	"CFB"	"CFB"	chr6	+	3427712	3428199	3427712	3427830	3428045	3428199
3225	"CFB"	"CFB"	chr6	+	3428981	3429511	3428981	3429031	3429301	3429511
3226	"CFB"	"CFB"	chr6	+	31947944	31948512	31947944	31948081	31948373	31948512
3227	"CFB"	"CFB"	chr6	+	31950285	31950772	31950285	31950403	31950618	31950772
3228	"CFB"	"CFB"	chr6	+	31951554	31952084	31951554	31951604	31951874	31952084
3229	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47971121	47971407	47971121	47971152	47971361	47971407
3230	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47971121	47971407	47971121	47971171	47971361	47971407
3231	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47973518	47974031	47973518	47973650	47973930	47974031
3232	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47973518	47974031	47973518	47973693	47973930	47974031
3233	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47973518	47974031	47973518	47973696	47973930	47974031
3234	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47974399	47975337	47974399	47974448	47975158	47975337
3235	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47974399	47975337	47974399	47974448	47975171	47975337
3236	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47975513	47976013	47975513	47975638	47975868	47976013
3237	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47975513	47976013	47975513	47975653	47975868	47976013
3238	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47981436	47981768	47981436	47981459	47981586	47981768
3239	"CCDC125"	"CCDC125"	chr5	-	103356	103700	103356	103465	103584	103700
3240	"CCDC125"	"CCDC125"	chr5	-	69320236	69320580	69320236	69320345	69320464	69320580
3241	"LRTOMT"	"LRTOMT"	chr11	+	72094947	72096895	72094947	72095096	72095378	72096895
3242	"LRTOMT"	"LRTOMT"	chr11	+	72094947	72096895	72094947	72095096	72096722	72096895
3243	"LRTOMT"	"LRTOMT"	chr11	+	72107922	72108119	72107922	72107954	72107955	72108119
3244	"MYD88"	"MYD88"	chr3	+	38140387	38140848	38140387	38140568	38140756	38140848
3245	"MYD88"	"MYD88"	chr3	+	38140387	38140848	38140387	38140592	38140756	38140848
3246	"CPSF1"	"CPSF1"	chr8	-	144393882	144394160	144393882	144394038	144394112	144394160
3247	"CPSF1"	"CPSF1"	chr8	-	144394233	144394555	144394233	144394300	144394378	144394555
3248	"CPSF1"	"CPSF1"	chr8	-	144399991	144400276	144399991	144400085	144400165	144400276
3249	"CPSF1"	"CPSF1"	chr8	-	144400165	144400493	144400165	144400276	144400353	144400493
3250	"POLR3GL"	"POLR3GL"	chr1	+	145977777	145978096	145977777	145977851	145977982	145978096
3251	"ADARB1"	"ADARB1"	chr21	+	45222017	45226560	45222017	45222107	45225546	45226560
3252	"ADARB1"	"ADARB1"	chr21	+	45222017	45226560	45222017	45223577	45225546	45226560
3253	"ACP2"	"ACP2"	chr11	-	47247640	47248133	47247640	47247727	47248037	47248133
3254	"PNPT1"	"PNPT1"	chr2	-	55644636	55645432	55644636	55644720	55645348	55645432
3255	"PNPT1"	"PNPT1"	chr2	-	55680711	55680918	55680711	55680759	55680854	55680918
3256	"PRC1"	"PRC1"	chr15	-	90981498	90981981	90981498	90981669	90981747	90981981
3257	"KCTD19"	"KCTD19"	chr16	-	67295262	67296259	67295262	67295405	67296158	67296259
3258	"KCTD19"	"KCTD19"	chr16	-	67301790	67303337	67301790	67301922	67303145	67303337
3259	"FOXP3"	"FOXP3"	chrX	-	49251333	49251765	49251333	49251483	49251663	49251765
3260	"FOXP3"	"FOXP3"	chrX	-	49256750	49257012	49256750	49256855	49256924	49257012
3261	"LDHAL6A"	"LDHAL6A"	chr11	+	18476383	18476501	18476383	18476487	18476488	18476501
3262	"ZAN"	"ZAN"	chr7	+	100793819	100794258	100793819	100794018	100794119	100794258
3263	"NCL"	"NCL"	chr2	-	231458265	231459125	231458265	231458389	231459000	231459125
3264	"SH3BP2"	"SH3BP2"	chr4	+	2824612	2825196	2824612	2824730	2825125	2825196
3265	"SH3BP2"	"SH3BP2"	chr4	+	2831922	2832412	2831922	2831978	2832330	2832412
3266	"SH3BP2"	"SH3BP2"	chr4	+	2832989	2834289	2832989	2833049	2833696	2834289
3267	"HID1"	"HID1"	chr17	-	74958326	74958763	74958326	74958478	74958672	74958763
3268	"HID1"	"HID1"	chr17	-	74962964	74964632	74962964	74963081	74964482	74964632
3269	"ERCC2"	"ERCC2"	chr19	-	45368929	45369147	45368929	45368992	45369069	45369147
3270	"MAP1LC3A"	"MAP1LC3A"	chr20	+	34559735	34560345	34559735	34559905	34560171	34560345
3271	"DPCR1"	"DPCR1"	chr6	+	30948546	30952499	30948546	30949410	30952038	30952499
3272	"NUCB1"	"NUCB1"	chr19	+	48919029	48919286	48919029	48919122	48919193	48919286
3273	"PPFIA4"	"PPFIA4"	chr1	+	203075576	203078735	203075576	203075757	203076340	203078735
3274	"TRIM22"	"TRIM22"	chr11	+	5697247	5698545	5697247	5697343	5698314	5698545
3275	"TRIM22"	"TRIM22"	chr11	+	5698314	5698545	5698314	5698417	5698479	5698545
3276	"IFT122"	"IFT122"	chr3	+	129514388	129515599	129514388	129514554	129515487	129515599
3277	"BBS1"	"BBS1"	chr11	+	66515539	66515731	66515539	66515586	66515692	66515731
3278	"BBS1"	"BBS1"	chr11	+	66515692	66515933	66515692	66515731	66515860	66515933
3279	"BBS1"	"BBS1"	chr11	+	66531655	66532219	66531655	66531742	66531950	66532219
3280	"FBXL15"	"FBXL15"	chr10	+	102419813	102421182	102419813	102420299	102421051	102421182
3281	"ATP5SL"	"ATP5SL"	chr19	-	41431318	41433434	41431318	41432408	41433271	41433434
3282	"CACNB3"	"CACNB3"	chr12	+	48824668	48825243	48824668	48824733	48825162	48825243
3283	"KANK1"	"KANK1"	chr9	+	732377	734835	732377	732617	734747	734835
3284	"CYP4F3"	"CYP4F3"	chr19	+	15647051	15647324	15647051	15647105	15647196	15647324
3285	"HSF1"	"HSF1"	chr8	+	144309771	144311249	144309771	144309896	144311173	144311249
3286	"HSF1"	"HSF1"	chr8	+	144313845	144314054	144313845	144313911	144313984	144314054
3287	"POMGNT1"	"POMGNT1"	chr1	-	46188682	46189357	46188682	46188980	46189241	46189357
3288	"VWA3A"	"VWA3A"	chr16	+	22100193	22100493	22100193	22100318	22100415	22100493
3289	"GNL3"	"GNL3"	chr3	+	52690591	52691071	52690591	52690704	52690944	52691071
3290	"SLC25A3"	"SLC25A3"	chr12	+	98593624	98594135	98593624	98593740	98593974	98594135
3291	"SLC25A3"	"SLC25A3"	chr12	+	98593974	98595848	98593974	98594135	98595726	98595848
3292	"FAM65A"	"FAM65A"	chr16	+	67540457	67540704	67540457	67540501	67540551	67540704
3293	"FAM65A"	"FAM65A"	chr16	+	67540457	67540704	67540457	67540501	67540578	67540704
3294	"FAM65A"	"FAM65A"	chr16	+	67545948	67546231	67545948	67546032	67546140	67546231
3295	"ESRP2"	"ESRP2"	chr16	-	68232576	68232815	68232576	68232687	68232760	68232815
3296	"ESRP2"	"ESRP2"	chr16	-	68232576	68232815	68232576	68232717	68232760	68232815
3297	"CHD2"	"CHD2"	chr15	+	93014695	93014909	93014695	93014726	93014815	93014909
3298	"TTC28-AS1"	"TTC28-AS1"	chr22	+	27997410	27998838	27997410	27997739	27997985	27998838
3299	"TTC28-AS1"	"TTC28-AS1"	chr22	+	27997410	27998838	27997410	27997739	27998603	27998838
3300	"MUC20"	"MUC20"	chr3	+	94723	97069	94723	95656	96169	97069
3301	"MUC20"	"MUC20"	chr3	+	195724679	195726572	195724679	195725159	195725672	195726572
3302	"ACTR1B"	"ACTR1B"	chr2	-	97658426	97659003	97658426	97658643	97658878	97659003
3303	"PAX3"	"PAX3"	chr2	-	222199887	222201442	222199887	222201240	222201411	222201442
3304	"PGLYRP2"	"PGLYRP2"	chr19	-	15468644	15469929	15468644	15468752	15469631	15469929
3305	"ELF4"	"ELF4"	chrX	-	130069299	130069677	130069299	130069482	130069484	130069677
3306	"ELF4"	"ELF4"	chrX	-	130081255	130081539	130081255	130081312	130081436	130081539
3307	"KIAA1683"	"KIAA1683"	chr19	-	18264923	18267526	18264923	18265541	18266699	18267526
3308	"STIL"	"STIL"	chr1	-	47299904	47300152	47299904	47299968	47300109	47300152
3309	"REPS1"	"REPS1"	chr6	-	138926400	138930098	138926400	138926481	138929976	138930098
