ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2887	"NABP1"	"NABP1"	chr2	+	191678135	191678705	191678135	191678241	191678989	191679128
2888	"KANSL1"	"KANSL1"	chr17	-	754332	754457	754335	754457	749929	750078
2889	"PCNX"	"PCNX"	chr14	+	70995740	70995925	70995740	70995843	71009633	71009724
2890	"ADCY8"	"ADCY8"	chr8	-	130990392	130990542	130990438	130990542	130951867	130951998
2891	"CHD3"	"CHD3"	chr17	+	7909142	7909384	7909142	7909338	7910427	7910591
2892	"TRMT6"	"TRMT6"	chr20	-	5943826	5944031	5943947	5944031	5943558	5943683
2893	"PDE3B"	"PDE3B"	chr11	+	14786436	14786685	14786436	14786532	14789105	14789242
2894	"TMEM161A"	"TMEM161A"	chr19	-	19121307	19121421	19121317	19121421	19120991	19121166
2895	"TMEM161A"	"TMEM161A"	chr19	-	19121307	19121668	19121524	19121668	19120991	19121166
2896	"TEK"	"TEK"	chr9	+	27204910	27205065	27204910	27205062	27206581	27206792
2897	"CDAN1"	"CDAN1"	chr15	-	42727620	42727769	42727667	42727769	42726309	42726417
2898	"MYL4"	"MYL4"	chr17	+	47209065	47209155	47209065	47209091	47209388	47209557
2899	"MYL4"	"MYL4"	chr17	+	47213798	47213919	47213798	47213826	47219903	47220053
2900	"PNLIPRP2"	"PNLIPRP2"	chr10	+	116623944	116624113	116623944	116624099	116625945	116626071
2901	"RCHY1"	"RCHY1"	chr4	-	75491582	75491637	75491610	75491637	75490580	75490701
2902	"RCHY1"	"RCHY1"	chr4	-	75508819	75508935	75508823	75508935	75494100	75494179
2903	"KLHDC8B"	"KLHDC8B"	chr3	+	49172635	49173145	49172635	49172801	49174238	49174403
2904	"SYN2"	"SYN2"	chr3	+	12161545	12161776	12161545	12161608	12162011	12162154
2905	"LANCL1"	"LANCL1"	chr2	-	210476619	210476705	210476646	210476705	210476315	210476412
2906	"PRDM10"	"PRDM10"	chr11	-	129912084	129912225	129912123	129912225	129910475	129910656
2907	"MED14"	"MED14"	chrX	-	40681847	40681943	40681851	40681943	40680757	40680910
2908	"PAEP"	"PAEP"	chr9	+	135565784	135565830	135565784	135565801	135566552	135566955
2909	"CDK10"	"CDK10"	chr16	+	89689251	89689324	89689251	89689306	89690552	89690624
2910	"CDK10"	"CDK10"	chr16	+	89693273	89693467	89693273	89693326	89694172	89694232
2911	"CDK10"	"CDK10"	chr16	+	89694930	89695070	89694930	89695052	89695292	89695345
2912	"ZNF625"	"ZNF625"	chr19	-	12147675	12147802	12147679	12147802	12147394	12147455
2913	"SLC2A4RG"	"SLC2A4RG"	chr20	+	63742335	63742615	63742335	63742364	63742698	63742790
2914	"RFC1"	"RFC1"	chr4	-	39351347	39351476	39351431	39351476	39345400	39345476
2915	"SUMO3"	"SUMO3"	chr21	-	44808996	44809118	44809046	44809118	44805616	44807040
2916	"SUMO3"	"SUMO3"	chr21	-	44813861	44814104	44813975	44814104	44809046	44809118
2917	"PARPBP"	"PARPBP"	chr12	+	102153868	102153989	102153868	102153976	102154826	102155280
2918	"PARPBP"	"PARPBP"	chr12	+	102153868	102153989	102153868	102153976	102164437	102164608
2919	"PARPBP"	"PARPBP"	chr12	+	102153868	102153989	102153868	102153976	102165728	102165883
2920	"PFKFB4"	"PFKFB4"	chr3	-	48535511	48535658	48535532	48535658	48525564	48525669
2921	"CCNG1"	"CCNG1"	chr5	+	163439256	163439520	163439256	163439346	163441077	163441331
2922	"EHBP1"	"EHBP1"	chr2	+	62705651	62705736	62705651	62705704	62706896	62707295
2923	"EHBP1"	"EHBP1"	chr2	+	62673877	62674093	62673877	62674083	62747394	62747452
2924	"EYA4"	"EYA4"	chr6	+	133468565	133468749	133468565	133468731	133481462	133481599
2925	"UPP1"	"UPP1"	chr7	+	48101823	48101982	48101823	48101870	48103296	48103411
2926	"UPP1"	"UPP1"	chr7	+	48101823	48101982	48101823	48101870	48106872	48107082
2927	"NAA50"	"NAA50"	chr3	-	113723958	113724095	113723980	113724095	113723421	113723541
2928	"DYRK4"	"DYRK4"	chr12	+	4590329	4590554	4590329	4590440	4591159	4591298
2929	"CERS2"	"CERS2"	chr1	-	150967391	150967714	150967663	150967714	150967073	150967202
2930	"RCAN3"	"RCAN3"	chr1	+	24502896	24503150	24502896	24503117	24514313	24514567
2931	"RCAN3"	"RCAN3"	chr1	+	24502896	24503150	24502896	24503117	24531217	24531391
2932	"AIM1L"	"AIM1L"	chr1	-	26343744	26346712	26346612	26346712	26343245	26343293
2933	"PHF7"	"PHF7"	chr3	+	52422759	52422881	52422759	52422836	52423090	52423640
2934	"GORASP2"	"GORASP2"	chr2	+	170948349	170948430	170948349	170948380	170949538	170949742
2935	"CES2"	"CES2"	chr16	+	66942647	66942785	66942647	66942737	66943298	66943371
2936	"SLC22A17"	"SLC22A17"	chr14	-	23347459	23347731	23347513	23347731	23347100	23347212
2937	"CDK5RAP2"	"CDK5RAP2"	chr9	-	120571973	120572041	120571976	120572041	120568320	120568388
2938	"GDAP1"	"GDAP1"	chr8	+	74351273	74351466	74351273	74351321	74360136	74360310
2939	"ANAPC4"	"ANAPC4"	chr4	+	25380373	25380479	25380373	25380445	25383260	25383393
2940	"ANAPC4"	"ANAPC4"	chr4	+	25405572	25405622	25405572	25405619	25406828	25406885
2941	"CRYAB"	"CRYAB"	chr11	-	111913104	111913213	111913138	111913213	111911523	111911922
2942	"FBL"	"FBL"	chr19	-	39840682	39840787	39840721	39840787	39840413	39840509
2943	"FBL"	"FBL"	chr19	-	39840616	39840787	39840619	39840787	39840413	39840515
2944	"FBL"	"FBL"	chr19	-	39840616	39840787	39840655	39840787	39840413	39840515
2945	"FBL"	"FBL"	chr19	-	39840619	39840787	39840655	39840787	39840413	39840515
2946	"TMEM147"	"TMEM147"	chr19	+	35546671	35547029	35546671	35546808	35547118	35547240
2947	"POLD3"	"POLD3"	chr11	+	74592604	74593037	74592604	74592718	74594060	74594116
2948	"MOB4"	"MOB4"	chr2	+	197535529	197535630	197535529	197535605	197540110	197540153
2949	"HSF2BP"	"HSF2BP"	chr21	-	43633262	43633421	43633271	43633421	43630321	43630454
2950	"NPEPPS"	"NPEPPS"	chr17	+	47579389	47579511	47579389	47579455	47582741	47582849
2951	"NPEPPS"	"NPEPPS"	chr17	+	47579389	47582849	47579389	47579511	47585499	47585700
2952	"NPEPPS"	"NPEPPS"	chr17	+	47585499	47585745	47585499	47585700	47586147	47586244
2953	"KRTCAP2"	"KRTCAP2"	chr1	-	155169786	155169857	155169790	155169857	155169407	155169560
2954	"PPFIA1"	"PPFIA1"	chr11	+	70338373	70338453	70338373	70338434	70339170	70339306
2955	"PPFIA1"	"PPFIA1"	chr11	+	70339170	70339311	70339170	70339306	70343668	70343892
2956	"PLCD3"	"PLCD3"	chr17	-	45115093	45115244	45115142	45115244	45114249	45114366
2957	"PPP1R42"	"PPP1R42"	chr8	-	66970980	66971140	66971093	66971140	66964102	66964334
2958	"C3orf17"	"C3orf17"	chr3	-	113013948	113014032	113013952	113014032	113008170	113008430
2959	"C3orf17"	"C3orf17"	chr3	-	113013948	113014032	113013952	113014032	113011044	113011406
2960	"C3orf17"	"C3orf17"	chr3	-	113013948	113014032	113013952	113014032	113013271	113013361
2961	"C3orf17"	"C3orf17"	chr3	-	113013948	113014032	113013952	113014032	113013271	113013403
2962	"ARID4A"	"ARID4A"	chr14	+	58366023	58366230	58366023	58366068	58366882	58367029
2963	"KLKB1"	"KLKB1"	chr4	+	186250242	186250433	186250242	186250402	186251218	186251328
2964	"VGLL1"	"VGLL1"	chrX	+	136548588	136549008	136548588	136548867	136550767	136550821
2965	"SLIRP"	"SLIRP"	chr14	+	77710837	77710896	77710837	77710880	77715771	77715879
2966	"RTFDC1"	"RTFDC1"	chr20	+	56470599	56470941	56470599	56470751	56471613	56471669
2967	"PLCD1"	"PLCD1"	chr3	-	38008457	38009158	38009041	38009158	38008234	38008367
2968	"CYP2A6"	"CYP2A6"	chr19	-	40850236	40850447	40850246	40850447	40849817	40849980
2969	"CPM"	"CPM"	chr12	-	68933129	68933171	68933141	68933171	68932677	68932840
2970	"CPM"	"CPM"	chr12	-	68933141	68933199	68933169	68933199	68932677	68932840
2971	"CPM"	"CPM"	chr12	-	68933141	68933202	68933159	68933202	68932677	68932840
2972	"CAB39"	"CAB39"	chr2	+	230713547	230714058	230713547	230713802	230759958	230760115
2973	"TXNDC9"	"TXNDC9"	chr2	-	99332983	99333242	99333021	99333242	99327534	99327653
2974	"PSTK"	"PSTK"	chr10	+	122983271	122983514	122983271	122983470	122986299	122986375
2975	"MAPKAP1"	"MAPKAP1"	chr9	-	125672315	125672643	125672399	125672643	125669817	125669907
2976	"C11orf31"	"C11orf31"	chr11	+	57742116	57742247	57742116	57742227	57742862	57743038
2977	"PIDD1"	"PIDD1"	chr11	-	800332	800451	800383	800451	800130	800244
2978	"PIDD1"	"PIDD1"	chr11	-	800984	801120	801001	801120	800761	800912
2979	"PIDD1"	"PIDD1"	chr11	-	800984	801120	801017	801120	800761	800912
2980	"PIDD1"	"PIDD1"	chr11	-	801001	801120	801017	801120	800761	800912
2981	"IGF2BP2"	"IGF2BP2"	chr3	-	185689354	185689627	185689554	185689627	185687056	185687191
2982	"CMTR1"	"CMTR1"	chr6	+	37475320	37475916	37475320	37475412	37476125	37476194
2983	"CRNKL1"	"CRNKL1"	chr20	-	20052291	20052722	20052478	20052722	20050469	20050622
2984	"MAP4K4"	"MAP4K4"	chr2	+	101867211	101867318	101867211	101867309	101869621	101869797
2985	"MAP4K4"	"MAP4K4"	chr2	+	101887087	101887261	101887087	101887237	101887777	101887937
2986	"UMPS"	"UMPS"	chr3	+	124737567	124738443	124737567	124738239	124740023	124740199
2987	"MAEA"	"MAEA"	chr4	+	1311978	1312238	1311978	1312161	1315396	1315600
2988	"MAEA"	"MAEA"	chr4	+	1311978	1312238	1311978	1312161	1322380	1322503
2989	"ADNP2"	"ADNP2"	chr18	+	80117529	80117650	80117529	80117584	80133102	80133192
2990	"CETN3"	"CETN3"	chr5	-	90399357	90399549	90399471	90399549	90396492	90396564
2991	"CETN3"	"CETN3"	chr5	-	90405684	90405799	90405688	90405799	90399357	90399549
2992	"ZNF266"	"ZNF266"	chr19	-	9418761	9418895	9418765	9418895	9418504	9418631
2993	"ZNF266"	"ZNF266"	chr19	-	9418761	9419299	9419050	9419299	9418504	9418631
2994	"ZNF266"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9420064	9420218
2995	"ZNF266"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9433773	9433786
2996	"CCDC180"	"CCDC180"	chr9	+	97313235	97313345	97313235	97313336	97314392	97314521
2997	"HSH2D"	"HSH2D"	chr19	+	16148723	16148875	16148723	16148800	16152551	16152641
2998	"TBCD"	"TBCD"	chr17	+	9938	10136	9938	10016	14559	14649
2999	"TBCD"	"TBCD"	chr17	+	82932657	82932855	82932657	82932735	82937270	82937360
3000	"PRPF4B"	"PRPF4B"	chr6	+	4060412	4060686	4060412	4060644	4061014	4061147
3001	"PRPF4B"	"PRPF4B"	chr6	+	4062556	4062760	4062556	4062633	4063073	4063119
3002	"NBPF3"	"NBPF3"	chr1	+	21478143	21478227	21478143	21478196	21479348	21479400
3003	"NBPF3"	"NBPF3"	chr1	+	21478143	21478307	21478143	21478196	21479348	21479400
3004	"NBPF3"	"NBPF3"	chr1	+	21478143	21478307	21478143	21478227	21479348	21479400
3005	"DEDD2"	"DEDD2"	chr19	-	42215132	42215252	42215147	42215252	42209699	42209840
3006	"TOP3A"	"TOP3A"	chr17	-	18290539	18290686	18290556	18290686	18285406	18285520
3007	"TOP3A"	"TOP3A"	chr17	-	18308312	18308424	18308350	18308424	18306890	18306966
3008	"TOP3A"	"TOP3A"	chr17	-	18308312	18308424	18308412	18308424	18306890	18306966
3009	"TOP3A"	"TOP3A"	chr17	-	18308350	18308424	18308412	18308424	18306890	18306966
3010	"CAGE1"	"CAGE1"	chr6	-	7368687	7368798	7368753	7368798	7365803	7365884
3011	"CAGE1"	"CAGE1"	chr6	-	7378616	7379020	7378621	7379020	7373072	7374131
3012	"CAGE1"	"CAGE1"	chr6	-	7389201	7389402	7389282	7389402	7386978	7387196
3013	"GOT2"	"GOT2"	chr16	-	58722118	58722278	58722149	58722278	58719195	58719255
3014	"PKD1"	"PKD1"	chr16	-	2103104	2103895	2103265	2103895	2102813	2102970
3015	"PKD1"	"PKD1"	chr16	-	2103104	2103895	2103431	2103895	2102813	2102970
3016	"PKD1"	"PKD1"	chr16	-	2103104	2103895	2103724	2103895	2102813	2102970
3017	"PKD1"	"PKD1"	chr16	-	2103265	2103895	2103431	2103895	2102813	2102970
3018	"PKD1"	"PKD1"	chr16	-	2103265	2103895	2103724	2103895	2102813	2102970
3019	"PKD1"	"PKD1"	chr16	-	2103431	2103895	2103724	2103895	2102813	2102970
3020	"RBM4"	"RBM4"	chr11	+	66643449	66644140	66643449	66643528	66646026	66646469
3021	"DAGLA"	"DAGLA"	chr11	+	61720678	61720890	61720678	61720867	61722858	61722960
3022	"ZNF384"	"ZNF384"	chr12	-	6689097	6689510	6689367	6689510	6688166	6688226
3023	"MSH5"	"MSH5"	chr6	+	3094429	3094567	3094429	3094477	3094723	3094797
3024	"MSH5"	"MSH5"	chr6	+	3103706	3103844	3103706	3103754	3104000	3104074
3025	"CLN3"	"CLN3"	chr16	-	28482104	28482382	28482326	28482382	28477736	28477877
3026	"CLN3"	"CLN3"	chr16	-	28491481	28491835	28491713	28491835	28489289	28489386
3027	"HP1BP3"	"HP1BP3"	chr1	-	20780344	20780540	20780349	20780540	20779811	20779911
3028	"UBE2D4"	"UBE2D4"	chr7	+	43942953	43943103	43942953	43943031	43948631	43948737
3029	"PASK"	"PASK"	chr2	-	241115021	241115177	241115042	241115177	241112239	241112439
3030	"PRNT"	"PRNT"	chr20	-	4740139	4740668	4740376	4740668	4731281	4733085
3031	"PRNT"	"PRNT"	chr20	-	4740139	4740668	4740599	4740668	4731281	4733085
3032	"PRNT"	"PRNT"	chr20	-	4740376	4740668	4740599	4740668	4731281	4733085
3033	"ERGIC2"	"ERGIC2"	chr12	-	29343119	29343282	29343162	29343282	29341733	29341816
3034	"HMG20A"	"HMG20A"	chr15	+	77458403	77458558	77458403	77458496	77464239	77464387
3035	"SYBU"	"SYBU"	chr8	-	109586016	109586162	109586059	109586162	109579798	109580002
3036	"BOC"	"BOC"	chr3	+	113216186	113216278	113216186	113216274	113249721	113249899
3037	"BOC"	"BOC"	chr3	+	113216186	113216420	113216186	113216274	113249721	113249899
3038	"BOC"	"BOC"	chr3	+	113216186	113216420	113216186	113216278	113249721	113249899
3039	"ACSL6"	"ACSL6"	chr5	-	131994030	131994251	131994135	131994251	131990852	131990967
3040	"AF003626.1"	"AF003626.1"	chrX	+	150919768	150919940	150919768	150919936	150920785	150920938
3041	"RP11-362K2.2"	"RP11-362K2.2"	chr12	+	58805940	58806059	58805940	58805982	58811921	58812033
3042	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47971121	47971171	47971121	47971152	47971361	47971407
3043	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47973518	47973693	47973518	47973650	47973930	47974031
3044	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47973518	47973696	47973518	47973650	47973930	47974031
3045	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47973518	47973696	47973518	47973693	47973930	47974031
3046	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47973930	47974035	47973930	47974031	47974399	47974448
3047	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47975513	47975653	47975513	47975638	47975868	47976013
3048	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47975513	47976013	47975513	47975653	47976711	47976822
3049	"ATXN3"	"ATXN3"	chr14	-	92080952	92081061	92080964	92081061	92070937	92071053
3050	"RP11-369E15.4"	"RP11-369E15.4"	chr8	+	20953840	20954079	20953840	20954075	20955684	20955834
3051	"SUN3"	"SUN3"	chr7	-	48007152	48007327	48007164	48007327	48005968	48006053
3052	"PDXK"	"PDXK"	chr21	+	43732138	43732647	43732138	43732442	43734068	43734123
3053	"JKAMP"	"JKAMP"	chr14	+	59495017	59495224	59495017	59495087	59498726	59498908
3054	"MYD88"	"MYD88"	chr3	+	38140387	38140592	38140387	38140568	38140756	38140848
3055	"CPSF1"	"CPSF1"	chr8	-	144393882	144394160	144394112	144394160	144393666	144393796
3056	"GP6"	"GP6"	chr19	-	660880	660935	660884	660935	658906	660367
3057	"GP6"	"GP6"	chr19	-	727839	727894	727843	727894	725865	727326
3058	"GP6"	"GP6"	chr19	-	918460	918515	918464	918515	916486	917947
3059	"GP6"	"GP6"	chr19	-	919076	919131	919080	919131	917102	918563
3060	"GP6"	"GP6"	chr19	-	934043	934098	934047	934098	932069	933530
3061	"GP6"	"GP6"	chr19	-	995664	995719	995668	995719	993690	995151
3062	"GP6"	"GP6"	chr19	-	997750	997805	997754	997805	995776	997237
3063	"GP6"	"GP6"	chr19	-	998160	998215	998164	998215	996186	997647
3064	"GP6"	"GP6"	chr19	-	1023201	1023256	1023205	1023256	1021227	1022688
3065	"GP6"	"GP6"	chr19	-	55015678	55015733	55015682	55015733	55013704	55015165
3066	"ADARB1"	"ADARB1"	chr21	+	45222017	45223577	45222017	45222107	45225546	45226560
3067	"PNPT1"	"PNPT1"	chr2	-	55644636	55645432	55645348	55645432	55643318	55643425
3068	"PNPT1"	"PNPT1"	chr2	-	55680711	55680918	55680854	55680918	55679681	55679795
3069	"PRC1"	"PRC1"	chr15	-	90969446	90969623	90969523	90969623	90969078	90969120
3070	"PRC1"	"PRC1"	chr15	-	90983905	90984140	90984017	90984140	90982621	90982745
3071	"TFB1M"	"TFB1M"	chr6	-	155311187	155311339	155311331	155311339	155298476	155298585
3072	"PBK"	"PBK"	chr8	-	27833041	27833133	27833055	27833133	27828104	27828198
3073	"AGBL5"	"AGBL5"	chr2	+	27055074	27055507	27055074	27055253	27055681	27056138
3074	"PRKCE"	"PRKCE"	chr2	+	45701382	45701524	45701382	45701491	45840379	45840551
3075	"TRPM1"	"TRPM1"	chr15	-	3348857	3349062	3348887	3349062	3348348	3348472
3076	"TRPM1"	"TRPM1"	chr15	-	31063087	31063292	31063117	31063292	31062578	31062702
3077	"TRPM1"	"TRPM1"	chr15	-	31063087	31063292	31063135	31063292	31062578	31062702
3078	"TRPM1"	"TRPM1"	chr15	-	31063117	31063292	31063135	31063292	31062578	31062702
3079	"FBXO24"	"FBXO24"	chr7	+	100590173	100590357	100590173	100590315	100591666	100591902
3080	"FBXO24"	"FBXO24"	chr7	+	100592782	100593017	100592782	100592860	100594382	100594541
3081	"NPIPB5"	"NPIPB5"	chr16	+	22513521	22513610	22513521	22513600	22513763	22513921
3082	"NPIPB5"	"NPIPB5"	chr16	+	22519137	22519414	22519137	22519269	22523819	22523948
3083	"NPIPB5"	"NPIPB5"	chr16	+	22527565	22527665	22527565	22527642	22527828	22527973
3084	"CACTIN"	"CACTIN"	chr19	-	3614385	3614589	3614396	3614589	3613463	3613586
3085	"ZAN"	"ZAN"	chr7	+	100792404	100792544	100792404	100792479	100793819	100794018
3086	"ZAN"	"ZAN"	chr7	+	100792404	100792544	100792404	100792479	100794119	100794258
3087	"SH3BP2"	"SH3BP2"	chr4	+	2823394	2823573	2823394	2823569	2824612	2824730
3088	"HID1"	"HID1"	chr17	-	74963739	74963910	74963770	74963910	74962964	74963081
3089	"HID1"	"HID1"	chr17	-	74963739	74963910	74963770	74963910	74962972	74963078
3090	"ANKHD1"	"ANKHD1"	chr5	+	140538085	140538261	140538085	140538234	140538918	140539083
3091	"NUCB1"	"NUCB1"	chr19	+	48900785	48901121	48900785	48900931	48904346	48904454
3092	"NUCB1"	"NUCB1"	chr19	+	48913473	48913564	48913473	48913532	48918666	48918744
3093	"NUCB1"	"NUCB1"	chr19	+	48913473	48913564	48913473	48913532	48918725	48918784
3094	"IFT122"	"IFT122"	chr3	+	129451913	129451998	129451913	129451972	129458598	129458677
3095	"IFT122"	"IFT122"	chr3	+	129451913	129451998	129451913	129451972	129461227	129461304
3096	"BBS1"	"BBS1"	chr11	+	66531655	66532205	66531655	66531742	66532295	66533603
3097	"TBC1D7"	"TBC1D7"	chr6	-	13328295	13328531	13328315	13328531	13326786	13326906
3098	"TBC1D7"	"TBC1D7"	chr6	-	13328295	13328531	13328455	13328531	13326786	13326906
3099	"TBC1D7"	"TBC1D7"	chr6	-	13328315	13328531	13328455	13328531	13326786	13326906
3100	"TBC1D7"	"TBC1D7"	chr6	-	13328295	13328531	13328455	13328531	13326786	13326963
3101	"ATP5S"	"ATP5S"	chr14	+	50322510	50322806	50322510	50322719	50323944	50324116
3102	"GSG1"	"GSG1"	chr12	-	13088737	13088909	13088861	13088909	13087906	13088059
3103	"CHI3L2"	"CHI3L2"	chr1	+	111234906	111235057	111234906	111235000	111235638	111235763
3104	"TTC26"	"TTC26"	chr7	+	139134654	139134792	139134654	139134721	139137846	139137939
3105	"TF"	"TF"	chr3	+	133748411	133748669	133748411	133748584	133753594	133753703
3106	"ZNHIT1"	"ZNHIT1"	chr7	+	101218318	101221796	101218318	101218485	101222603	101222774
3107	"ATP5SL"	"ATP5SL"	chr19	-	41436391	41436472	41436428	41436472	41433536	41433673
3108	"ATP5SL"	"ATP5SL"	chr19	-	41438217	41438414	41438234	41438414	41433536	41433673
3109	"UNKL"	"UNKL"	chr16	-	1367091	1367349	1367241	1367349	1363204	1366395
3110	"UNKL"	"UNKL"	chr16	-	1369933	1370357	1370129	1370357	1367655	1367858
3111	"CYP4F3"	"CYP4F3"	chr19	+	15640896	15640945	15640896	15640929	15641414	15641613
3112	"HSF1"	"HSF1"	chr8	+	144309771	144311249	144309771	144309896	144311320	144311382
3113	"POMGNT1"	"POMGNT1"	chr1	-	46196730	46196849	46196778	46196849	46196011	46196077
3114	"RAPGEF2"	"RAPGEF2"	chr4	+	159351058	159351181	159351058	159351133	159352684	159352910
3115	"RNF38"	"RNF38"	chr9	-	36400935	36401198	36401097	36401198	36375933	36376127
3116	"RNF38"	"RNF38"	chr9	-	36400935	36401198	36401097	36401198	36390466	36390616
3117	"VTI1B"	"VTI1B"	chr14	-	67656411	67656589	67656415	67656589	67653436	67653498
3118	"GNL3"	"GNL3"	chr3	+	52688108	52688206	52688108	52688192	52689073	52689206
3119	"ZNF43"	"ZNF43"	chr19	-	21845391	21845506	21845429	21845506	21843144	21843326
3120	"KIR2DL4"	"KIR2DL4"	chr19	+	92065	92170	92065	92169	92631	92684
3121	"KIR2DL4"	"KIR2DL4"	chr19	+	99994	100166	99994	100099	100560	100613
3122	"KIR2DL4"	"KIR2DL4"	chr19	+	101163	101335	101163	101268	101729	101782
3123	"KIR2DL4"	"KIR2DL4"	chr19	+	114715	114886	114715	114819	115280	115333
3124	"KIR2DL4"	"KIR2DL4"	chr19	+	114758	114929	114758	114862	115323	115376
3125	"KIR2DL4"	"KIR2DL4"	chr19	+	114774	114946	114774	114879	115340	115393
3126	"KIR2DL4"	"KIR2DL4"	chr19	+	159190	159362	159190	159295	159756	159809
3127	"KIR2DL4"	"KIR2DL4"	chr19	+	159348	159519	159348	159452	159913	159966
3128	"KIR2DL4"	"KIR2DL4"	chr19	+	54813124	54813295	54813124	54813228	54813689	54813742
3129	"SLC25A3"	"SLC25A3"	chr12	+	98595432	98595661	98595432	98595557	98597855	98598035
3130	"CHEK1"	"CHEK1"	chr11	+	125626748	125626833	125626748	125626820	125627606	125627830
3131	"CHEK1"	"CHEK1"	chr11	+	125626748	125626833	125626748	125626820	125629231	125629296
3132	"KLC1"	"KLC1"	chr14	+	103662701	103662927	103662701	103662921	103669510	103669598
3133	"KLC1"	"KLC1"	chr14	+	103679383	103679545	103679383	103679518	103684985	103685036
3134	"KLC1"	"KLC1"	chr14	+	103679383	103679545	103679383	103679518	103687080	103687211
3135	"KLC1"	"KLC1"	chr14	+	103679383	103679545	103679383	103679518	103700654	103700727
3136	"IL7"	"IL7"	chr8	-	78798071	78798208	78798127	78798208	78740001	78740082
3137	"EIF4ENIF1"	"EIF4ENIF1"	chr22	-	31454143	31454376	31454179	31454376	31450288	31450360
3138	"EPB41L4A"	"EPB41L4A"	chr5	-	112170255	112170369	112170300	112170369	112168994	112169105
3139	"ESRP2"	"ESRP2"	chr16	-	68231177	68231376	68231295	68231376	68230840	68231027
3140	"MGAT4C"	"MGAT4C"	chr12	-	86013680	86013758	86013726	86013758	86011799	86011902
3141	"SS18"	"SS18"	chr18	-	26091003	26091192	26091095	26091192	26087500	26087577
3142	"EMC1"	"EMC1"	chr1	-	19244738	19245030	19244905	19245030	19243949	19244015
3143	"GPRC5C"	"GPRC5C"	chr17	+	74439744	74440827	74439744	74440046	74443817	74443912
3144	"CHD2"	"CHD2"	chr15	+	92946037	92946340	92946037	92946216	92953356	92953573
3145	"SYNJ2"	"SYNJ2"	chr6	+	158059256	158059537	158059256	158059353	158061991	158062164
3146	"SYNJ2"	"SYNJ2"	chr6	+	158059256	158059537	158059256	158059353	158062054	158062164
3147	"ANKS1B"	"ANKS1B"	chr12	-	99244341	99244414	99244353	99244414	99154288	99154395
3148	"ACTR1B"	"ACTR1B"	chr2	-	97658426	97659003	97658878	97659003	97658223	97658316
3149	"TP63"	"TP63"	chr3	+	189868579	189868716	189868579	189868704	189869323	189869406
3150	"MTFR1L"	"MTFR1L"	chr1	+	25820192	25820414	25820192	25820349	25823018	25823128
3151	"ATG4A"	"ATG4A"	chrX	+	108137803	108137991	108137803	108137884	108150151	108150297
3152	"KIAA0226L"	"KIAA0226L"	chr13	-	46368037	46368249	46368041	46368249	46363114	46363213
3153	"MRPL24"	"MRPL24"	chr1	-	156740930	156741088	156741011	156741088	156738521	156738764
3154	"KIAA1683"	"KIAA1683"	chr19	-	18264362	18267526	18264923	18267526	18257097	18258106
3155	"UBE4A"	"UBE4A"	chr11	+	118372506	118372687	118372506	118372666	118373085	118373288
3156	"COL27A1"	"COL27A1"	chr9	+	114231821	114231866	114231821	114231858	114235598	114235652
3157	"COL27A1"	"COL27A1"	chr9	+	114252592	114252653	114252592	114252646	114252878	114252932
3158	"REPS1"	"REPS1"	chr6	-	138912674	138912950	138912764	138912950	138911275	138911371
3159	"REPS1"	"REPS1"	chr6	-	138926400	138930098	138929976	138930098	138921036	138921124
3160	"C21orf33"	"C21orf33"	chr21	+	44137176	44137377	44137176	44137296	44140249	44140342
3161	"NFS1"	"NFS1"	chr20	-	35698744	35699189	35699044	35699189	35698480	35698590
3162	"NFS1"	"NFS1"	chr20	-	35699191	35699352	35699309	35699352	35698480	35698590
3163	"AMICA1"	"AMICA1"	chr11	-	118197967	118198091	118197997	118198091	118196734	118196821
3164	"AMICA1"	"AMICA1"	chr11	-	118205881	118205991	118205914	118205991	118203427	118203665
3165	"SLC5A9"	"SLC5A9"	chr1	+	48229102	48229177	48229102	48229165	48229294	48229459
3166	"SLC5A9"	"SLC5A9"	chr1	+	48231544	48232151	48231544	48231625	48232366	48232502
3167	"CNTROB"	"CNTROB"	chr17	+	7944122	7944638	7944122	7944248	7945727	7945986
3168	"CNTROB"	"CNTROB"	chr17	+	7948486	7948685	7948486	7948619	7949081	7949157
3169	"CNTROB"	"CNTROB"	chr17	+	7948486	7948685	7948486	7948619	7949084	7949157
3170	"ARHGEF5"	"ARHGEF5"	chr7	+	144362657	144365823	144362657	144362853	144366354	144366412
3171	"RNF214"	"RNF214"	chr11	+	117238600	117239111	117238600	117238646	117239800	117239860
3172	"ATF7"	"ATF7"	chr12	-	53543296	53543448	53543329	53543448	53537414	53537552
3173	"PPP2R3C"	"PPP2R3C"	chr14	-	35108094	35108236	35108138	35108236	35107303	35107374
