ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3034	"CPSF3L"	"CPSF3L"	chr1	-	1313034	1313592	1313034	1313124	1313508	1313592
3037	"PCYT1A"	"PCYT1A"	chr3	-	196247366	196248323	196247366	196247518	196248206	196248323
3038	"PCYT1A"	"PCYT1A"	chr3	-	196247366	196248323	196247366	196247643	196248206	196248323
3041	"PHF11"	"PHF11"	chr13	+	49524084	49524216	49524084	49524125	49524127	49524216
3043	"ACBD4"	"ACBD4"	chr17	+	45136107	45136776	45136107	45136232	45136499	45136776
3044	"ACBD4"	"ACBD4"	chr17	+	45136107	45136776	45136107	45136232	45136691	45136776
3045	"ACBD4"	"ACBD4"	chr17	+	45136499	45136776	45136499	45136620	45136691	45136776
3047	"KDELC1"	"KDELC1"	chr13	-	102790900	102791430	102790900	102791138	102791257	102791430
3051	"ABHD1"	"ABHD1"	chr2	+	27128944	27129361	27128944	27129127	27129315	27129361
3064	"TMEM161A"	"TMEM161A"	chr19	-	19132351	19132754	19132351	19132433	19132656	19132754
3065	"TMEM161A"	"TMEM161A"	chr19	-	19132351	19132754	19132351	19132508	19132656	19132754
3068	"CLUH"	"CLUH"	chr17	-	2693899	2694276	2693899	2694039	2694122	2694276
3093	"CERS2"	"CERS2"	chr1	-	150966755	150967202	150966755	150966862	150967073	150967202
3095	"ERCC3"	"ERCC3"	chr2	-	127289336	127289824	127289336	127289501	127289688	127289824
3096	"ERCC3"	"ERCC3"	chr2	-	127289336	127289824	127289336	127289519	127289688	127289824
3107	"TMEM147"	"TMEM147"	chr19	+	35546671	35547029	35546671	35546808	35546944	35547029
3108	"TMEM147"	"TMEM147"	chr19	+	35546671	35547240	35546671	35546808	35547118	35547240
3109	"TMEM147"	"TMEM147"	chr19	+	35546671	35547240	35546671	35547029	35547118	35547240
3112	"KRTCAP2"	"KRTCAP2"	chr1	-	155169790	155172489	155169790	155169857	155172350	155172489
3121	"PLCD1"	"PLCD1"	chr3	-	38009903	38010275	38009903	38010053	38010130	38010275
3124	"SYT8"	"SYT8"	chr11	+	1835885	1836861	1835885	1836592	1836755	1836861
3137	"PIDD1"	"PIDD1"	chr11	-	801444	802090	801444	801624	801964	802090
3138	"PIDD1"	"PIDD1"	chr11	-	802681	803647	802681	802891	803173	803647
3141	"FTH1"	"FTH1"	chr11	-	61967311	61967631	61967311	61967371	61967457	61967631
3142	"FTH1"	"FTH1"	chr11	-	61967311	61967631	61967311	61967453	61967547	61967631
3148	"LPCAT2"	"LPCAT2"	chr16	+	55545734	55545817	55545734	55545768	55545770	55545817
3154	"PHF23"	"PHF23"	chr17	-	7235929	7236767	7235929	7236118	7236480	7236767
3161	"PRPF4B"	"PRPF4B"	chr6	+	4060412	4061147	4060412	4060644	4061014	4061147
3162	"PRPF4B"	"PRPF4B"	chr6	+	4060412	4061147	4060412	4060686	4061014	4061147
3165	"PRPF4B"	"PRPF4B"	chr6	+	4061654	4062299	4061654	4061700	4062212	4062299
3171	"MROH1"	"MROH1"	chr8	+	144261113	144261349	144261113	144261216	144261283	144261349
3185	"QKI"	"QKI"	chr6	+	163563419	163570145	163563419	163563719	163564666	163570145
3186	"QKI"	"QKI"	chr6	+	163563419	163570145	163563419	163563719	163565945	163570145
3187	"GTPBP4"	"GTPBP4"	chr10	+	996105	997308	996105	996242	997207	997308
3190	"CLN3"	"CLN3"	chr16	-	28482326	28482545	28482326	28482382	28482476	28482545
3191	"CLN3"	"CLN3"	chr16	-	28482326	28482672	28482326	28482382	28482607	28482672
3192	"CLN3"	"CLN3"	chr16	-	28482326	28482672	28482326	28482545	28482625	28482672
3194	"CLN3"	"CLN3"	chr16	-	28491713	28492042	28491713	28491835	28492019	28492042
3197	"USP34"	"USP34"	chr2	-	61236025	61236389	61236025	61236073	61236324	61236389
3200	"RIN3"	"RIN3"	chr14	+	92684986	92688049	92684986	92685150	92687685	92688049
3247	"CPSF1"	"CPSF1"	chr8	-	144394233	144394555	144394233	144394300	144394378	144394555
3250	"POLR3GL"	"POLR3GL"	chr1	+	145977777	145978096	145977777	145977851	145977982	145978096
3251	"ADARB1"	"ADARB1"	chr21	+	45222017	45226560	45222017	45222107	45225546	45226560
3252	"ADARB1"	"ADARB1"	chr21	+	45222017	45226560	45222017	45223577	45225546	45226560
3254	"PNPT1"	"PNPT1"	chr2	-	55644636	55645432	55644636	55644720	55645348	55645432
3277	"BBS1"	"BBS1"	chr11	+	66515539	66515731	66515539	66515586	66515692	66515731
3278	"BBS1"	"BBS1"	chr11	+	66515692	66515933	66515692	66515731	66515860	66515933
3279	"BBS1"	"BBS1"	chr11	+	66531655	66532219	66531655	66531742	66531950	66532219
3283	"KANK1"	"KANK1"	chr9	+	732377	734835	732377	732617	734747	734835
3286	"HSF1"	"HSF1"	chr8	+	144313845	144314054	144313845	144313911	144313984	144314054
3308	"STIL"	"STIL"	chr1	-	47299904	47300152	47299904	47299968	47300109	47300152
3317	"CNTROB"	"CNTROB"	chr17	+	7944122	7944638	7944122	7944248	7944475	7944638
3319	"DDX50"	"DDX50"	chr10	+	68906710	68907007	68906710	68906810	68906812	68907007
3320	"DDX50"	"DDX50"	chr10	+	68946351	68946847	68946351	68946606	68946608	68946847
3343	"TAF9B"	"TAF9B"	chrX	-	78137748	78138098	78137748	78137883	78137961	78138098
3348	"ATP13A2"	"ATP13A2"	chr1	-	16986462	16986956	16986462	16986632	16986804	16986956
3352	"CHKB"	"CHKB"	chr22	-	50580189	50580416	50580189	50580271	50580357	50580416
3353	"CHKB"	"CHKB"	chr22	-	50581748	50582357	50581748	50581862	50582248	50582357
3367	"TMUB2"	"TMUB2"	chr17	+	44188934	44189299	44188934	44189091	44189206	44189299
3371	"RMDN3"	"RMDN3"	chr15	-	40754596	40754790	40754596	40754630	40754728	40754790
3375	"RPS21"	"RPS21"	chr20	+	62388308	62388519	62388308	62388364	62388456	62388519
3380	"ILKAP"	"ILKAP"	chr2	-	238194274	238194870	238194274	238194331	238194781	238194870
3381	"ILKAP"	"ILKAP"	chr2	-	238194274	238194870	238194274	238194331	238194804	238194870
3393	"SPSB3"	"SPSB3"	chr16	-	1778133	1778612	1778133	1778321	1778434	1778612
3398	"CFAP20"	"CFAP20"	chr16	-	58114809	58115457	58114809	58114920	58115268	58115457
3400	"TSEN2"	"TSEN2"	chr3	+	12503261	12503784	12503261	12503469	12503646	12503784
3421	"GNB2"	"GNB2"	chr7	+	100676692	100677415	100676692	100676799	100677351	100677415
3422	"GNB2"	"GNB2"	chr7	+	100677497	100677818	100677497	100677660	100677751	100677818
3429	"FLII"	"FLII"	chr17	-	18256908	18257276	18256908	18257019	18257123	18257276
3477	"HLA-A"	"HLA-A"	chr6	+	29942756	29943543	29942756	29943026	29943267	29943543
3478	"HLA-A"	"HLA-A"	chr6	+	29942756	29943543	29942756	29942854	29943284	29943543
3479	"HLA-A"	"HLA-A"	chr6	+	29944499	29945091	29944499	29944616	29945058	29945091
3480	"HLA-A"	"HLA-A"	chr6	+	29944499	29945091	29944499	29944634	29945058	29945091
3481	"HLA-A"	"HLA-A"	chr6	+	29944499	29945091	29944499	29944616	29945062	29945091
3482	"NCOR2"	"NCOR2"	chr12	-	124334423	124335280	124334423	124334617	124335134	124335280
3483	"SLC1A6"	"SLC1A6"	chr19	-	14976760	14977777	14976760	14977032	14977739	14977777
3488	"COQ3"	"COQ3"	chr6	-	99383697	99383824	99383697	99383750	99383751	99383824
3489	"ETV4"	"ETV4"	chr17	-	43545273	43545668	43545273	43545367	43545557	43545668
3504	"RP11-264B17.3"	"RP11-264B17.3"	chr16	+	28985712	28986216	28985712	28985740	28986134	28986216
3507	"UBXN11"	"UBXN11"	chr1	-	26284361	26285541	26284361	26284482	26285463	26285541
3530	"SLC25A19"	"SLC25A19"	chr17	-	75288387	75288591	75288387	75288461	75288553	75288591
3531	"RPL10A"	"RPL10A"	chr6	+	35468419	35468873	35468419	35468439	35468798	35468873
3533	"RPL10A"	"RPL10A"	chr6	+	35468946	35469529	35468946	35469027	35469380	35469529
3534	"RPL10A"	"RPL10A"	chr6	+	35468946	35469529	35468946	35469285	35469380	35469529
3544	"AXIN1"	"AXIN1"	chr16	-	289439	293718	289439	289607	293487	293718
3549	"DPH1"	"DPH1"	chr17	+	2040217	2040605	2040217	2040374	2040504	2040605
3560	"PDGFC"	"PDGFC"	chr4	-	156810836	156811017	156810836	156810868	156810952	156811017
3569	"UNC119"	"UNC119"	chr17	-	28546707	28547849	28546707	28547409	28547676	28547849
3582	"GGT1"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610413	24610531
3583	"GGT1"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610454	24610531
3586	"KIAA0100"	"KIAA0100"	chr17	-	28639574	28640025	28639574	28639642	28639900	28640025
3587	"KIAA0100"	"KIAA0100"	chr17	-	28643163	28643659	28643163	28643311	28643609	28643659
3588	"TCF3"	"TCF3"	chr19	-	1609292	1611849	1609292	1610500	1611703	1611849
3589	"TCF3"	"TCF3"	chr19	-	1609292	1611849	1609292	1611369	1611703	1611849
3590	"TCF3"	"TCF3"	chr19	-	1615284	1615821	1615284	1615515	1615685	1615821
3591	"TCF3"	"TCF3"	chr19	-	1615284	1615821	1615284	1615520	1615685	1615821
3592	"TCF3"	"TCF3"	chr19	-	1619110	1619474	1619110	1619234	1619315	1619474
3593	"NUP88"	"NUP88"	chr17	-	5387385	5387670	5387385	5387466	5387604	5387670
3602	"HNRNPH1"	"HNRNPH1"	chr5	-	179620891	179621397	179620891	179621035	179621241	179621397
3603	"HNRNPH1"	"HNRNPH1"	chr5	-	179623036	179624669	179623036	179623164	179623635	179624669
3604	"CDK13"	"CDK13"	chr7	+	40078719	40078851	40078719	40078834	40078835	40078851
3615	"PRR14"	"PRR14"	chr16	+	30652720	30653103	30652720	30652842	30652913	30653103
3619	"NAGA"	"NAGA"	chr22	-	42070281	42070830	42070281	42070366	42070762	42070830
3625	"DBF4B"	"DBF4B"	chr17	+	44750594	44752264	44750594	44750677	44751939	44752264
3632	"KRIT1"	"KRIT1"	chr7	-	92235402	92236542	92235402	92235646	92236412	92236542
3634	"VPS37A"	"VPS37A"	chr8	+	17280238	17280443	17280238	17280297	17280374	17280443
3636	"NAA40"	"NAA40"	chr11	+	63945839	63947003	63945839	63945935	63946724	63947003
3637	"NAA40"	"NAA40"	chr11	+	63945839	63947003	63945839	63945935	63946950	63947003
3638	"HTT"	"HTT"	chr4	+	3187650	3189093	3187650	3187886	3188950	3189093
3643	"NEDD1"	"NEDD1"	chr12	+	96907603	96907856	96907603	96907624	96907701	96907856
3644	"RNF213"	"RNF213"	chr17	+	80381546	80383070	80381546	80381727	80382978	80383070
3649	"EIF4A1"	"EIF4A1"	chr17	+	7576523	7577165	7576523	7576692	7577055	7577165
3656	"ACAA1"	"ACAA1"	chr3	-	38125825	38126700	38125825	38125881	38126161	38126700
3657	"ACAA1"	"ACAA1"	chr3	-	38125825	38126700	38125825	38125881	38126509	38126700
3658	"ACAA1"	"ACAA1"	chr3	-	38126161	38126700	38126161	38126341	38126509	38126700
3668	"ACADVL"	"ACADVL"	chr17	+	7223812	7224069	7223812	7223858	7223967	7224069
3669	"ACADVL"	"ACADVL"	chr17	+	7223812	7224069	7223812	7223875	7223967	7224069
3670	"ACADVL"	"ACADVL"	chr17	+	7224320	7224552	7224320	7224393	7224479	7224552
3671	"ACADVL"	"ACADVL"	chr17	+	7224320	7224552	7224320	7224393	7224483	7224552
3675	"ILF2"	"ILF2"	chr1	-	153663018	153663276	153663018	153663133	153663214	153663276
3681	"SHISA5"	"SHISA5"	chr3	-	48469360	48469573	48469360	48469450	48469451	48469573
3684	"FXYD3"	"FXYD3"	chr19	+	35122764	35122954	35122764	35122839	35122917	35122954
3686	"FAM45A"	"FAM45A"	chr10	+	119120340	119120452	119120340	119120363	119120365	119120452
3692	"ATHL1"	"ATHL1"	chr11	+	293162	293727	293162	293235	293669	293727
3695	"C3orf67"	"C3orf67"	chr3	-	58863557	58863892	58863557	58863878	58863880	58863892
3699	"ATG4B"	"ATG4B"	chr2	+	241651009	241651335	241651009	241651111	241651263	241651335
3702	"MRRF"	"MRRF"	chr9	+	122285168	122285946	122285168	122285287	122285779	122285946
3708	"SLC35C2"	"SLC35C2"	chr20	-	46358386	46358763	46358386	46358558	46358690	46358763
3720	"GMPPA"	"GMPPA"	chr2	+	219501475	219502037	219501475	219501579	219501850	219502037
3721	"GMPPA"	"GMPPA"	chr2	+	219505457	219505761	219505457	219505555	219505694	219505761
3722	"GMPPA"	"GMPPA"	chr2	+	219505457	219505761	219505457	219505555	219505714	219505761
3723	"GMPPA"	"GMPPA"	chr2	+	219506253	219506422	219506253	219506322	219506323	219506422
3731	"SLC6A9"	"SLC6A9"	chr1	-	44000766	44001055	44000766	44000867	44000955	44001055
3734	"OSGEPL1"	"OSGEPL1"	chr2	-	189761419	189761660	189761419	189761525	189761646	189761660
3736	"RPLP0"	"RPLP0"	chr12	-	120199117	120199485	120199117	120199205	120199309	120199485
3737	"RPLP0"	"RPLP0"	chr12	-	120199309	120201110	120199309	120199485	120201082	120201110
3738	"TMEM138"	"TMEM138"	chr11	+	61364249	61364518	61364249	61364315	61364432	61364518
3751	"CYP4F12"	"CYP4F12"	chr19	+	15680243	15680519	15680243	15680297	15680391	15680519
3765	"KDM8"	"KDM8"	chr16	+	27210092	27210621	27210092	27210367	27210581	27210621
3766	"TNS2"	"TNS2"	chr12	+	53058315	53058637	53058315	53058445	53058571	53058637
3776	"TRPS1"	"TRPS1"	chr8	-	115603872	115605002	115603872	115604050	115604650	115605002
3792	"DDHD1"	"DDHD1"	chr14	-	53152260	53153098	53152260	53152318	53152705	53153098
3797	"SPRYD3"	"SPRYD3"	chr12	-	53074648	53075219	53074648	53074784	53075094	53075219
3799	"TLE2"	"TLE2"	chr19	-	3019282	3019773	3019282	3019463	3019698	3019773
3800	"TLE2"	"TLE2"	chr19	-	3019282	3019773	3019282	3019466	3019698	3019773
3801	"RNF220"	"RNF220"	chr1	+	44649882	44651723	44649882	44649957	44650703	44651723
3808	"UBE2Q1"	"UBE2Q1"	chr1	-	154552403	154552820	154552403	154552464	154552735	154552820
3833	"ZSCAN31"	"ZSCAN31"	chr6	-	28353861	28354204	28353861	28353952	28354130	28354204
3839	"AGAP3"	"AGAP3"	chr7	+	151086741	151087072	151086741	151086786	151086894	151087072
3850	"AMBRA1"	"AMBRA1"	chr11	-	46541944	46543398	46541944	46542981	46543251	46543398
3855	"NBPF9"	"NBPF9"	chr1	-	149081964	149082311	149081964	149082174	149082271	149082311
3860	"AKAP9"	"AKAP9"	chr7	+	92040673	92041781	92040673	92040856	92040858	92041781
3864	"AP1G2"	"AP1G2"	chr14	-	23561511	23562415	23561511	23561635	23561961	23562415
3866	"AP1G2"	"AP1G2"	chr14	-	23562503	23563638	23562503	23562593	23563379	23563638
3879	"SNRPA1"	"SNRPA1"	chr15	-	101285725	101287010	101285725	101285801	101286907	101287010
3880	"ANXA5"	"ANXA5"	chr4	-	121696580	121696975	121696580	121696624	121696862	121696975
3888	"MARCH6"	"MARCH6"	chr5	+	10400783	10402139	10400783	10400842	10402058	10402139
3893	"RPS15"	"RPS15"	chr19	+	1440018	1440494	1440018	1440253	1440348	1440494
3895	"EPM2A"	"EPM2A"	chr6	-	145625311	145627693	145625311	145625726	145627489	145627693
3896	"EPM2A"	"EPM2A"	chr6	-	145686121	145686296	145686121	145686146	145686239	145686296
3903	"ACAD8"	"ACAD8"	chr11	+	134259607	134261179	134259607	134259745	134261043	134261179
3914	"TECR"	"TECR"	chr19	+	14563657	14563903	14563657	14563702	14563770	14563903
3915	"TECR"	"TECR"	chr19	+	14563657	14563903	14563657	14563702	14563799	14563903
3916	"TECR"	"TECR"	chr19	+	14563657	14563903	14563657	14563702	14563834	14563903
3917	"TECR"	"TECR"	chr19	+	14563981	14564287	14563981	14564097	14564181	14564287
3918	"TECR"	"TECR"	chr19	+	14564785	14564992	14564785	14564858	14564948	14564992
3929	"BRAT1"	"BRAT1"	chr7	-	2542119	2543962	2542119	2542211	2543203	2543962
3930	"BRAT1"	"BRAT1"	chr7	-	2543203	2543962	2543203	2543323	2543589	2543962
3931	"EIF6"	"EIF6"	chr20	-	35284175	35284492	35284175	35284261	35284380	35284492
3972	"SRSF4"	"SRSF4"	chr1	-	29159373	29160517	29159373	29159486	29160374	29160517
3977	"PEX1"	"PEX1"	chr7	-	92492952	92494396	92492952	92493129	92494292	92494396
3987	"IFT43"	"IFT43"	chr14	+	76082294	76082692	76082294	76082367	76082616	76082692
4000	"SZT2"	"SZT2"	chr1	+	43427529	43428118	43427529	43427734	43428002	43428118
4013	"PKD1L2"	"PKD1L2"	chr16	-	81127760	81128066	81127760	81127876	81127878	81128066
4014	"PKD1L2"	"PKD1L2"	chr16	-	81164643	81165963	81164643	81164770	81165838	81165963
4035	"ANKRD13D"	"ANKRD13D"	chr11	+	67299057	67299611	67299057	67299124	67299529	67299611
4046	"PKN1"	"PKN1"	chr19	+	14469340	14469988	14469340	14469517	14469911	14469988
4048	"EIF2B5"	"EIF2B5"	chr3	+	184137619	184138075	184137619	184137805	184137897	184138075
4055	"QSER1"	"QSER1"	chr11	+	32931742	32935435	32931742	32932374	32933091	32935435
4061	"BCO2"	"BCO2"	chr11	+	112193473	112193994	112193473	112193685	112193878	112193994
4062	"BCO2"	"BCO2"	chr11	+	112193473	112193994	112193473	112193697	112193878	112193994
4066	"BECN1"	"BECN1"	chr17	-	42818543	42819609	42818543	42818680	42818786	42819609
4067	"BECN1"	"BECN1"	chr17	-	42818543	42819609	42818543	42818680	42819547	42819609
4068	"BECN1"	"BECN1"	chr17	-	42818786	42819609	42818786	42818877	42819547	42819609
4069	"DEDD"	"DEDD"	chr1	-	161124137	161124526	161124137	161124210	161124339	161124526
4070	"DEDD"	"DEDD"	chr1	-	161124137	161124526	161124137	161124210	161124413	161124526
4072	"MMS22L"	"MMS22L"	chr6	-	97269901	97272881	97269901	97269992	97272703	97272881
4075	"FAM234B"	"FAM234B"	chr12	+	13080624	13083449	13080624	13080914	13083002	13083449
4077	"GUCY1A3"	"GUCY1A3"	chr4	+	155696755	155697122	155696755	155696849	155696934	155697122
4078	"TRA2A"	"TRA2A"	chr7	-	23521706	23522432	23521706	23521840	23522120	23522432
4079	"TRA2A"	"TRA2A"	chr7	-	23521706	23522432	23521706	23521840	23522131	23522432
4080	"TRA2A"	"TRA2A"	chr7	-	23521706	23522432	23521706	23521840	23522353	23522432
4083	"PLAGL1"	"PLAGL1"	chr6	-	143964786	143966230	143964786	143964818	143966157	143966230
4084	"GTF3A"	"GTF3A"	chr13	+	27424543	27424938	27424543	27424670	27424671	27424938
4087	"MCM7"	"MCM7"	chr7	-	100099022	100099403	100099022	100099203	100099278	100099403
4089	"PDDC1"	"PDDC1"	chr11	-	767224	770903	767224	770398	770678	770903
4093	"AUP1"	"AUP1"	chr2	-	74526940	74527363	74526940	74527059	74527247	74527363
4094	"AUP1"	"AUP1"	chr2	-	74526940	74527363	74526940	74527121	74527247	74527363
4095	"AUP1"	"AUP1"	chr2	-	74528750	74529282	74528750	74528935	74529131	74529282
4098	"FAM49B"	"FAM49B"	chr8	-	129854265	129854343	129854265	129854276	129854277	129854343
4100	"MTUS1"	"MTUS1"	chr8	-	17653424	17654666	17653424	17653498	17654560	17654666
4101	"CARD19"	"CARD19"	chr9	+	93110567	93112289	93110567	93110721	93112217	93112289
4126	"OCIAD2"	"OCIAD2"	chr4	-	48892771	48894053	48892771	48892889	48894005	48894053
4153	"RAB24"	"RAB24"	chr5	-	177301924	177302496	177301924	177301987	177302127	177302496
4154	"RAB24"	"RAB24"	chr5	-	177302127	177302496	177302127	177302178	177302396	177302496
4159	"AP5Z1"	"AP5Z1"	chr7	+	4789831	4790591	4789831	4789929	4790213	4790591
4160	"AP5Z1"	"AP5Z1"	chr7	+	4789831	4790591	4789831	4789929	4790458	4790591
4164	"PHIP"	"PHIP"	chr6	-	78955612	78958600	78955612	78955682	78958474	78958600
4173	"EFHC1"	"EFHC1"	chr6	+	52452687	52454287	52452687	52452837	52454094	52454287
4184	"EIF4G2"	"EIF4G2"	chr11	-	10803479	10804050	10803479	10803590	10803898	10804050
4191	"EFS"	"EFS"	chr14	-	23359316	23360039	23359316	23359694	23359922	23360039
4199	"HSPA9"	"HSPA9"	chr5	-	138556773	138557496	138556773	138556866	138557401	138557496
4203	"NPRL2"	"NPRL2"	chr3	-	50348526	50348782	50348526	50348563	50348684	50348782
4205	"NPRL2"	"NPRL2"	chr3	-	50349385	50349828	50349385	50349490	50349664	50349828
4206	"NPRL2"	"NPRL2"	chr3	-	50349385	50349828	50349385	50349494	50349664	50349828
4207	"NPRL2"	"NPRL2"	chr3	-	50349664	50350022	50349664	50349833	50349912	50350022
4208	"NPRL2"	"NPRL2"	chr3	-	50349664	50350022	50349664	50349828	50349930	50350022
4209	"NPRL2"	"NPRL2"	chr3	-	50349664	50350022	50349664	50349833	50349930	50350022
4213	"CLCN3"	"CLCN3"	chr4	+	169697188	169697734	169697188	169697279	169697360	169697734
4216	"LARP4"	"LARP4"	chr12	+	50441589	50441643	50441589	50441595	50441597	50441643
4217	"LARP4"	"LARP4"	chr12	+	50454313	50454417	50454313	50454409	50454410	50454417
4242	"FMO4"	"FMO4"	chr1	+	171341412	171342084	171341412	171341493	171341944	171342084
4255	"SSPO"	"SSPO"	chr7	+	149795538	149796515	149795538	149795666	149796370	149796515
4267	"GORASP1"	"GORASP1"	chr3	-	39100746	39101102	39100746	39100877	39101015	39101102
4272	"TAF1D"	"TAF1D"	chr11	-	93736693	93737239	93736693	93736751	93737063	93737239
4273	"RNASEK-C17orf49"	"RNASEK-C17orf49"	chr17	+	7014144	7015156	7014144	7014277	7015061	7015156
4274	"RNASEK-C17orf49"	"RNASEK-C17orf49"	chr17	+	7014144	7015156	7014144	7014878	7015061	7015156
4282	"CCDC157"	"CCDC157"	chr22	+	30370325	30371727	30370325	30370950	30371649	30371727
4283	"DVL3"	"DVL3"	chr3	+	184164795	184165206	184164795	184164931	184165112	184165206
4288	"FBXL6"	"FBXL6"	chr8	-	144356989	144357502	144356989	144357121	144357438	144357502
4289	"FBXL6"	"FBXL6"	chr8	-	144356989	144357502	144356989	144357121	144357456	144357502
4297	"DVL1"	"DVL1"	chr1	-	1339286	1339649	1339286	1339439	1339581	1339649
4298	"RP1-178F15.5"	"RP1-178F15.5"	chr1	-	153632033	153632240	153632033	153632063	153632154	153632240
4300	"PLSCR1"	"PLSCR1"	chr3	-	146521543	146522053	146521543	146521701	146521832	146522053
4301	"PLSCR1"	"PLSCR1"	chr3	-	146521543	146522053	146521543	146521705	146521832	146522053
4306	"DFFB"	"DFFB"	chr1	+	3883506	3885429	3883506	3883800	3885037	3885429
4324	"EIF3M"	"EIF3M"	chr11	+	32593865	32595013	32593865	32593949	32594913	32595013
4328	"ABHD11"	"ABHD11"	chr7	-	73737220	73737735	73737220	73737360	73737561	73737735
4329	"ABHD11"	"ABHD11"	chr7	-	73737220	73737735	73737220	73737391	73737561	73737735
4330	"GPS2"	"GPS2"	chr17	-	7313028	7313291	7313028	7313097	7313211	7313291
4331	"GPS2"	"GPS2"	chr17	-	7313028	7313291	7313028	7313124	7313211	7313291
4332	"GPS2"	"GPS2"	chr17	-	7313567	7313988	7313567	7313721	7313905	7313988
4348	"C1orf35"	"C1orf35"	chr1	-	228102079	228102382	228102079	228102165	228102309	228102382
4356	"JTB"	"JTB"	chr1	-	153976692	153977013	153976692	153976775	153976975	153977013
4364	"SSRP1"	"SSRP1"	chr11	-	57330290	57330927	57330290	57330429	57330854	57330927
4365	"SSRP1"	"SSRP1"	chr11	-	57332624	57333540	57332624	57332855	57333434	57333540
4366	"RAD23A"	"RAD23A"	chr19	+	12948685	12949159	12948685	12948813	12949080	12949159
4375	"RNPEPL1"	"RNPEPL1"	chr2	+	240573774	240574628	240573774	240573891	240574514	240574628
4376	"RNPEPL1"	"RNPEPL1"	chr2	+	240575029	240575610	240575029	240575142	240575501	240575610
4385	"CCS"	"CCS"	chr11	+	66599115	66599636	66599115	66599253	66599458	66599636
4389	"NMRAL1"	"NMRAL1"	chr16	-	4474092	4474792	4474092	4474166	4474553	4474792
4415	"NELFCD"	"NELFCD"	chr20	+	58988913	58989640	58988913	58989021	58989487	58989640
4419	"NELFCD"	"NELFCD"	chr20	+	58994641	58995133	58994641	58994824	58994925	58995133
4422	"MTMR1"	"MTMR1"	chrX	+	150762564	150765102	150762564	150762737	150764511	150765102
4424	"INPPL1"	"INPPL1"	chr11	+	72228347	72228498	72228347	72228450	72228453	72228498
4425	"INPPL1"	"INPPL1"	chr11	+	72228726	72228847	72228726	72228786	72228788	72228847
4427	"INPPL1"	"INPPL1"	chr11	+	72237123	72237796	72237123	72237706	72237708	72237796
4437	"FNIP1"	"FNIP1"	chr5	-	131671504	131672924	131671504	131672661	131672685	131672924
4441	"NT5DC2"	"NT5DC2"	chr3	-	52527616	52527931	52527616	52527718	52527828	52527931
4442	"FUS"	"FUS"	chr16	+	31184938	31188357	31184938	31185179	31188324	31188357
4461	"CNPPD1"	"CNPPD1"	chr2	-	219174777	219175108	219174777	219174906	219174987	219175108
4478	"PORCN"	"PORCN"	chrX	+	48511891	48512507	48511891	48511935	48512325	48512507
4479	"DYNC1LI1"	"DYNC1LI1"	chr3	-	32530283	32533097	32530283	32530328	32532985	32533097
4491	"ARAP1"	"ARAP1"	chr11	-	72696548	72697195	72696548	72696654	72696982	72697195
4492	"ARAP1"	"ARAP1"	chr11	-	72712437	72713243	72712437	72712568	72713175	72713243
4499	"TUBGCP6"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220191	50221874
4500	"TUBGCP6"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220250	50221874
4501	"TUBGCP6"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50221274	50221874
4508	"ZNF598"	"ZNF598"	chr16	-	2002205	2002732	2002205	2002423	2002520	2002732
4509	"ZNF598"	"ZNF598"	chr16	-	2002520	2003728	2002520	2002732	2003615	2003728
4513	"PLK3"	"PLK3"	chr1	+	44803599	44804024	44803599	44803691	44803930	44804024
4514	"PLK3"	"PLK3"	chr1	+	44804338	44804779	44804338	44804501	44804649	44804779
4526	"FLAD1"	"FLAD1"	chr1	+	154992712	154993111	154992712	154992786	154992901	154993111
4536	"NDUFA10"	"NDUFA10"	chr2	-	240011616	240014860	240011616	240011660	240014738	240014860
4537	"NDUFA10"	"NDUFA10"	chr2	-	240011616	240014860	240011616	240011696	240014738	240014860
4538	"NDUFA10"	"NDUFA10"	chr2	-	240011616	240014860	240011616	240011696	240014768	240014860
4539	"FBRSL1"	"FBRSL1"	chr12	+	132574318	132574564	132574318	132574348	132574492	132574564
4541	"CDK16"	"CDK16"	chrX	+	47225964	47226703	47225964	47226027	47226582	47226703
4542	"CDK16"	"CDK16"	chrX	+	47226993	47227223	47226993	47227099	47227159	47227223
4543	"CDK16"	"CDK16"	chrX	+	47226993	47227223	47226993	47227099	47227180	47227223
4544	"CDK16"	"CDK16"	chrX	+	47228566	47228990	47228566	47228644	47228730	47228990
4553	"ZFAND1"	"ZFAND1"	chr8	-	81714803	81715114	81714803	81714895	81714986	81715114
4557	"GOLGA2"	"GOLGA2"	chr9	-	128262562	128263092	128262562	128262704	128263033	128263092
4562	"MRPL12"	"MRPL12"	chr17	+	81706905	81707040	81706905	81707019	81707020	81707040
4573	"TAF1C"	"TAF1C"	chr16	-	84181327	84181663	84181327	84181463	84181591	84181663
4574	"TAF1C"	"TAF1C"	chr16	-	84181745	84182058	84181745	84181863	84181941	84182058
