ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
43755	"NRIP1"	"NRIP1"	chr21	-	15014343	15014466	14961234	14968526	15064744	15065000
43756	"NRIP1"	"NRIP1"	chr21	-	15043494	15043574	14961234	14968526	15064744	15064805
43758	"AEBP2"	"AEBP2"	chr12	+	19462509	19462717	19439673	19440370	19473247	19473355
43759	"AEBP2"	"AEBP2"	chr12	+	19473247	19473355	19462509	19462717	19493799	19493829
43760	"AEBP2"	"AEBP2"	chr12	+	19500096	19500221	19493799	19493986	19512397	19512465
43761	"AEBP2"	"AEBP2"	chr12	+	19514670	19514784	19512397	19512465	19518086	19518113
43764	"DGKE"	"DGKE"	chr17	+	56856511	56856625	56849180	56849232	56858593	56858665
43765	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2990454	2990487	2990086	2990122	2990551	2990587
43766	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2992930	2992963	2991047	2991101	2994697	2994727
43767	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2994697	2994727	2992930	2992963	2994805	2994838
43768	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2994926	2994962	2994805	2994838	2995283	2995316
43769	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2994926	2994962	2994805	2994838	2995738	2995771
43770	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2995283	2995316	2994805	2994838	2995738	2995771
43771	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2995283	2995316	2994926	2994962	2995401	2995437
43772	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2995283	2995316	2994926	2994962	2995618	2995654
43773	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2995283	2995316	2994926	2994962	2995738	2995771
43774	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2995401	2995437	2994926	2994962	2995618	2995654
43775	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2995401	2995437	2995283	2995316	2995618	2995654
43776	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2995618	2995654	2994926	2994962	2995738	2995771
43777	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2995618	2995654	2995283	2995316	2995738	2995771
43778	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2995856	2995910	2995738	2995771	2996495	2996531
43779	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2995856	2995910	2995738	2995771	2996672	2996705
43780	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2996495	2996531	2995738	2995771	2996672	2996705
43781	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2996495	2996531	2995856	2995910	2996672	2996705
43782	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2997388	2997418	2996944	2997085	2997802	2997835
43783	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	2999255	2999300	2998847	2998979	2999901	2999943
43784	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	3000291	3000354	3000085	3000118	3000713	3000827
43785	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	3000713	3000827	3000085	3000118	3001560	3002016
43786	"LA16c-380H5.3"	"LA16c-380H5.3"	chr16	+	3001280	3001334	3000713	3000827	3001560	3002016
43789	"PTTG1IP"	"PTTG1IP"	chr21	-	44865394	44865447	44861162	44861271	44873501	44873709
43791	"FBXW2"	"FBXW2"	chr9	-	120778350	120778545	120776088	120776226	120793148	120793257
43792	"FBXW2"	"FBXW2"	chr9	-	120787768	120788186	120778350	120778545	120793148	120793257
43793	"FBXW2"	"FBXW2"	chr9	-	120787768	120788278	120778350	120778545	120793148	120793257
43794	"ERO1B"	"ERO1B"	chr1	-	236243421	236243495	236236277	236236398	236249884	236249967
43795	"ERO1B"	"ERO1B"	chr1	-	236243421	236243495	236236277	236236398	236252049	236252091
43796	"ERO1B"	"ERO1B"	chr1	-	236249884	236249967	236236277	236236398	236252049	236252091
43797	"ERO1B"	"ERO1B"	chr1	-	236249884	236249967	236243421	236243495	236252049	236252091
43798	"ERO1B"	"ERO1B"	chr1	-	236269874	236269994	236253421	236253505	236281681	236281985
43799	"DNMBP"	"DNMBP"	chr10	-	99888824	99888953	99886299	99886632	99894945	99895050
43800	"DNMBP"	"DNMBP"	chr10	-	99907994	99908094	99899918	99900066	99908952	99909146
43802	"FBXW7"	"FBXW7"	chr4	-	152411302	152411872	152350041	152350124	152534940	152536101
43808	"RPS10-NUDT3"	"RPS10-NUDT3"	chr6	-	34293450	34293535	34288769	34288931	34295640	34295685
43809	"RPS10-NUDT3"	"RPS10-NUDT3"	chr6	-	34293450	34293535	34288769	34288931	34341861	34341972
43810	"RPS10-NUDT3"	"RPS10-NUDT3"	chr6	-	34295640	34295685	34288769	34288931	34341861	34341972
43811	"RPS10-NUDT3"	"RPS10-NUDT3"	chr6	-	34295640	34295685	34293450	34293535	34341861	34341972
43812	"RPS10-NUDT3"	"RPS10-NUDT3"	chr6	-	34341861	34341972	34295640	34295685	34418368	34418424
43813	"RPS10-NUDT3"	"RPS10-NUDT3"	chr6	-	34418368	34418424	34341861	34341972	34421729	34421807
43814	"RPS10-NUDT3"	"RPS10-NUDT3"	chr6	-	34421729	34421807	34418368	34418424	34424668	34424840
43815	"LPIN3"	"LPIN3"	chr20	+	41345795	41345995	41340919	41341002	41347551	41347647
43816	"LPIN3"	"LPIN3"	chr20	+	41352605	41352699	41352059	41352220	41352797	41352867
43818	"LPIN3"	"LPIN3"	chr20	+	41357881	41357957	41357360	41357447	41358236	41358351
43819	"LPIN3"	"LPIN3"	chr20	+	41357881	41358034	41357360	41357447	41358236	41358351
43820	"PWP1"	"PWP1"	chr12	+	107688447	107688506	107685731	107685971	107688614	107688802
43821	"PWP1"	"PWP1"	chr12	+	107688451	107688506	107685807	107685971	107688614	107688802
43822	"PWP1"	"PWP1"	chr12	+	107692813	107692899	107688614	107688802	107692999	107693075
43823	"PWP1"	"PWP1"	chr12	+	107699372	107699434	107697466	107697597	107702934	107703031
43824	"ZXDC"	"ZXDC"	chr3	-	126441764	126441946	126439631	126439727	126459652	126459737
43825	"ZXDC"	"ZXDC"	chr3	-	126459652	126459737	126441764	126441946	126461534	126462220
43826	"ZXDC"	"ZXDC"	chr3	-	126466154	126466325	126461082	126462220	126470894	126471025
43827	"ALDH18A1"	"ALDH18A1"	chr10	-	95616476	95616614	95613965	95614161	95621030	95621251
43828	"ALDH18A1"	"ALDH18A1"	chr10	-	95642991	95643206	95637286	95637436	95653289	95653405
43829	"ALDH18A1"	"ALDH18A1"	chr10	-	95653289	95653405	95642991	95643206	95656596	95656706
43831	"EBAG9"	"EBAG9"	chr8	+	109550809	109550907	109540074	109540461	109553864	109553943
43832	"EBAG9"	"EBAG9"	chr8	+	109556934	109557042	109554728	109554887	109560837	109560929
43834	"EBAG9"	"EBAG9"	chr8	+	109563396	109563535	109560837	109560929	109564438	109565996
43835	"EBAG9"	"EBAG9"	chr8	+	109563396	109563535	109560837	109560929	109564442	109564559
43837	"AC004221.2"	"AC004221.2"	chr19	+	1238403	1239040	1238178	1238226	1239363	1239522
43841	"ACAA1"	"ACAA1"	chr3	-	38127785	38127866	38125825	38126700	38129289	38129388
43842	"ACAA1"	"ACAA1"	chr3	-	38127785	38127866	38125825	38126700	38131595	38131638
43843	"ACAA1"	"ACAA1"	chr3	-	38129289	38129388	38125825	38126700	38131595	38131638
43845	"ACAA1"	"ACAA1"	chr3	-	38131595	38131638	38129289	38129388	38131925	38131946
43846	"ACAA1"	"ACAA1"	chr3	-	38131925	38132005	38129289	38129388	38133951	38134009
43852	"ATP6V1H"	"ATP6V1H"	chr8	-	53771988	53772167	53769617	53769743	53795646	53795839
43856	"ATP6V1H"	"ATP6V1H"	chr8	-	53829443	53829533	53817416	53817530	53832983	53833009
43857	"CELSR2"	"CELSR2"	chr1	+	109267850	109268060	109267547	109267642	109268580	109268764
43858	"TIMM44"	"TIMM44"	chr19	-	7927656	7927767	7926720	7927306	7928076	7928166
43860	"TIMM44"	"TIMM44"	chr19	-	7932626	7932751	7931137	7931188	7932839	7932932
43861	"TIMM44"	"TIMM44"	chr19	-	7935064	7935145	7934088	7934238	7938026	7938197
43862	"TIMM44"	"TIMM44"	chr19	-	7935064	7935253	7934088	7934238	7938026	7938197
43863	"TIMM44"	"TIMM44"	chr19	-	7938026	7938197	7935064	7935145	7941101	7941197
43864	"TIMM44"	"TIMM44"	chr19	-	7941101	7941197	7937797	7938197	7943606	7943635
43865	"NRN1"	"NRN1"	chr6	-	6003168	6003273	6002352	6002497	6003702	6004044
43866	"NRN1"	"NRN1"	chr6	-	6006694	6006783	6002352	6002497	6007486	6007605
43867	"FRMPD3"	"FRMPD3"	chrX	+	107533504	107533550	107530408	107530511	107545736	107545841
43869	"ELL"	"ELL"	chr19	-	18458204	18458329	18451551	18451648	18461577	18461852
43876	"ACADVL"	"ACADVL"	chr17	+	7220923	7221058	7220757	7220830	7222176	7222302
43878	"ACADVL"	"ACADVL"	chr17	+	7221518	7221682	7220923	7221058	7222176	7222302
43879	"ACADVL"	"ACADVL"	chr17	+	7221537	7221682	7220765	7220830	7222176	7222302
43881	"ACADVL"	"ACADVL"	chr17	+	7221537	7221682	7220923	7221058	7222176	7222302
43882	"ACADVL"	"ACADVL"	chr17	+	7221951	7222081	7221518	7221682	7222176	7222302
43883	"ACADVL"	"ACADVL"	chr17	+	7222176	7222302	7220765	7220830	7223643	7223730
43884	"ACADVL"	"ACADVL"	chr17	+	7222666	7222865	7222176	7222302	7223643	7223730
43885	"ACADVL"	"ACADVL"	chr17	+	7223132	7223237	7222666	7222865	7223643	7223730
43886	"ACADVL"	"ACADVL"	chr17	+	7223421	7223730	7223106	7223237	7223812	7223830
43887	"ACADVL"	"ACADVL"	chr17	+	7223643	7223730	7222639	7223237	7223812	7223847
43889	"ACADVL"	"ACADVL"	chr17	+	7224320	7224393	7223924	7224243	7224479	7224516
43890	"ACADVL"	"ACADVL"	chr17	+	7224641	7224714	7224320	7224552	7224808	7224813
43891	"ACADVL"	"ACADVL"	chr17	+	7224661	7224714	7224488	7224552	7224808	7224884
43895	"LINC00968"	"LINC00968"	chr8	-	56520120	56520567	56496245	56496333	56559452	56559671
43896	"LINC00968"	"LINC00968"	chr8	-	56534945	56535009	56496245	56496333	56559452	56559497
43898	"LINC00968"	"LINC00968"	chr8	-	56544078	56544178	56496245	56496333	56559452	56559497
43900	"JAG1"	"JAG1"	chr20	-	10645355	10645469	10645142	10645256	10645970	10646084
43901	"JAG1"	"JAG1"	chr20	-	10646938	10647103	10645721	10646084	10647959	10648028
43902	"JAG1"	"JAG1"	chr20	-	10656397	10656458	10652467	10652598	10658467	10658722
43903	"RNF19A"	"RNF19A"	chr8	-	100259853	100259997	100257058	100259246	100261541	100261755
43905	"RNF19A"	"RNF19A"	chr8	-	100264033	100264195	100261541	100261755	100264670	100264785
43906	"RNF19A"	"RNF19A"	chr8	-	100274952	100275161	100269868	100270013	100287500	100288267
43907	"RNF19A"	"RNF19A"	chr8	-	100274952	100275161	100269868	100270013	100288206	100288267
43908	"RNF19A"	"RNF19A"	chr8	-	100274952	100275161	100269868	100270013	100309866	100310327
43909	"RNF19A"	"RNF19A"	chr8	-	100287500	100288267	100269868	100270013	100309866	100310327
43910	"RNF19A"	"RNF19A"	chr8	-	100287500	100288267	100274952	100275161	100309866	100310327
43913	"KDM5B"	"KDM5B"	chr1	-	202736212	202736392	202735428	202735587	202740673	202740812
43914	"KDM5B"	"KDM5B"	chr1	-	202748944	202749139	202746141	202746323	202750658	202750778
43915	"KDM5B"	"KDM5B"	chr1	-	202760414	202760573	202758390	202758510	202762698	202762808
43916	"KDM5B"	"KDM5B"	chr1	-	202760414	202760573	202758390	202758510	202773117	202773288
43918	"KDM5B"	"KDM5B"	chr1	-	202766925	202767060	202758390	202758510	202773117	202773288
43919	"KDM5B"	"KDM5B"	chr1	-	202766925	202767060	202764048	202764145	202773117	202773288
43920	"KDM5B"	"KDM5B"	chr1	-	202774612	202774735	202773117	202773288	202777016	202777094
43922	"ILF2"	"ILF2"	chr1	-	153662704	153662795	153661787	153662556	153663018	153663133
43923	"ILF2"	"ILF2"	chr1	-	153663018	153663133	153661787	153662556	153663214	153663276
43924	"ILF2"	"ILF2"	chr1	-	153663214	153663276	153663018	153663133	153664042	153664130
43925	"ILF2"	"ILF2"	chr1	-	153664042	153664130	153663018	153663276	153664395	153664474
43926	"ILF2"	"ILF2"	chr1	-	153664395	153664474	153664042	153664130	153665219	153665336
43927	"ILF2"	"ILF2"	chr1	-	153665662	153665728	153665219	153665336	153667554	153667657
43928	"ILF2"	"ILF2"	chr1	-	153667554	153667657	153665219	153665336	153668452	153668557
43929	"ILF2"	"ILF2"	chr1	-	153667999	153668077	153667282	153667657	153668452	153668557
43931	"NDUFB6"	"NDUFB6"	chr9	-	32558909	32558954	32552998	32553944	32572880	32573184
43932	"NDUFB6"	"NDUFB6"	chr9	-	32570959	32571052	32553650	32553944	32572880	32573159
43934	"ETAA1"	"ETAA1"	chr2	+	67399549	67399626	67399168	67399297	67402861	67402974
43936	"CNKSR3"	"CNKSR3"	chr6	-	154441291	154441379	154433465	154433507	154442087	154442290
43938	"DSG3"	"DSG3"	chr18	+	31456439	31456475	31447794	31447925	31456992	31457124
43939	"DSG3"	"DSG3"	chr18	+	31459032	31459177	31458444	31458600	31459844	31460011
43942	"JADE2"	"JADE2"	chr5	+	134535857	134535915	134525661	134526011	134537988	134538083
43943	"JADE2"	"JADE2"	chr5	+	134562199	134562367	134560745	134560957	134564493	134564610
43948	"CHST15"	"CHST15"	chr10	-	124021255	124021412	124012332	124012480	124038514	124038671
43949	"CHST15"	"CHST15"	chr10	-	124045666	124046724	124044579	124044919	124093468	124093607
43954	"MKL2"	"MKL2"	chr16	+	14140543	14140760	14079287	14079354	14210242	14210298
43955	"MKL2"	"MKL2"	chr16	+	14210242	14210308	14140543	14140760	14212353	14212409
43956	"MKL2"	"MKL2"	chr16	+	14252364	14252502	14251861	14252023	14258100	14258161
43965	"SNHG17"	"SNHG17"	chr20	-	38434503	38434626	38430779	38431112	38435196	38435273
43966	"RP5-1187M17.10"	"RP5-1187M17.10"	chr20	-	3165496	3165628	3162616	3165152	3165766	3166360
43967	"PPAN"	"PPAN"	chr19	+	10106500	10106671	10106288	10106412	10107504	10107606
43969	"PPAN"	"PPAN"	chr19	+	10107504	10107606	10106418	10106671	10107803	10107854
43970	"PPAN"	"PPAN"	chr19	+	10107803	10107854	10107504	10107606	10107963	10108098
43971	"SHISA5"	"SHISA5"	chr3	-	48469727	48469843	48467875	48469573	48479176	48479257
43978	"SHISA5"	"SHISA5"	chr3	-	48503094	48503193	48502320	48502543	48504018	48504140
43980	"C14orf1"	"C14orf1"	chr14	-	75654885	75654976	75651770	75651889	75657369	75657533
43981	"FAM109A"	"FAM109A"	chr12	-	111365563	111365651	111360650	111363463	111366112	111366257
43991	"SLC4A11"	"SLC4A11"	chr20	-	3230731	3230845	3230514	3230647	3230932	3231058
43992	"ZNF578"	"ZNF578"	chr19	+	52504654	52504781	52501826	52501908	52510571	52511142
43994	"PRPF40A"	"PRPF40A"	chr2	-	152659269	152659356	152659092	152659189	152662602	152662698
43995	"PRPF40A"	"PRPF40A"	chr2	-	152664137	152664252	152663875	152663967	152669136	152669270
43996	"PRPF40A"	"PRPF40A"	chr2	-	152669136	152669270	152664137	152664252	152670230	152670381
43997	"PRPF40A"	"PRPF40A"	chr2	-	152677450	152677475	152676398	152676779	152679055	152679109
44003	"APOBEC3F"	"APOBEC3F"	chr22	+	39042936	39043090	39040603	39040977	39044940	39045192
44004	"APOBEC3F"	"APOBEC3F"	chr22	+	39045427	39045542	39044940	39045220	39049424	39049581
44005	"APOBEC3F"	"APOBEC3F"	chr22	+	39049424	39049581	39045183	39045542	39052073	39052287
44007	"CNOT8"	"CNOT8"	chr5	+	154858638	154858768	154858251	154858525	154863206	154863220
44009	"CNOT8"	"CNOT8"	chr5	+	154858638	154858816	154858240	154858525	154863206	154863395
44015	"CNOT8"	"CNOT8"	chr5	+	154863206	154863395	154858516	154858816	154865191	154865240
44016	"CNOT8"	"CNOT8"	chr5	+	154863206	154863395	154858516	154858816	154870660	154870822
44020	"CNOT8"	"CNOT8"	chr5	+	154863206	154863395	154858545	154858768	154871729	154871781
44021	"CNOT8"	"CNOT8"	chr5	+	154863211	154863395	154858653	154858816	154865191	154865344
44022	"CNOT8"	"CNOT8"	chr5	+	154865191	154865385	154858516	154858816	154870660	154870704
44024	"CNOT8"	"CNOT8"	chr5	+	154865191	154865385	154858538	154858768	154871729	154871781
44026	"CNOT8"	"CNOT8"	chr5	+	154865191	154865385	154863206	154863395	154871729	154871781
44028	"CNOT8"	"CNOT8"	chr5	+	154870660	154870822	154858638	154858768	154871729	154871831
44029	"CNOT8"	"CNOT8"	chr5	+	154870660	154870822	154863206	154863395	154871729	154871831
44032	"LMO4"	"LMO4"	chr1	+	87332012	87332251	87328467	87329244	87339535	87339632
44034	"C12orf4"	"C12orf4"	chr12	-	4517060	4517189	4505305	4505380	4518057	4518255
44035	"C12orf4"	"C12orf4"	chr12	-	4518057	4518255	4505305	4505380	4525253	4525375
44058	"RP11-123K3.4"	"RP11-123K3.4"	chr12	-	57257989	57258137	57250992	57251193	57266730	57266831
44059	"RP11-123K3.4"	"RP11-123K3.4"	chr12	-	57258889	57259059	57257989	57258137	57266730	57266831
44060	"RP11-123K3.4"	"RP11-123K3.4"	chr12	-	57268921	57269082	57268302	57268457	57269322	57269449
44061	"RP11-123K3.4"	"RP11-123K3.4"	chr12	-	57269322	57269449	57268921	57269082	57269751	57269994
44063	"ACSL4"	"ACSL4"	chrX	-	109696143	109696196	109683135	109683372	109733138	109733213
44064	"ACSL4"	"ACSL4"	chrX	-	109696143	109696196	109683135	109683375	109733138	109733213
44074	"FXYD3"	"FXYD3"	chr19	+	35119167	35119251	35117256	35117378	35119362	35119416
44076	"FXYD3"	"FXYD3"	chr19	+	35119362	35119416	35116261	35116359	35121077	35121110
44077	"FXYD3"	"FXYD3"	chr19	+	35119362	35119416	35118529	35118599	35121077	35121110
44078	"FXYD3"	"FXYD3"	chr19	+	35121077	35121110	35116261	35116359	35122764	35122839
44079	"FXYD3"	"FXYD3"	chr19	+	35121077	35121110	35119362	35119416	35121221	35121245
44080	"FXYD3"	"FXYD3"	chr19	+	35121221	35121245	35121077	35121110	35122764	35122839
44081	"FXYD3"	"FXYD3"	chr19	+	35122677	35122839	35121221	35121245	35122917	35122954
44082	"FXYD3"	"FXYD3"	chr19	+	35122764	35122839	35121221	35121245	35122917	35122954
44083	"FXYD3"	"FXYD3"	chr19	+	35122917	35122954	35122677	35122839	35123270	35123308
44084	"GALNT3"	"GALNT3"	chr2	-	165757046	165757247	165754931	165755063	165758746	165758864
44087	"GALNT3"	"GALNT3"	chr2	-	165771264	165771383	165770185	165770808	165794324	165794659
44091	"UNC93A"	"UNC93A"	chr6	+	167305914	167306050	167303918	167304133	167307778	167307910
44092	"JADE3"	"JADE3"	chrX	+	47027891	47028103	47024723	47024914	47033620	47033788
44093	"RP11-468E2.2"	"RP11-468E2.2"	chr14	-	24182277	24182403	24181954	24182163	24182791	24182842
44094	"RP11-468E2.2"	"RP11-468E2.2"	chr14	-	24182791	24182842	24182277	24182403	24182975	24183169
44095	"RP11-468E2.2"	"RP11-468E2.2"	chr14	-	24186128	24186182	24185860	24185970	24186286	24186451
44096	"RP11-468E2.2"	"RP11-468E2.2"	chr14	-	24187084	24187150	24186877	24186979	24187399	24187579
44097	"RP11-468E2.2"	"RP11-468E2.2"	chr14	-	24187399	24187579	24186877	24186979	24187666	24187796
44099	"KIF24"	"KIF24"	chr9	-	34263100	34263172	34259595	34259705	34269256	34269362
44100	"KIF24"	"KIF24"	chr9	-	34269256	34269362	34263100	34263172	34271808	34271930
44101	"KIF24"	"KIF24"	chr9	-	34271808	34271930	34263100	34263172	34286616	34286704
44102	"KIF24"	"KIF24"	chr9	-	34271808	34271930	34263100	34263172	34306251	34306441
44103	"KIF24"	"KIF24"	chr9	-	34286616	34286704	34263100	34263172	34306251	34306441
44104	"KIF24"	"KIF24"	chr9	-	34286616	34286704	34271808	34271930	34290173	34290389
44105	"KIF24"	"KIF24"	chr9	-	34286616	34286704	34271808	34271930	34306251	34306441
44106	"KIF24"	"KIF24"	chr9	-	34290173	34290389	34271808	34271930	34306251	34306441
44107	"KIF24"	"KIF24"	chr9	-	34290173	34290389	34286616	34286704	34297016	34297114
44108	"KIF24"	"KIF24"	chr9	-	34290173	34290389	34286616	34286704	34306251	34306441
44109	"KIF24"	"KIF24"	chr9	-	34297016	34297114	34286616	34286704	34306251	34306441
44110	"KIF24"	"KIF24"	chr9	-	34297016	34297114	34290173	34290389	34306251	34306441
44112	"IQGAP3"	"IQGAP3"	chr1	-	156528508	156528610	156527951	156528060	156528915	156529082
44113	"IQGAP3"	"IQGAP3"	chr1	-	156537180	156537321	156535162	156535247	156538808	156539033
44114	"IQGAP3"	"IQGAP3"	chr1	-	156544388	156544472	156544151	156544223	156548072	156548243
44115	"IQGAP3"	"IQGAP3"	chr1	-	156544388	156544472	156544151	156544223	156548347	156548487
44116	"IQGAP3"	"IQGAP3"	chr1	-	156544388	156544472	156544151	156544223	156550260	156550351
44117	"IQGAP3"	"IQGAP3"	chr1	-	156548072	156548243	156544151	156544223	156548347	156548487
44118	"IQGAP3"	"IQGAP3"	chr1	-	156548072	156548243	156544151	156544223	156550260	156550351
44119	"IQGAP3"	"IQGAP3"	chr1	-	156548072	156548243	156544388	156544472	156548347	156548487
44120	"IQGAP3"	"IQGAP3"	chr1	-	156548072	156548243	156544388	156544472	156550260	156550351
44121	"IQGAP3"	"IQGAP3"	chr1	-	156551704	156551868	156550260	156550351	156551973	156552095
44122	"IQGAP3"	"IQGAP3"	chr1	-	156554234	156554392	156551973	156552095	156556532	156556693
44123	"IQGAP3"	"IQGAP3"	chr1	-	156556532	156556693	156554234	156554392	156560933	156561021
44124	"IQGAP3"	"IQGAP3"	chr1	-	156563552	156563666	156563133	156563312	156563756	156563824
44129	"RP11-983P16.4"	"RP11-983P16.4"	chr12	-	53045064	53045186	53042704	53043147	53045599	53045653
44132	"RP11-983P16.4"	"RP11-983P16.4"	chr12	-	53045960	53046061	53039717	53040263	53053395	53053574
44137	"FAM45A"	"FAM45A"	chr10	+	119104763	119105022	119104091	119104197	119105310	119105495
44142	"FAM45A"	"FAM45A"	chr10	+	119105310	119105495	119104763	119105022	119107947	119108096
44143	"FAM45A"	"FAM45A"	chr10	+	119105310	119105495	119104763	119105022	119107967	119108164
44145	"FAM45A"	"FAM45A"	chr10	+	119120340	119120452	119117518	119117667	119123468	119123569
44146	"FAM45A"	"FAM45A"	chr10	+	119120340	119120452	119117518	119117667	119129514	119129546
44147	"FAM45A"	"FAM45A"	chr10	+	119123468	119123569	119117518	119117667	119129514	119129546
44148	"FAM45A"	"FAM45A"	chr10	+	119123468	119123569	119120340	119120452	119129514	119129546
44149	"FAM45A"	"FAM45A"	chr10	+	119132514	119132609	119129514	119129622	119136470	119137195
44154	"IQCJ-SCHIP1"	"IQCJ-SCHIP1"	chr3	+	159866162	159866281	159764442	159765099	159886206	159886324
44155	"DDX5"	"DDX5"	chr17	-	64500548	64500773	64499615	64500326	64502009	64502069
44165	"HMGB1"	"HMGB1"	chr13	-	30463206	30463352	30462537	30462712	30463530	30463694
44166	"IGBP1"	"IGBP1"	chrX	+	70146632	70146828	70134522	70134816	70148760	70148840
44167	"IGBP1"	"IGBP1"	chrX	+	70146632	70146828	70134522	70134816	70165832	70166324
44168	"IGBP1"	"IGBP1"	chrX	+	70148760	70148840	70134522	70134816	70165832	70166324
44169	"IGBP1"	"IGBP1"	chrX	+	70148760	70148840	70146632	70146828	70165832	70166324
44170	"IGBP1"	"IGBP1"	chrX	+	70150209	70150322	70148760	70148840	70165832	70166324
44171	"KLC3"	"KLC3"	chr19	+	45347940	45348160	45347446	45347516	45348645	45348733
44176	"TRAPPC3"	"TRAPPC3"	chr1	-	36139719	36139819	36136580	36137978	36140068	36140166
44178	"TRAPPC3"	"TRAPPC3"	chr1	-	36139719	36139843	36137795	36137978	36140068	36140166
44179	"TRAPPC3"	"TRAPPC3"	chr1	-	36140068	36140166	36137795	36137978	36149091	36149287
44181	"TRAPPC3"	"TRAPPC3"	chr1	-	36140068	36140166	36139398	36139819	36149336	36149469
44184	"SHTN1"	"SHTN1"	chr10	-	116960135	116960230	116954041	116954210	116968651	116968712
44185	"SHTN1"	"SHTN1"	chr10	-	116968651	116968712	116960135	116960230	116979255	116979308
44186	"SHTN1"	"SHTN1"	chr10	-	116979255	116979308	116968651	116968712	117005021	117005365
44187	"RP5-908M14.5"	"RP5-908M14.5"	chr20	+	62430863	62431064	62429074	62429318	62431259	62431344
44191	"GRHL1"	"GRHL1"	chr2	+	9992006	9992146	9990695	9990747	9993206	9993244
44192	"GRHL1"	"GRHL1"	chr2	+	9993206	9993244	9990695	9990747	9995878	9995970
44193	"GRHL1"	"GRHL1"	chr2	+	9998964	9999029	9996315	9996401	10000592	10000731
44200	"PDLIM5"	"PDLIM5"	chr4	+	94618003	94618191	94586407	94586444	94640275	94640450
44205	"PDE6D"	"PDE6D"	chr2	-	231738012	231738138	231732803	231733033	231739099	231739188
44206	"PDE6D"	"PDE6D"	chr2	-	231739099	231739202	231738012	231738138	231781811	231781889
44207	"ATHL1"	"ATHL1"	chr11	+	290657	291113	290389	290600	291975	292095
44208	"ATHL1"	"ATHL1"	chr11	+	290677	291113	290389	290600	291975	292095
44210	"ATHL1"	"ATHL1"	chr11	+	293829	293925	293162	293727	294098	294196
44211	"ATHL1"	"ATHL1"	chr11	+	294266	294478	294098	294196	294555	295258
44212	"ATHL1"	"ATHL1"	chr11	+	294320	294478	294098	294196	294555	294732
44214	"COX6C"	"COX6C"	chr8	-	99887489	99887618	99877865	99878265	99891907	99892047
44215	"COX6C"	"COX6C"	chr8	-	99891907	99892047	99887489	99887618	99893442	99893622
44216	"COX6C"	"COX6C"	chr8	-	99891907	99892047	99887489	99887618	99893638	99893681
44217	"COX6C"	"COX6C"	chr8	-	99891907	99892052	99887060	99887618	99893442	99893622
44218	"COX6C"	"COX6C"	chr8	-	99891907	99892052	99887060	99887618	99893638	99893680
44220	"PRPF3"	"PRPF3"	chr1	+	150328319	150328466	150325750	150325881	150332683	150332767
44221	"PRPF3"	"PRPF3"	chr1	+	150338159	150338326	150334934	150335241	150340397	150340477
44222	"PRPF3"	"PRPF3"	chr1	+	150343308	150343452	150340397	150340477	150344161	150344261
44223	"PRPF3"	"PRPF3"	chr1	+	150344375	150344547	150344161	150344261	150346017	150346136
44224	"PRPF3"	"PRPF3"	chr1	+	150344433	150344547	150344161	150344261	150346017	150346136
44225	"PRPF3"	"PRPF3"	chr1	+	150346017	150346136	150344375	150344547	150346407	150346491
44226	"PRPF3"	"PRPF3"	chr1	+	150346017	150346136	150344375	150344547	150349156	150349218
44227	"PRPF3"	"PRPF3"	chr1	+	150346407	150346491	150344375	150344547	150349156	150349218
44228	"PRPF3"	"PRPF3"	chr1	+	150346407	150346491	150346017	150346136	150349156	150349218
44229	"CAMSAP3"	"CAMSAP3"	chr19	+	7606776	7606809	7606475	7606571	7607820	7607868
44231	"CAMSAP3"	"CAMSAP3"	chr19	+	7610699	7610793	7610475	7610615	7611094	7611168
44232	"CAMSAP3"	"CAMSAP3"	chr19	+	7610876	7610931	7610699	7610793	7611094	7611168
44233	"CTD-2270P14.1"	"CTD-2270P14.1"	chr16	-	2669410	2669561	2663081	2663407	2671023	2671231
