ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3722	"PSMC4"	"PSMC4"	chr19	+	39980069	39980454	39980069	39980146	39980285	39980454	3722	7,5,5	173,112,150	3,1,10	218,146,182	198	99	0.267168361634	0.763461693601	0.02,0.022,0.016	0.007,0.003,0.027	0.007
3723	"PSMC4"	"PSMC4"	chr19	+	39980285	39980717	39980285	39980454	39980661	39980717	3723	3,1,7	146,101,134	1,2,2	165,117,152	198	99	0.728187860061	1.0	0.01,0.005,0.025	0.003,0.008,0.007	0.007
3726	"SLC6A9"	"SLC6A9"	chr1	-	44000766	44001055	44000766	44000867	44000955	44001055	3726	38,4,21	439,244,528	1,1,1	49,43,65	186	99	0.00490987336151	0.0427134795883	0.044,0.009,0.021	0.011,0.012,0.008	0.014
3728	"OSGEPL1"	"OSGEPL1"	chr2	-	189753915	189754345	189753915	189754064	189754140	189754345	3728	3,3,4	40,20,32	3,3,1	25,19,16	174	99	0.916673461479	1.0	0.041,0.079,0.066	0.064,0.082,0.034	0.002
3731	"RPLP0"	"RPLP0"	chr12	-	120199117	120199485	120199117	120199205	120199309	120199485	3731	19,8,17	8750,5007,8877	25,7,23	5857,4341,5386	198	99	1	1.0	0.001,0.001,0.001	0.002,0.001,0.002	-0.001
3732	"RPLP0"	"RPLP0"	chr12	-	120199309	120201110	120199309	120199485	120201082	120201110	3732	15,4,13	42,17,49	3,8,6	17,13,11	198	99	0.543087616414	1.0	0.152,0.105,0.117	0.081,0.235,0.214	-0.052
3733	"TMEM138"	"TMEM138"	chr11	+	61364249	61364518	61364249	61364315	61364432	61364518	3733	367,225,364	12,16,9	202,166,181	7,4,5	198	99	0.23142638736	0.698034158971	0.939,0.875,0.953	0.935,0.954,0.948	-0.023
3735	"MBD1"	"MBD1"	chr18	-	50276661	50276998	50276661	50276744	50276831	50276998	3735	5,1,2	75,35,50	0,3,1	32,17,37	185	99	0.412815859813	1.0	0.034,0.015,0.021	0.0,0.086,0.014	-0.01
3736	"TMEM98"	"TMEM98"	chr17	+	32931326	32931659	32931326	32931402	32931474	32931659	3736	0,0,0	3,0,1	0,0,1	1,3,2	170	99	1	1.0	0.0,NA,0.0	0.0,0.0,0.226	-0.075
3742	"SULT1A2"	"SULT1A2"	chr16	-	28595366	28595675	28595366	28595464	28595549	28595675	3742	9,7,15	3,3,7	22,9,11	5,10,6	183	99	0.585335150419	1.0	0.619,0.558,0.537	0.704,0.327,0.498	0.062
3749	"ZGPAT"	"ZGPAT"	chr20	+	63733586	63734824	63733586	63733712	63734644	63734824	3749	72,39,73	0,0,1	22,26,21	0,0,0	198	99	1	1.0	1.0,1.0,0.973	1.0,1.0,1.0	-0.009
3750	"ZGPAT"	"ZGPAT"	chr20	+	63733586	63734824	63733586	63733739	63734644	63734824	3750	11,9,6	3,2,7	1,5,4	4,0,0	198	99	0.101324611413	0.396804690863	0.647,0.692,0.3	0.111,1.0,1.0	-0.157
3752	"ZGPAT"	"ZGPAT"	chr20	+	63733586	63734824	63733586	63733712	63734704	63734824	3752	81,44,76	7,8,0	25,26,28	4,1,7	198	99	0.214999695171	0.658611381912	0.853,0.733,1.0	0.758,0.929,0.667	0.077
3753	"ZGPAT"	"ZGPAT"	chr20	+	63733586	63734824	63733586	63733739	63734704	63734824	3753	20,14,9	104,50,98	4,5,11	27,25,32	198	99	0.476337397704	1.0	0.088,0.123,0.044	0.069,0.091,0.147	-0.017
3761	"TNS2"	"TNS2"	chr12	+	53058315	53058637	53058315	53058445	53058571	53058637	3761	1,0,0	4,1,3	1,0,0	3,2,5	198	99	1	1.0	0.111,0.0,0.0	0.143,0.0,0.0	-0.011
3765	"TNS2"	"TNS2"	chr12	+	53062619	53063257	53062619	53062697	53063088	53063257	3765	2,1,1	1,1,3	3,0,0	10,1,9	198	99	0.180605015133	0.586841686706	0.5,0.333,0.143	0.13,0.0,0.0	0.282
3766	"COX4I1"	"COX4I1"	chr16	+	85804936	85805864	85804936	85805104	85805732	85805864	3766	57,36,46	1216,703,1344	35,24,30	1455,1024,1249	198	99	0.000230883827543	0.00392058499462	0.023,0.025,0.017	0.012,0.012,0.012	0.01
3767	"COX4I1"	"COX4I1"	chr16	+	85804936	85805864	85804936	85805153	85805732	85805864	3767	48,25,32	11,7,12	22,15,25	7,5,2	198	99	0.47761072753	1.0	0.686,0.641,0.571	0.611,0.6,0.862	-0.058
3768	"SSB"	"SSB"	chr2	+	169808476	169808902	169808476	169808553	169808859	169808902	3768	1,1,3	942,429,903	2,0,0	718,588,768	198	99	1	1.0	0.001,0.001,0.002	0.001,0.0,0.0	0.001
3769	"ACCS"	"ACCS"	chr11	+	44077844	44078784	44077844	44077922	44078683	44078784	3769	2,5,1	0,1,2	1,1,1	3,3,3	198	99	0.02095759078	0.12589386695	1.0,0.714,0.2	0.143,0.143,0.143	0.495
3770	"TMEM120A"	"TMEM120A"	chr7	-	75988082	75988341	75988082	75988148	75988251	75988341	3770	27,17,23	40,17,36	23,16,36	34,32,29	198	99	0.829983717686	1.0	0.252,0.333,0.242	0.253,0.2,0.383	-0.003
3774	"RPL37A"	"RPL37A"	chr2	+	216498824	216499398	216498824	216498877	216499269	216499398	3774	41,19,50	4551,2644,4654	26,11,33	3815,3061,3747	198	99	1	1.0	0.004,0.004,0.005	0.003,0.002,0.004	0.001
3776	"RPL37A"	"RPL37A"	chr2	+	216499948	216501467	216499948	216500031	216501340	216501467	3776	9,4,8	2502,1466,2256	10,11,7	1949,1655,1819	198	99	1	1.0	0.002,0.001,0.002	0.003,0.003,0.002	-0.001
3786	"SEPT3"	"SEPT3"	chr22	+	41994620	41998221	41994620	41994714	41996901	41998221	3786	4,13,14	0,0,0	20,4,13	2,2,1	198	99	0.0106229366553	0.0762605940376	1.0,1.0,1.0	0.833,0.5,0.867	0.267
3788	"MYO18A"	"MYO18A"	chr17	-	29096760	29097350	29096760	29096915	29097222	29097350	3788	19,12,14	95,56,86	11,11,13	113,71,84	198	99	0.13713162916	0.487533985611	0.091,0.097,0.075	0.046,0.072,0.072	0.024
3790	"MYO18A"	"MYO18A"	chr17	-	29121546	29121957	29121546	29121723	29121850	29121957	3790	0,1,0	38,21,27	0,0,0	59,27,38	198	99	1	1.0	0.0,0.023,0.0	0.0,0.0,0.0	0.008
3791	"C5orf42"	"C5orf42"	chr5	-	37139339	37142480	37139339	37139370	37142309	37142480	3791	1,0,0	9,4,9	0,0,0	6,2,7	198	99	1	1.0	0.053,0.0,0.0	0.0,0.0,0.0	0.018
3792	"SPRYD3"	"SPRYD3"	chr12	-	53074648	53075219	53074648	53074784	53075094	53075219	3792	6,0,4	143,98,147	0,1,0	85,51,62	198	99	0.955533038862	1.0	0.021,0.0,0.013	0.0,0.01,0.0	0.008
3794	"TLE2"	"TLE2"	chr19	-	3019282	3019773	3019282	3019463	3019698	3019773	3794	25,7,24	27,19,24	16,7,8	11,7,8	198	99	0.259794233704	0.750616111996	0.316,0.156,0.333	0.421,0.333,0.333	-0.094
3795	"TLE2"	"TLE2"	chr19	-	3019282	3019773	3019282	3019466	3019698	3019773	3795	25,7,24	26,22,38	17,7,8	14,18,14	198	99	0.915082145182	1.0	0.325,0.137,0.24	0.378,0.163,0.222	-0.02
3796	"RNF220"	"RNF220"	chr1	+	44649882	44651723	44649882	44649957	44650703	44651723	3796	8,4,3	333,125,290	4,1,6	171,108,128	198	99	0.718150368872	1.0	0.012,0.016,0.005	0.012,0.005,0.023	-0.002
3797	"RPL30"	"RPL30"	chr8	-	98044942	98045399	98044942	98045088	98045346	98045399	3797	38,17,38	4820,2827,4714	39,49,65	4421,3610,4288	198	99	1	1.0	0.004,0.003,0.004	0.004,0.007,0.008	-0.003
3798	"KLC2"	"KLC2"	chr11	+	66266432	66267859	66266432	66266490	66266872	66267859	3798	3,5,1	126,58,149	0,0,1	123,71,67	198	99	0.812354276978	1.0	0.012,0.041,0.003	0.0,0.0,0.007	0.016
3803	"UBE2Q1"	"UBE2Q1"	chr1	-	154552403	154552820	154552403	154552464	154552735	154552820	3803	1,3,4	312,171,297	4,0,4	104,112,149	198	99	1	1.0	0.002,0.009,0.007	0.019,0.0,0.013	-0.005
3805	"STAT5B"	"STAT5B"	chr17	-	42210170	42210497	42210170	42210301	42210402	42210497	3805	0,0,0	51,26,44	1,0,2	19,19,24	198	99	1	1.0	0.0,0.0,0.0	0.026,0.0,0.04	-0.022
3806	"STXBP2"	"STXBP2"	chr19	+	7642428	7642823	7642428	7642536	7642765	7642823	3806	8,2,3	93,64,89	1,0,2	141,98,98	198	99	0.0622960814723	0.285752934753	0.041,0.015,0.017	0.004,0.0,0.01	0.02
3807	"STXBP2"	"STXBP2"	chr19	+	7647161	7647511	7647161	7647247	7647353	7647511	3807	12,4,9	23,8,27	3,1,2	27,17,34	198	99	1.90924976402e-05	0.000532582734658	0.207,0.2,0.143	0.053,0.029,0.029	0.146
3809	"PSMB4"	"PSMB4"	chr1	+	151401238	151401630	151401238	151401355	151401541	151401630	3809	27,25,39	440,238,454	26,27,32	618,485,546	198	99	0.0122026597439	0.084426313962	0.03,0.05,0.041	0.021,0.027,0.028	0.015
3810	"RBM8A"	"RBM8A"	chr1	-	145926481	145927077	145926481	145926618	145926808	145927077	3810	10,0,14	869,532,919	1,12,5	1103,804,1020	198	99	1	1.0	0.006,0.0,0.008	0.0,0.007,0.002	0.002
3811	"RBM8A"	"RBM8A"	chr1	-	145926481	145927077	145926481	145926618	145927017	145927077	3811	17,4,12	4,1,0	6,18,10	2,5,2	198	99	0.191729959095	0.611182504985	0.68,0.667,1.0	0.6,0.643,0.714	0.13
3812	"RBM8A"	"RBM8A"	chr1	-	145926808	145927077	145926808	145926883	145927017	145927077	3812	15,13,14	56,34,69	14,13,11	84,67,67	198	99	0.110348425023	0.419086706646	0.118,0.16,0.092	0.077,0.088,0.076	0.043
3813	"RBM8A"	"RBM8A"	chr1	-	145926808	145927077	145926808	145926886	145927017	145927077	3813	11,7,10	521,297,472	6,9,7	553,435,535	198	99	1	1.0	0.01,0.012,0.01	0.005,0.01,0.006	0.004
3818	"GRINA"	"GRINA"	chr8	+	143991691	143992373	143991691	143991804	143991877	143992373	3818	8,3,4	195,121,228	5,2,2	181,133,186	171	99	0.480451528721	1.0	0.023,0.014,0.01	0.016,0.009,0.006	0.005
3819	"GRINA"	"GRINA"	chr8	+	143991691	143992373	143991691	143991804	143992244	143992373	3819	28,5,19	3,0,1	6,7,12	4,2,0	198	99	0.0971416542858	0.384845769999	0.824,1.0,0.905	0.429,0.636,1.0	0.221
3821	"GRINA"	"GRINA"	chr8	+	143991877	143992373	143991877	143992078	143992244	143992373	3821	45,19,39	422,214,408	13,17,24	357,243,262	198	99	0.0154077155966	0.100591592398	0.051,0.043,0.046	0.018,0.034,0.044	0.015
3822	"PPIE"	"PPIE"	chr1	+	39741894	39743297	39741894	39741921	39743215	39743297	3822	18,10,13	615,314,587	18,17,8	376,315,380	198	99	0.110228606998	0.419082281934	0.014,0.016,0.011	0.023,0.026,0.01	-0.006
3823	"PPIE"	"PPIE"	chr1	+	39741894	39743297	39741894	39742031	39743215	39743297	3823	5,1,1	7,3,7	14,4,2	9,9,6	198	99	0.145392122727	0.509955290439	0.263,0.143,0.067	0.438,0.182,0.143	-0.097
3824	"ADAMTS1"	"ADAMTS1"	chr21	-	26838438	26839762	26838438	26838614	26839586	26839762	3824	1,1,0	50,24,37	0,0,0	9,3,5	198	99	1	1.0	0.01,0.02,0.0	0.0,0.0,0.0	0.01
3825	"ADAMTS1"	"ADAMTS1"	chr21	-	26839874	26840562	26839874	26840061	26840275	26840562	3825	1,0,0	55,23,35	0,0,0	3,11,5	198	99	1	1.0	0.009,0.0,0.0	0.0,0.0,0.0	0.003
3828	"ZSCAN31"	"ZSCAN31"	chr6	-	28353861	28354204	28353861	28353952	28354130	28354204	3828	129,52,101	1,2,3	89,78,76	0,1,1	198	99	0.191353221475	0.610532591011	0.985,0.929,0.944	1.0,0.975,0.974	-0.03
3831	"ELP5"	"ELP5"	chr17	+	7258587	7259940	7258587	7258683	7259570	7259940	3831	33,23,42	2,0,1	21,3,14	0,1,1	198	99	0.482009251654	1.0	0.892,1.0,0.955	1.0,0.6,0.875	0.124
3832	"PARP9"	"PARP9"	chr3	-	122536167	122537073	122536167	122536342	122536933	122537073	3832	0,1,1	23,13,17	0,0,2	28,17,15	198	99	1	1.0	0.0,0.037,0.029	0.0,0.0,0.063	0.001
3833	"MMS19"	"MMS19"	chr10	-	97461495	97461896	97461495	97461622	97461827	97461896	3833	3,2,8	61,33,46	5,8,1	66,58,43	198	99	0.781840503827	1.0	0.024,0.029,0.08	0.036,0.065,0.011	0.007
3840	"SLC26A6"	"SLC26A6"	chr3	-	48629641	48629978	48629641	48629711	48629871	48629978	3840	1,0,3	6,2,4	3,4,5	11,18,4	198	99	0.17829902998	0.584023130717	0.077,0.0,0.273	0.12,0.1,0.385	-0.085
3841	"GRN"	"GRN"	chr17	+	44345301	44345605	44345301	44345334	44345530	44345605	3841	32,21,47	0,0,1	38,23,27	0,0,0	198	99	1	1.0	1.0,1.0,0.959	1.0,1.0,1.0	-0.014
3843	"GRN"	"GRN"	chr17	+	44349157	44349551	44349157	44349302	44349425	44349551	3843	2,0,0	355,153,262	0,0,0	217,166,188	198	99	1	1.0	0.003,0.0,0.0	0.0,0.0,0.0	0.001
3844	"SPINT2"	"SPINT2"	chr19	+	38290536	38292468	38290536	38290575	38291839	38292468	3844	64,43,67	1049,518,952	50,24,58	859,607,748	198	99	0.253143275343	0.738927312819	0.03,0.04,0.034	0.028,0.019,0.037	0.007
3845	"AMBRA1"	"AMBRA1"	chr11	-	46541944	46543398	46541944	46542981	46543251	46543398	3845	30,11,25	84,41,73	21,12,19	39,23,26	198	99	0.0207249789789	0.125343537249	0.152,0.118,0.146	0.212,0.207,0.268	-0.09
3848	"CHORDC1"	"CHORDC1"	chr11	-	90210535	90214175	90210535	90210594	90214017	90214175	3848	2,4,3	1,0,0	5,4,1	0,0,0	198	99	1	1.0	0.5,1.0,1.0	1.0,1.0,1.0	-0.167
3850	"NBPF9"	"NBPF9"	chr1	-	149081964	149082311	149081964	149082174	149082271	149082311	3850	1,0,0	36,14,25	0,0,0	20,24,7	195	99	1	1.0	0.014,0.0,0.0	0.0,0.0,0.0	0.005
3851	"SEC24C"	"SEC24C"	chr10	+	73769346	73769733	73769346	73769485	73769614	73769733	3851	3,1,0	153,86,186	0,0,0	133,66,114	198	99	1	1.0	0.01,0.006,0.0	0.0,0.0,0.0	0.005
3852	"SEC24C"	"SEC24C"	chr10	+	73770279	73770798	73770279	73770471	73770708	73770798	3852	14,10,16	264,128,218	2,2,7	182,142,182	198	99	0.00028192369749	0.004548583297	0.026,0.038,0.035	0.005,0.007,0.019	0.023
3853	"POR"	"POR"	chr7	+	75986158	75986855	75986158	75986241	75986336	75986855	3853	10,5,11	134,74,145	5,4,8	96,66,100	193	99	0.596063225772	1.0	0.037,0.033,0.037	0.026,0.03,0.039	0.004
3857	"NDUFAF7"	"NDUFAF7"	chr2	+	37241577	37242693	37241577	37241637	37242634	37242693	3857	49,25,34	1,0,2	46,54,35	0,0,1	198	99	0.568905738953	1.0	0.961,1.0,0.895	1.0,1.0,0.946	-0.03
3858	"NDUFAF7"	"NDUFAF7"	chr2	+	37241577	37242693	37241577	37241791	37242634	37242693	3858	6,2,8	22,12,15	7,4,6	20,14,17	198	99	0.821876175219	1.0	0.12,0.077,0.211	0.149,0.125,0.15	-0.005
3859	"AP1G2"	"AP1G2"	chr14	-	23561511	23562415	23561511	23561635	23561961	23562415	3859	15,12,23	24,12,19	13,4,10	14,23,22	198	99	0.0435476575593	0.22004338555	0.238,0.333,0.377	0.317,0.08,0.185	0.122
3860	"AP1G2"	"AP1G2"	chr14	-	23561961	23562415	23561961	23562066	23562287	23562415	3860	21,21,22	43,24,41	13,10,8	33,31,36	198	99	0.0119845436195	0.0838206100279	0.196,0.304,0.212	0.165,0.139,0.1	0.103
3861	"AP1G2"	"AP1G2"	chr14	-	23562503	23563638	23562503	23562593	23563379	23563638	3861	14,6,16	40,27,44	7,6,4	49,43,47	198	99	0.00161397538515	0.0181546530584	0.149,0.1,0.154	0.067,0.065,0.041	0.077
3862	"AP1G2"	"AP1G2"	chr14	-	23563379	23563638	23563379	23563502	23563583	23563638	3862	21,16,24	95,50,101	20,8,19	144,52,111	179	99	0.0313893619942	0.170564963944	0.109,0.15,0.116	0.071,0.078,0.086	0.047
3863	"AP1G2"	"AP1G2"	chr14	-	23563583	23563856	23563583	23563609	23563715	23563856	3863	29,14,29	0,5,0	42,15,25	5,0,0	198	99	0.706314170822	1.0	1.0,0.583,1.0	0.808,1.0,1.0	-0.075
3864	"AP1G2"	"AP1G2"	chr14	-	23563583	23563856	23563583	23563638	23563715	23563856	3864	3,0,3	124,52,103	5,0,5	156,62,107	175	99	0.71892260387	1.0	0.014,0.0,0.016	0.018,0.0,0.026	-0.005
3865	"AP1G2"	"AP1G2"	chr14	-	23563715	23564221	23563715	23563856	23564045	23564221	3865	21,30,21	50,20,47	11,12,14	53,36,37	198	99	0.0126520513322	0.086435290726	0.174,0.429,0.183	0.094,0.143,0.159	0.13
3866	"AP1G2"	"AP1G2"	chr14	-	23565605	23566160	23565605	23565701	23565815	23566160	3866	8,13,9	76,25,53	8,4,7	94,47,62	198	99	0.0180478939241	0.113982048548	0.05,0.206,0.078	0.041,0.041,0.053	0.066
3867	"AP1G2"	"AP1G2"	chr14	-	23565605	23566160	23565605	23565701	23566063	23566160	3867	14,12,18	14,7,18	12,10,14	0,3,0	198	99	2.1657520678e-06	8.13769819518e-05	0.333,0.462,0.333	1.0,0.625,1.0	-0.499
3868	"AP1G2"	"AP1G2"	chr14	-	23565815	23566160	23565815	23565892	23566063	23566160	3868	40,20,34	52,23,44	23,15,22	75,40,74	198	99	2.21542126964e-05	0.000601912917259	0.278,0.303,0.279	0.133,0.158,0.129	0.147
3870	"DHRS2"	"DHRS2"	chr14	+	23639793	23643219	23639793	23639895	23643151	23643219	3870	0,1,10	104,42,80	0,0,1	3,1,4	198	99	0.182221538423	0.590853672102	0.0,0.012,0.059	0.0,0.0,0.111	-0.013
3873	"CHI3L1"	"CHI3L1"	chr1	-	203178930	203179877	203178930	203179585	203179760	203179877	3873	6,2,9	84,58,75	0,0,0	49,21,28	198	99	0.00172379194648	0.0192671935284	0.034,0.017,0.057	0.0,0.0,0.0	0.036
3874	"SNRPA1"	"SNRPA1"	chr15	-	101285725	101287010	101285725	101285801	101286907	101287010	3874	14,7,8	65,23,73	8,1,3	22,26,43	198	99	0.248092927402	0.729005174363	0.097,0.132,0.052	0.154,0.019,0.034	0.025
3875	"ANXA5"	"ANXA5"	chr4	-	121696580	121696975	121696580	121696624	121696862	121696975	3875	9,5,6	538,323,467	5,14,11	674,519,597	198	99	1	1.0	0.008,0.008,0.006	0.004,0.013,0.009	-0.001
3876	"NUP54"	"NUP54"	chr4	-	76117663	76118194	76117663	76117742	76118074	76118194	3876	39,14,39	0,3,0	31,34,23	1,0,0	198	99	0.654064656938	1.0	1.0,0.7,1.0	0.939,1.0,1.0	-0.08
3877	"NUP54"	"NUP54"	chr4	-	76117663	76118194	76117663	76117774	76118074	76118194	3877	0,1,0	88,49,100	3,4,1	69,85,75	198	99	0.653994952424	1.0	0.0,0.01,0.0	0.021,0.023,0.007	-0.014
3883	"MARCH6"	"MARCH6"	chr5	+	10400783	10402139	10400783	10400842	10402058	10402139	3883	21,10,11	104,66,93	11,12,3	76,63,69	198	99	0.315940441789	0.855752791717	0.092,0.07,0.056	0.067,0.087,0.021	0.014
3884	"RPS15"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1439960	1440253	3884	10,1,2	0,0,2	9,4,2	0,0,0	198	99	0.571538676834	1.0	1.0,1.0,0.333	1.0,1.0,1.0	-0.222
3885	"RPS15"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1439967	1440253	3885	10,2,1	2,0,0	9,4,4	0,1,0	198	99	1	1.0	0.714,1.0,1.0	1.0,0.667,1.0	0.016
3886	"RPS15"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1440018	1440253	3886	12,4,1	2625,1526,2646	10,6,4	2215,1642,1997	198	99	1	1.0	0.002,0.001,0.0	0.002,0.002,0.001	-0.001
3887	"RPS15"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1440025	1440253	3887	70,35,76	23,9,16	76,54,58	6,13,12	198	99	0.104902284979	0.404051112918	0.603,0.66,0.704	0.864,0.675,0.707	-0.093
3888	"RPS15"	"RPS15"	chr19	+	1440018	1440494	1440018	1440253	1440348	1440494	3888	5,2,0	1296,699,1472	0,4,3	1066,833,1020	193	99	1	1.0	0.002,0.001,0.0	0.0,0.002,0.002	-0.0
3895	"PLK2"	"PLK2"	chr5	-	58458083	58458528	58458083	58458171	58458398	58458528	3895	13,8,5	360,178,302	11,10,10	343,270,315	198	99	0.755174917319	1.0	0.018,0.022,0.008	0.016,0.018,0.016	-0.001
3896	"PSMA4"	"PSMA4"	chr15	+	78540443	78542645	78540443	78540539	78542176	78542645	3896	4,2,2	0,0,0	1,0,5	0,0,3	198	99	1	1.0	1.0,1.0,1.0	1.0,NA,0.455	0.272
3897	"PSMA4"	"PSMA4"	chr15	+	78542176	78542645	78542176	78542219	78542482	78542645	3897	6,0,4	346,173,335	1,1,1	532,405,480	198	99	1	1.0	0.009,0.0,0.006	0.001,0.001,0.001	0.004
3898	"PSMA4"	"PSMA4"	chr15	+	78542176	78542645	78542176	78542219	78542575	78542645	3898	408,208,421	1,1,2	578,414,504	0,1,1	198	99	1	1.0	0.995,0.99,0.991	1.0,0.995,0.996	-0.005
3899	"ACAD8"	"ACAD8"	chr11	+	134259607	134261179	134259607	134259745	134261043	134261179	3899	11,8,14	60,38,55	0,1,2	35,39,34	198	99	6.13850646536e-07	2.92989254536e-05	0.084,0.095,0.113	0.0,0.013,0.029	0.083
3906	"ZNF446"	"ZNF446"	chr19	+	58479642	58480019	58479642	58479727	58479929	58480019	3906	9,3,5	13,6,10	5,3,0	1,1,2	198	99	0.489735974523	1.0	0.257,0.2,0.2	0.714,0.6,0.0	-0.219
3908	"CCDC153"	"CCDC153"	chr11	-	119193150	119193885	119193150	119193243	119193765	119193885	3908	3,0,0	2,1,0	2,0,0	0,2,0	198	99	1	1.0	0.429,0.0,NA	1.0,0.0,NA	-0.285
3910	"TECR"	"TECR"	chr19	+	14563657	14563903	14563657	14563702	14563770	14563903	3910	27,12,22	3,9,13	18,9,16	10,2,1	166	99	0.394478595622	0.977067601499	0.843,0.443,0.502	0.518,0.729,0.905	-0.121
3911	"TECR"	"TECR"	chr19	+	14563657	14563903	14563657	14563702	14563799	14563903	3911	32,22,26	682,398,758	22,9,22	666,473,608	195	99	0.0545271940942	0.259205988615	0.023,0.027,0.017	0.016,0.01,0.018	0.008
3912	"TECR"	"TECR"	chr19	+	14563657	14563903	14563657	14563702	14563834	14563903	3912	358,201,356	4,6,16	330,212,288	4,6,6	198	99	0.200201451145	0.62742815035	0.978,0.944,0.918	0.976,0.946,0.96	-0.014
3913	"TECR"	"TECR"	chr19	+	14563981	14564287	14563981	14564097	14564181	14564287	3913	3,2,4	890,489,936	4,6,6	875,560,701	182	99	1	1.0	0.002,0.002,0.002	0.002,0.006,0.005	-0.002
3914	"TECR"	"TECR"	chr19	+	14564785	14564992	14564785	14564858	14564948	14564992	3914	32,13,16	442,267,506	19,11,16	473,371,402	188	99	0.146914416579	0.513255904409	0.037,0.025,0.016	0.021,0.015,0.021	0.007
3915	"TECR"	"TECR"	chr19	+	14564785	14565123	14564785	14564858	14565065	14565123	3915	26,10,18	4,1,4	11,13,17	3,7,2	198	99	0.275486248424	0.77966140179	0.765,0.833,0.692	0.647,0.481,0.81	0.117
3916	"TECR"	"TECR"	chr19	+	14564785	14565123	14564785	14564992	14565065	14565123	3916	10,4,7	633,375,719	4,8,8	610,478,556	171	99	1	1.0	0.009,0.006,0.006	0.004,0.01,0.008	-0.0
3917	"TECR"	"TECR"	chr19	+	14565065	14565290	14565065	14565123	14565201	14565290	3917	12,2,5	717,424,806	10,1,4	686,542,654	176	99	1	1.0	0.009,0.003,0.003	0.008,0.001,0.003	0.001
3918	"SRSF1"	"SRSF1"	chr17	-	58004922	58005973	58004922	58005041	58005800	58005973	3918	1146,588,1080	27,9,21	1151,1023,1175	7,5,2	198	99	1.4318638053e-08	1.01146859206e-06	0.955,0.97,0.963	0.988,0.99,0.997	-0.029
3920	"GMIP"	"GMIP"	chr19	-	19635414	19635721	19635414	19635569	19635643	19635721	3920	5,4,0	24,15,27	0,1,2	27,23,19	172	99	0.0209585486315	0.12589386695	0.107,0.133,0.0	0.0,0.024,0.057	0.053
3921	"SLC2A6"	"SLC2A6"	chr9	-	133473414	133474088	133473414	133473600	133473979	133474088	3921	1,0,3	20,8,8	0,5,0	21,17,9	198	99	0.861801484463	1.0	0.024,0.0,0.158	0.0,0.128,0.0	0.018
3922	"SLC2A6"	"SLC2A6"	chr9	-	133478253	133479096	133478253	133478416	133478967	133479096	3922	2,2,0	14,10,18	2,2,0	15,15,11	198	99	0.969049872107	1.0	0.067,0.091,0.0	0.063,0.063,0.0	0.011
3923	"BRAT1"	"BRAT1"	chr7	-	2537880	2539351	2537880	2538764	2539178	2539351	3923	5,1,10	108,56,114	15,7,5	69,63,60	198	99	0.00577988163091	0.0484905983857	0.023,0.009,0.042	0.098,0.053,0.04	-0.039
3924	"BRAT1"	"BRAT1"	chr7	-	2539785	2541052	2539785	2539888	2540978	2541052	3924	28,16,18	288,178,288	26,19,21	153,90,143	198	99	0.000439141438078	0.00643588198876	0.046,0.043,0.03	0.078,0.095,0.068	-0.041
3925	"BRAT1"	"BRAT1"	chr7	-	2542119	2543962	2542119	2542211	2543203	2543962	3925	5,1,7	256,116,230	6,8,4	118,72,114	198	99	0.0118346396731	0.0829735882346	0.01,0.004,0.015	0.025,0.053,0.017	-0.022
3926	"BRAT1"	"BRAT1"	chr7	-	2543203	2543962	2543203	2543323	2543589	2543962	3926	12,10,6	203,97,190	16,8,6	126,61,100	198	99	0.0452109922859	0.226503864899	0.029,0.049,0.016	0.06,0.062,0.029	-0.019
3927	"EIF6"	"EIF6"	chr20	-	35284175	35284492	35284175	35284261	35284380	35284492	3927	116,58,101	1272,716,1310	64,45,66	806,670,745	198	99	0.641922103421	1.0	0.044,0.039,0.037	0.038,0.032,0.042	0.003
3928	"MPDZ"	"MPDZ"	chr9	-	13133823	13136182	13133823	13133904	13136091	13136182	3928	0,1,0	9,6,12	2,0,1	11,13,5	198	99	0.648986807652	1.0	0.0,0.077,0.0	0.083,0.0,0.091	-0.032
3930	"CREBZF"	"CREBZF"	chr11	-	85660334	85661749	85660334	85660597	85661636	85661749	3930	145,86,134	1,3,1	80,72,78	2,0,1	198	99	0.594002099105	1.0	0.986,0.935,0.985	0.952,1.0,0.975	-0.007
3931	"CREBZF"	"CREBZF"	chr11	-	85663523	85665102	85663523	85663601	85663814	85665102	3931	224,149,269	46,36,36	164,104,136	27,21,21	198	99	0.630930401333	1.0	0.709,0.674,0.789	0.752,0.712,0.764	-0.019
3933	"JUP"	"JUP"	chr17	-	41754603	41755895	41754603	41755432	41755729	41755895	3933	185,81,183	81,52,101	261,168,221	154,111,121	198	99	0.381385218289	0.961493640968	0.533,0.438,0.475	0.459,0.431,0.477	0.026
